#Classification	SRR5091462_bracken_C.kreport
k__Bacteria	4282314
k__Bacteria|p__Bacteroidetes	3190769
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	3190769
k__Bacteria|p__Firmicutes	953958
k__Bacteria|p__Firmicutes|c__Clostridia	853046
k__Bacteria|p__Firmicutes|c__Bacilli	57983
k__Bacteria|p__Firmicutes|c__Negativicutes	30719
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	12159
k__Bacteria|p__Firmicutes|c__Tissierellia	50
k__Bacteria|p__Actinobacteria	5691
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	3350
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2340
k__Bacteria|p__Proteobacteria	115717
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	79537
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	34468
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	1095
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	605
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	10
k__Bacteria|p__Verrucomicrobia	16159
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	16159
k__Bacteria|p__Spirochaetes	11
k__Bacteria|p__Spirochaetes|c__Spirochaetia	11
k__Bacteria|p__Fusobacteria	4
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	4
k__Bacteria|p__Synergistetes	2
k__Bacteria|p__Synergistetes|c__Synergistia	2
k__Eukaryota	196
k__Eukaryota|k__Viridiplantae	195
k__Eukaryota|k__Viridiplantae|p__Streptophyta	195
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	195
k__Eukaryota|k__Fungi	1
k__Eukaryota|k__Fungi|p__Ascomycota	1
k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes	1
k__Archaea	2
k__Archaea|p__Euryarchaeota	2
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2
k__Viruses	12917
k__Viruses|k__Heunggongvirae	12917
k__Viruses|k__Heunggongvirae|p__Uroviricota	12917
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	12917
