#Classification	SRR20002429_bracken_P.kreport
k__Bacteria	2011576
k__Bacteria|p__Firmicutes	1659723
k__Bacteria|p__Actinobacteria	32843
k__Bacteria|p__Deinococcus-Thermus	19
k__Bacteria|p__Chloroflexi	7
k__Bacteria|p__Proteobacteria	318361
k__Bacteria|p__Bacteroidetes	534
k__Bacteria|p__Chlamydiae	40
k__Bacteria|p__Verrucomicrobia	1
k__Bacteria|p__Candidatus_Saccharibacteria	32
k__Bacteria|p__Synergistetes	9
k__Bacteria|p__Fusobacteria	4
k__Eukaryota	3592
k__Eukaryota|k__Metazoa	2572
k__Eukaryota|k__Metazoa|p__Chordata	2572
k__Eukaryota|k__Fungi	769
k__Eukaryota|k__Fungi|p__Basidiomycota	749
k__Eukaryota|k__Fungi|p__Ascomycota	19
k__Eukaryota|k__Viridiplantae	246
k__Eukaryota|k__Viridiplantae|p__Streptophyta	246
k__Eukaryota|p__Apicomplexa	4
k__Archaea	376
k__Archaea|p__Euryarchaeota	376
k__Viruses	268
k__Viruses|k__Heunggongvirae	268
k__Viruses|k__Heunggongvirae|p__Uroviricota	268
