name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella sp. wkB7	3120264	S	3361	1913	5274	0.13856
Gilliamella sp. B3022	2817969	S	11	7	18	0.00047
Gilliamella sp. ESL0443	2704655	S	6	3	9	0.00024
Gilliamella sp. ESL0405	2704653	S	2	0	2	0.00005
Gilliamella apicola	1196095	S	1674	773	2447	0.06429
Gilliamella apis	1970738	S	1427	180	1607	0.04222
Frischella perrara	1267021	S	1540	332	1872	0.04918
Bartonella apihabitans	2750929	S	5963	2462	8425	0.22135
Bartonella choladocola	2750995	S	456	347	803	0.02110
Commensalibacter melissae	2070537	S	1242	76	1318	0.03463
Snodgrassella alvi	1196083	S	4431	718	5149	0.13528
Lactobacillus apis	303541	S	2434	154	2588	0.06799
Lactobacillus kullabergensis	1218493	S	688	120	808	0.02123
Lactobacillus sp. IBH004	2879107	S	644	82	726	0.01907
Lactobacillus sp. wkB8	1545702	S	26	53	79	0.00208
Lactobacillus sp. ESL0731	2983221	S	2	14	16	0.00042
Lactobacillus helsingborgensis	1218494	S	367	372	739	0.01942
Lactobacillus panisapium	2012495	S	7	0	7	0.00018
Lactobacillus gasseri	1596	S	4	72	76	0.00200
Apilactobacillus kunkeei	148814	S	106	16	122	0.00321
Bombilactobacillus mellifer	1218492	S	11	5	16	0.00042
Bombilactobacillus bombi	1303590	S	7	11	18	0.00047
Streptococcus parauberis	1348	S	7	15	22	0.00058
Bifidobacterium asteroides	1684	S	2369	118	2487	0.06534
Bifidobacterium coryneforme	1687	S	331	65	396	0.01040
Streptomyces sp. T12	477697	S	4	3	7	0.00018
Mycobacterium canetti	78331	S	1	0	1	0.00003
Spiroplasma citri	2133	S	502	1943	2445	0.06424
Spiroplasma melliferum	2134	S	76	3	79	0.00208
Spiroplasma endosymbiont of Phyllotreta cruciferae	2886375	S	10	10	20	0.00053
Spiroplasma endosymbiont of Ammophila pubescens	3066315	S	10	17	27	0.00071
Spiroplasma endosymbiont of Seladonia tumulorum	3066321	S	6	13	19	0.00050
Spiroplasma poulsonii	2138	S	6	4	10	0.00026
Candidatus Phytoplasma solani	69896	S	1	0	1	0.00003
Homo sapiens	9606	S	38	139	177	0.00465
Apis mellifera filamentous virus	1100043	S	150	0	150	0.00394
Suturavirus SVTS2	2011074	S	8	75	83	0.00218
Badaztecvirus badaargau2	2843846	S	3	0	3	0.00008
