name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Snodgrassella sp946481965	130443	S	383	232	615	0.00857
Snodgrassella alvi_G	130436	S	182	94	276	0.00385
Snodgrassella alvi_B	130432	S	5	3	8	0.00011
Snodgrassella sp024103515	130440	S	2	0	2	0.00003
Limnobacter parvus	127534	S	160	10	170	0.00237
Hydrogenophaga electricum	127157	S	4	15	19	0.00026
Alicycliphilus sp018054745	126434	S	4	15	19	0.00026
Giesbergeria sp030690515	127100	S	1	2	3	0.00004
Acidovorax defluvii	126347	S	2	8	10	0.00014
JADKHE01 sp016721925	127339	S	1	4	5	0.00007
JAABQG01 sp011391595	127291	S	1	1	2	0.00003
Vogesella mureinivorans	129842	S	86	44	130	0.00181
Azonexus sp016790885	130701	S	2	6	8	0.00011
Azonexus sp017302355	130704	S	2	3	5	0.00007
Azonexus fungiphilus	130661	S	2	0	2	0.00003
Azonexus agitatus	130654	S	1	2	3	0.00004
Zoogloea ramigera	131125	S	2	1	3	0.00004
Zoogloea sp023150095	131140	S	2	5	7	0.00010
Zoogloea sp016789125	131131	S	1	0	1	0.00001
Azospira oryzae	130743	S	3	1	4	0.00006
Thauera sp016790365	131077	S	1	1	2	0.00003
UBA1934 sp002068855	131089	S	2	8	10	0.00014
Accumulibacter sp029780075	130629	S	1	1	2	0.00003
Entomomonas sp945283395	138084	S	1408	20	1428	0.01990
Entomomonas sp025985425	138083	S	13	7	20	0.00028
Pseudomonas_E paralcaligenes	138484	S	5	2	7	0.00010
Pseudomonas_E fluvialis	138340	S	1	0	1	0.00001
Stutzerimonas marianensis	139006	S	4	2	6	0.00008
M0108 sp009928645	131728	S	16	2	18	0.00025
M0108 sp018435665	131730	S	12	3	15	0.00021
M0108 sp019136395	131731	S	2	0	2	0.00003
Arenimonas maotaiensis	140780	S	2	4	6	0.00008
JARSSO01 sp937872125	131968	S	1	1	2	0.00003
Bartonella_A apis	119303	S	1030	307	1337	0.01863
Bartonella_A choladocola	119304	S	692	418	1110	0.01547
Bartonella_A sp016102285	119306	S	563	192	755	0.01052
Bartonella_A sp946479275	119312	S	477	593	1070	0.01491
Bartonella_A apihabitans	119302	S	438	263	701	0.00977
Bartonella_A sp016100455	119305	S	375	218	593	0.00826
Bartonella_A sp946478665	119311	S	320	196	516	0.00719
Bartonella_A sp946481695	119314	S	189	611	800	0.01115
Bartonella_A sp946480935	119313	S	136	59	195	0.00272
Bartonella_A sp945285915	119309	S	68	50	118	0.00164
Bartonella_A sp946478235	119310	S	26	12	38	0.00053
Bartonella_A sp945285465	119308	S	11	0	11	0.00015
Allorhizobium sp024055605	119139	S	1	1	2	0.00003
Camelimonas fluminis	118178	S	1	2	3	0.00004
Commensalibacter melissae	113763	S	758	79	837	0.01167
Commensalibacter sp946699565	113768	S	1	0	1	0.00001
Bombella pollinis	113699	S	2	0	2	0.00003
Novosphingobium sp937864195	124577	S	2	1	3	0.00004
Novosphingobium sp000281975	124457	S	1	0	1	0.00001
Lactobacillus apis	55371	S	2237	1088	3325	0.04634
Lactobacillus melliventris	55401	S	1127	839	1966	0.02740
Lactobacillus apis_A	55372	S	538	1109	1647	0.02296
Lactobacillus helsingborgensis	55384	S	370	293	663	0.00924
Lactobacillus sp945290125	55440	S	351	87	438	0.00610
Lactobacillus sp946482465	55445	S	330	655	985	0.01373
Lactobacillus sp946479925	55443	S	294	708	1002	0.01397
Lactobacillus kimbladii	55396	S	221	465	686	0.00956
Lactobacillus kullabergensis	55399	S	180	332	512	0.00714
Lactobacillus kimbladii_B	55397	S	162	339	501	0.00698
Lactobacillus sp016100975	55419	S	143	167	310	0.00432
Lactobacillus huangpiensis	55387	S	134	150	284	0.00396
Lactobacillus sp946477855	55442	S	94	200	294	0.00410
Lactobacillus laiwuensis	55400	S	89	96	185	0.00258
Lactobacillus sp946482425	55444	S	38	122	160	0.00223
Lactobacillus panisapium	55405	S	24	68	92	0.00128
Lactobacillus amylovorus	55370	S	10	15	25	0.00035
Lactobacillus bombicola	55373	S	7	6	13	0.00018
Lactobacillus sp003692965	55413	S	4	3	7	0.00010
Lactobacillus sp029392095	55423	S	2	0	2	0.00003
Bombilactobacillus mellis	55231	S	3372	4879	8251	0.11500
Bombilactobacillus mellis_A	55232	S	928	3371	4299	0.05992
Bombilactobacillus mellifer	55230	S	880	812	1692	0.02358
Limosilactobacillus fermentum	55598	S	42	185	227	0.00316
Limosilactobacillus mucosae	55611	S	39	40	79	0.00110
Limosilactobacillus sp012843675	55628	S	3	4	7	0.00010
Limosilactobacillus sp945870585	55638	S	2	5	7	0.00010
Limosilactobacillus intestinipullorum	55606	S	1	0	1	0.00001
Apilactobacillus kunkeei	55210	S	19	33	52	0.00072
Apilactobacillus waqarii	55221	S	8	11	19	0.00026
Apilactobacillus kunkeei_F	55213	S	4	6	10	0.00014
CALYQJ01 sp945273735	55234	S	53	2	55	0.00077
CALYQJ01 sp945285405	55235	S	1	0	1	0.00001
Streptococcus parauberis	56140	S	4	5	9	0.00013
Granulicatella sp900551535	54991	S	2	1	3	0.00004
Parageobacillus thermantarcticus	53468	S	2	2	4	0.00006
Saccharibacillus brassicae	56949	S	2	5	7	0.00010
Bifidobacterium polysaccharolyticum	42812	S	679	699	1378	0.01921
Bifidobacterium indicum	42787	S	595	66	661	0.00921
Bifidobacterium asteroides_F	42751	S	165	250	415	0.00578
Bifidobacterium apousia	42747	S	115	233	348	0.00485
Bifidobacterium choladohabitans	42770	S	74	205	279	0.00389
Bifidobacterium asteroides_G	42752	S	65	24	89	0.00124
Bifidobacterium asteroides_J	42755	S	36	77	113	0.00157
Bifidobacterium asteroides	42750	S	36	39	75	0.00105
Bifidobacterium mizhiense	42804	S	24	46	70	0.00098
Bifidobacterium asteroides_H	42753	S	23	83	106	0.00148
Bifidobacterium mellis	42799	S	17	61	78	0.00109
Bifidobacterium sp026537325	42849	S	10	31	41	0.00057
Bifidobacterium asteroides_I	42754	S	8	19	27	0.00038
Bifidobacterium sp000499285	42832	S	7	12	19	0.00026
Microbacterium sp029779645	44394	S	1	0	1	0.00001
Phycicoccus_A sp020161815	43509	S	2	0	2	0.00003
Rhodococcus sp002259405	47051	S	2	1	3	0.00004
Rhodococcus fascians	47007	S	2	0	2	0.00003
Rhodococcus sp001942265	47044	S	1	0	1	0.00001
Mycobacterium sp001667075	46635	S	6	0	6	0.00008
Protofrankia sp917627385	45450	S	5	0	5	0.00007
Streptomyces narbonensis	49287	S	8	942	950	0.01324
JADKAV01 sp937952095	48715	S	2	1	3	0.00004
Microthrix subdominans	41709	S	2	0	2	0.00003
Spiroplasma_A apis	74603	S	97	0	97	0.00135
CAG-533 sp934086395	74901	S	1	0	1	0.00001
Apibacter sp945280365	89010	S	67	24	91	0.00127
Flavobacterium sp011751075	86825	S	1	4	5	0.00007
Parabacteroides merdae	81448	S	2	3	5	0.00007
Parabacteroides faecis	81439	S	2	15	17	0.00024
UBA1402 sp002305085	81668	S	2	0	2	0.00003
Bact-08 sp002842655	81863	S	2	1	3	0.00004
UBA6024 sp023393265	80966	S	2	0	2	0.00003
JAAYPI01 sp012519885	80396	S	2	53	55	0.00077
UTCHB3 sp016707285	90564	S	2	0	2	0.00003
JAAEKA01 sp021463315	94538	S	4	8	12	0.00017
Fundidesulfovibrio putealis	100386	S	1	0	1	0.00001
Excrementavichristensenella sp012520375	57445	S	2	0	2	0.00003
Alkalibaculum bacchi_A	59893	S	2	0	2	0.00003
Miniphocaeibacter sp012841535	71494	S	2	16	18	0.00025
Aliarcobacter porcinus	92157	S	2	22	24	0.00033
UBA5066 sp017999215	40799	S	2	0	2	0.00003
UBA5066 sp937927565	40803	S	2	2	4	0.00006
UBA5420 sp012838305	73470	S	1	0	1	0.00001
Methanobacterium_A sp002494495	35237	S	2	264	266	0.00371
