feature	Acidovorax	Acinetobacter	Actinomyces	Agrobacterium	Alcaligenes	Anoxybacillus	Aquabacterium	Azospirillum	Bacillus	Brevundimonas	Burkholderia	Clostridioides	Corynebacterium	Cupriavidus	Cutibacterium	Dermacoccus	Effusibacillus	Enhydrobacter	Escherichia	Haemophilus	Halomonas	Herbaspirillum	Hydrogenophilus	Klebsiella	Kocuria	Lactobacillus	Lawsonella	Limosilactobacillus	Meiothermus	Microbacterium	Micrococcus	Moraxella	Mycobacteroides	Mycolicibacterium	Neisseria	Paraburkholderia	Paracoccus	Phocaeicola	Prevotella	Propionibacterium	Pseudomonas	Rothia	Salmonella	Sphingobium	Staphylococcus	Stenotrophomonas	Streptococcus	Streptomyces	Tepidimonas	Thermoflavifilum
SRR20002365	0.0487689982805651	0.129201353945564	0	0.052119770361095	0	0	0.234568565714784	0	0	0	0.0996887105855052	0.150394261211779	0.0463078997723855	0.0559700203573826	0.202318742641381	0	0	0	0	0	0	0.0892862586142883	0	0	0	0	0.0657651141798856	0	0.0339430011495655	0.0412903858382219	0	0	0.109387846356673	0.0476908117276969	0.036813827953815	0.180173277453258	0	0	0	0.378269608820706	0.925456670226035	0.0525489546549215	0	0.0542972258911934	0.0563490267163679	0	0	0	0	0
SRR20002368	0.0226266997650322	0.0470462773542373	0	0.015741023467852	0.0414600857813864	0	0.0787796167778909	0.0133941228042241	0	0	0	0.194795497163418	0.0129278771644139	0.0198909293943767	0.0397750301973724	0.0169564707929983	0	0	0	0	0.0165729917072751	0.0305815709412148	0	0	0.0119164122220461	0	0.0200081237885695	0	0	0	0.0155918039364717	0	0	0.0140749315508753	0	0.070849678910881	0	0	0	0.0825128336358721	0.286410623083624	0	0	0.015778107920414	1.18011906437827	0	0	0	0	0
SRR20002369	0	0	0	0	0	0	0	0	0	0	0	0.0936117667159857	0	0	0.0238610328528907	0	0	0	0.391253521663266	1.12355225520365	0	0	0	0	0	0.0855702773459364	0	0	0	0	0	0	0	0	0	0	0	0	0.0327624448951818	0	0.037766372026621	0	0	0	0.147133909618836	0	0.0318258602624242	0	0	0
SRR20002371	0	0.0627237781222979	0	0	0	0.0927607489632825	0.125910764815066	0.106532152701585	0	0	0.0739093332044897	0.330021346825937	0	0	0.146292647314993	0	0	0	0	0	0	0.0603283789704133	0	0.0845789485668412	0	0	0.0614287188544644	0	0.313994450282005	0	0	0	0	0	0	0.119756179820487	0	0	0	0.295935119572593	0.517613556407592	0	0	0	0.421949028303326	0	0.46098276697896	0	0	0.0950512509347823
SRR20002373	0.0597092482317263	0.142672905126869	0	0.0467881091630577	0.160078458603395	0.110598474733009	0.224125127719114	0.0610222410421939	0	0	0.0928262187094571	0.252071290263018	0.0289441223436601	0.0504674064496004	0.179500493385424	0.0339741334734298	0.0744052312571046	0	0	0	0.0377732619034568	0.0903667093967243	0.0529633878061135	0	0	0	0.0703657624792785	0	0.290776845906182	0	0.0324294868927323	0.0338011699525347	0	0.0418945170543727	0	0.191393850736266	0	0	0	0	0.907542945754409	0	0	0	0.0389575347910227	0	0	0.0427260647580369	0	0.081784903891496
SRR20002375	0.067602306199187	0.124801759534774	0	0.0503117628205113	0	0.0744366293566125	0.225888862436162	0.0560522828037633	0	0	0.0927076992731779	0.20235080387389	0.05739811419865	0.0583872207955282	0.224032097815098	0	0.059295569409658	0	0	0	0.0391404829417488	0.088002892304951	0	0	0	0	0	0	0.236058923510497	0	0.0654196942222192	0	0	0.0424134377966986	0	0.204870487222956	0	0	0	0	0.969666028860469	0	0	0	0.0479829994604183	0	0.082526374122054	0.0729844936285002	0	0.0641223298172655
SRR20002377	0	0.0540269178608295	0	0	0	0	0.132033568889834	0	0	0	0.0520274953076107	0.186049245791795	0	0	0.22301062458169	0	0	0	0	0	0	0	0	0	0.0696583107765994	0	0	0	0	0	0	0	0	0	0	0.0954203376695801	0	0	0	0	0.491969212386356	0	0	0	0.944960787908301	0	0	0	0	0
SRR20002378	0	0.0944578544272091	0	0.0477872552121468	0.0607847224311926	0	0.225116365457835	0.0795245609598715	0	0	0	0.319413842376448	0	0.047973703786565	0.14764890742614	0	0	0	0	0	0	0.0865348332911251	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212927779478837	0	0	0	0	1.04788742700652	0	0	0	0	0	0	0.06107802648873	0	0
SRR20002379	0.078067761451801	0.149386797393428	0	0.0548462438157728	0.0917710406047365	0	0.252088138958374	0.0408999857258292	0	0	0.0778797928077174	0.0958407864739276	0	0.0608966407387571	0.115570401606818	0	0	0	0	0	0.0370246569750204	0.10271804645466	0	0	0.044197464382546	0	0	0	0	0	0	0.0363074076079656	0	0.081221291685822	0	0.236820878366802	0	0	0	0.0379085951020902	1.07646761367288	0	0	0.0343500368338088	0.0265100139915813	0.0534598120901744	0.0696296747040875	0.0395928621860578	0	0
SRR20002380	0	0.0188681992064842	0	0	0	0	0.0381074961547858	0.0148378999454309	0	0	0.0138761595354497	0.174287651311199	0	0	0.0248001107015718	0	0	0	0	0	0	0.0156697192744006	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0299046439392897	0	0	0	0	0.136768841437711	0	0	0	1.33931394985324	0	0	0	0	0
SRR20002382	0.0657234874775743	0.130755635814146	0	0.0326653930284135	0	0.14230159383642	0.201216148010007	0.0418041523096159	0	0	0.174827969658234	0.30383608149013	0.0472259174073881	0.0474352497030226	0.117698488110072	0	0.0813161275966505	0	0	0.0271267786273026	0.0381087932340451	0.0814271427699821	0.0643365788117896	0	0.0723369890392839	0	0	0	0.368648697902022	0	0.0409555420806987	0	0	0.0710657708184111	0.0384146649521332	0.174827969658234	0	0	0	0	0.80650986499872	0	0	0	0.0583083050655162	0	0.0704792532710665	0.203759055103222	0.0385082915009025	0.113530787061176
SRR20002384	0.0304369302928656	0.056756801071869	0	0.0245537052149316	0	0.052074424897671	0.115713059618545	0.0362331386316108	0.0297057018771545	0	0.0399457099337438	0.144181466117587	1.01647236904385	0.0241018675793942	0.114045090748801	0	0.036059282046504	0	0	0	0	0.0430509709467111	0	0	0	0	0	0	0.170898958174853	0	0.0253095390104736	0.0211896265651361	0.0219181186115251	0.0316015679946421	0	0.0955119128637777	0	0	0	0	0.423157144844978	0	0	0	0.0353553223943538	0	0	0.0478248967281625	0	0.0491542250943696
SRR20002386	0	0.118931761053212	0	0	0	0	0.256918929575963	0	0	0	0.0913351318097612	0	0	0	0.273736424263975	0	0	0	0	0	0	0.0947931195933613	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201671185007037	0	0	0	0	1.09583717217839	0	0	0	0	0	0	0	0	0
SRR20002388	0.0716518582254562	0.125066048676312	0	0.0382952541650315	0	0.0614147229962372	0.212937189478481	0.137090119367822	0	0	0.0847479809813439	0.372295621916499	0.0323404884878833	0.0495161896505726	0.163555446059424	0	0.0578391303278309	0	0	0	0.0327345587445215	0.0885524923087676	0	0	0	0	0	0	0.211193618493285	0.0320217457195278	0.0800299792434993	0.0406352789992446	0.0299529602476782	0.0363009283838535	0	0.201154341705471	0	0.0375512329913103	0	0	0.895882287380495	0	0	0.0387613013643939	0.0322610976277358	0	0.122451117073682	0.0492563222084136	0.0345636993940447	0.042426737815474
SRR20002391	0.056712427181422	0.140324975867373	0	0.0381088363221765	0.0814207166916723	0	0.219981496294604	0.100062938413153	0	0	0.104154716358034	0.178835256570378	0.051111829766298	0.0519224940592235	0.155115604039173	0	0	0	0	0	0.031774470582973	0.0941969841546124	0	0	0	0	0.0681923502256638	0	0.0167906322627634	0	0.0565508304086001	0.0229470755819041	0	0.040564079403971	0	0.20032068567276	0.0456282506621051	0.0264677770486119	0	0.417074816985605	0.895452163078014	0	0	0.0271200945204141	0.0278713575915661	0	0.0514221558865004	0	0	0
SRR20002394	0	0	0	0	0	0	0.0439202304887357	0	0	0	0.0430465802925768	0.0980292740894467	1.36725812087807	0	0	0	0	0	0	0	0	0	0	0	0	0.0473565315327238	0	0	0.0216025746314823	0	0	0	0	0	0	0	0	0	0	0	0.0979712416696354	0	0	0	0.119460286880025	0	0.0319741251720813	0	0	0
SRR20002396	0.0505935851032921	0.125103126105424	0.0301714546064317	0.0394795837434533	0	0.0613671477249262	0.190870920233925	0.0362812024745067	0	0	0.0970171363783696	0.166507050513498	0.0423321617075049	0.0468616579036257	0.149003511216954	0	0.0464527123033741	0.0364354625487334	0.537005912094619	0	0.0265328022727437	0.0775982063386551	0.035720360391134	0	0.0308695843288234	0	0	0	0.186730741058194	0.022855099136133	0.0252776105938702	0.0242821922058279	0.0249202373936432	0.0396497219648234	0.0800960132646111	0.170123998637654	0	0	0	0	0.78589577182148	0	0	0.0551183989413392	0.0589963575623174	0	0.127497764053594	0.039959764571752	0.0244661874131107	0.0499459539692921
SRR20002397	0.0384592165862615	0.142449890539862	0.0669462056642376	0.0609258751516688	0.156834862766595	0	0.252922222535485	0	0	0	0.117484631208709	0.092307039004934	0.0636590230404052	0.060831882495977	0.193981841479564	0.034587732655233	0	0	0	0	0.0358449309973138	0.102045633541922	0	0	0.0707714563282719	0	0	0	0.0242496045995113	0	0.0821624209442653	0	0.0862323052440613	0.0535019435466854	0	0.209207123692259	0	0	0	0	0.991536244858693	0	0	0	0.081637361209614	0	0.175379267294562	0	0	0
SRR20002401	0.0540839495646504	0.110893978106802	0	0.0349359734422747	0	0	0.167922983018542	0.0209284310249773	0.0326432012934131	0	0.0690331618720278	0.160121722381303	0.0545490773214153	0.0433115410049186	0.240275655121041	0.0392453747941693	0	0	0.124364726069007	0	0.0229069725958038	0.0683613682031181	0	0	0	0.018953585878456	0.0226349080490021	0	0.0150794460748975	0	0.0335922537614915	0	0	0.0349359734422747	0.177339038477486	0.15583660353578	0	0.0627513842772796	0	0	0.649230859712967	0	0	0.0196864530589904	0.109216421340871	0.0248527692585962	0.683585181365041	0.0229455758080622	0	0
SRR20002402	0	0.0969359825760677	0	0	0	0	0.2538572257444	0	0	0	0.265826278346776	0	0	0	0.203569336317746	0	0	0	0	0	0	0.0980201397731707	0	0	0	0	0.0781228500266198	0	0	0	0	0	0	0	0	0.193411012808333	0	0	0	0	1.06477411394858	0	0	0	0	0	0	0	0	0
SRR20002403	0	0.117209255268325	0	0	0	0	0.282634592009499	0	0	0	0.166142945740278	0.221808496555379	0	0	0.118125652992385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109607690405526	0	0.164166518532701	0	0	0	0	1.08287481709077	0	0	0	0	0	0	0	0	0
SRR20002406	0.0345407518974363	0.0701312347502768	0.0432577883809077	0	0	0.0644127500616494	0.140186115493502	0.0888422905217954	0	0	0.0901942411072698	0.285834357483057	0.0431279989763623	0.0386015109512448	0.350243756861409	0	0.0458377564211859	0	0	0	0	0.054501516567206	0.0470450987685601	0	0.026982364237069	0	0.0372719421882052	0	0.205767894738229	0	0.0505502168428092	0	0	0.0452220339775376	0	0.120621165966802	0	0	0	0	0.955253273974868	0	0	0	0.0369700019816852	0.0381634585590751	0	0.0926271936900859	0.0262456928343059	0.0538803810593645
SRR20002410	0.0308839320696218	0.0984646436989285	0	0.0340606489089048	0.0510401510746078	0	0.16758777926014	0	0	0.0553673501038114	0.0315720807485944	0.10527873380779	0.830547394170393	0.042536238179517	0.0994259019252366	0.0999463789645822	0	0	0	0	0	0.0638874630189246	0	0	0	0	0.0287208562207271	0	0	0	0.0496298167480513	0.0367324208465077	0	0.0448972143739048	0	0.14679327768219	0	0	0.0375427434876448	0	0.619634480715742	0	0	0	0.0287208562207271	0	0.0580616174973391	0.0318431819513768	0	0
SRR20002412	0.046880273827207	0.07739264177616	0.104432531954004	0.0327196244798822	0	0	0.152412601198163	0	0	0	0.0804670578070379	0.171740274945541	0.259601379706044	0.0475841149092613	0.172746783971454	0.0262793704440334	0	0	0.0619425696683912	0.0325567815858411	0.0268791197881384	0.0676353410477058	0.0289722747062396	0	0	0.043649149625121	0.053255664964217	0	0	0	0	0	0	0.0278977025647936	0.0824481444107557	0.150184782507407	0	0	0.0961557034250024	0.0331232343371907	0.580038361090311	0.0981635499304187	0.0330429061964874	0	0.264767549340874	0	0.666771776498885	0.0590154967122577	0.0354861282213067	0
SRR20002416	0	0.290548731869355	0	0	0.147023716994577	0	0.250853030567551	0	0	0	0	0.147272268282379	0	0	0.172147577640283	0	0	0	0	0	0	0.10039541269881	0	0	0	0	0	0	0	0	0	0	0	0.0736002600504093	0	0.214248579075737	0	0	0	0	0.997817974112874	0	0	0	0	0.116270328897633	0	0.0614637749694402	0	0
SRR20002417	0	0.149758624089932	0	0	0	0	0.260905844044544	0	0	0	0.163529545730945	0	0	0	0.177879508436443	0	0	0	0	0	0	0.0877886683277331	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222290942579413	0	0	0	0	1.10352519081881	0	0	0	0	0	0	0	0	0
SRR20002419	0.074930345685034	0.11996830436185	0	0.0513680429064558	0.0564870748430281	0	0.217687555886328	0	0.0433728434510372	0	0.19186196434778	0.157803819986732	0.0339019754940484	0.0493258387100729	0.405634558409976	0.0521003274093376	0	0.0383427245298337	0.079972625952906	0	0.0330950119548134	0.0924622784356557	0	0	0.0236294021187983	0	0.0545366864716994	0.0408467716890531	0	0	0	0	0	0.0432479512665189	0	0.206844870254452	0	0	0	0.101951476695061	0.8976010920069	0	0.0652925793798653	0.0453642243561447	0.0570276087320378	0	0.0397280979170991	0.0564870748430281	0	0
SRR20002420	0.0645421138530744	0.118394597126502	0	0	0	0	0.25495649129737	0	0	0	0.0833015106706239	0.0840267991054923	0	0.0565415138668342	0.233861180793448	0	0	0	0	0	0	0.0833925134710883	0	0	0	0.067186152123927	0.0698391237381173	0	0.0415919022028411	0	0.048940548814343	0	0	0.0725523556749955	0	0.203443588365265	0	0	0	0	1.08368630009646	0	0	0	0	0	0	0	0	0
SRR20002421	0	0.0880450369414839	0	0	0.0950510616413816	0	0.173682071797553	0	0	0.0513009384575866	0	0.169283715802859	0	0	0.182019282000494	0	0	0	0	0	0	0.072906258374016	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15421678393448	0	0	0	0	0.640771947711545	0	0	0	0.785672067403885	0	0.0553446021520743	0	0	0
SRR20002422	0.0396771981356984	0.0776334888678054	0.0286011133155836	0.0266840197254882	0	0	0.122765632651132	0	0.0153358759607537	0.01378349453645	0.0287735323518032	0.182812055624025	0.0327909957534207	0.0323352324858017	0.467059121339965	0.0204138827829483	0	0	0.0117953988465413	0.0285763971947257	0.016532735353519	0.0513193941812174	0	0	0	0	0.059606645493809	0.0204657239067876	0.0160778769444283	0.0181030669922701	0	0	0.0310189896275737	0.0254646507797506	0	0.12261446114594	0	0	0	0	0.459822490254697	0.0218513038673323	0.0182391241612836	0	0.738914691005639	0	0.0981785560183034	0.226377605139802	0	0
SRR20002425	0.062749974184151	0.149499159548269	0	0.037944589909637	0.031825824092159	0	0.209641518921436	0.0863524390713299	0	0	0.0864192740302926	0.410893817063901	0.0506827306934707	0.0494907323489948	0.150655262987286	0.0279812238895329	0	0	0	0	0.0345124083197775	0.0880656343459396	0	0.0215066713229284	0	0	0	0	0.0290149300668955	0	0.0731792000435177	0.218778951059054	0.0285153597694554	0.0406695317184095	0	0.195860606657667	0.0768217013222835	0.0290644153473185	0	0	0.887460100647191	0	0	0.0291138166114331	0.0709899202402084	0	0.0775502792759653	0.0487881390152707	0	0
SRR20002427	0.0199194534868707	0.0421664048469025	0	0.0145062438601321	0	0	0.0697400717267624	0.0227447600252662	0	0	0.0353165473664578	0.162055108310332	0.197297141467392	0.0171020300867126	0.0534705767146722	0.0373652812995479	0	0	0	0	0.00977129977104579	0.0294281484394214	0	0	0	0.0284425210954929	0	0.0136331890039539	0	0	0.0102346646588839	0	0	0.0229678916696244	0	0.0658166908516865	0	0	1.16783728364063	0	0.255683730943443	0.021171786141308	0	0	0.0118897293310506	0	0.0656646781443732	0	0	0
SRR20002430	0.0415588172693096	0.0903721500890639	0	0.0305254754073272	0	0	0.137996447572004	0	0	0	0.0655984650815066	0.245447556026668	0.0678444321839621	0.0326411423990572	0.234052383663766	0.108529215265488	0	0	0	0.0943530175109468	0	0.0648670436214817	0	0	0	0	0.0523317925526107	0	0.0245853233984343	0.0326667223116526	0.0412561015334935	0.0539526376466166	0.0365298485611045	0.0407055535238245	0.204629848934913	0.112899856449066	0	0.0329974592820373	0	0.0467812644235403	0.996588735685647	0.0980545656487064	0	0	0.10982389501051	0	0.149330519016368	0.0686907055406147	0	0
SRR20002432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR20002433	0.0699514933937871	0.130974025724315	0	0.0468215622694718	0	0	0.205624745014494	0.0274330279216298	0.043160921106854	0	0.108534999040273	0.16809370372182	0.0336266150263367	0.0569715078486061	0.233906835529354	0	0	0.0293148714429312	0.0550780540910478	0	0.028954327601396	0.0887223419526658	0	0	0	0	0.0724057051357631	0.0450866847890245	0.0255839868280733	0	0	0	0	0.039979387007644	0	0.194839263185666	0.189576307115039	0	0	0	0.863263882050934	0	0.0621822055294564	0	0.0755161652492459	0	0	0.399866348845126	0	0
SRR20002435	0	0.0204845195401288	0	0	0	0.0261303467348132	0.0424428201820665	0.0193622524749225	0	0	0	0.117356928204302	1.264269735638	0	0.0379234412252536	0	0.0201031299309227	0	0.198114444418735	0	0	0.0139397114046479	0	0	0	0.0380367341428483	0	0	0.0857215809555365	0	0	0	0	0	0	0.038194780757012	0	0	0	0	0.148700557288351	0	0	0	0.0176425888487152	0	0.0205683129484804	0	0	0.0193177870566041
SRR20002439	0	0.106773947487321	0	0	0	0	0.287099352422626	0	0	0	0	0	0	0	0.311624086576371	0	0	0	0	0	0	0	0	0	0.243262684373786	0	0	0	0	0	0	0	0	0	0	0.198786648050257	0	0	0	0	1.01034284028881	0	0	0	0	0	0	0	0	0
SRR20002441	0	0.00731283454196378	0	0	0	0	0.0287108781805111	0	0	0	0	0.0860649884891623	0.0084981172025285	0	0.0122069883876522	0	0	0	1.44591431582683	0	0	0	0	0	0	0.0154912323415187	0	0	0.0258176051844727	0	0	0	0	0	0	0.0107324173673327	0	0	0.0135217273779093	0	0.0561429480452873	0	0	0	0.0505865916644892	0	0.0108172632280318	0	0	0
SRR20002442	0.0729272938983956	0.150591277537381	0	0.0491808505524037	0	0	0.258463155001446	0.0376061588522886	0	0	0.105376994143808	0.0992072545225095	0.0384946610824035	0.0585574737943795	0.127127462951802	0	0	0	0	0	0.0321500925547461	0.103092262495929	0	0	0	0	0	0	0	0	0	0	0	0.0349486742505964	0	0.224004619227889	0	0	0	0	1.10006578380083	0	0	0.0474433299930736	0	0	0	0.049308068896803	0	0
SRR20002443	0.0456996235628985	0.0957116977906589	0	0.032175056640709	0.0509542745952664	0	0.164425468623668	0	0.0316613469813976	0	0.110669198280347	0.130427408664472	0.579926318786433	0.0423250139987512	0.337028424316768	0.0219777251563858	0	0	0.0335408442428419	0	0.0238236220747956	0.0724387653615119	0.0446482100745668	0.0537595590993359	0	0	0.0809719983170789	0.0272684980379056	0	0	0.0350753956877563	0	0	0.0346794502159681	0	0.168979092733585	0	0	0.0419973494025027	0.0430531641266294	0.637706943057476	0	0.0325218735143035	0.0226732670045067	0.32981415476597	0	0.0449758098487572	0	0	0
SRR20002446	0.0308117679586421	0.0885109099308198	0.0266515937160008	0.0326941605707105	0.249141243746137	0	0.143519738238219	0	0	0.0384803928120472	0.0793196786531434	0.110823510288464	0.19601316873062	0.040880264843148	0.301219277930832	0	0	0	0	0	0	0.0647415734665036	0	0	0	0.0375483644392013	0.0439356673394251	0	0	0	0.08948549029391	0	0	0.0379880945768932	0.0293774453323508	0.12438001840717	0.0325244358964947	0	0	0	0.530220493474203	0	0	0	0.354211494174324	0.0269406897950904	0.63150331840561	0	0.03187125188	0
SRR20002448	0.0698003921351524	0.117112039725196	0	0.0428642145202394	0.0518010983050927	0	0.215341304328001	0	0.0348718219141114	0	0.0952242829624171	0.126658747699537	0.0604407353801093	0.0585871472221795	0.246698292348636	0	0	0	0.0597627412027343	0.284019165931143	0.0286560276404746	0.0994476086389347	0	0.0257381638641197	0.0517051379179141	0	0.0491850763097563	0	0	0	0.0684478040335695	0	0	0.0596795345940427	0	0.20307672142648	0	0	0	0	0.856055747334544	0.0952033302242493	0.0249157222742496	0	0.0814845593394156	0	0.307357710284694	0.113008675234632	0	0
SRR20002450	0	0	0	0	0.0492427420384399	0	0.0307924683644444	0	0	0	0	0.196096398860073	0	0	0.0277769161031243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0254117872214826	0	0	0	0.0821106562825521	0.117162747363466	0	0	0	1.31679189582964	0	0	0	0	0
SRR20002455	0.0696534289472352	0.144228576859648	0	0.0481879196495758	0.0321755764366979	0	0.242666069490805	0	0.0510729473855754	0	0.119449638218838	0.142297339029275	0	0.0615630267088947	0.270910303334586	0.0478923607266804	0	0	0.0483350234713279	0	0.0324681900598664	0.104443912464572	0	0	0	0	0.0482124680255821	0.0341020961980586	0	0	0	0.0276721100525262	0	0.043217843430398	0	0.242762285956598	0	0	0	0	1.0019913032117	0	0.059608271055494	0.0307861325343764	0.0490880595252787	0	0.0329022382710375	0.0526026444240953	0	0
SRR20002456	0.0480073621149371	0.141436378375481	0	0	0	0	0.242596604963371	0	0	0	0.110102477734526	0.130878766893282	0	0.0641844079640697	0.139500960317085	0	0	0	0	0	0	0.11734098230746	0	0	0	0.122563445855287	0	0	0	0	0.0516588544403971	0	0	0.0552219073442758	0	0.218194430620271	0	0	0	0	1.0827087364983	0	0	0.0529965471807634	0	0	0	0.0586650031969404	0	0
