name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apis	1970738	S	252	399	651	0.09111
Gilliamella sp. wkB7	3120264	S	146	825	971	0.13590
Gilliamella apicola	1196095	S	105	547	652	0.09125
Frischella perrara	1267021	S	586	1650	2236	0.31295
Snodgrassella alvi	1196083	S	400	929	1329	0.18600
Commensalibacter melissae	2070537	S	19	38	57	0.00798
Bartonella apihabitans	2750929	S	10	6	16	0.00224
Lactobacillus apis	303541	S	282	184	466	0.06522
Lactobacillus sp. IBH004	2879107	S	78	124	202	0.02827
Lactobacillus helsingborgensis	1218494	S	26	325	351	0.04913
Lactobacillus kullabergensis	1218493	S	25	53	78	0.01092
Lactobacillus kimbladii	1218506	S	1	29	30	0.00420
Bombilactobacillus mellifer	1218492	S	2	7	9	0.00126
Bifidobacterium asteroides	1684	S	15	3	18	0.00252
Bifidobacterium coryneforme	1687	S	6	4	10	0.00140
Apis mellifera filamentous virus	1100043	S	62	1	63	0.00882
