feature	Acidaminococcaceae	Actinomycetaceae	Aeromonadaceae	Akkermansiaceae	Atopobiaceae	Bacillales.unclassified	Bacteroidaceae	Bacteroidales.unclassified	Barnesiellaceae	Bifidobacteriaceae	Bradyrhizobiaceae	Burkholderiaceae	Campylobacteraceae	Carnobacteriaceae	Christensenellaceae	Chromatiaceae	Clostridia.unclassified	Clostridiaceae	Clostridiales.unclassified	Coprobacillaceae	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Eubacteriales.Family.XIII.Incertae.Sedis	Eubacteriales.unclassified	FGB1011	FGB10477	FGB1126	FGB12107	FGB1226	FGB1227	FGB1249	FGB1292	FGB1311	FGB1354	FGB1359	FGB1473	FGB14936	FGB1507	FGB15209	FGB28775	FGB2881	FGB2898	FGB2918	FGB2949	FGB2954	FGB2960	FGB2982	FGB3004	FGB3009	FGB3047	FGB3048	FGB3068	FGB3069	FGB3070	FGB38642	FGB40183	FGB45503	FGB4806	FGB4881	FGB540	FGB618	FGB6261	FGB72924	FGB72926	FGB75721	FGB76046	FGB76101	FGB76388	FGB76465	FGB76763	FGB76783	FGB8822	FGB9119	FGB9581	FGB9718	FGB9989	Firmicutes.unclassified	Flavobacteriaceae	Fusobacteriaceae	Helicobacteraceae	Lachnospiraceae	Lactobacillaceae	Methylobacteriaceae	Micrococcaceae	Muribaculaceae	Nanogingivalaceae	Odoribacteraceae	Oscillospiraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Phyllobacteriaceae	Porphyromonadaceae	Prevotellaceae	Pseudomonadaceae	Rikenellaceae	Ruminococcaceae	Saccharibacteria.unclassified	Sacchiramonaceae	Sanguibacteraceae	Selenomonadaceae	Sphingobacteriaceae	Sphingomonadaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Tannerellaceae	Tissierellia.unclassified	Turicibacteraceae	Veillonellaceae
NS34	0.0165864375613357	0.00742184455113244	2.33601406657509e-05	0.0106195199466504	0.0001110221422167	0	0.43317622750777	8.36866793674795e-05	0	0.028820389124207	0	0	0.00107739427712618	0	0.000142087031031857	9.38913723951496e-05	0.00097493751982026	0.0887043965997799	0.000731049454729236	0.00677911282120091	0.0207695010659191	0	0	0.00400064949387591	0.00889705792552607	6.28264835799932e-05	0.00230138368260569	0.00100801056107861	0.000575397149030075	0.0199863625957756	0.000438719834783971	0	0.000177086259327561	0	0	0.00757208714004585	0	0	0	0	0	0	0	0.00109161527504025	0	0	0	0	0	0	0	0	0	5.3277513799081e-06	0.000149791779181262	7.13099030849238e-06	0	0.000249625643500156	0	0	0	0.000508554360563689	0	0.0168131948566052	0	0	0.00660354292188148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000692648662090975	0	0.00353274997461122	0	0.134440273407086	0	4.27039764451095e-05	0	0.00019229084211176	0	0.00729209331368021	0.0692787183626853	0	0.0129864349712289	0.00665575488540458	0	0.00609695573105806	0.00152955643846869	0	0.0233515342981372	0.00684095571991077	0	0	0	0	0	0	0.000114628620073869	0.000742073801815353	0.000246101131048832	0.0330534105436528	0.00272084164701614	0.0025707220062115	0.00105632916782409
NS36	0.0186749714409236	0	0	0.165147568988371	0	0	0.104325142645269	0	0.0120147396357948	0.0198248776950986	0	0	0	0	0.00193601265756279	0	0.00129923156945072	0.0228216667692442	0.000413112106196231	0.000919557225483853	0.0519050892949623	0	0.0055191447138313	0.00132959200676111	1.1446147564485e-05	3.46761978674889e-05	0.00842830508449133	0.000328072859045009	0.000750341883292828	0.0343675271667745	0.00169376714107508	0	0.000826637024271837	0	0	0.00149531721215378	0	0	0	0	0	0	0	0.000327097121875577	0	0.000111796962605248	0	0	0.000185802874071361	0	0	0	0	0	0.000169252870543696	0	0	0	0	0.000477097947499336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121707449978459	2.29673518343108e-05	0	0	6.56746171732744e-05	0	0	0	0	0	0.0833533234358558	0.000123430751933085	0	0	0	0	0.00488874344567321	0.201210214316916	0.000173756272864149	0.000215975669618397	0.00339263813811334	0	0.000743924534986182	8.67280230213927e-05	0	0.160546555422622	0.0574562832219742	0	3.65150871483406e-05	0	0	0	0	0.00013232497151598	0.000657796965607516	0.000559022341378912	0.0180274197155951	9.37458249707654e-05	0.000663951615445469	4.04180358260666e-05
NS38	0	0	0.00101822163739786	0.108033648248497	0	0	0.148547847177246	0	0.00741319209457932	0.177144889957219	0	0	0	0	0.000287875607211205	0	0.00694973471671345	0.0241618178169871	0.000212268058034545	0.00525180829872167	0.0298684161537628	0	0.00237953910357575	0.00307096387196562	0.000601480676002355	0.00783947258092502	0.00359503811694356	0.0161286111122165	0.00146003792151958	0.00900476643726926	0.00014183910811656	0.00234323439719388	3.47783823898407e-05	0	7.86601971607212e-05	0.0034595223510797	2.34399755918989e-06	0	0.000223442930119055	0.0716904021858268	0.0012720275126441	0	0	0.000803936651230989	0.00194709880969078	0	8.59647476940106e-05	0.000982898139296579	0.000484934936896588	0	1.89700267580949e-05	0	0.00348557888208651	2.12050011749969e-05	0	0	0	0.00241824231908795	0.00153766239882857	0.000896224741177697	0.0197240308101581	0	0.000350400379313317	0	0.000396898749499107	0	0	0	0	0.00302457452492212	9.32147866561561e-05	0	0.000179997207917326	0	0	0.00253560573176088	0.000106842679442144	0	0	6.9992857348833e-05	0	0	0.00150800810412626	0	0	0	0.100860470601664	0.0218017938558809	0	0	0	0	0.0041516012583233	0.123213321930239	7.19007623388713e-05	0	0.00175325566270289	0	0	0	0	0.0354120794043891	0.0161165095434225	0	0	0.00144106789476149	0.00110603977851076	0	0	2.62745772913844e-05	0.000429987273183485	0.000268687534168534	0.0121070744626426	0	0	0.00835177232653587
NS39	0.00296052370842687	0	0	0.00242244582586551	0	0	0.0614093880470394	0	0.00448645188082497	0.0628348622687513	0	0	0	0	0.000378395135415869	0	0.000284075169030103	0.0173549136460478	0	0.000134589175007392	0.00869324984104417	0.0112114893827702	0.00481832433011813	0.0494394354886282	1.02764152565573e-05	0	0.0122084609869238	0.0115679774313989	0.000496812897267593	0.0360701378883823	0.000357085514631923	0	0	0.00022289465029339	0.000871782560931276	0	5.49668723025157e-06	0	0.00308411950897376	7.73519318923808e-05	0	0	0.0135562646282083	9.77852692048377e-05	0	0	0	0	0	0	0.000115151614367082	0.000367441592022252	0	1.40205355438301e-05	3.72022164714128e-05	0	0	0.00296661786166041	0.00323049867977937	0	0.000694733468623535	0	0.00013721802542186	0	0	6.35305516829801e-05	0	0	0	0.00166051734740549	0	0	0	0.000313351003191225	0.000541662678581095	0	0.00645789053634165	0	0.037779448292723	0.000176849936973311	0	0	0.0122990766640892	0	0	0	0.119584254476544	0.027543421737988	0	0	0	0	0.00324204968917628	0.302634773294114	0.000523977684883764	0.000369472976433431	0.000980561204596617	0	0	0.0197135501027622	0.000181749158200275	0.0537932499167232	0.0433570722508866	5.46880548343145e-05	0	0	0.00987045702285638	0	0	0	0.00183852238531849	0.000461044599204072	0.00352867404648708	0	5.17803869516452e-06	0.0404075020858534
NS4	0	0	0	0	0	0	0.196398277410284	0	0	0.0577784549023936	0	0	0	0	0	2.18935744327002e-05	0.000132304428266523	0.0302711875886557	1.55796971618466e-06	0	0.00479268383981152	0	0.0122676995404563	0.000136240351760042	0.00378853135852745	0	0.00118504096517372	0.00223913047578181	0	0.0130831326900668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110492852239938	0	0	0	0	0	0	0	1.3447738602857e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000857416333541309	0	0	0	0.410208383369444	0	0	0	0	0	0.00091932513015812	0.20732636899004	0.00177169856172336	5.14949990402087e-05	0.000112173819565295	0	0	0.000220247718824841	0	0.00603561567970242	0.00442086206728314	0	0	0	0	0	0	0	0.00271586920893432	0.0348572354450574	0.00181532171377653	0	3.11593943236931e-05	0.00643675188241691
NS40	0.00119087446315987	1.61549441668124e-06	0.000125838512457276	0	0.00641490159258274	0	0.021798688082492	0	0.00426705925259406	0.0652510381960698	0	0	0	0	0.000378677559671546	0.000898271579689392	0.00188091731514124	0.0212730005309025	0.000569135848796071	0	0.0466603535790117	0	0.00102861647130899	0.00261514535651921	5.84979030882471e-05	0	0.00577403212328456	0.00289689325118988	0.00191070476482426	0.0142434458257835	0.00118716166020223	0	0	0	4.36466912577038e-05	0	0	0	0	0.196945972991881	0	0.0048653023428977	1.91591969416933e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000332139983668202	5.55786763352968e-05	0.00108992023312095	0	0	0	0	0	0	0	0	4.02456503804801e-06	0	0	0	0	0	0	0	0.000749362673281616	0	7.82239401761444e-06	0	0	0.000348379953856945	0.00028307996901425	0.00248026574372998	0.0129216312888505	0.00476006846975494	0	0	0.192271610752232	0.0123435393657444	0	0	0	0	0.00032902236286408	0.185634309428286	0	0.000209589144058909	0.000258082318566656	0	0.000202390274202119	0.0148008480835531	0	0.0812815892927978	0.0656183789528172	4.67643120618255e-05	0	0	0.0066910661118133	0	3.54275091377466e-05	0.000108578230005366	0.00138685944370988	0.000673207699639116	0.00587294572879715	7.49646093354718e-05	0	0.00682960184354554
NS41	0.00189934678610313	0	0	0.00177946888163911	0.000369507732368641	0	0.0719980306573905	0	0.00955800160875806	0.0063468243558062	0	0	9.8935232116122e-05	0	0.000230320635239281	0.000617650362353335	0.00106239568129427	0.0142335324463799	0.000149499961393805	0.00134135500260345	0.010492205705413	0	0.000434286172913869	0.000228321451150193	0	6.68995261031638e-05	0.017670276177286	0.00263336429061769	0.000307849969425893	0.00469315779001706	0.000716585594469457	0	0.000104445178508001	0	0.000717390144163846	0	0	0	0	0.0163900181908686	0.000218496192761135	0.00146654781110919	0.0399123694224989	0.00038552558537512	0	0	0	0	0	0.000883419944733287	0	0	0.000345883227706117	1.02153430893679e-05	0	0.000189556784056887	0	0.00025416456254573	0.00066733740105532	0.000181462526525455	9.94472182852788e-05	0	0	0	0	0	7.07028519311862e-07	0	0	0.000887345172030157	0.000912481254906382	0	0	0	0.00123500816118144	0	0.0246840478494472	6.21697491119051e-06	0	1.73343888700253e-05	0	0	0.00904918487779122	0	0	7.17999651508081e-05	0.173526033875004	0.00264309202783167	0.000360901488668052	0	0	0	0.00235557522340943	0.197480135728996	0	0.000213985838413801	0.000151889230183204	0	3.46443974462813e-05	0.301088411892776	0	0.0458616243278079	0.00298704921233	0	0	0	0.00328726814980608	0	0.000142697859432149	1.02153430893679e-05	0.000599950269076769	0.00576932833729103	0.0167130570833128	0	0	0.00115591848819359
NS46	1.327259540863e-05	1.82585968584328e-06	7.07871755126935e-05	0.00151500707432847	0	0	0.060521595443216	0	0	0.0363310262542822	0	0	8.80275044694061e-05	0	0.00185163239756269	7.52815993547693e-05	0.00773507899564374	0.00713883047015711	0.000133463320497891	0.00481328214605929	0.00660943649932136	0.0391524710465178	0.0004685436855364	0.0122963573923704	0.00047475863100552	0.00042872589931051	0.00362485816669291	0.0183853536558539	0.000510503345624529	0.0124165832301459	0.00147936769776826	0	0.000624795139421066	0	0.00146342653820339	0	8.76061522342114e-05	0	3.45157705996913e-05	0.074883105478334	0.000594563116545853	0	0	8.63069828423614e-05	0.00123192859765022	0	0.000262467329839972	0.00148323009325754	0	0.000453936808049654	0	0	0	1.46068774867463e-05	0	0	4.63487458714065e-05	0.000183112658878322	0.000153196650179505	0	0.00485513646808863	0	0.0013352652333317	0.0285277584219095	0.000162677075471383	0	0.000767457983720705	0	0	0	0	0	0	0	0	0.00281421157886476	0.0088243798616806	0	0	6.82239494152597e-05	1.23596655657084e-05	0	0.000102318367779756	0	2.09271610146653e-05	0	0.270031445166186	0.00295975366343823	0	0	0	0	0.00173189813739489	0.155907490010002	0	0.000195331873698965	0.0024310619463278	0	0.000456184019970691	0.0040109923775625	0.0013354759094493	0.0930289203884797	0.107466695178168	0	1.72052162704463e-06	0	0	0.00109414641674159	0.000717913983399073	0.000241715732256638	0.00034536838211451	7.76341493346058e-05	0.00177951093997188	5.89190875547121e-05	0.00299764025191948	0.00790024907184003
NS51	0.000428852529934135	0.000127621233259895	0	0	0	0	0.0140949670234522	2.8479185060093e-05	0.000225930904443327	0.118658078636619	3.45139184287766e-05	0.000673214639739944	0	0	5.82663911459105e-06	0.000402989386925492	6.48064962745332e-05	0.0494450378929232	0	0	0.0446192726850161	0	4.51861808886653e-06	0.0011525746179174	0.00273346666625841	0	0.0010400550819545	0.0115332078445707	0.000990261099725218	0.0647311364268011	0	0	0	0	0	0	0	0	0	5.46396055745835e-05	0	0	0.000277865284714707	0.000288151086416995	0	0.000197451719383234	0	0	0	0	0	0	0	0	0	0	0	0.0018620868411212	0	0	0	0	0	0.0155968724384898	0	0	6.51037737803796e-05	0	0	0	0	0	0	0	0	0.000206815960817398	0.000590660676366376	0.00096424931796365	0	0	0	0	0.00758940554100894	0	0.000115640949774282	0	0.416512392027695	0.00184511229553736	2.02445981481454e-05	8.02649265785503e-07	0	0	0	0.166432357491184	0.0012261508006144	0.00212083718220997	0.0417053585727089	0.000551836234102825	0.00264101336194015	0.000439078876135254	0	9.52179851226283e-05	0.0195484336849542	5.61557208544005e-05	0	0	0	0	3.16005988714811e-05	0	0.00631679026623073	0.000134963987654303	0.000380634118485836	0.000780591274851693	0.000126610489740017	0.000230063061774593
NS55	0	2.74680262536504e-05	0	5.00769425998567e-05	0	0	0.0210061730774791	0	0	0.0151360872037549	0	0	0	0	2.42553916041006e-05	6.07589528096096e-05	0.000157981308891609	0.0214177115760864	0	0	0.0154637357800759	0	0.000644293878967202	0.00204801443115485	0.000151676513391868	0.000786011224945466	0.0648885938619402	0.0247699352011591	0.000335439215346113	0.00754788431945154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000499243424540031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100458282332758	0	0	0	0.618966310706747	3.16846092311844e-05	0	0	0	3.61421398074347e-06	0.000167980634238333	0.150702482724057	0	8.23237628947123e-06	0.00624901613063858	0	0	0	0	0.000176494116059639	0.0342963205695359	5.86305823542829e-05	0	0	0	0	0	1.67860160438974e-05	0.00330804989864138	0	0	4.07201441830431e-05	5.34903669150033e-05	0.000859018347356484
