name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apis	1970738	S	979	1319	2298	0.12837
Gilliamella apicola	1196095	S	768	2989	3757	0.20986
Gilliamella sp. wkB7	3120264	S	154	754	908	0.05072
Frischella perrara	1267021	S	1885	2532	4417	0.24673
Snodgrassella alvi	1196083	S	829	767	1596	0.08915
Commensalibacter melissae	2070537	S	51	108	159	0.00888
Lactobacillus apis	303541	S	1169	621	1790	0.09999
Lactobacillus sp. IBH004	2879107	S	638	674	1312	0.07329
Lactobacillus kullabergensis	1218493	S	114	164	278	0.01553
Lactobacillus helsingborgensis	1218494	S	56	466	522	0.02916
Lactobacillus kimbladii	1218506	S	4	77	81	0.00452
Apilactobacillus kunkeei	148814	S	65	64	129	0.00721
Bombilactobacillus mellifer	1218492	S	1	2	3	0.00017
Bifidobacterium coryneforme	1687	S	373	120	493	0.02754
Bifidobacterium asteroides	1684	S	32	3	35	0.00196
Cutibacterium acnes	1747	S	3	4	7	0.00039
Thermobifida alba	53522	S	2	4	6	0.00034
Apis mellifera filamentous virus	1100043	S	102	0	102	0.00570
