name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stutzerimonas stutzeri_AO	139038	S	183	16395	16578	0.06528
Stutzerimonas stutzeri	139027	S	96	11613	11709	0.04611
Stutzerimonas stutzeri_G	139046	S	11	579	590	0.00232
Stutzerimonas stutzeri_AC	139030	S	5	265	270	0.00106
Stutzerimonas stutzeri_U	139055	S	5	1497	1502	0.00591
Stutzerimonas sp003488145	139015	S	5	454	459	0.00181
Stutzerimonas sp002692525	139013	S	1	197	198	0.00078
Stutzerimonas stutzeri_AE	139032	S	1	46	47	0.00019
Stutzerimonas stutzeri_AN	139037	S	1	12	13	0.00005
Stutzerimonas sp003325755	139014	S	1	79	80	0.00032
Stutzerimonas frequens	139002	S	1	38	39	0.00015
Pseudomonas aeruginosa	138123	S	179	17143	17322	0.06821
Pseudomonas paraeruginosa	138137	S	2	141	143	0.00056
Pseudomonas_E benzenivorans	138212	S	11	456	467	0.00184
Pseudomonas_E alcaligenes	138170	S	5	268	273	0.00108
Pseudomonas_E fluorescens	138296	S	2	55	57	0.00022
Pseudomonas_E putida_H	138523	S	2	252	254	0.00100
Pseudomonas_E sihuiensis	138562	S	2	273	275	0.00108
Pseudomonas_E fulva	138356	S	1	5	6	0.00002
Pseudomonas_E veronii	138942	S	1	35	36	0.00014
Pseudomonas_E palmensis	138476	S	1	6	7	0.00003
Pseudomonas_E cremoris	138265	S	1	9	10	0.00004
Thiopseudomonas sp012719655	139069	S	1	1	2	0.00001
Acinetobacter sp030053775	137228	S	1	160	161	0.00063
Acinetobacter bereziniae	137066	S	1	93	94	0.00037
Acinetobacter ihumii	137101	S	1	43	44	0.00017
Moraxella_A osloensis	137341	S	1	25	26	0.00010
Moraxella_A sp002478835	137342	S	1	32	33	0.00013
Psychrobacter fulvigenes	137377	S	1	36	37	0.00015
Vreelandella stevensii	136926	S	1	87	88	0.00035
Neptuniibacter sp946221045	137589	S	4	49	53	0.00021
Aquabacterium parvum	126468	S	258	16715	16973	0.06684
Aquabacterium sp001770775	126472	S	1	74	75	0.00030
Paraburkholderia phytofirmans	128028	S	28	281	309	0.00122
Paraburkholderia agricolaris	127963	S	3	25	28	0.00011
Paraburkholderia sp005503145	128062	S	3	15	18	0.00007
Paraburkholderia phenoliruptrix	128024	S	3	112	115	0.00045
Paraburkholderia fungorum	127991	S	2	15	17	0.00007
Paraburkholderia aromaticivorans	127965	S	1	26	27	0.00011
Cupriavidus basilensis	126906	S	1	108	109	0.00043
Hylemonella sp019745555	127248	S	4	127	131	0.00052
Alcaligenes ammonioxydans	126412	S	1	29	30	0.00012
Acidovorax temperans	126391	S	6	653	659	0.00260
