feature	Acetobacteraceae	Acidaminococcaceae	Actinomycetaceae	Aerococcaceae	Aeromonadaceae	Akkermansiaceae	Alcaligenaceae	Alicyclobacillaceae	Atopobiaceae	Aurantimonadaceae	Azospirillaceae	Bacillaceae	Bacteroidaceae	Bifidobacteriaceae	Boseaceae	Bradyrhizobiaceae	Brevibacteriaceae	Brucellaceae	Burkholderiaceae	Campylobacteraceae	Cardiobacteriaceae	Carnobacteriaceae	Caulobacteraceae	Chromatiaceae	Chromobacteriaceae	Chroococcidiopsidaceae	Clostridiaceae	Clostridiales.Family.XVII..Incertae.Sedis	Comamonadaceae	Coriobacteriaceae	Corynebacteriaceae	Cytophagaceae	Deinococcaceae	Dermabacteraceae	Dermacoccaceae	Dietziaceae	Ectothiorhodospiraceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erwiniaceae	Erysipelotrichaceae	Erythrobacteraceae	Eubacteriales.Family.XIII..Incertae.Sedis	Flavobacteriaceae	Fusobacteriaceae	Geodermatophilaceae	Gordoniaceae	Halieaceae	Halomonadaceae	Hydrogenophilaceae	Hymenobacteraceae	Intrasporangiaceae	Kytococcaceae	Lachnospiraceae	Lactobacillaceae	Lawsonellaceae	Leptotrichiaceae	Listeriaceae	Methylobacteriaceae	Methylococcaceae	Microbacteriaceae	Micrococcaceae	Micromonosporaceae	Miltoncostaeaceae	Moraxellaceae	Morganellaceae	Mycobacteriaceae	Mycoplasmataceae	Nakamurellaceae	Neisseriaceae	Nocardiaceae	Nocardioidaceae	Nocardiopsaceae	Odoribacteraceae	Ornithinimicrobiaceae	Oscillospiraceae	Oxalobacteraceae	Paenibacillaceae	Parachlamydiaceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Phyllobacteriaceae	Planococcaceae	Porphyromonadaceae	Prevotellaceae	Propionibacteriaceae	Pseudomonadaceae	Pseudonocardiaceae	Rhizobiaceae	Rhodanobacteraceae	Rhodobacteraceae	Rhodocyclaceae	Rikenellaceae	Selenomonadaceae	Shewanellaceae	Sinobacteraceae	Sphingobacteriaceae	Sphingomonadaceae	Staphylococcaceae	Stappiaceae	Streptococcaceae	Streptomycetaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Thermaceae	Thermoactinomycetaceae	Thioalkalispiraceae	Treponemataceae	Tsukamurellaceae	Veillonellaceae	Vibrionaceae	Weeksellaceae	Xanthobacteraceae	Xanthomonadaceae	Yersiniaceae	Zoogloeaceae
SRR20002340	0	0.00340696881373366	0.0212097589830443	0.0112998558397335	0.0100781007651914	0	0.0639866264890185	0.00170348193522915	0	0.00614202711117981	0.0507844203368675	0.0309502121853019	0.0133050053434239	0.0119246503862922	0	0.00761827281819153	0.0190466494035607	0	0.1255440828232	0	0.00240908842119677	0.0072273211914622	0.013413625922328	0.00170348193522915	0.00450700264223587	0.00170348193522915	0	0	0.0793638181399031	0.0072273211914622	0.0595596244094184	0	0.0059010659175282	0.00933048569131756	0.0194984679801681	0	0.00816969929261371	0.00659760183853669	0.0722349368948039	0.0406098014996561	0.0166914130733968	0.00511046557891799	0.00295052011559028	0	0.00295052011559028	0	0	0.0114275474068603	0	0.0250964780885156	0.00868619265620981	0	0.00380910877462472	0.00901409683879919	0.0137343355741611	0.0417735010224128	0.00170348193522915	0	0.0531342834063217	0.023606319085251	0.00170348193522915	0.00901409683879919	0.0490965367448475	0	0	0.293653725023533	0.0133050053434239	0.0379091413601702	0	0	0.0106384367994668	0.0111707049856506	0.00851750854436414	0	0	0.00901409683879919	0.0143542799137452	0.041354117991155	0	0.00340696881373366	0.0205140676974545	0.018893643509971	0	0	0.0156132966229971	0	0.0068139771744448	0.149560430099989	1.04485517465657	0.0072273211914622	0.0377171038037046	0	0.0268837167153372	0.00240908842119677	0.00295052011559028	0	0.00240908842119677	0.0053869063164731	0.00417267161780517	0.0570657944754593	0.287757037609173	0	0.0438766481452935	0	0	0	0.00170348193522915	0.0111707049856506	0	0.00340696881373366	0	0	0.00885166309417402	0	0.0163399439272259	0.00240908842119677	0.033430939892981	0.00295052011559028	0
SRR20002343	0.00635022394277878	0.0131511313423095	0.0133440791494503	0.00616874905735174	0.0219994476620773	0.0044902713225235	0.0120229572880954	0.00206389637336857	0.00238318281746487	0.00244203581526536	0.0376601375770246	0.0398531655500382	0.0175379344259144	0.0216283111841858	0.000532895399052237	0.00632782419449242	0.0201741155943947	0.00614568794161116	0.0914392678056063	0	0	0.0177151896050939	0.0146333285198167	0.00199391323306717	0.00159868680247863	0.000532895399052237	0	0.00119159056276772	0.0482302683128868	0.00885323850950325	0.0589232489200513	0.00159868680247863	0.00712971459044798	0	0.0207159686771423	0.00556361974251541	0.00238318281746487	0.00384277264724094	0.0248379938964957	0.0578876835721759	0.0150825465374117	0.00524843485568287	0	0	0.00513907949797365	0	0	0.0287753864959252	0	0.020495402070594	0.0273373535241963	0.00119159056276772	0.00436195045747816	0.017111673188328	0.0278470634663522	0.0219800702979256	0.00140990910108545	0.00324148168898721	0.0121871889739553	0.0182054479215169	0	0.0119280956104402	0.0437568499937777	0	0	0.297048049965322	0.00600546196917919	0.025786404314316	0	0	0.0109602592997797	0.00930675195539562	0.00310729229007756	0	0	0.00708977122636911	0.0221794872358413	0.0313056292592824	0.00266448002187694	0.00271724725363259	0.00916840712635392	0.00820391202821197	0.00150725630069683	0.00219718568157054	0.0044902713225235	0.00244203581526536	0.00898063318350129	0.269922799767355	0.848567615794594	0.006282785132696	0.0344641849013958	0.00738408200299545	0.00845955270342306	0	0.00712971459044798	0	0	0.00891716332760738	0.00286973335192104	0.0603173757662673	0.504433329268783	0.00738408200299545	0.0338316698863369	0.00543451457013646	0	0	0.00502734607908286	0.0773229643506084	0.00140990910108545	0.00184600477363432	0.000532895399052237	0.00150725630069683	0.00852642929280939	0	0.0142896363040709	0.00140990910108545	0.016537691647188	0.00271724725363259	0
SRR20002345	0.0059246804914932	0	0.00603973495838481	0	0.015063685812206	0.00283368311088589	0.258160266890453	0.00248885163783305	0.000478979244842864	0.00371016564698212	0.0684821984224962	0.0285985969913122	0.00979290994555539	0.0150026325989518	0	0.00428413354631921	0.0130388139419692	0.00324860088334165	0.103932185395138	0.00165923347356072	0	0.0130388139419692	0.0242180715133633	0.00713669032342202	0.00126726025575214	0.00143693817408081	0.000829616451282672	0.00224661360261403	0.0413929633729632	0.00570772720952477	0.0429266202779638	0.000957958599573726	0.0058467198781827	0.00310414515216163	0.0117621130261553	0.00358435999718857	0	0.00331847151510565	0.0650283167585632	0.0296856168932375	0.0206087015673707	0.00279290845945293	0.00389125545147724	0	0.00317719409893202	0	0	0.00784130823407998	0.00135475825091605	0.024863383052178	0.0260269865810242	0	0.00428413354631921	0.00502359763839624	0.0182022157197665	0.0299358824909047	0	0	0.0171306243607915	0.0111923702135266	0	0.0114857709057453	0.0423230681739631	0.00191591807825279	0	0.29348293876588	0.0101608586125334	0.0200613707533743	0	0.000829616451282672	0.00541905786881589	0.00414809367639512	0.00203213815340123	0	0	0	0.0109645553382934	0.0295033347280318	0.00219496032437505	0.00224661360261403	0.00884503448885476	0.0127361488589615	0.000829616451282672	0.00191591807825279	0.00822683117715174	0.000478979244842864	0.00511412097536216	0.466969576195579	0.806358133605286	0.00483747193072775	0.0227522157006318	0.0203678843197361	0.00990936146458153	0	0.00397871077017061	0.00158859504494075	0	0.00766374264326823	0.00324860088334165	0.0512485813069031	0.288485205743799	0.0112128511801033	0.0262858526826252	0.00234651155813453	0	0.00151466588689577	0	0.0485474880729973	0	0	0.00158859504494075	0.000677378970052846	0.00361622173980809	0.00295263054132537	0.00972236963018383	0.0028738793151498	0.0212609423938548	0.0700291877246032	0
SRR20002351	0.00589829420268154	0.000676576875144496	0.0345785758224817	0.00601358259072933	0.0219357912328224	0.00317343192222885	0.0737734170362696	0.0021395254067297	0.00117186570178615	0.00794806174811307	0.00351560354254223	0.0262677991985215	0.0183436241088974	0.0108676468796675	0.000676576875144496	0.00376702923608577	0.0112199927368104	0.00855819956837547	0.101933223549473	0.00900139074799467	0.00262037376868516	0.0211493378711172	0.0146839594800472	0.00388664773324021	0.00351560354254223	0.0016572687480589	0	0	0.0518907419035974	0.00191364940761834	0.0677737988286843	0	0	0.00524076553001271	0.0214289465574342	0	0.00376702923608577	0.00662912051067362	0.101380058816186	0.0797829512574857	0.0181302224016285	0	0	0	0.0129440382325578	0.00549656377520123	0	0.00510806521389241	0.00117186570178615	0.0201060486810279	0.0138991206740379	0.000676576875144496	0.00519690858400187	0.00191364940761834	0.0162526485122241	0.0547632279986624	0.00151287234651234	0.019233112530834	0.0379638120318221	0.0106118920014494	0	0.00620096875440627	0.0543344021453407	0	0	0.272955089873904	0.0277349532122295	0.0232531184541582	0	0	0.0592457562995806	0.00510806521389241	0.00287047630140009	0	0	0.00253152137338571	0.0157955017971142	0.0370228368804037	0	0.00243943484846375	0.0464744558496407	0.0167793469380553	0	0.000956824265816095	0.00537018786534146	0.00179005497385921	0.012657931360401	0.38452184167478	0.812664878002112	0.00243943484846375	0.0208988754870066	0	0.00954443552917105	0.00510806521389241	0.00151287234651234	0	0.0335224490246683	0.00422523348057433	0.00179005497385921	0.0568671254691255	0.423181898350711	0.00331454204789408	0.110767511787132	0	0	0	0.0040594720907028	0.00358011568361802	0	0	0	0	0.0158822187875917	0.0995312550714511	0.0151746183388236	0.00135315405999655	0.0207780225343984	0.00641861539620685	0.00589829420268154
SRR20002352	0.00199896300996878	0	0.00303444417258304	0.00125043729533799	0.00246589745742722	0.000416812335227451	0.00486084435285832	0.00125043729533799	0.000932020823377259	0	0.00224460493866649	0.00649750680646998	0.00117892355383981	0.00294731246891861	0.000589461674511175	0.00117892355383981	0.00336045470671024	0	0.029930896947429	0	0.00117892355383981	0.0015595695400566	0.0040839213931817	0.000589461674511175	0.000416812335227451	0	0	0	0.00796327241593272	0	0.00938535935634996	0	0.00125043729533799	0.000416812335227451	0.0065374924090446	0	0.00110278197398509	0.00199896300996878	0.0134486597741272	0.00363369358651942	0.00309116784325731	0	0.0015595695400566	0	0	0	0	0.00208406312441724	0	0.00612590337553035	0.00161430788723173	0	0.00273322458838189	0.00117892355383981	0	0.00720742123066607	0	0	0.00401960330167264	0.00777561141637503	0	0.0041051368308769	0.0104537902832267	0.000416812335227451	0	0.0605609748903099	0	0.00580555648782778	0.000416812335227451	0	0.00235784874622318	0.00235784874622318	0.000932020823377259	0	0	0.00150283876909275	0.00110278197398509	0.00986373977882866	0	0.00102097768761938	0.00256940654862664	0.00208406312441724	0	0	0.00266890425733198	0.000589461674511175	0.00235784874622318	0.0556384014909402	0.188329179792737	0.000833624742868783	0.00753734751153804	0	0.0050536023570631	0	0.000833624742868783	0	0.00232071488198874	0.00110278197398509	0.000589461674511175	0.0138119669053819	1.35796555988304	0.0015595695400566	0.0198031700283265	0	0	0	0	0.00117892355383981	0	0	0.000416812335227451	0	0.00102097768761938	0	0.0045277562427508	0.000589461674511175	0.0136792392852257	0.00138241052422429	0.00117892355383981
SRR20002353	0.00132509195849958	0	0.00362892068512236	0	0.00397528518231407	0.00229512794013894	0.050331119554656	0	0	0.00669143436617094	0.0183620392218432	0.035551078224496	0.00811458457932363	0.00853640898424872	0	0.00296299916407771	0.0072578891608397	0.0117406109512171	0.108868398732768	0.00187396356750795	0	0.00374793371592813	0.0122529261455361	0	0.00296299916407771	0	0	0	0.0570252450035283	0.00719715156576351	0.0155104210805094	0.000936981372449397	0.00132509195849958	0	0.0251095397833039	0	0.00296299916407771	0.00209515526872171	0.0232195663521759	0.0214705867476487	0.0202497196370451	0	0.00281094740779131	0	0.0016228998177614	0	0.0074371265543727	0.00486871655106329	0	0.0166041127308922	0	0	0.00310762019512266	0.00132509195849958	0.00946318785403201	0.0178282282430626	0.000936981372449397	0	0.0134812207856172	0.0177294457561681	0	0.00495805897716116	0.0280662334391045	0	0	0.218729491081109	0.0125362829133225	0.0146666019657065	0	0	0.0074371265543727	0.00628550259501895	0.00374793371592813	0	0	0.00229512794013894	0.00973754851692311	0.0388351700860415	0	0.00337834031446099	0.00386328221243667	0.00229512794013894	0	0.00281094740779131	0.0131848766674503	0.00132509195849958	0.00247902187102292	0.119442621015955	1.20694977767696	0.00337834031446099	0.0232950909761546	0	0.0137711908213782	0.00132509195849958	0.0026501862436938	0	0.00310762019512266	0.00863864759949382	0	0.0444595678381885	0.183001655763797	0	0.0147263482828157	0	0	0	0.00310762019512266	0.00429380062965976	0	0	0	0	0.00247902187102292	0.00247902187102292	0.0127446676490972	0.00247902187102292	0.0476476504762427	0.0143335476096506	0
SRR20002355	0	0	0.0102998183016514	0.0100829483056296	0.00786655821313769	0	0.0569706634062687	0.00332419940890449	0	0	0.0172097714673342	0.0158036923176537	0.00630725511967808	0.00879510213513677	0	0.00556246797158742	0.0118932758369755	0.0104065588543333	0.13489691938183	0	0	0.00364147934512628	0.0185093817756994	0.00210240598251677	0.00148662497945688	0	0	0	0.0523522461819082	0.00364147934512628	0.0322348318376348	0	0.00332419940890449	0.00148662497945688	0.0153063329731376	0.00758039958534598	0.00575770347905976	0	0.0149409465120123	0.013544207243978	0.00648009101696791	0	0	0	0	0	0	0.00681262168658172	0	0.0272941856119131	0.00772480396960551	0	0.00420482125797306	0	0.00393324868119106	0.037588411106156	0	0	0.0234135240946198	0.0141819686277209	0	0.00420482125797306	0.0508070003007028	0	0.00148662497945688	0.311283509438364	0.0162178688758461	0.0174647706705134	0	0	0.00712966071609498	0.00772480396960551	0.00297325324444769	0	0	0.00210240598251677	0.00827726904936287	0.0441397890686076	0	0.00210240598251677	0.00445988808057173	0.00297325324444769	0	0.00210240598251677	0	0.00393324868119106	0.00393324868119106	0.236234151973866	0.960645554423861	0.00210240598251677	0.0319938021532995	0	0.0140252466481635	0	0.00332419940890449	0.00332419940890449	0	0.00772480396960551	0.00536012628335159	0.0638644531103747	0.378754225181741	0	0.0119858363240115	0	0	0	0.00332419940890449	0.00364147934512628	0	0	0	0	0.00364147934512628	0	0.0245204953361714	0.00210240598251677	0.0296996657745493	0.00445988808057173	0
SRR20002356	0	0	0.00532399973717567	0.00472377846446968	0	0.000776581585745452	0.00257563232787136	0	0	0.00190222958471436	0.00685863594171292	0.00810783779999873	0.00355875105403982	0.00290570602354847	0	0	0.00205464298774817	0	0.0227493058428662	0	0	0.00329476226240741	0.0139357079928956	0	0	0	0.00640389893668035	0	0.0150189362242438	0.00155316363983141	0.0267811910880084	0.00109825232123928	0	0.00329476226240741	0.00219650596714736	0.0057593144415	0	0	0.0881285069177739	0.0235954462042457	0.00257563232787136	0	0.00219650596714736	0	0	0	0.000776581585745452	0.00329476226240741	0	0.00425352492114528	0.0073263208308811	0	0	0.00232974663060093	0.00173648991396241	0.00591430304008893	0.00109825232123928	0	0.00219650596714736	0.00134507903312998	0	0.00329476226240741	0.0143199448746213	0	0	0.112652146907373	0.00395981460999477	0.00895609457729542	0.00355875105403982	0	0	0.00347298506415932	0	0	0	0.00134507903312998	0.00715978890623008	0.00756925252548453	0	0	0.00459433432034716	0.00232974663060093	0	0	0	0	0	0.0684057451236863	1.28579809414658	0	0.00832800514936384	0.00232974663060093	0.00432383631608707	0	0.00155316363983141	0	0.00649739276396878	0	0	0.0150390031241165	0.217232098593083	0.00134507903312998	0.058177976268293	0	0	0	0	0.0239255310237591	0	0	0.00109825232123928	0	0	0.00280000810424605	0.00720178288702509	0.000776581585745452	0.00509240750565697	0	0
SRR20002360	0	0.00368553705929027	0.0167554207448968	0	0.0132318391289379	0.010204944050275	0.027473765242925	0.00173737577214307	0	0.0042556948380387	0.0338295318412793	0.0534620999502872	0.0177187441459685	0.0180144606703585	0	0.0105682356536678	0.00868698374875318	0.00650070740677526	0.0892680246851373	0	0	0	0.0143798314474267	0.00300922613695736	0.00212784260184967	0.00122850988093252	0	0	0.0357189967225119	0.010278629499311	0.0404400005787126	0	0.00212784260184967	0	0.0101307227418955	0.00902778741431074	0.00576225254502347	0.00650070740677526	0.0214214345666627	0.00842233687211715	0.00705730877984317	0	0	0	0.00491405806505002	0.00245702161598192	0.00212784260184967	0.0127673928349634	0	0.0233761176019193	0.010988344782839	0	0.0068401051518167	0.0104965831317352	0.010278629499311	0.0165742590597624	0.00122850988093252	0	0.00576225254502347	0.0155401789755673	0	0.00757311399662224	0.0584876794260399	0.00589175901821612	0.00245702161598192	0.290077484256291	0.00650070740677526	0.0284458889741348	0	0	0.00859967300024652	0.0165742590597624	0	0	0.00122850988093252	0.00562976784380467	0.0197722787459679	0.0278287234073056	0.00368553705929027	0	0.0047580150652103	0.00388489814665345	0	0	0.00661577477218924	0.00212784260184967	0.010278629499311	0.196056638557817	0.75217581867907	0.00407451657536277	0.0224200742073102	0.013625251834166	0.0116549289843894	0	0.0101307227418955	0.00388489814665345	0	0.00601847952421914	0.00245702161598192	0.0519415100649446	0.666721292265363	0	0.0175904873679634	0.00388489814665345	0.00173737577214307	0	0.00407451657536277	0.0107101029018359	0	0	0.00388489814665345	0	0.00576225254502347	0	0.00705730877984317	0.00173737577214307	0.0245111432782804	0.00943650112345496	0.00407451657536277
SRR20002363	0.00115394647010022	0	0.00147905943142819	0.00174460357561701	0	0	0.00748485258450163	0	0	0	0.00372648160542718	0.000925215426764379	0.001413290177943	0.00213669482379369	0	0.000872301455936685	0.00119444809344601	0.000616810235620306	0.0240737333473623	0	0.00127158713826077	0.000755435196648562	0.00319017255339451	0	0	0	0	0	0.00807182152221679	0.00127158713826077	0.00468736884439825	0	0	0.000308405103143374	0.00316021711794841	0.00106834680220886	0.000815963283589901	0.000815963283589901	0.00526102113755106	0.00390106010452507	0.000534173324893581	0	0.000534173324893581	0	0	0	0	0.00199869480257846	0	0.004876332087841	0.000436150686484418	0	0.000815963283589901	0.000925215426764379	0.000975262707093534	0.00485678743802067	0	0	0.00252440720704204	0.00344808065403953	0	0.00123362070590922	0.00471770834241315	0	0	0.038169335832642	0.00151087082441108	0.0121147689349792	0	0	0	0.001413290177943	0.000975262707093534	0	0	0.000436150686484418	0.000534173324893581	0.0086958209016276	0.000616810235620306	0.000975262707093534	0.000872301455936685	0.000616810235620306	0	0.00179829626128913	0.000755435196648562	0	0.000689614818964307	0.0238314146814473	0.157517546335593	0.000436150686484418	0.00555132028118746	0.00209170667012484	0.0033784150099633	0.00130845239132479	0.000689614818964307	0	0	0.00274116790543219	0.000689614818964307	0.0123596273428854	1.39995923576564	0	0.0297074791233869	0	0	0	0.000872301455936685	0.000616810235620306	0	0.000534173324893581	0	0	0.000534173324893581	0	0.00378975436629602	0	0.00302174509774707	0.000308405103143374	0
