feature	Acetobacteraceae	Acidaminococcaceae	Actinomycetaceae	Aerococcaceae	Aeromonadaceae	Akkermansiaceae	Alcaligenaceae	Alicyclobacillaceae	Atopobiaceae	Aurantimonadaceae	Azospirillaceae	Bacillaceae	Bacteroidaceae	Bifidobacteriaceae	Boseaceae	Bradyrhizobiaceae	Brevibacteriaceae	Brucellaceae	Burkholderiaceae	Campylobacteraceae	Cardiobacteriaceae	Carnobacteriaceae	Caulobacteraceae	Chromatiaceae	Chromobacteriaceae	Chroococcidiopsidaceae	Clostridiaceae	Clostridiales.Family.XVII..Incertae.Sedis	Comamonadaceae	Coriobacteriaceae	Corynebacteriaceae	Cytophagaceae	Deinococcaceae	Dermabacteraceae	Dermacoccaceae	Dietziaceae	Ectothiorhodospiraceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erwiniaceae	Erysipelotrichaceae	Erythrobacteraceae	Eubacteriales.Family.XIII..Incertae.Sedis	Flavobacteriaceae	Fusobacteriaceae	Geodermatophilaceae	Gordoniaceae	Halieaceae	Halomonadaceae	Hydrogenophilaceae	Hymenobacteraceae	Intrasporangiaceae	Kytococcaceae	Lachnospiraceae	Lactobacillaceae	Lawsonellaceae	Leptotrichiaceae	Listeriaceae	Methylobacteriaceae	Methylococcaceae	Microbacteriaceae	Micrococcaceae	Micromonosporaceae	Miltoncostaeaceae	Moraxellaceae	Morganellaceae	Mycobacteriaceae	Mycoplasmataceae	Nakamurellaceae	Neisseriaceae	Nocardiaceae	Nocardioidaceae	Nocardiopsaceae	Odoribacteraceae	Ornithinimicrobiaceae	Oscillospiraceae	Oxalobacteraceae	Paenibacillaceae	Parachlamydiaceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Phyllobacteriaceae	Planococcaceae	Porphyromonadaceae	Prevotellaceae	Propionibacteriaceae	Pseudomonadaceae	Pseudonocardiaceae	Rhizobiaceae	Rhodanobacteraceae	Rhodobacteraceae	Rhodocyclaceae	Rikenellaceae	Selenomonadaceae	Shewanellaceae	Sinobacteraceae	Sphingobacteriaceae	Sphingomonadaceae	Staphylococcaceae	Stappiaceae	Streptococcaceae	Streptomycetaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Thermaceae	Thermoactinomycetaceae	Thioalkalispiraceae	Treponemataceae	Tsukamurellaceae	Veillonellaceae	Vibrionaceae	Weeksellaceae	Xanthobacteraceae	Xanthomonadaceae	Yersiniaceae	Zoogloeaceae
SRR20002365	2.08410930779248e-05	1.60316100599422e-06	0.000176347710659364	2.67193500999037e-05	7.69517282877225e-05	2.08410930779248e-05	7.00046972617476e-05	0	0	0	0.000241008537901131	2.40474150899133e-05	0.000173141388647376	0.000126115332471545	0	0	1.17565140439576e-05	0	0.00880990411494023	3.74070901398651e-06	0	0	0.000107946174403611	0	3.74070901398651e-06	5.34387001998073e-07	0	0	0.00178111187765958	3.6872703137867e-05	0.00209265949982445	0	2.67193500999036e-06	0	0.000286431433070967	6.41264402397688e-06	2.08410930779248e-05	3.42007681278767e-05	0.000631111049359724	0.000146422038547472	6.41264402397688e-06	0	7.48141802797302e-06	0	0	0	0	9.61896603596531e-06	0	0.000387964963450601	2.67193500999036e-06	0	3.20632201198844e-06	0	0.000286965820072965	4.91636041838227e-05	2.67193500999036e-06	8.0158050299711e-06	9.61896603596531e-06	0.000247955568927106	0	2.56505760959075e-05	0.0113851150775689	0	0	0.0478009173287276	0	0.000462244756728333	0	0	0.000247955568927106	2.67193500999037e-05	0	0	5.34387001998073e-07	0	0.000830437401105005	0.000895098228346772	0	1.06877400399615e-06	1.01533530379634e-05	0.00621705838124558	0	0	0.000137337459513505	0	7.05390842637456e-05	0.111854146549223	0.704853783700448	5.34387001998073e-06	0.000860897460218896	0	0.000114358818427588	0	2.24442540839191e-05	0	0.000159781713597424	4.27509601598458e-05	3.74070901398651e-06	0.0031069260296168	0.0885233444289888	0	0.00569816860230545	1.60316100599422e-06	2.13754800799229e-06	1.60316100599422e-06	0	3.74070901398651e-05	0	0	0	0	1.60316100599422e-06	0	0.000480413914796268	6.41264402397688e-06	0.000156575391585435	0	0
SRR20002368	7.82551045056642e-06	0	3.45243108113225e-06	0	0	0	0.000303583773067562	0	0	3.22226900905676e-06	2.93456641896241e-05	1.72621554056612e-06	9.66680702717029e-06	5.40880869377385e-06	0	2.87702590094354e-06	4.25799833339644e-06	0	0.000573333721540028	0	0	1.15081036037742e-07	1.48454536488687e-05	0	3.56751211716999e-06	0	3.45243108113225e-07	0	0.000129811408650572	0	3.26830142347186e-05	0	0	1.15081036037742e-06	4.26950643700021e-05	0	0	0	2.53178279283031e-05	1.65716691894348e-05	0	0	1.15081036037742e-06	0	0	0	0	2.30162072075483e-07	0	4.90245213520779e-05	1.49605346849064e-06	0	5.75405180188708e-07	0	9.20648288301932e-07	3.3373500450945e-06	0	0	8.51599666679287e-06	1.43851295047177e-05	0	1.26589139641516e-06	5.91516525233991e-05	0	0	0.00261418081463334	8.28583459471739e-06	2.63535572526428e-05	0	0	2.07145864867935e-06	1.26589139641516e-06	1.15081036037742e-07	0	0	1.15081036037742e-07	3.22226900905676e-06	7.28462958118904e-05	1.15081036037742e-07	8.05567252264191e-07	0	3.45243108113225e-07	0	0	5.75405180188708e-07	1.95637761264161e-06	5.75405180188708e-07	0.00157258235745574	0.0278062251705472	0	3.95878763969831e-05	3.45243108113225e-06	5.63897076584933e-06	0	3.56751211716999e-06	0	5.52388972981159e-06	1.15081036037742e-06	1.15081036037742e-07	0.000155819722795102	0.966295871732519	0	5.75405180188708e-06	0	0	0	1.15081036037742e-07	1.03572932433967e-06	0	0	0	0	0	0	4.60324144150966e-06	0	1.070253635151e-05	3.56751211716999e-06	0
SRR20002369	0	0	0.000197430979741164	0.0265828950455121	0	0	8.95378592930449e-07	0	0	0	0	0	3.13382507525657e-06	0.0650420917476537	0	0	0	0	1.88029504515394e-05	0	0	0	8.95378592930449e-07	0	0	0	0	0	0	0	5.55134727616878e-05	0	0	0	4.47689296465224e-07	0	0	0	0.0572993053652876	3.89489687924745e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00301563510098975	0	0	0	0	0	0	0	0	0	2.01460183409351e-05	8.50609663283926e-06	4.47689296465224e-07	1.02968538187002e-05	0	0	0	0	0	0	0	5.37227155758269e-06	2.23844648232612e-06	0	0	0.83554894766154	4.92458226111747e-06	4.47689296465224e-07	0	0	0	9.84916452223494e-06	9.62531987400232e-05	0.000244438355870013	0	4.47689296465224e-07	0	0	0	1.7907571858609e-06	0	0	2.68613577879135e-06	0	1.7907571858609e-06	0.0117187150242737	0	6.62580158768532e-05	0	0	0	0	4.47689296465224e-07	0	0	0	0	0	0	0	0	0	0	0
SRR20002371	0.00624935659482733	4.23890466703404e-05	0.000647946856246632	0	0	0.000109000405723732	0.000363334685745775	0	0	3.02778904788146e-05	0.00578913265954934	0.000968892495322066	0.00221028600495346	0.000938614604843251	0	0	9.08336714364437e-05	4.84446247661033e-05	0.00664296917105191	2.42223123830516e-05	0	4.23890466703404e-05	0.000163500608585599	0	0	0	0.00018772292096865	0	0.00261600973736958	0.00043600162289493	0.00139278296202547	6.05557809576291e-06	5.45002028618662e-05	0	0.000236167545734754	0	4.23890466703404e-05	0.00018772292096865	0.0274620466642848	0.00047839066956527	1.81667342872887e-05	0.00014533387429831	0	0	0	0	6.05557809576291e-06	9.08336714364437e-05	0	0.000308834482883908	0.000496557403852559	0	3.02778904788146e-05	0.000345167951458486	0.00164106166395175	0.000944670182939014	1.81667342872887e-05	1.21111561915258e-05	0.000133222718106784	7.87225152449179e-05	6.05557809576291e-06	0.000121111561915258	0.00256150953450771	0	0	0.0944488515596141	0.000151389452394073	0.000817503042927993	0	0	0.000175611764777124	3.02778904788146e-05	0	0	6.05557809576291e-06	0	0.00230717525448567	0.0009143922924602	0	0	0.000127167140011021	1.21111561915258e-05	0	0	3.63334685745775e-05	0	7.87225152449179e-05	0.0985727002428287	0.193499942472008	2.42223123830516e-05	0.000327001217171197	0.000296723326692383	0.000139278296202547	0	0.00052077971623561	0	0	3.63334685745775e-05	0	0.00191961825635684	0.467623851711004	2.42223123830516e-05	0.0649339639208657	8.47780933406808e-05	6.05557809576291e-05	0	0.000242223123830516	0.00743624990159686	0	0	6.05557809576291e-06	0	8.47780933406808e-05	0	9.68892495322066e-05	0	0.000545002028618662	0	0
SRR20002373	1.77289730969652e-05	6.81883580652508e-07	5.93238715167682e-05	0.000102964420678529	7.50071938717759e-05	6.13695222587257e-05	0.0117256700529005	7.50071938717759e-06	0	0	0.00190518272434311	0.00103782680975312	0.000465726485585663	0.000175244080227695	0	2.65934596454478e-05	6.68245909039458e-05	0	0.013467200717887	0	6.81883580652508e-07	0.00044322432742413	0.000266616480035131	0	5.45506864522006e-06	0	1.77289730969652e-05	4.09130148391505e-06	0.00434837159382104	0.000193654936905312	0.00246159972615555	0	4.77318506456756e-06	0	0.00104328187839834	2.38659253228378e-05	3.00028775487104e-05	1.97746238389227e-05	0.00136785846278893	0.00021752086222815	0.000221612163712065	4.77318506456756e-06	0	0	3.40941790326254e-06	0	0	0.000128875996743324	0	0.000695521252265558	0.000604830736038775	0	3.81854805165405e-05	0.000954637012913511	0.000235931718905768	0.000613013339006605	9.54637012913511e-06	0	0.00124034623320691	0.00040503884690759	6.81883580652508e-07	3.95492476778455e-05	0.000697566903007516	0	0	0.0673482774938869	0.000199110005550532	0.000643016216555315	0	2.72753432261003e-06	8.79629819041735e-05	0.000116602092291579	2.72753432261003e-05	4.36405491617605e-05	0	8.1826029678301e-06	0.000623923476297045	0.0016597046353082	1.56833223550077e-05	7.50071938717759e-06	0.000162970175775949	3.40941790326254e-06	4.36405491617605e-05	1.36376716130502e-06	3.27304118713204e-05	2.04565074195752e-06	5.31869192908956e-05	0.0288416298108591	0.764722207448078	3.40941790326254e-06	0.00109646879768923	0	0.000125466578840061	0	0.000368899017133007	0	1.56833223550077e-05	1.02282537097876e-05	1.56833223550077e-05	0.0043906483758215	0.0778356469643225	1.63652059356602e-05	0.0002311585338412	4.1594898419803e-05	1.09101372904401e-05	0	1.70470895163127e-05	0.00488774150611718	0	0	0	0	4.77318506456756e-06	2.11383910002277e-05	0.000178653498130957	0	0.000458225766198485	8.4553564000911e-05	2.04565074195752e-06
SRR20002375	5.41269242544439e-05	0	0.000116711180423645	0.00012347704595545	0.000202975965954165	1.69146638295137e-06	0.000233422360847289	3.38293276590274e-06	0	0	0.00128382298466009	0.00100980543062197	0.000175912503826943	0.000257102890208609	1.69146638295137e-06	0	0.00028416635233583	4.73610587226384e-05	0.0140307136465816	0	1.69146638295137e-06	6.25842561692008e-05	0.000263868755740414	0	5.07439914885412e-06	0.000219890629783678	0	5.07439914885412e-06	0.00555477560161231	0.000169146638295137	0.00325607278718139	0	0.000216507697017776	4.5669592339687e-05	0.000197901566805311	6.76586553180549e-06	3.04463948931247e-05	0.000126859978721353	0.000964135838282282	0.000170838104678089	0.000898168649347179	3.89037268078816e-05	5.07439914885412e-06	0	2.02975965954165e-05	0	0	0.000103179449360034	0	0.000607236431479543	0.00062922549445791	0	8.45733191475686e-05	0.000402568999142427	0.000252028491059754	0.000877871052751762	0	0	0.000392420200844718	0.000199593033188262	1.69146638295137e-06	0.000180986902975797	0.00218030016762432	0	0	0.0742892035392243	0.000177603970209894	0.00050574844850246	0	0	5.41269242544439e-05	0.0056105939922497	1.3531731063611e-05	0	0	5.07439914885412e-05	0.000639374292755619	0.00173713597529106	5.07439914885412e-06	5.07439914885412e-06	3.04463948931247e-05	3.72122604249302e-05	0	0	1.86061302124651e-05	1.01487982977082e-05	8.28818527646172e-05	0.042330637699741	0.751283400118064	2.7063462127222e-05	0.000960752905516379	0.000208050365103019	0.000262177289357463	0	7.10415880839576e-05	0	0	1.3531731063611e-05	1.86061302124651e-05	0.00436905766716339	0.0759045539349428	1.01487982977082e-05	0.0012381533923204	6.76586553180549e-06	0	0	5.07439914885412e-06	0.0033913900978175	0	0	0	0	1.69146638295137e-05	4.5669592339687e-05	1.52231974465623e-05	1.18402646806596e-05	0.000544652175310342	0	0
SRR20002377	0	1.45536398653303e-05	0	0	0	0	0.00014068518536486	0	0	4.85121328844344e-05	0.000378394636498588	0	0.000198899744826181	4.85121328844344e-05	0	0	5.82145594613213e-05	0	0.00431757982671466	0	0	9.70242657688688e-06	7.7619412615095e-05	0	0	0	0	0	0.000742235633131846	0.000135833972076416	0.00016979246509552	0	0	4.85121328844344e-06	0.00028137037072972	4.3660919595991e-05	0	4.3660919595991e-05	0	1.45536398653303e-05	1.45536398653303e-05	0	4.85121328844344e-06	0	0	0	0	4.3660919595991e-05	0	0.00014068518536486	9.70242657688688e-06	0	4.85121328844344e-06	0	8.73218391919819e-05	2.42560664422172e-05	0	0	0	0.000291072797306606	0	6.30657727497647e-05	0.00181920498316629	0	0	0.0170859732018978	3.39584930191041e-05	0.000130982758787973	0	0	0	1.94048531537738e-05	2.91072797306606e-05	0	0	9.70242657688688e-06	0.000271667944152833	0.000557889528170996	4.85121328844344e-06	1.94048531537738e-05	3.39584930191041e-05	0	0	0	3.39584930191041e-05	0	4.85121328844344e-06	0.0243385370681207	0.123502187897193	4.85121328844344e-06	0.000446311622536796	0	0	0	8.24706259035385e-05	0	0.000349287356767928	0	0	0.000708277140112742	0.822872500412353	0	6.30657727497647e-05	0	1.45536398653303e-05	0	0	1.45536398653303e-05	0	0	0	0	0	0	0	0	0.000135833972076416	0	0
SRR20002378	0.000219804374107045	0	0.000246332488223412	9.85329952893649e-05	0.00112554998465159	3.031784470442e-05	0.00169779930344752	3.7897305880525e-06	3.7897305880525e-06	0	0.00230794592812397	0.00027286060233978	0.000276650332927832	0.000784474231726866	0	2.65281141163675e-05	5.30562282327349e-05	9.47432647013124e-05	0.012127137881768	0	0	3.41075752924725e-05	0.000466136862330457	0	7.57946117610499e-06	0	0	0	0.00244058649870581	0.000185696798814572	0.00131124678346616	0	1.13691917641575e-05	0	0.000716259081141922	1.515892235221e-05	0	3.031784470442e-05	0.00147420519875242	0.000178117337638467	0	0	2.65281141163675e-05	0	0	0	0	0	0	0.000515403359975139	3.41075752924725e-05	0	7.57946117610499e-05	1.13691917641575e-05	0.000261491410575622	0.000723838542318027	0	0	6.44254199968924e-05	0.00025770167998757	0	0.00021222491293094	0.00174327607050415	0	1.515892235221e-05	0.0983851957964308	0	0.000784474231726866	0	1.13691917641575e-05	4.547676705663e-05	0.00010611245646547	0	0	0	0	0.000860268843487916	0.00158031765521789	7.57946117610499e-06	0	4.92664976446824e-05	3.7897305880525e-05	2.2738383528315e-05	0	1.89486529402625e-05	0	7.95843423491024e-05	0.0144995092298888	0.5959844014689	1.13691917641575e-05	0.000829950998783496	0	0.000314547638808357	0	0.000219804374107045	0	0.000856479112899864	2.65281141163675e-05	1.515892235221e-05	0.0066055004149755	0.246461339063406	0	0.000659413122321134	6.82151505849449e-05	3.7897305880525e-06	0	8.33740729371549e-05	7.95843423491024e-05	0	0	0	3.031784470442e-05	3.41075752924725e-05	0	9.85329952893649e-05	7.57946117610499e-06	0.000939853185837019	0	0
SRR20002379	2.76842288290931e-05	9.71376450143618e-07	3.25411110798112e-05	1.0199452726508e-05	0	4.85688225071809e-07	0.00207146027993127	1.94275290028724e-06	4.85688225071809e-07	6.79963515100533e-06	0.000258386135738202	6.02253399089043e-05	6.55679103846942e-05	7.96528689117767e-05	0	8.25669982622075e-06	5.68255223334017e-05	8.59668158377102e-05	0.0106895121456054	0	0	1.45706467521543e-05	0.00045363280221707	4.85688225071809e-07	9.71376450143618e-07	4.85688225071809e-07	2.18559701282314e-05	0	0.0030943196819325	0.000113165356441731	0.000308897711145671	0	6.79963515100533e-06	0	0.000188932719552934	0.000110251227091301	1.94275290028724e-05	1.60277114273697e-05	0.000275385223615716	0.000424005820487689	9.37378274388591e-05	0	1.45706467521543e-06	0	0	4.85688225071809e-07	1.45706467521543e-06	6.07110281339761e-05	0	0.000345810016251128	1.55420232022979e-05	0	8.93666334132129e-05	1.21422056267952e-05	5.43970812080426e-05	4.565469315675e-05	0	0	3.59409286553139e-05	0.000174847761025851	0	6.21680928091916e-05	0.000811585024094993	0	0	0.0393028625492609	9.61662685642182e-05	0.000448775919966352	0	0.000167076749424702	1.79704643276569e-05	0.000103451591940295	4.17691873561756e-05	0	0	0.000128707379644029	0.000191846848903365	0.00108357043013521	0	4.85688225071809e-06	4.85688225071809e-06	2.91412935043085e-06	4.85688225071809e-07	9.71376450143618e-07	3.39981757550266e-06	6.31394692593352e-06	7.28532337607713e-06	0.00508952691052749	0.921694430224573	4.85688225071809e-06	0.000491516483772671	0.00247846701254144	0.000102965903715224	4.85688225071809e-06	1.60277114273697e-05	0	0	1.16565174017234e-05	1.45706467521543e-06	0.00189029857197948	0.00527311705960463	3.01126699544522e-05	5.29400165328272e-05	0	1.94275290028724e-06	0	0	0	0	0	0	0	6.31394692593352e-06	0	0.000226330712883463	4.85688225071809e-07	0.000689677279601969	0	8.25669982622075e-06
SRR20002380	0	0	0	0	1.48427764066351e-06	1.48427764066351e-07	2.07798869692891e-06	0	7.42138820331754e-07	0	3.20603970383318e-05	0.000179300738992152	1.48427764066351e-07	2.80528474085403e-05	0	0	8.90566584398105e-07	0	8.74239530350806e-05	0	0	2.96855528132702e-07	0	0	0	0	2.96855528132702e-07	0	5.04654397825593e-06	7.42138820331754e-07	1.38037820581706e-05	0	7.42138820331754e-07	0	1.03899434846446e-05	1.48427764066351e-07	0	0	1.08352267768436e-05	2.96855528132702e-06	0	0	0	0	0	0	0	0	0	4.45283292199052e-06	7.42138820331754e-07	0	0	0	5.93711056265403e-07	1.78113316879621e-06	0	0	0	0	0	2.37484422506161e-06	1.45459208785024e-05	3.63648021962559e-05	0	0.000350141095432521	3.85912186572512e-06	1.21710766534408e-05	0	0	0	0	0	0	0	0	1.33584987659716e-06	1.66239095754313e-05	1.33584987659716e-06	0	2.37484422506161e-06	0	0	0	2.07798869692891e-06	0	0	0.00016148940730419	0.00425156487391655	0	8.60881031584834e-06	0	0	2.96855528132702e-07	0	0	2.07798869692891e-06	0	0	1.66239095754313e-05	0.994723244559677	0	3.41383857352607e-06	0	0	0	0	0	0	4.45283292199052e-07	0	0	0	2.96855528132702e-07	7.42138820331754e-07	1.48427764066351e-07	2.67169975319431e-06	0	0
SRR20002382	6.59798355135809e-05	8.30209850833137e-06	0.000732769431498511	0.000249499907803011	4.54430655192875e-05	3.93257297763065e-05	0.000344318611819217	1.44194342513124e-05	2.84019159495547e-05	0	0.000892694065922158	0.00111772463075325	0.000283582206942477	0.000493319432416112	4.36952553070072e-07	2.4469342971924e-05	7.2534123809632e-05	9.00122259324349e-05	0.0187352146179855	1.8352007228943e-05	0	0.000413794067757359	0.000550997169421361	2.18476276535036e-06	3.49562042456058e-06	1.31085765921022e-06	0	1.74781021228029e-06	0.00308488502467471	0.000205367699942934	0.00377614396363157	5.24343063684087e-06	9.61295616754159e-06	1.8352007228943e-05	8.95752733793648e-05	3.67040144578861e-05	1.35455291451722e-05	0.000124094525071901	0.00150617545043254	0.000284893064601687	0.000286203922260897	7.16602187034919e-05	4.8064780837708e-06	2.62171531842043e-06	1.8352007228943e-05	1.26716240390321e-05	0	7.03493610442816e-05	0	0.000692569796616065	0.00104650136460282	0	6.16103099828802e-05	0.000104868612736817	0.000235080473551699	0.000752869248939735	0	1.74781021228029e-05	0.000444380746472264	0.000192696075903902	4.36952553070072e-07	3.40822991394656e-05	0.00360660637304038	0	0	0.104057628798319	0.0002438195246131	0.000894004923581368	0	0	0.000229837042914858	6.029945232367e-05	1.31085765921022e-06	0	4.8064780837708e-06	1.31085765921022e-06	0.000490260764544621	0.00121079552455717	0	2.18476276535036e-05	0.00115005911968043	0.0010176624961002	0	3.05866787149051e-06	4.15104925416569e-05	9.17600361447152e-06	8.08362223179634e-05	0.0606350318844278	0.637579754764749	1.8352007228943e-05	0.000999747441424326	0.000135455291451722	0.000131959671027162	8.73905106140145e-06	5.89885946644598e-05	1.87889597820131e-05	0.000113170711245149	4.32583027539372e-05	0	0.00304687015255761	0.134168029230378	1.39824816982423e-05	0.00274056641285549	7.42819340219123e-06	0	0	0	0.009135367027036	0	0	0	0	1.96628648881533e-05	2.62171531842043e-05	4.8501733390778e-05	1.74781021228029e-06	0.000454430655192875	3.49562042456058e-05	0
SRR20002384	4.6837812031831e-06	1.33822320090946e-06	7.36022760500201e-06	4.01466960272837e-06	1.80660132122777e-05	0	6.02200440409255e-05	1.33822320090946e-06	0	0	0.000630972239228809	0.00104582143151074	1.80660132122777e-05	2.27497944154608e-05	0	1.73969016118229e-05	7.82860572532032e-05	0	0.00177448396440594	0	1.33822320090946e-06	3.01100220204628e-05	4.61687004313762e-05	0	2.00733480136418e-06	6.69111600454728e-07	0	1.33822320090946e-06	0.00045566499990967	1.4720455210004e-05	0.859973008038038	8.69845080591147e-06	1.73969016118229e-05	1.33822320090946e-06	4.6837812031831e-05	1.33822320090946e-06	0	2.14115712145513e-05	0.000643685359637449	0.000117094530079577	5.35289280363783e-06	0	0	0	2.00733480136418e-06	0	0	2.67644640181891e-05	0	9.50138472645714e-05	8.56462848582052e-05	0	0	1.80660132122777e-05	4.61687004313762e-05	5.75435976391066e-05	0	0	0	5.01833700341046e-05	6.69111600454728e-07	6.02200440409255e-06	0.00020809370774142	0	0	0.0163283303858967	3.74702496254648e-05	0.000154564779705042	0	0	1.53895668104587e-05	5.68744860386519e-05	3.34555800227364e-06	0	6.69111600454728e-07	1.27131204086398e-05	5.95509324404708e-05	0.000212777488944604	0	1.33822320090946e-06	0	4.01466960272837e-06	0	3.34555800227364e-06	2.87717988195533e-05	6.69111600454728e-07	2.07424596140966e-05	0.00978241159864813	0.0877794126404549	7.36022760500201e-06	0.000154564779705042	0	7.36022760500201e-05	3.34555800227364e-06	1.40513436095493e-05	0	0	1.53895668104587e-05	2.67644640181891e-06	0.000422878531487388	0.0177153987336394	0	4.75069236322857e-05	0	0	0	0	0.00107793878833257	0	2.00733480136418e-06	0	0	0	0	1.73969016118229e-05	0	0.000262291747378253	8.69845080591147e-06	3.34555800227364e-06
SRR20002386	2.68182793391976e-05	0	0.000469319888435958	0.000120682257026389	0	0	0.00488092683973396	2.68182793391976e-05	0	0	0.000429092469427162	0.00473342630336838	0.000214546234713581	0.00277569191160695	0	0.00010727311735679	9.38639776871916e-05	0	0.0321819352070371	0	1.34091396695988e-05	9.38639776871916e-05	0.0022125080454838	0	0	0	0	0	0.0044920617893156	0	0.00195773439176142	0	0	0	0.00150182364299507	0	4.02274190087964e-05	5.36365586783952e-05	0.00122023170993349	0.000885003218193521	0	0	0	0	0	0	0	0.000120682257026389	0	0.00167614245869985	0.000858184938854323	0	0	0.00010727311735679	0.000187727955374383	0.000295001072731174	0	0	0.000160909676035186	0.000737502681827934	1.34091396695988e-05	0.000657047843810341	0.00403615104054924	0	0	0.0591611242222699	8.04548380175928e-05	0.0011531860115855	0	0	0.000120682257026389	0.000147500536365587	8.04548380175928e-05	0	0	1.34091396695988e-05	5.36365586783952e-05	0.00509547307444754	1.34091396695988e-05	8.04548380175928e-05	0	0	0	0	0.000388865050418365	1.34091396695988e-05	8.04548380175928e-05	0.0572570263891869	0.779781699206179	5.36365586783952e-05	0.00164932417936065	0.000764320961167132	0.000402274190087964	0	0	0	0	4.02274190087964e-05	0	0.00580615747693628	0.0174050632911392	0.000147500536365587	0.00128727740828148	0	0	0	0	9.38639776871916e-05	0	0.000134091396695988	0	0	1.34091396695988e-05	0	0	2.68182793391976e-05	0.00127386826861189	0	0
SRR20002388	0.000129895188455218	5.92725617222841e-05	0.000112239531771985	2.01778933522669e-05	0.000119806241779085	0.000317801820298204	0.000730187515685159	6.30559167258341e-06	1.26111833451668e-06	2.52223666903337e-05	0.00659691000785677	0.000117284005110051	0.00206823406860736	0.000892871780837811	0	1.13500650106501e-05	8.07115734090677e-05	0.000107195058433918	0.00960341611734454	1.26111833451668e-05	0	6.30559167258341e-06	0.000257268140241403	7.5667100071001e-06	1.26111833451668e-06	3.02668400284004e-05	0	0	0.00203544499190993	0.000330413003643371	0.00176304343165432	2.52223666903337e-06	7.5667100071001e-06	0	0.000157639791814585	4.79224967116339e-05	2.14390116867836e-05	0.000126111833451668	0.00186014954341211	0.000157639791814585	1.00889466761335e-05	1.26111833451668e-05	0	0	0	0	1.26111833451668e-06	4.91836150461506e-05	2.27001300213003e-05	0.000450219245422456	0.000166467620156202	0	3.78335500355005e-05	8.44949284126177e-05	0.00100258907594076	0.000335457476981438	0	0	0.000143767490134902	0.000317801820298204	0	0.000146289726803935	0.00261303718911857	0	0	0.104776233468315	0.00022826241854752	0.000523364108824423	0	1.26111833451668e-06	2.52223666903337e-05	9.20616384197178e-05	2.27001300213003e-05	0	1.26111833451668e-05	1.76556566832336e-05	0.00136579115628157	0.00110852301604016	2.52223666903337e-06	1.13500650106501e-05	1.13500650106501e-05	2.7744603359367e-05	0	1.13500650106501e-05	4.91836150461506e-05	1.26111833451668e-05	0.000168989856825235	0.0186632902325124	0.482256695592518	2.7744603359367e-05	0.000887827307499745	0.000161423146818135	0.000364463198675321	0	0.000271140441921087	0	0	0.000114761768441018	1.76556566832336e-05	0.00399017841041078	0.348404117803586	0.000100889466761335	0.000571286605536057	0	2.14390116867836e-05	0	0.000311496228625621	0.00126742392618927	6.93615083984176e-05	1.63945383487169e-05	0	0	1.76556566832336e-05	0	0.000195473341850086	2.64834850248503e-05	0.00049814174213409	5.67503250532507e-05	0
SRR20002391	4.35804784668316e-05	3.2415231917478e-06	2.84533702386752e-05	1.63877005805028e-05	0.000377997621082147	3.81779398139186e-05	0.00207277399650096	1.80084621763767e-07	3.06143856998404e-06	5.13241172026735e-05	0.00271495575771055	3.7097432083336e-05	0.000580952989809912	0.000165497767400902	2.34110008292897e-06	1.60275313369752e-05	5.04236940938547e-05	8.66207030683718e-05	0.00946362695830771	6.4830463834956e-06	7.20338487055067e-07	1.80084621763767e-05	0.000195751983857215	3.60169243527534e-07	9.36440033171587e-06	0	0	0	0.00110085729284191	0.000254999824417494	0.000814342659615753	0	4.68220016585794e-06	1.26059235234637e-06	0.000121557119690543	1.98093083940143e-06	1.58474467152115e-05	0.000241853647028739	0.000926355294352816	0.000507118294886767	1.13453311711173e-05	4.10592937621388e-05	2.7012693264565e-06	0	3.2415231917478e-06	0	0	1.87288006634317e-05	4.14194630056664e-06	0.000400868368046145	0.000156493536312713	1.80084621763767e-07	8.1038079793695e-06	1.35063466322825e-05	0.000621291945084995	0.00028399344852146	0	5.9427925182043e-06	0.000427340807445419	0.000140285920353974	0	9.20232417212848e-05	0.000827668921626272	0	0	0.0646206652506013	8.17584182807501e-05	0.000285073956252043	0	0	1.22457542799361e-05	6.35698714826097e-05	1.00847388187709e-05	2.52118470469273e-06	1.80084621763767e-06	6.96927486225777e-05	0.000923473940404596	0.000914469709316408	0	4.68220016585794e-06	6.66313100525937e-06	3.61970089745171e-05	5.47457250161851e-05	2.52118470469273e-06	5.402538652913e-06	9.00423108818834e-06	2.88135394822027e-05	0.127672253191775	0.677348145893755	1.3146177388755e-05	0.00079885538214407	0.000324872657661835	0.000411493360730207	3.60169243527534e-07	0.000124078304395235	1.80084621763767e-06	0	6.4830463834956e-06	1.26059235234637e-06	0.00307296398577692	0.0993220714413703	7.92372335760574e-06	0.000229787977370566	1.65677852022665e-05	4.14194630056664e-06	1.80084621763767e-07	2.3951254694581e-05	1.22457542799361e-05	0	0	0	2.52118470469273e-06	3.2415231917478e-05	4.14194630056664e-06	0.000194851560748396	7.38346949231444e-06	0.000176122760084964	1.45868543628651e-05	8.82414646642457e-06
