#Classification	SRR20002358_bracken_P.kreport
k__Bacteria	1128055
k__Bacteria|p__Proteobacteria	865724
k__Bacteria|p__Actinobacteria	81882
k__Bacteria|p__Firmicutes	172773
k__Bacteria|p__Deinococcus-Thermus	412
k__Bacteria|p__Cyanobacteria	227
k__Bacteria|p__Bacteroidetes	6532
k__Bacteria|p__Verrucomicrobia	466
k__Bacteria|p__Chlamydiae	22
k__Bacteria|p__Fusobacteria	8
k__Bacteria|p__Spirochaetes	2
k__Bacteria|p__Synergistetes	2
k__Bacteria|p__Nitrospirae	1
k__Eukaryota	14622
k__Eukaryota|k__Fungi	9835
k__Eukaryota|k__Fungi|p__Basidiomycota	9614
k__Eukaryota|k__Fungi|p__Ascomycota	220
k__Eukaryota|k__Metazoa	2916
k__Eukaryota|k__Metazoa|p__Chordata	2916
k__Eukaryota|k__Viridiplantae	1865
k__Eukaryota|k__Viridiplantae|p__Streptophyta	1865
k__Eukaryota|p__Apicomplexa	4
k__Archaea	91
k__Archaea|p__Euryarchaeota	91
k__Viruses	196
k__Viruses|k__Heunggongvirae	196
k__Viruses|k__Heunggongvirae|p__Uroviricota	196
