name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp022829385	118327	S	73	860	933	0.21723
Methylobacterium sp022829365	118326	S	14	203	217	0.05052
Methylobacterium sp008039875	118308	S	7	119	126	0.02934
Methylobacterium sp017833295	118314	S	4	123	127	0.02957
Methylobacterium sp022829585	118333	S	1	12	13	0.00303
Lichenihabitans flavocetrariae	118233	S	1	2	3	0.00070
RH-AL1 sp901457705	118497	S	2	49	51	0.01187
Roseiarcus sp030153205	118539	S	1	1	2	0.00047
Lichenicoccus roseus	113922	S	114	556	670	0.15600
CAHJXG01 sp937858325	113708	S	4	6	10	0.00233
Sphingomonas_N sp937859915	125357	S	2	15	17	0.00396
Polymorphobacter_B sp903642255	124676	S	1	6	7	0.00163
Novosphingobium sp903970225	124574	S	1	3	4	0.00093
Rhizomicrobium sp021808875	115867	S	2	452	454	0.10570
Caballeronia sp001557535	126764	S	10	280	290	0.06752
Caballeronia sp018449635	126769	S	2	27	29	0.00675
Paraburkholderia sp001931485	128051	S	1	16	17	0.00396
NSF051 sp029379265	96828	S	1	22	23	0.00536
NSF051 sp029379285	96829	S	1	14	15	0.00349
Stigonema sp903903925	96940	S	3	24	27	0.00629
Aetokthonos hydrillicola	96718	S	1	30	31	0.00722
Brasilonema tolypothrichoides	96750	S	1	51	52	0.01211
Acidisarcina polymorpha	40108	S	41	58	99	0.02305
Granulicella_B arctica	40194	S	11	27	38	0.00885
Granulicella_B arctica_A	40195	S	1	101	102	0.02375
Occallatibacter gabretensis	40248	S	3	77	80	0.01863
Granulicella_C tundricola	40204	S	2	6	8	0.00186
Granulicella_C sibirica	40198	S	1	5	6	0.00140
CAIZGA01 sp903932385	40120	S	2	371	373	0.08685
Granulicella_D aggregans_A	40206	S	1	2	3	0.00070
Granulicella_D sp903642265	40207	S	1	0	1	0.00023
Granulicella sp937871785	40193	S	1	0	1	0.00023
Granulicella sp019351975	40174	S	1	1	2	0.00047
Edaphobacter lichenicola	40130	S	2	158	160	0.03725
CAHJWL01 sp937873265	40115	S	2	4	6	0.00140
Mycobacterium sp016462545	46709	S	1	6	7	0.00163
Mycobacterium hodleri	46478	S	1	24	25	0.00582
Leifsonia sp001898805	44019	S	2	25	27	0.00629
Leifsonia poae	44011	S	1	88	89	0.02072
Leifsonia aquatica	44008	S	1	89	90	0.02095
Mucilaginibacter sp014200495	89913	S	3	10	13	0.00303
Mucilaginibacter sp903864275	89965	S	1	0	1	0.00023
Mucilaginibacter sp030775685	89958	S	1	1	2	0.00047
Mucilaginibacter kameinonensis	89866	S	1	10	11	0.00256
JACDAE01 sp013695595	95986	S	4	1	5	0.00116
Dictyobacter sp015099395	95984	S	1	3	4	0.00093
Gemmata tundricola	112182	S	1	4	5	0.00116
