#Classification	SRR20002391_bracken_P.kreport
k__Bacteria	1420405
k__Bacteria|p__Proteobacteria	1073527
k__Bacteria|p__Actinobacteria	292458
k__Bacteria|p__Firmicutes	54035
k__Bacteria|p__Bacteroidetes	326
k__Bacteria|p__Verrucomicrobia	56
k__Eukaryota	945
k__Eukaryota|k__Fungi	697
k__Eukaryota|k__Fungi|p__Basidiomycota	691
k__Eukaryota|k__Fungi|p__Ascomycota	6
k__Eukaryota|k__Metazoa	38
k__Eukaryota|k__Metazoa|p__Chordata	38
k__Eukaryota|k__Viridiplantae	209
k__Eukaryota|k__Viridiplantae|p__Streptophyta	209
