name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Staphylococcus warneri	57142	S	1076	2929	4005	0.40255
Staphylococcus warneri_A	57143	S	9	24	33	0.00332
Staphylococcus haemolyticus	57096	S	2	8	10	0.00101
Staphylococcus argenteus	57068	S	1	2	3	0.00030
Staphylococcus capitis	57076	S	1	2	3	0.00030
Enterococcus faecalis	55088	S	1634	2502	4136	0.41572
Enterococcus_E cecorum	55165	S	1	5	6	0.00060
Priestia flexa	53657	S	52	63	115	0.01156
Priestia iocasae	53658	S	1	0	1	0.00010
Anoxybacillus_A tepidamans	53446	S	4	7	11	0.00111
Anoxybacillus_A sp026847645	53445	S	1	5	6	0.00060
Effusibacillus pohliae	57200	S	4	0	4	0.00040
Effusibacillus lacus	57199	S	1	0	1	0.00010
Burkholderia contaminans	126608	S	35	279	314	0.03156
Burkholderia sp902833045	126668	S	2	11	13	0.00131
Aquabacterium parvum	126468	S	7	19	26	0.00261
Duganella sacchari	127009	S	4	0	4	0.00040
Cupriavidus metallidurans	126920	S	3	11	14	0.00141
Acidovorax temperans	126391	S	1	5	6	0.00060
Acidovorax facilis	126353	S	1	1	2	0.00020
Caldimonas aquatica	126790	S	2	1	3	0.00030
Pseudomonas aeruginosa	138123	S	34	124	158	0.01588
Stutzerimonas stutzeri	139027	S	21	90	111	0.01116
Pseudomonas_E cremoris	138265	S	1	1	2	0.00020
Pseudomonas_E azotoformans_A	138206	S	1	3	4	0.00040
Acinetobacter indicus	137102	S	1	8	9	0.00090
Moraxella_A osloensis	137341	S	1	1	2	0.00020
Aeromonas caviae	132195	S	3	2	5	0.00050
Aeromonas media	132207	S	1	2	3	0.00030
Rahnella perminowiae	133410	S	1	2	3	0.00030
Pseudomarimonas sp026005075	141021	S	1	0	1	0.00010
Methylobacterium rhodesianum	118285	S	8	17	25	0.00251
Chelatococcus_A composti	118186	S	2	1	3	0.00030
Paracoccus yeei	121926	S	5	7	12	0.00121
Paracoccus aeridis	121802	S	3	2	5	0.00050
Paracoccus shanxieyensis	121869	S	2	4	6	0.00060
Paracoccus sphaerophysae	121916	S	2	1	3	0.00030
Paracoccus marcusii	121847	S	1	0	1	0.00010
Sphingomonas sp002083645	125139	S	7	3	10	0.00101
Sphingomonas echinoides	125025	S	1	1	2	0.00020
Roseococcus sp027488195	114074	S	1	0	1	0.00010
Kytococcus sedentarius	43427	S	152	87	239	0.02402
UBA3913 sp002391425	44759	S	69	6	75	0.00754
Microbacterium oxydans	44216	S	5	0	5	0.00050
Micrococcus luteus	45158	S	1	4	5	0.00050
Micrococcus lylae	45159	S	1	0	1	0.00010
Kocuria palustris	45131	S	1	1	2	0.00020
Arthrobacter_D frigidicola	45019	S	1	4	5	0.00050
Bifidobacterium thermacidophilum	42880	S	1	4	5	0.00050
Brevibacterium ihuae	42946	S	2	1	3	0.00030
Cutibacterium acnes	48418	S	47	120	167	0.01679
Desertihabitans aurantiacus	48427	S	1	1	2	0.00020
Corynebacterium sp027886475	46180	S	9	2	11	0.00111
Corynebacterium pilbarense	46118	S	2	5	7	0.00070
Corynebacterium mucifaciens	46105	S	2	0	2	0.00020
Corynebacterium sp946222625	46229	S	1	1	2	0.00020
Corynebacterium durum	46031	S	1	0	1	0.00010
Corynebacterium macginleyi	46091	S	1	0	1	0.00010
Dietzia cercidiphylli	46273	S	1	3	4	0.00040
Lawsonella clevelandensis_A	46365	S	2	0	2	0.00020
Mycobacterium sp001665295	46625	S	1	0	1	0.00010
Gordonia hongkongensis	46306	S	1	0	1	0.00010
Saccharopolyspora_C sp016526145	47550	S	1	0	1	0.00010
Streptomyces sp020873915	49713	S	2	1	3	0.00030
Allomeiothermus silvanus	98864	S	57	15	72	0.00724
Allomeiothermus sp003226535	98865	S	49	5	54	0.00543
Meiothermus luteus	98873	S	1	1	2	0.00020
Meiothermus cerbereus	98870	S	1	0	1	0.00010
Thermoflavifilum sp014961315	83931	S	10	0	10	0.00101
BPGX01 sp026414605	76618	S	4	0	4	0.00040
Cloacibacterium caeni_B	89223	S	2	3	5	0.00050
NICIL-2 sp002898675	90773	S	8	5	13	0.00131
NICIL-2 sp026003475	90776	S	1	0	1	0.00010
Finegoldia sp900766215	71441	S	26	75	101	0.01015
Anaerococcus sp900258475	71383	S	1	1	2	0.00020
Cuspidothrix issatschenkoi	96758	S	10	7	17	0.00171
Pyrinomonas sp937135995	39495	S	6	0	6	0.00060
