#Classification	SRR20002393_bracken_P.kreport
k__Bacteria	1389238
k__Bacteria|p__Proteobacteria	1289933
k__Bacteria|p__Actinobacteria	46900
k__Bacteria|p__Firmicutes	47327
k__Bacteria|p__Deinococcus-Thermus	3153
k__Bacteria|p__Cyanobacteria	158
k__Bacteria|p__Tenericutes	3
k__Bacteria|p__Chloroflexi	1
k__Bacteria|p__Bacteroidetes	1681
k__Bacteria|p__Fusobacteria	38
k__Bacteria|p__Verrucomicrobia	16
k__Bacteria|p__Chlamydiae	13
k__Bacteria|p__Spirochaetes	10
k__Bacteria|p__Candidatus_Saccharibacteria	1
k__Eukaryota	6120
k__Eukaryota|k__Metazoa	3295
k__Eukaryota|k__Metazoa|p__Chordata	3295
k__Eukaryota|k__Fungi	2538
k__Eukaryota|k__Fungi|p__Ascomycota	1323
k__Eukaryota|k__Fungi|p__Basidiomycota	1214
k__Eukaryota|k__Viridiplantae	279
k__Eukaryota|k__Viridiplantae|p__Streptophyta	279
k__Eukaryota|p__Apicomplexa	6
k__Archaea	25
k__Archaea|p__Euryarchaeota	25
k__Viruses	60
k__Viruses|k__Heunggongvirae	60
k__Viruses|k__Heunggongvirae|p__Uroviricota	60
