name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apis	1970738	S	574	992	1566	0.06952
Gilliamella sp. wkB7	3120264	S	356	2220	2576	0.11436
Gilliamella apicola	1196095	S	430	2118	2548	0.11311
Frischella perrara	1267021	S	1932	3201	5133	0.22787
Utexia brackfieldae	3074108	S	1	1	2	0.00009
Rahnella victoriana	1510570	S	1	3	4	0.00018
Entomomonas moraniae	2213226	S	1	0	1	0.00004
Snodgrassella alvi	1196083	S	940	1020	1960	0.08701
Commensalibacter melissae	2070537	S	23	62	85	0.00377
Lactobacillus sp. IBH004	2879107	S	1779	2032	3811	0.16918
Lactobacillus sp. wkB8	1545702	S	4	73	77	0.00342
Lactobacillus apis	303541	S	1503	984	2487	0.11041
Lactobacillus kullabergensis	1218493	S	304	490	794	0.03525
Lactobacillus panisapium	2012495	S	73	53	126	0.00559
Lactobacillus helsingborgensis	1218494	S	54	486	540	0.02397
Lactobacillus kimbladii	1218506	S	3	62	65	0.00289
Apilactobacillus kunkeei	148814	S	51	76	127	0.00564
Ethanoligenens harbinense	253239	S	6	1	7	0.00031
Caproicibacterium lactatifermentans	2666138	S	3	1	4	0.00018
Bifidobacterium coryneforme	1687	S	157	51	208	0.00923
Bifidobacterium asteroides	1684	S	55	6	61	0.00271
Cutibacterium acnes	1747	S	6	11	17	0.00075
Corynebacterium stationis	1705	S	1	0	1	0.00004
Apis mellifera filamentous virus	1100043	S	285	1	286	0.01270
Badaztecvirus badaztec1	2843847	S	29	0	29	0.00129
