#Classification	SRR20002462_bracken_P.kreport
k__Bacteria	3335773
k__Bacteria|p__Proteobacteria	2465975
k__Bacteria|p__Firmicutes	805358
k__Bacteria|p__Actinobacteria	62499
k__Bacteria|p__Deinococcus-Thermus	94
k__Bacteria|p__Bacteroidetes	1803
k__Bacteria|p__Chlamydiae	11
k__Bacteria|p__Verrucomicrobia	13
k__Bacteria|p__Spirochaetes	4
k__Bacteria|p__Synergistetes	3
k__Bacteria|p__Nitrospirae	2
k__Bacteria|p__Fusobacteria	7
k__Eukaryota	5827
k__Eukaryota|k__Fungi	3463
k__Eukaryota|k__Fungi|p__Basidiomycota	2490
k__Eukaryota|k__Fungi|p__Ascomycota	973
k__Eukaryota|k__Metazoa	326
k__Eukaryota|k__Metazoa|p__Chordata	326
k__Eukaryota|k__Viridiplantae	2037
k__Eukaryota|k__Viridiplantae|p__Streptophyta	2037
k__Viruses	104
k__Viruses|k__Heunggongvirae	104
k__Viruses|k__Heunggongvirae|p__Uroviricota	102
k__Viruses|k__Heunggongvirae|p__Peploviricota	2
