feature	Acetobacteraceae	Acholeplasmataceae	Acidaminococcaceae	Actinomycetaceae	Aerococcaceae	Aeromonadaceae	Akkermansiaceae	Alcaligenaceae	Alicyclobacillaceae	Alteromonadaceae	Atopobiaceae	Bacillaceae	Bacteroidaceae	Barnesiellaceae	Beutenbergiaceae	Bifidobacteriaceae	Brachyspiraceae	Bradyrhizobiaceae	Brevibacteriaceae	Brucellaceae	Bruguierivoracaceae	Burkholderiaceae	Campylobacteraceae	Cardiobacteriaceae	Carnobacteriaceae	Caulobacteraceae	Chitinophagaceae	Christensenellaceae	Chrysiogenaceae	Clostridiaceae	Colwelliaceae	Comamonadaceae	Coriobacteriaceae	Corynebacteriaceae	Dehalococcoidaceae	Dermabacteraceae	Dermacoccaceae	Desulfocapsaceae	Desulfomicrobiaceae	Desulfovibrionaceae	Dysgonomonadaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erwiniaceae	Erysipelotrichaceae	Erythrobacteraceae	Eubacteriaceae	Eubacteriales.Family.XIII..Incertae.Sedis	Fervidobacteriaceae	Fibrobacteraceae	Flavobacteriaceae	Fulvivirgaceae	Fusobacteriaceae	Gemmatimonadaceae	Geobacteraceae	Gordoniaceae	Gottschalkiaceae	Halomonadaceae	Helicobacteraceae	Heliobacteriaceae	Jiangellaceae	Lachnospiraceae	Lactobacillaceae	Lawsonellaceae	Leptotrichiaceae	Limnochordaceae	Listeriaceae	Methylobacteriaceae	Microbacteriaceae	Micrococcaceae	Moraxellaceae	Morganellaceae	Muribaculaceae	Mycobacteriaceae	Mycoplasmataceae	Nanosynbacteraceae	Neisseriaceae	Nitrospiraceae	Nocardiaceae	Nocardioidaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Paenibacillaceae	Pasteurellaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Phyllobacteriaceae	Planococcaceae	Polyangiaceae	Porphyromonadaceae	Prevotellaceae	Propionibacteriaceae	Pseudoalteromonadaceae	Pseudomonadaceae	Pseudonocardiaceae	Rhizobiaceae	Rhodocyclaceae	Rhodothermaceae	Rikenellaceae	Roseobacteraceae	Selenomonadaceae	Sphingobacteriaceae	Sphingomonadaceae	Sporomusaceae	Staphylococcaceae	Steroidobacteraceae	Streptococcaceae	Streptomycetaceae	Succinivibrionaceae	Sulfurovaceae	Sutterellaceae	Symbiobacteriaceae	Synergistaceae	Tannerellaceae	Tepidanaerobacteraceae	Thermaceae	Thermoactinomycetaceae	Thermoanaerobacteraceae	Thermoanaerobacterales.Family.III..Incertae.Sedis	Thermohalobacteraceae	Tissierellaceae	Treponemataceae	Turicibacteraceae	Vallitaleaceae	Veillonellaceae	Vibrionaceae	Weeksellaceae	Xanthobacteraceae	Xanthomonadaceae	Yersiniaceae
NS34	1.9271237063838e-06	0	0.00850760878911568	0.000490315331581364	1.10121354650503e-06	4.58838977710428e-07	0.00816595728631249	0	0	0	1.06450642828819e-05	3.211872843973e-06	0.738772783764148	5.59783552806723e-06	0	0.0168568263631257	0	0	3.67071182168343e-07	0	0	3.67071182168343e-07	0.000356059046703292	0	3.20269606441879e-05	0	0	8.81888515159443e-05	0	0.00312304161788826	0	1.2847491375892e-06	0.000147562615231674	9.26854734975065e-06	1.9271237063838e-06	2.66126607072048e-06	0	0	0	8.25910159878771e-07	9.17677955420857e-07	0.002473784464428	0.038575143462889	0.000406898405433608	0	0.00264263720822544	0	0.000980630663162728	3.57894402614134e-06	0	0	1.9271237063838e-06	0	0.00150618482823225	0	0	0	0	0	0	0	0	0.0786827173435352	1.44075439001075e-05	0.000301365440560209	2.75303386626257e-06	0	5.50606773252514e-07	0	0	1.2847491375892e-06	4.58838977710428e-07	0	8.16733380324563e-06	0	9.17677955420857e-08	1.19298134204711e-06	4.31308639047803e-06	0	0	0	0.00689598276380557	0.0236674650770771	0	6.423745687946e-07	3.12010504843091e-06	4.58838977710428e-07	0.00209184689938184	0.00161777446761143	0	0	0	0.000520598704110252	0.000473338289406078	1.22051168070974e-05	0	1.01862253051715e-05	0	0	0	0	0.0117427906531564	0	0	0	0	0	0	0	0.00113131338344283	0	0	0	6.423745687946e-07	0	5.50606773252514e-07	0.0473960475059853	0	0	0	1.37651693313129e-06	0	9.17677955420857e-08	9.17677955420857e-08	5.96490671023557e-05	0.00195300222472667	2.75303386626257e-07	0.000198677277348615	0	3.26693352129825e-05	0	1.83535591084171e-07	0
NS36	9.15549379723932e-06	1.72745165985648e-07	0.0194635433419349	8.04992473493118e-05	0	0	0.261070460334773	1.468333910878e-05	0	0	1.97793215053567e-05	3.80039365168425e-06	0.269578937112813	0.000114530045048484	0	0.0250817343752861	0	1.72745165985648e-07	0	0	0	1.468333910878e-06	0.000677247423246732	0	5.95970822650484e-06	0	8.63725829928238e-07	0.000220077341465715	0	0.0247922998496772	0	1.26103971169523e-05	0.015093177015081	1.89155956754284e-05	1.8138242428493e-06	0	0	8.63725829928238e-08	0	0.00165653976921937	8.63725829928238e-08	0.00242093712870586	0.000235192543489459	0.00103465717167104	0	0.00888523398505478	0	0.000576364246311113	8.72363088227521e-06	8.63725829928238e-08	0	5.18235497956943e-07	0	4.05951140066272e-06	0	8.63725829928238e-08	0	0	0	3.45490331971295e-07	4.49137431562684e-06	0	0.047241657013091	0.000142946624853123	1.03647099591389e-06	4.31862914964119e-07	8.63725829928238e-08	0	1.12284357890671e-06	4.31862914964119e-07	2.67755007277754e-06	3.96450155937061e-05	0	5.0959823965766e-06	5.18235497956943e-07	0	5.35510014555508e-06	1.12284357890671e-06	0	0	1.72745165985648e-07	0.0101191527056903	0.157210452326307	0	2.59117748978471e-06	3.61037396910004e-05	4.31862914964119e-07	0.000155729767136061	0.00247561097374032	1.64107907686365e-06	8.63725829928238e-08	6.04608080949767e-07	7.79080698595271e-05	0.00025082598101116	6.30519855847614e-06	8.63725829928238e-08	0.000416402222608404	6.04608080949767e-07	0	0	6.21882597548331e-06	0.0935707013142798	0	4.31862914964119e-07	0	1.2264906784981e-05	0	0.000697631352833038	0	0.00190425633724279	0	0	0	0.000971346068337297	2.59117748978471e-07	1.28695148659307e-05	0.0521665353227588	0	1.72745165985648e-07	0	8.63725829928238e-08	9.50098412921062e-07	0	1.98656940883495e-06	3.85221720147994e-05	0.00129817992238214	1.03647099591389e-06	1.14011809550527e-05	6.9098066394259e-07	1.80518698455002e-05	0	2.59117748978471e-07	0
NS38	2.0614849721125e-05	1.12649452028006e-07	1.01384506825205e-05	2.16286947893771e-05	0	8.89930671021244e-06	0.150472294092573	0	1.12649452028006e-07	0	4.46091830030902e-05	4.50597808112022e-06	0.334511196003738	5.64373754660308e-05	0	0.186946271618556	9.68785287440848e-06	0	0	0	0	2.0276901365041e-06	4.93404599882664e-05	0	1.23914397230806e-06	0	0	0.000507485781386165	2.25298904056011e-07	0.00531941977421445	0	2.0164251913013e-05	0.0133007460998507	6.75896712168033e-07	1.35179342433607e-06	0	1.12649452028006e-07	0	1.12649452028006e-07	0.00230807462260181	0	0.00297056604997851	0.0133258669276529	0.000619346687249974	0	0.00313796313569212	0	0.000469410266600699	1.07016979426605e-05	0	0	9.01195616224044e-07	0	5.63247260140028e-07	1.12649452028006e-07	1.12649452028006e-07	0	0	0	0	1.23914397230806e-06	0	0.127625520778417	0.00160660648482342	2.25298904056011e-07	0	0	0	0	1.12649452028006e-07	2.24172409535731e-05	5.89156634106469e-05	0	0.000146894885444519	2.25298904056011e-07	0	5.9704209574843e-06	1.01384506825205e-06	0	0	0	0.0056820383602926	0.0810379880988107	0	4.50597808112022e-07	0.000237690343779092	2.25298904056011e-07	3.35695367043457e-05	0.00126415215065828	0	0	2.25298904056011e-07	1.35179342433607e-06	6.20698480674311e-05	2.14033958853211e-06	0	0.000173930753931241	1.12649452028006e-07	0	0	0	0.0284982836729489	1.23914397230806e-06	1.12649452028006e-06	0	0	1.01384506825205e-06	3.49213301286817e-06	0	0.00212073858387923	0	0	0	0.00049700938234756	0	7.88546164196039e-07	0.0295611312528331	0	1.12649452028006e-07	0	0	0	0	2.25298904056011e-07	2.16286947893771e-05	4.0553802730082e-05	2.25298904056011e-07	0.00711234845269219	0	2.16286947893771e-05	0	3.37948356084017e-07	0
NS39	1.56639525643917e-05	2.76422692312795e-06	0.003979381078535	4.89268165393648e-05	1.47425435900158e-06	7.83197628219587e-06	0.00510359216817114	0	4.60704487187993e-07	0	2.03631383337093e-05	1.10569076925118e-05	0.219391899561999	0.00232001565658129	1.84281794875197e-07	0.0872556791963545	0	0	0	0	0	2.85636782056555e-06	0.000164195079233801	8.29268076938386e-07	2.08238428208973e-05	0	0	0.000298720789492694	0	0.00330619968185591	1.84281794875197e-07	0	0.00902087028183321	1.56639525643917e-06	9.21408974375985e-08	0	0	0	6.4498628206319e-07	5.8970174360063e-06	0	0.000293192335646438	0.00108680188527647	0.000181609708849507	0	0.00284116457248835	0	0.000566574378343793	2.04552792311469e-05	0	0	2.48780423081516e-06	0	1.31761483335766e-05	3.68563589750394e-07	3.68563589750394e-07	0	0	0	0	3.68563589750394e-07	9.21408974375985e-08	0.113895916168	3.27100185903475e-05	0	5.52845384625591e-07	9.21408974375985e-08	0	0	0	2.08238428208973e-05	2.31273652568372e-05	0	5.0953916282992e-05	1.38211346156398e-06	1.47425435900158e-06	1.20704575643254e-05	8.93766705144705e-06	0	0	0	0.00748432867616381	0.454175659618257	0	2.94850871800315e-06	0.00158178278631125	9.21408974375985e-08	0.000518661111676242	0.00112577748489258	1.75067705131437e-06	1.75067705131437e-06	0	6.54200371806949e-06	0.0322532761617493	8.56910346169666e-06	2.76422692312796e-07	7.83197628219587e-06	7.37127179500788e-07	0	1.84281794875197e-07	0	0.0243336738860903	1.1241189487387e-05	0.00929683226965881	0	1.28997256412638e-06	3.77777679494154e-06	3.22493141031595e-06	0	0.00322705065095701	0	0	0	0.000350043269365437	0	1.56639525643917e-05	0.0139761156051298	0	0	9.21408974375985e-08	2.39566333337756e-06	0	0	1.10569076925118e-06	0.000162444402182486	0.000125495902310009	8.29268076938386e-07	0.00127642785220305	0	5.25203115394311e-06	0	0	0
NS4	4.09332787556283e-06	8.70920824587837e-08	6.96736659670269e-06	6.53190618440878e-06	9.5801290704662e-07	0	4.18041995802162e-05	3.13531496851621e-06	8.70920824587837e-08	0	1.30638123688176e-06	2.87403872113986e-06	0.484491425784482	1.89860739760148e-05	0	0.0656729169751178	1.48056540179932e-06	0	0	0	0	2.92629397061513e-05	0.000130725215770634	4.35460412293918e-07	3.30949913343378e-06	0	0	7.92537950374931e-06	0	0.00150730267111417	0	3.14402417676209e-05	0.0035368094686512	8.70920824587837e-08	0	2.61276247376351e-07	0	0	0	0	0	0.000445301817611761	0.0206850663206208	0.000171658494526263	0	0.00185027129183686	0	0.000240199963421325	1.56765748425811e-06	0	0	0	0	1.92473502233912e-05	1.74184164917567e-07	0	0	0	0	5.39970911244459e-06	0	0	0.191910539012898	5.6784037763127e-05	0	3.48368329835135e-07	0	0	0	0	9.66722115292499e-06	2.17730206146959e-06	0	1.65474956671689e-06	1.21057994617709e-05	0	1.39347331934054e-06	4.89457503418364e-05	0	0	0	0.00168679945306172	0.209420053822907	0	1.0451049895054e-06	0.00371212583064074	8.70920824587837e-08	3.25724388395851e-05	0.000507833932817168	4.35460412293918e-07	0	0	1.21928915442297e-06	0.000177754940298377	3.13531496851621e-06	0	9.5801290704662e-07	0	0	0	0	0.00213462694106479	4.09332787556283e-06	4.35460412293918e-07	0	0	8.70920824587837e-08	1.30638123688176e-06	8.70920824587837e-08	0.00426315743635746	0	0	0	0.000278694663868108	0	0	0.00594560228529624	0	0	0	0	0	0	0	5.59131169385391e-05	0.000101462276064483	6.96736659670269e-07	0.00066233528709905	1.74184164917567e-07	4.45911462188972e-05	0	0	0
NS40	3.03355620209254e-05	0	0.00145156101381973	8.26141386448833e-05	1.92329211660046e-06	1.83586974766407e-06	6.17201924690874e-05	0	8.74223689363845e-07	8.74223689363845e-08	0.0061096870978571	3.11223633413529e-05	0.0899801726067252	9.13563755385218e-05	1.74844737872769e-07	0.131719195854082	1.74844737872769e-07	0	0	0	0	3.409472388519e-06	0.000327047082191014	8.74223689363845e-08	9.17934873832037e-06	1.22391316510938e-06	0	0.000102021904548761	0	0.0054304152912214	0	1.08403737481117e-05	0.0237487236334135	3.49689475745538e-06	1.74844737872769e-07	8.74223689363845e-08	0	8.74223689363845e-08	0	2.62267106809153e-07	8.74223689363845e-08	0.0012559097521401	0.00328952889833828	0.000749384546522688	0	0.00576734110110222	0	0.000795456134952162	3.61928607396632e-05	0	0	0	0	3.11223633413529e-05	0	4.37111844681922e-07	0	0	0	1.74844737872769e-07	6.99378951491076e-07	0	0.189424865719241	0.0159595654059195	1.74844737872769e-07	3.49689475745538e-07	0	1.74844737872769e-07	0	8.74223689363845e-07	6.90636714597437e-06	7.14240754210261e-05	0	5.85729871873776e-06	4.99181726626755e-05	0	2.36040396128238e-05	9.61646058300229e-07	0	1.74844737872769e-07	1.74844737872769e-07	0.00105746097465451	0.433149163542774	0	4.72080792256476e-06	3.0685251496671e-05	4.37111844681922e-07	0.000305890868908409	0.00322125202819896	4.28369607788284e-06	0	1.136490796173e-06	0.000129909640239467	0.0333850290941644	2.13310580204778e-05	3.49689475745538e-07	5.28905332065126e-05	5.24534213618307e-07	2.88493817490069e-06	3.49689475745538e-07	0	0.00852263190287025	6.99378951491076e-07	0.0071087499300621	6.11956582554691e-07	4.89565266043753e-06	0	8.56739215576568e-06	0	0.00205250237788844	0	0	0	3.43569909919991e-05	0	8.74223689363845e-08	0.0316534542326414	0	0	0	8.74223689363845e-08	0	0	7.8680132042746e-07	0.000216195518379679	1.90580764281318e-05	2.53524869915515e-06	0.002326571504504	0	8.65481452470206e-06	0	0	0
NS41	9.13824307716021e-06	0	0.00114587229521871	5.3878658605222e-06	5.28222143188451e-07	1.44732867233636e-05	0.00291969507425985	2.64111071594226e-07	1.37337757228997e-06	0	0.000240974941722572	4.17295493118877e-06	0.21506004644446	0.000111666161070039	0	0.00687084952752378	0	0	0	0	0	2.37699964434803e-06	0.000917257751646746	0	2.06006635843496e-06	0	0	4.68533041008156e-05	0	0.00160135824929011	0	1.69031085820304e-06	0.00175908538124618	0	1.0564442863769e-07	0	0	0	0	7.39511000463832e-07	1.0564442863769e-07	9.42348303448197e-05	5.34560808906713e-05	0.00031788408577081	0	0.000994219717909303	0	0.000207010257915554	1.16208871501459e-06	0	0	0	0	2.00724414411612e-06	0	0	0	0	0	0	0	0	0.101561482759701	0.00184243883544132	0	5.28222143188451e-08	2.64111071594226e-07	0	0	5.28222143188451e-08	1.95442192979727e-06	4.18351937405253e-05	0	8.97977643420367e-06	4.22577714550761e-06	0	1.58466642956535e-06	2.11288857275381e-07	0	0	0	0.0039748716274931	0.21164720317732	0	1.10926650069575e-06	3.07953509478867e-05	0	1.50543310808709e-05	0.000374456677306293	1.32055535797113e-06	0	0	3.39646838070174e-05	0.375391472033094	1.58466642956535e-06	0	0.000374509499520612	0	0	0	0	0.0169711435940731	1.37337757228997e-06	0.00309723053658548	1.0564442863769e-07	1.10926650069575e-06	0	0	0	0.000743789599823658	0	0	0	0.000266171137952661	0	1.0564442863769e-07	0.0509958862587711	0	0	1.58466642956535e-07	0	0	0	0	1.01418651492183e-05	6.18019907530488e-06	2.11288857275381e-07	0.000203576813984829	0	7.34228779031947e-06	0	0	0
NS46	2.43530303840953e-05	0	1.85722605454464e-05	0.000164567447747068	1.10695592654978e-06	3.19787267669938e-06	0.00472965368883838	1.35294613244974e-05	0	0	3.52995945466431e-05	1.07005739566479e-05	0.282811372865189	6.39574535339875e-05	0	0.090331170464448	0	1.22995102949976e-06	0	0	0	8.48666210354835e-06	0.00082197627301469	2.45990205899952e-07	2.69359275460448e-05	0	1.22995102949976e-07	0.0023077571166504	0	0.0302686028555773	0	5.60857669451891e-05	0.000274894055093196	7.13371597109861e-06	8.85564741239828e-06	0	0	0	7.37970617699856e-07	8.60965720649832e-06	2.09091675014959e-06	0.0223723172461888	0.00881026221940973	0.000523590153258048	0	0.0103051447006637	0	0.0020744354063543	0.000162722521202818	0	0	1.84492654424964e-06	0	2.21391185309957e-06	0	0	0	0	0	0	4.05883839734921e-06	0	0.320667789611957	0.000968586435731061	7.37970617699856e-07	3.68985308849928e-07	2.45990205899952e-07	1.89412458542963e-05	5.16579432389899e-06	1.22995102949976e-07	6.26045074015378e-05	6.60483702841371e-05	1.22995102949976e-07	5.90376494159885e-06	1.22995102949976e-07	0	3.32086777964935e-06	1.59893633834969e-06	2.45990205899952e-07	0	0	0.00623425278322544	0.168208717769902	6.1497551474988e-07	7.01072086814863e-06	1.32834711185974e-05	1.84492654424964e-06	0.000271204202004697	0.00379636684765396	8.60965720649832e-06	0	2.45990205899952e-07	0.000295065251976993	0.00190986795860723	5.53477963274892e-06	0	4.55081880914911e-06	0	0	1.22995102949976e-07	0	0.020274512770274	6.1497551474988e-07	1.22995102949976e-06	1.22995102949976e-07	3.11177610463439e-05	3.68985308849928e-07	0.00103451181091225	0	0.0010011801380128	0	4.91980411799904e-07	0	9.83960823599808e-07	0	3.32086777964935e-06	0.00954036115052079	0	0	1.22995102949976e-07	1.22995102949976e-07	4.91980411799904e-07	0	2.95188247079943e-06	8.40056553148336e-05	0.00897741256431875	2.45990205899952e-06	0.000168626286144417	0	5.71927228717389e-05	0	3.68985308849928e-07	3.68985308849928e-07
NS51	1.1279704757181e-05	0	0.000556772365429286	0.000122081702507992	3.29950547318899e-06	0	1.45792102303699e-05	0	1.53465370845999e-07	0	0.000105737640512894	1.25841604093719e-05	0.030358059264643	2.53217861895899e-06	0	0.19927746968752	7.67326854229997e-08	0.00017932428583355	0	6.13861483383997e-07	0	0.00128120564850783	0.000224519837547697	0	3.56806987216948e-05	0	0	0.000130599030589945	7.67326854229997e-08	0.0521143077606824	0	3.29950547318899e-06	0.00262740388156893	1.81089137598279e-05	3.06930741691999e-07	2.30198056268999e-07	0	0	0	3.06930741691999e-05	0	0.000377755010337427	0.0168032303846702	0.000664044659650639	0	0.0042753917663987	0	0.000526539687372624	8.82425882364496e-06	0	0	5.37128797960998e-07	0	0.000239405978519759	3.06930741691999e-07	9.97524910498996e-07	0	1.53465370845999e-07	3.06930741691999e-07	0	0	7.67326854229997e-08	0.434625593604054	0.00281731727799086	4.14356501284198e-06	2.45544593353599e-06	0	0	8.17203099754947e-05	2.30198056268999e-07	7.61955566250387e-05	8.44059539652996e-07	0	9.20792225075996e-07	2.60891130438199e-06	1.53465370845999e-07	3.37623815861199e-06	7.82673391314597e-06	0	0	0	7.59653585687697e-06	0.187393418299947	0	8.59406076737596e-06	7.38168433769257e-05	2.30198056268999e-07	0.000759653585687697	0.0445921258759803	0.00204699784902936	7.67326854229997e-08	0	0.00036939114762632	0.000417042145274003	1.78787157035589e-05	0	1.46559429157929e-05	0	4.60396112537998e-07	5.37128797960998e-07	0	0.000310076781794342	0	8.44059539652996e-07	0	1.64975273659449e-05	0	7.67326854229997e-06	0	0.0136358585957796	7.67326854229997e-08	0	0	1.68811907930599e-06	0	7.67326854229997e-08	0.00173300770027845	0	0	0	1.41955468032549e-05	1.150990281345e-06	1.53465370845999e-07	3.14604010234299e-06	8.64777364717206e-05	0.000387193130644456	4.75742649622598e-06	0.000442594129519862	0	1.96435674682879e-05	3.06930741691999e-07	1.53465370845999e-07	0
NS55	9.82486562072604e-05	0	2.11256315261561e-05	0.000102155451078536	2.4598338078401e-06	5.78784425374141e-07	0.000405293793868242	0	0	0	2.11256315261561e-05	2.28619848022786e-05	0.116874373104119	1.44696106343535e-06	0	0.0345351984854369	1.44696106343535e-07	0	0	0	0	0	3.44376733097614e-05	2.8939221268707e-07	2.09809354198126e-05	0	0	0.000339167673269246	0	0.0114212977620143	0	3.47270655224484e-06	0.0111291563233067	1.88104938246596e-06	1.59165716977889e-06	1.44696106343535e-07	0	0	0	1.73635327612242e-06	0	0.00696740691265391	0.00497957180370642	0.000516709795752764	0	0.106226476030511	0	0.000615103148066368	1.50483950597277e-05	0	0	0	0	3.32801044590131e-06	0	6.94541310448969e-06	0	0	0	0	3.61740265858838e-06	0	0.473438280454624	0.00017927847575964	1.30226495709182e-06	2.8939221268707e-07	0	0	0	0	8.39237416792504e-06	2.01127587817514e-05	0	1.44696106343535e-07	1.44696106343535e-07	0	1.88104938246596e-05	0	0	0	0	0.00100317810527973	0.216897003575151	0	5.49845204105434e-06	7.8135897425509e-06	5.78784425374141e-07	4.96307644758326e-05	0.00520573181792137	0	1.01287274440475e-06	0	1.12862962947957e-05	8.14639078714103e-05	7.52419752986383e-06	0	4.34088319030606e-07	0	1.73635327612242e-06	0	0	0.000813481509863355	0	1.88104938246596e-06	1.44696106343535e-07	0	0	4.34088319030606e-06	0	0.00668770933909185	0	0	0	8.68176638061211e-07	0	1.44696106343535e-07	0.000700039762490023	0	0	0	1.44696106343535e-07	2.8939221268707e-06	0	0	7.11904843210193e-05	0.000320212483338243	8.82646248695565e-06	7.01776115766146e-05	0	4.9196676156802e-06	0	0	0
NS58	4.91436495682507e-05	0	0.00013421960395069	0.00044701574230653	1.69768971235775e-05	0	2.74438562523997e-05	1.91468764551626e-07	0	0	3.88043362824629e-05	0.000104541945445188	0.00206313976096529	6.38229215172087e-08	0	0.0616117125783235	1.27645843034417e-07	2.11892099437133e-05	0	0	6.38229215172087e-08	0.00118461724628091	0.00167975547141142	2.55291686068835e-07	0.000109137195794427	0	1.27645843034417e-07	0.000244760904018495	0	0.00612176698608762	0	9.76490699213293e-06	0.0170993094870475	5.46962437402479e-05	0	0	1.27645843034417e-07	0	0	6.38229215172087e-08	0	0.000620294974225751	4.55057430417698e-05	0.000166194887630811	0	0.0404214176449444	0	0.000132368739226691	2.19550850019198e-05	6.38229215172087e-08	6.38229215172087e-08	1.27645843034417e-07	0	2.98053043485365e-05	0	1.97851056703347e-06	6.38229215172087e-08	6.38229215172087e-08	0	0	1.97851056703347e-06	6.38229215172087e-08	0.782910672417878	7.3715474352376e-05	6.38229215172087e-08	1.85086472399905e-06	0	2.55291686068835e-07	7.23751930005147e-05	6.38229215172087e-08	0.000103712247465464	3.19114607586043e-06	0	1.02116674427534e-06	5.29730248592832e-06	0	2.5082408156263e-05	2.80820854675718e-06	0	2.55291686068835e-07	0	1.4998386556544e-05	0.0281653743801518	0	8.67991732634038e-06	0.000454483024124043	3.19114607586044e-07	3.66343569508778e-05	0.00875267545687	0.000133326083049449	5.1058337213767e-07	0	2.61673978220556e-06	0.00519244142587555	2.355065803985e-05	0	1.85086472399905e-06	0	0	1.91468764551626e-07	0	7.92680685243732e-05	0	1.4679271948958e-06	6.38229215172087e-08	4.4037815846874e-06	0	4.26337115734954e-05	1.91468764551626e-07	0.0226408622936222	0	0	1.91468764551626e-07	2.61673978220556e-06	0	0	0.000277757354442892	0	0	1.27645843034417e-07	6.38229215172087e-08	0	3.19114607586044e-07	5.1058337213767e-07	2.15721474728165e-05	0.0182395059799525	3.06350023282602e-06	0.000231485736342916	3.38261484041206e-06	1.53175011641301e-06	0	0	0
NS6	1.41992439114095e-05	0	5.13589673391408e-06	1.7945427411441e-05	2.05435869356563e-06	0	5.32924814036732e-05	0	2.41689258066545e-07	0	1.23261521613938e-05	9.60714800814517e-06	0.569977831657027	4.41082895971445e-05	0	0.00015933364338037	0	0	0	0	0	4.8337851613309e-07	7.02107294683314e-05	0	2.29604795163218e-05	0	0	9.57089461943519e-05	0	0.00266553040490141	0	0	0.00433505937731059	9.06334717749544e-07	8.45912403232908e-07	6.04223145166363e-08	0	0	0	7.85490088716272e-07	0	0.00275767443453928	0.000631473609013366	0.000274498574849079	3.62533887099818e-07	0.00969494163113784	0	0.000463499574657117	2.90027109679854e-06	0	0	1.81266943549909e-07	0	1.02717934678282e-06	1.20844629033273e-07	0	0	0	0	0	3.62533887099818e-07	0	0.206039186167012	0.000189726067582238	3.44407192744827e-06	2.41689258066545e-07	0	0	0	0	6.34434302424681e-06	1.329290919366e-06	0	3.05132688309013e-05	5.98180913714699e-06	0	2.23562563711554e-06	7.97574551619599e-06	0	0	0	0.00508707550378464	0.116487152977276	0	1.51055786291591e-06	8.04221006216429e-05	1.20844629033273e-07	0.000471837854060413	0.00260528935732832	0	0	0	0.000681201173860558	0.00168971002545773	5.43800830649727e-06	0	0.000436128266181081	0	0	6.04223145166363e-08	0	0.0294793826072072	0	1.20844629033273e-07	0	0	0	4.35040664519781e-06	1.20844629033273e-07	0.00198698781287958	0	0	0	4.8337851613309e-07	0	4.8337851613309e-07	0.0431890849264029	0	0	0	0	0	0	0	4.67064491213598e-05	1.69182480646582e-06	1.08760166129945e-06	8.64039097587899e-05	0	5.45009276940059e-05	0	0	0
NS62	5.14126882463895e-05	1.55796024989059e-07	0.00135636019355475	0.000194433439186346	2.49273639982495e-06	0	0.0229007693051918	0	0	0	2.44599759232823e-05	1.51122144239387e-05	0.0336243655012137	8.10139329943108e-06	0	0.0648581967949953	1.55796024989059e-07	0	0	0	0	9.97094559929979e-06	0.00184602710009536	0	3.33403493476587e-05	0	0	0.000880403337213174	0	0.0134442621804059	0	3.11592049978118e-07	4.86083597965865e-05	0.00108091282137409	4.67388074967178e-06	0	0	0	3.11592049978118e-07	7.78980124945296e-07	0	0.0148411293404578	0.000116847018741794	0.00171032876232989	3.11592049978118e-07	0.0227650709674263	0	0.000387620510172779	3.17823890977681e-05	0	0	0	0	2.64853242481401e-06	0	1.55796024989059e-07	0	1.55796024989059e-07	0	0	2.49273639982495e-06	0	0.682538490576444	0.000247404087682626	4.67388074967178e-07	3.55214936975055e-05	0	7.78980124945296e-07	0	0	3.61446777974617e-05	2.67969162981182e-05	0	1.40216422490153e-06	0	0	1.19962939241576e-05	0	0	0	0	0.000396968271672123	0.0948696524767128	0	5.76445292459519e-06	1.12173137992123e-05	3.11592049978118e-07	5.35938325962364e-05	0.00438659287959195	0	0	0	5.29706484962801e-06	8.17929131192561e-05	5.92024894958425e-06	0	3.11592049978118e-07	0	4.2064926747046e-06	0	0	0.0225966554644132	1.09057217492341e-06	0	0	0	3.11592049978118e-07	7.29125396948797e-05	1.09057217492341e-06	0.0080968752147064	0	6.23184099956237e-07	0	2.18114434984683e-06	0	6.23184099956237e-07	0.00580885479171707	0	0	1.55796024989059e-07	1.55796024989059e-07	0	0	1.40216422490153e-06	0.000144890303239825	0.000196926175586171	1.48006223739606e-05	6.34089821705471e-05	9.34776149934355e-07	3.13150010228009e-05	0	0	0
