#Classification	SRR20002443_bracken_C.kreport
k__Bacteria	2808064
k__Bacteria|p__Actinobacteria	829772
k__Bacteria|p__Actinobacteria|c__Actinomycetia	829698
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	69
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	4
k__Bacteria|p__Firmicutes	585464
k__Bacteria|p__Firmicutes|c__Bacilli	584725
k__Bacteria|p__Firmicutes|c__Clostridia	553
k__Bacteria|p__Firmicutes|c__Negativicutes	127
k__Bacteria|p__Firmicutes|c__Tissierellia	53
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	5
k__Bacteria|p__Deinococcus-Thermus	167
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	167
k__Bacteria|p__Tenericutes	50
k__Bacteria|p__Tenericutes|c__Mollicutes	50
k__Bacteria|p__Proteobacteria	1310382
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1230677
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	61936
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	12530
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia	4313
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	924
k__Bacteria|p__Fusobacteria	80326
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	80326
k__Bacteria|p__Bacteroidetes	1737
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	1313
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	405
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	18
k__Bacteria|p__Synergistetes	73
k__Bacteria|p__Synergistetes|c__Synergistia	73
k__Bacteria|p__Chlamydiae	40
k__Bacteria|p__Chlamydiae|c__Chlamydiia	40
k__Bacteria|p__Verrucomicrobia	5
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	5
k__Bacteria|p__Spirochaetes	43
k__Bacteria|p__Spirochaetes|c__Spirochaetia	43
k__Eukaryota	21186
k__Eukaryota|k__Fungi	18395
k__Eukaryota|k__Fungi|p__Ascomycota	10156
k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes	10058
k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes	98
k__Eukaryota|k__Fungi|p__Basidiomycota	8239
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Malasseziomycetes	8177
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Tremellomycetes	62
k__Eukaryota|k__Metazoa	2364
k__Eukaryota|k__Metazoa|p__Chordata	2364
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia	2364
k__Eukaryota|k__Viridiplantae	422
k__Eukaryota|k__Viridiplantae|p__Streptophyta	422
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	422
k__Eukaryota|p__Apicomplexa	2
k__Eukaryota|p__Apicomplexa|c__Conoidasida	2
k__Eukaryota|p__Euglenozoa	1
k__Eukaryota|p__Euglenozoa|c__Kinetoplastea	1
k__Viruses	35
k__Viruses|k__Heunggongvirae	35
k__Viruses|k__Heunggongvirae|p__Uroviricota	35
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	35
