#Classification	SRR20002482_bracken_P.kreport
k__Bacteria	797857
k__Bacteria|p__Proteobacteria	635570
k__Bacteria|p__Deinococcus-Thermus	39500
k__Bacteria|p__Actinobacteria	58617
k__Bacteria|p__Firmicutes	63454
k__Bacteria|p__Cyanobacteria	82
k__Bacteria|p__Chloroflexi	12
k__Bacteria|p__Bacteroidetes	578
k__Bacteria|p__Chlamydiae	10
k__Bacteria|p__Verrucomicrobia	7
k__Bacteria|p__Acidobacteria	9
k__Bacteria|p__Spirochaetes	7
k__Bacteria|p__Fusobacteria	4
k__Bacteria|p__Aquificae	2
k__Bacteria|p__Synergistetes	2
k__Eukaryota	9266
k__Eukaryota|k__Metazoa	5093
k__Eukaryota|k__Metazoa|p__Chordata	5093
k__Eukaryota|k__Fungi	3199
k__Eukaryota|k__Fungi|p__Basidiomycota	2774
k__Eukaryota|k__Fungi|p__Ascomycota	424
k__Eukaryota|k__Viridiplantae	946
k__Eukaryota|k__Viridiplantae|p__Streptophyta	946
k__Eukaryota|p__Apicomplexa	27
k__Archaea	49
k__Archaea|p__Euryarchaeota	49
k__Viruses	751
k__Viruses|k__Heunggongvirae	751
k__Viruses|k__Heunggongvirae|p__Uroviricota	751
