#Classification	SRR5091503_bracken_P.kreport
k__Bacteria	3637436
k__Bacteria|p__Bacteroidetes	2072212
k__Bacteria|p__Firmicutes	1514796
k__Bacteria|p__Actinobacteria	5025
k__Bacteria|p__Proteobacteria	45269
k__Bacteria|p__Verrucomicrobia	97
k__Bacteria|p__Fusobacteria	14
k__Bacteria|p__Spirochaetes	17
k__Bacteria|p__Candidatus_Saccharibacteria	4
k__Archaea	164
k__Archaea|p__Euryarchaeota	164
k__Eukaryota	12
k__Eukaryota|k__Viridiplantae	12
k__Eukaryota|k__Viridiplantae|p__Streptophyta	12
k__Viruses	905
k__Viruses|k__Heunggongvirae	901
k__Viruses|k__Heunggongvirae|p__Uroviricota	901
k__Viruses|k__Sangervirae	4
k__Viruses|k__Sangervirae|p__Phixviricota	4
