intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,match_filename,match_name,match_md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
161000,0.09142532651902328,0.023112259546368072,0.09142532651902328,0.07261360904063477,1.875776397515528,2.0,1.0261050033755026,signatures/259dab6bb1a40b2944bd98aab58ae33d.sig.gz,"GCF_022408595.1 Pseudomonas aeruginosa strain=L00022914, ASM2240859v1",259dab6bb1a40b2944bd98aab58ae33d,0.023112259546368072,161000,0,1600000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/AD_Skin/preproc/SRR20002354/SRR20002354_unmatched_2.fastq,SRR20002354,7d3244629c6a3a1c02453a284f263bf6,1761000,31,DNA,1000,1761,true,0.9257335782762314,0.8855655690920459,0.9056495736841386,0.9257335782762314,302,302,4159
114000,0.06473594548551959,0.027225901398086828,0.06303236797274275,0.04640538591007454,1.7387387387387387,1.0,1.0714283781851175,signatures/7b2e6c817a0634c4bc2e68ca6d223d8f.sig.gz,"GCA_003331695.1 Pseudomonas sp., ASM333169v1",7b2e6c817a0634c4bc2e68ca6d223d8f,0.027961736571008096,111000,1,1489000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/AD_Skin/preproc/SRR20002354/SRR20002354_unmatched_2.fastq,SRR20002354,7d3244629c6a3a1c02453a284f263bf6,1761000,31,DNA,1000,1761,true,0.9154820947904508,0.8910235153071393,0.9032528050487951,0.9154820947904508,193,495,4159
63000,0.03577512776831346,0.025925925925925925,0.03577512776831346,0.02716999278672758,1.7936507936507937,1.0,1.086113358384508,signatures/b80c04e68db33b8c62011f44e825372d.sig.gz,"GCF_003384495.1 Cutibacterium acnes strain=T20816, ASM338449v1",b80c04e68db33b8c62011f44e825372d,0.025925925925925925,63000,2,1426000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/AD_Skin/preproc/SRR20002354/SRR20002354_unmatched_2.fastq,SRR20002354,7d3244629c6a3a1c02453a284f263bf6,1761000,31,DNA,1000,1761,true,0.8981343957261685,0.8888533998598642,0.8934938977930164,0.8981343957261685,113,608,4159
