name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas aeruginosa	138123	S	92	9632	9724	0.36840
Stutzerimonas stutzeri_AO	139038	S	88	6334	6422	0.24330
Stutzerimonas stutzeri	139027	S	11	1083	1094	0.04145
Stutzerimonas stutzeri_AC	139030	S	2	112	114	0.00432
Stutzerimonas stutzeri_C	139043	S	1	54	55	0.00208
Stutzerimonas stutzeri_AN	139037	S	1	9	10	0.00038
Pseudomonas_F otitidis	138963	S	4	105	109	0.00413
Acinetobacter johnsonii	137103	S	1	101	102	0.00386
Aquabacterium parvum	126468	S	116	4219	4335	0.16424
Paraburkholderia phenoliruptrix	128024	S	2	45	47	0.00178
Pelomonas aquatica	128172	S	4	87	91	0.00345
Hylemonella sp019745555	127248	S	2	86	88	0.00333
Lautropia dentalis	127515	S	2	63	65	0.00246
Leclercia tamurae	133191	S	1	10	11	0.00042
Bradyrhizobium sp029892425	120642	S	7	49	56	0.00212
Cutibacterium acnes	48418	S	34	3794	3828	0.14503
Cutibacterium granulosum	48420	S	5	22	27	0.00102
Cutibacterium modestum	48421	S	1	14	15	0.00057
Mycobacterium gordonae	46461	S	3	46	49	0.00186
Mycobacterium llatzerense	46513	S	2	7	9	0.00034
Mycobacterium sp018326285	46715	S	1	23	24	0.00091
Corynebacterium sp027886475	46180	S	2	12	14	0.00053
Micromonospora sp025460765	45895	S	1	10	11	0.00042
UBA3913 sp002391425	44759	S	14	41	55	0.00208
Limosilactobacillus fermentum	55598	S	1	26	27	0.00102
