name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Corynebacterium minutissimum_A	46103	S	1653	343756	345409	0.49713
Corynebacterium pyruviciproducens	46130	S	69	18190	18259	0.02628
Corynebacterium sp900539985	46203	S	34	16740	16774	0.02414
Corynebacterium jeikeium_D	46072	S	25	21917	21942	0.03158
Corynebacterium sp946222835	46230	S	12	8400	8412	0.01211
Corynebacterium tuberculostearicum_E	46251	S	9	15322	15331	0.02207
Corynebacterium hesseae	46062	S	6	1670	1676	0.00241
Corynebacterium aurimucosum	46004	S	6	2572	2578	0.00371
Corynebacterium sp001831515	46148	S	6	4138	4144	0.00596
Corynebacterium sp902489365	46206	S	5	701	706	0.00102
Corynebacterium sp001836165	46149	S	4	2462	2466	0.00355
Corynebacterium sp946222625	46229	S	3	360	363	0.00052
Corynebacterium yonathiae	46267	S	3	2124	2127	0.00306
Corynebacterium amycolatum	45993	S	2	1144	1146	0.00165
Corynebacterium imitans	46066	S	2	1760	1762	0.00254
Corynebacterium sp946221935	46227	S	1	115	116	0.00017
Corynebacterium sp027886475	46180	S	1	300	301	0.00043
Corynebacterium tuberculostearicum_C	46249	S	1	1022	1023	0.00147
Corynebacterium sp947253065	46235	S	1	36	37	0.00005
Corynebacterium sp001812805	46145	S	1	260	261	0.00038
Corynebacterium sp946223355	46233	S	1	20	21	0.00003
Lawsonella sp018376445	46367	S	1	691	692	0.00100
Pseudonocardia sp001420995	47471	S	1	147	148	0.00021
Saccharopolyspora_C sp016526145	47550	S	1	60	61	0.00009
Brevibacterium mcbrellneri	42955	S	6	1085	1091	0.00157
Brevibacterium ravenspurgense	42961	S	4	928	932	0.00134
Brevibacterium sp943914815	42992	S	3	7978	7981	0.01149
Brevibacterium sp902489215	42991	S	1	37	38	0.00005
Dermabacter hominis	43334	S	3	473	476	0.00069
Brachybacterium muris	43309	S	2	17482	17484	0.02516
UBA3913 sp002391425	44759	S	2	231	233	0.00034
Winkia anitrata	42687	S	1	482	483	0.00070
Serinicoccus profundi	43521	S	1	191	192	0.00028
Cutibacterium acnes	48418	S	3	11457	11460	0.01649
Fen-668 sp938046585	48443	S	1	14	15	0.00002
Stutzerimonas stutzeri	139027	S	5	6373	6378	0.00918
Stutzerimonas stutzeri_AO	139038	S	4	3509	3513	0.00506
Pseudomonas aeruginosa	138123	S	7	14527	14534	0.02092
Pseudomonas_E putida_H	138523	S	1	4088	4089	0.00589
Pseudomonas_F otitidis	138963	S	1	330	331	0.00048
Vreelandella stevensii	136926	S	1	2482	2483	0.00357
Aquabacterium parvum	126468	S	17	25398	25415	0.03658
Paracidovorax wautersii	128124	S	2	555	557	0.00080
Diaphorobacter_A aerolatus	126984	S	1	833	834	0.00120
Sphingomonas beigongshangi	125012	S	1	200	201	0.00029
Rhizobium sp016429255	120036	S	2	168	170	0.00024
Staphylococcus condimenti	57082	S	28	41244	41272	0.05940
Staphylococcus epidermidis	57090	S	14	77954	77968	0.11222
Staphylococcus haemolyticus	57096	S	1	5675	5676	0.00817
Lactobacillus crispatus	55376	S	12	23594	23606	0.03398
Lactobacillus mulieris_A	55403	S	2	1522	1524	0.00219
Pedobacter sp002333205	90090	S	1	4	5	0.00001
Allomeiothermus silvanus	98864	S	1	77	78	0.00011
