feature	Acetobacteraceae	Acholeplasmataceae	Acidaminococcaceae	Actinomycetaceae	Aerococcaceae	Aeromonadaceae	Akkermansiaceae	Alcaligenaceae	Alicyclobacillaceae	Atopobiaceae	Bacillaceae	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Brachyspiraceae	Bradyrhizobiaceae	Brevibacteriaceae	Brucellaceae	Burkholderiaceae	Campylobacteraceae	Cardiobacteriaceae	Carnobacteriaceae	Caulobacteraceae	Chitinophagaceae	Christensenellaceae	Clostridiaceae	Comamonadaceae	Coriobacteriaceae	Corynebacteriaceae	Dehalococcoidaceae	Dermabacteraceae	Desulfomicrobiaceae	Desulfovibrionaceae	Dysgonomonadaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erwiniaceae	Erysipelotrichaceae	Eubacteriaceae	Eubacteriales.Family.XIII..Incertae.Sedis	Fervidobacteriaceae	Flavobacteriaceae	Fusobacteriaceae	Gemmatimonadaceae	Geobacteraceae	Gottschalkiaceae	Helicobacteraceae	Heliobacteriaceae	Lachnospiraceae	Lactobacillaceae	Lawsonellaceae	Leptotrichiaceae	Limnochordaceae	Listeriaceae	Methylobacteriaceae	Microbacteriaceae	Micrococcaceae	Moraxellaceae	Muribaculaceae	Mycobacteriaceae	Mycoplasmataceae	Nanosynbacteraceae	Neisseriaceae	Nocardiaceae	Nocardioidaceae	Odoribacteraceae	Oscillospiraceae	Paenibacillaceae	Pasteurellaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Phyllobacteriaceae	Planococcaceae	Polyangiaceae	Porphyromonadaceae	Prevotellaceae	Propionibacteriaceae	Pseudomonadaceae	Pseudonocardiaceae	Rhizobiaceae	Rhodocyclaceae	Rhodothermaceae	Rikenellaceae	Roseobacteraceae	Selenomonadaceae	Sphingobacteriaceae	Sphingomonadaceae	Sporomusaceae	Staphylococcaceae	Steroidobacteraceae	Streptococcaceae	Succinivibrionaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Tepidanaerobacteraceae	Thermaceae	Thermoactinomycetaceae	Thermoanaerobacteraceae	Thermoanaerobacterales.Family.III..Incertae.Sedis	Thermohalobacteraceae	Tissierellaceae	Treponemataceae	Turicibacteraceae	Vallitaleaceae	Veillonellaceae	Vibrionaceae	Weeksellaceae	Xanthomonadaceae	Yersiniaceae
NS34	0.00115886590638077	0	0.0921718584654859	0.022420762591702	0.00115886590638077	0.000579432855920231	0.0903620270546475	0	0	0.00361856471985991	0.00208917627556098	1.03430779939659	0.00238906500687729	0.130444221597702	0	0	0.000709657438459265	0	0.00108401976439322	0.0188081451868338	0	0.00560287806435221	0	0	0.00898600132801063	0.0560668449605032	0.000819441849180544	0.0120226480477411	0.00327777289917724	0.00173829934592253	0.00153303575293037	0	0.00100360725834646	0.00122916294572182	0.0497776081553099	0.197844031937929	0.0203765290256819	0	0.0513227889803656	0.0315031277270303	0.00178593285486067	0	0.00141931523431204	0.0386495807743924	0	0	0	0	0	0.284416236011215	0.00340340379880657	0.0175807485369225	0.00173829934592253	0	0.000709657438459265	0	0	0.00122916294572182	0.000819441849180544	0.00309332973231833	0	0	0.000819441849180544	0.00224413555928062	0	0	0.0826515567244635	0.154636271929997	0.00108401976439322	0.0015868428059042	0.000709657438459265	0.0455094874521091	0.0404407373106619	0	0	0	0.0228840922000363	0.0216510884225227	0.00332859430058371	0.0032000278218385	0	0	0	0	0.108532797518093	0	0	0	0	0	0	0	0.0338698502141715	0	0.000709657438459265	0.00100360725834646	0.219219651608988	0	0	0	0.00115886590638077	0	0	0.000409720890200092	0.00737504267338256	0.0443193368512866	0.000409720890200092	0.014104629108538	0	0.00588063478875321	0.000409720890200092	0
NS36	0.00301085058499552	0.000409724260478372	0.140113272605124	0.00903266093505233	0	0	0.536347817344009	0.00371021938756812	0	0.00435544228039411	0.00200723203851159	0.546145576942858	0.0105500978734978	0.159051358184068	0	0.000709663275953461	0	0	0.00122917305656345	0.0259549915848618	0	0.00245834797024809	0	0.000916171400994716	0.0147506078659829	0.158105046570287	0.00345240474615469	0.123098800747726	0.00463551731964869	0.00129566220200186	0	0	0.0408113058355613	0.000409724260478372	0.0491918681754022	0.015396647791753	0.0319429048871529	0	0.0940171705007013	0.0240716627370254	0.00286807367515696	0.000409724260478372	0.000819448589738801	0.00204862267803521	0	0	0	0.000709663275953461	0.00204862267803521	0.219130121109724	0.0122509929794022	0.000409724260478372	0.000709663275953461	0.000709663275953461	0	0.00122917305656345	0.000709663275953461	0.00129566220200186	0.00618673995529766	0.00242396371994775	0.001003615513812	0	0.00238908465886225	0.001003615513812	0	0.000409724260478372	0.100855574552547	0.407652590992182	0.00183234357099738	0.00586639213083387	0.000409724260478372	0.0122304193219351	0.0498303499872804	0.00163889772973469	0	0.000709663275953461	0.008967373215506	0.0160271379952916	0.00245834797024809	0.0200569177310922	0.000409724260478372	0	0	0.00265531973603367	0.310648602433371	0	0.000579437622213884	0	0.00312037198016268	0	0.0264040656970058	0	0.0438526338121896	0	0.030984554516582	0.00357190078767611	0.230406226556313	0	0	0	0	0.00115887543897288	0	0.00108402868131588	0.00636067370911444	0.0355000777925977	0.00129566220200186	0.00352458855731344	0.00115887543897288	0.00377747991271554	0.000409724260478372	0
NS38	0.00433610053092392	0	0.00306608128532053	0.0048824169874722	0	0.00283863904611185	0.398410798138388	0	0.000409721715566674	0.00666983556848405	0.00235367417000697	0.617096357885373	0.00767620905158033	0.446733770386937	0.00330328799096991	0	0	0	0.00135889357919563	0.0069773658154619	0	0.00147727315013229	0	0	0.0226999401919137	0.0728335349873693	0.00443183234613471	0.11544491182285	0.000916165710397253	0.00100360928007429	0	0.000709658868036361	0.0483833940550578	0	0.0547032546300999	0.115558559494237	0.0243213741672381	0	0.0558761081451353	0.0213543747886137	0.00335372297318361	0	0.00108402194810903	0.000916165710397253	0	0	0	0	0.00108402194810903	0.365492528213233	0.040088137810221	0.000709658868036361	0	0	0	0	0	0.00508453454155282	0.00789187927877712	0.0119666847809232	0.000409721715566674	0	0.00255871401401491	0.00108402194810903	0	0	0.0753844250177121	0.288848721723573	0.000409721715566674	0.0155808335742235	0.000579434023164945	0.00561785052131474	0.035497490730545	0	0	0.000409721715566674	0.00135889357919563	0.00793430993105996	0.00141931809346839	0.0131306635058983	0.000409721715566674	0	0	0	0.169397403245737	0.00141931809346839	0.000916165710397253	0	0	0.00129565415427838	0.00173830284766137	0	0.0461496609207872	0	0.0220697844236795	0.00115886824087138	0.172366661688249	0	0	0	0	0	0	0	0.00468949643426101	0.00641320303715557	0.000409721715566674	0.084541121875635	0	0.00483056643636297	0.000409721715566674	0
NS39	0.00407668837967057	0.00187758072292006	0.063205659122349	0.00708480567194088	0.00108402131119056	0.00303858037263291	0.071336716461472	0	0.000916165172102983	0.00445072901318927	0.00322615562507811	0.487769329236765	0.0483051142076711	0.299821020934703	0	0	0	0	0.00168932567406591	0.0126752435597562	0.00100360869040241	0.00483056359813654	0	0	0.0170128979287023	0.0574437840540334	0	0.0954259250938431	0.001419317259546	0	0	0.000709658451075482	0.00220641939551862	0	0.0175137921447361	0.033031182760734	0.0133588251263718	0	0.0529406933344759	0.0238084413295305	0.00493371976788089	0	0.00147727228215827	0.00354829940331221	0.000819443018449134	0.000579433682717841	0	0	0.000709658451075482	0.344385890452721	0.0056327686453452	0	0.000409721474834239	0	0	0	0	0.00458084124048224	0.00476055119391057	0.00721395334006973	0.00115886755997683	0.00108402131119056	0.00354829940331221	0.00303858037263291	0	0	0.0869579370738984	0.739135829300936	0.00163888658714413	0.0398863890385642	0.000409721474834239	0.0226999268522488	0.0335158798141253	0.001419317259546	0.00115886755997683	0	0.00274849859228382	0.18023807065883	0.002926000681448	0.00330328605011254	0.000819443018449134	0	0	0	0.156754187188124	0.00327777757627515	0.0969292710363803	0	0.001419317259546	0.00224413876146152	0.00178593540322569	0	0.0569555368308074	0	0.018328907376823	0.00352456459414971	0.118505785622378	0	0	0.000579433682717841	0.001295653393015	0	0	0.000819443018449134	0.0128528139700699	0.0111232427384767	0.000819443018449134	0.03564389422341	0	0.00216804389621956	0	0
NS4	0.00204860685831783	0.000579433147730748	0.00274849605460807	0.0023536706139672	0.000819442261863004	0	0.00638696305070886	0.00178593375428237	0	0.000916164326213904	0.00158684360506108	0.770106895076292	0.00463548152340502	0.259154888634426	0.0014772709182022	0	0	0	0.00508452685955091	0.0116250823054825	0.000916164326213904	0.00200721653841872	0	0	0.00277886717649048	0.0388771882028944	0.0057653186424978	0.0596028678878294	0.000579433147730748	0	0	0	0	0	0.0209213888937176	0.144243470267704	0.0129763027304997	0	0.0428402269402095	0.0154943624275638	0.00122916356474577	0	0	0.00435540864696519	0.000579433147730748	0	0	0.0023536706139672	0	0.453306072245603	0.00766525468572193	0	0.00040972109654127	0	0	0	0	0.00317369120592722	0.000916164326213904	0.000916164326213904	0.00347660569533862	0	0.00122916356474577	0.00732937920634664	0	0	0.0406666071728251	0.475251573978235	0.000916164326213904	0.0605106976532267	0.000579433147730748	0.0057507411671371	0.0226258071720993	0.000709657795852729	0	0	0.00122916356474577	0.0129763027304997	0.00153303652498921	0.00100360776377727	0	0	0	0	0.0460967415564358	0.00200721653841872	0.000819442261863004	0	0	0	0.000916164326213904	0.00040972109654127	0.0654405447422513	0	0.0169089380655403	0	0.0775344540483627	0	0	0	0	0	0	0	0.00739777427115337	0.010645067088483	0.00100360776377727	0.0258802706838782	0.00040972109654127	0.00642626834910075	0	0
NS40	0.00585202297576818	0	0.0380206029734167	0.00883528548201276	0.00147727141418579	0.00141931642562509	0.00804983174030411	0	0.00115886687908348	0.0784174990050898	0.00516641102196581	0.304175948669263	0.00918921821247055	0.371393727209374	0	0	0	0	0.0017859343538976	0.0179727434493458	0	0.00327777565040888	0.000819442536984991	0	0.0102350115557468	0.073644314173559	0.00301082834566462	0.154914139920193	0.00192176406270149	0	0	0	0.000579433342271338	0.000709658034115338	0.0356061439113256	0.0573572858339331	0.0271533581394765	0	0.0761250908566878	0.0282269686863578	0.00588063972476237	0	0	0.0055274696353872	0	0.000709658034115338	0	0	0.00100360810073157	0.450053150002045	0.126818821144879	0.000409721234102228	0	0	0	0	0.000579433342271338	0.00277886810947782	0.00864318627410504	0.00216804262238261	0.0071906402403787	0	0.00461734009002161	0.00100360810073157	0.000579433342271338	0.000409721234102228	0.032412525811715	0.718862517085075	0.00212897553192527	0.00573612857302814	0.000579433342271338	0.0178508799476981	0.0569185689269637	0.00204860754612401	0	0.00100360810073157	0.0113547715879239	0.183546674675057	0.00425796071358706	0.00728342816286886	0.0010840206742732	0.00147727141418579	0.000579433342271338	0	0.0922662179752657	0.000916164633809662	0.0845739363148502	0.000409721234102228	0.00212897553192527	0	0.00298281994791059	0	0.0454411389718373	0	0.0058232656062159	0	0.178636778351961	0	0	0	0.000579433342271338	0	0	0.000709658034115338	0.0143933217995304	0.00454404381493282	0.00153303703969575	0.0482876794475245	0	0.00274849697739844	0	0
NS41	0.0034766045280894	0	0.0338425640751806	0.00238906540793336	0.00040972095898045	0.00386530931329414	0.0539445643908164	0.000579432953190355	0.00108401994636903	0.0157042397781753	0.00212897410234746	0.48216538264178	0.0107938489625036	0.0829916161519063	0	0	0	0	0.00153303601028319	0.0298578864050425	0	0.00129565176174085	0	0	0.00650416426314599	0.04004612133158	0.00135889106988089	0.0424005088136708	0	0.00040972095898045	0	0	0.00040972095898045	0	0.00989303464623563	0.00745428833298844	0.0181586173677724	0	0.0316069409599631	0.0143348697484417	0.00115886610092112	0	0	0.00115886610092112	0	0	0	0	0	0.323775885183095	0.0430554569820355	0	0	0	0	0	0	0.000819441986741295	0.00655558211524656	0.00286805056457839	0.00220641661755442	0	0.00108401994636903	0.000579432953190355	0	0	0.0630215630177143	0.478328079414215	0.000819441986741295	0.005404616799164	0	0.003843532641974	0.0193840895292288	0.00108401994636903	0	0	0.0055274659237351	0.659550059779467	0.00135889106988089	0.0193927500252308	0	0	0	0	0.130656891560419	0.00115886610092112	0.0558790153924996	0	0.00040972095898045	0	0	0	0.0269889300075667	0	0.0162816502593794	0.00040972095898045	0.227885210847194	0	0	0.00040972095898045	0	0	0	0	0.0031471315089249	0.0021680411665717	0	0.0142526479290321	0	0.002954544068339	0	0
NS46	0.00484791360471809	0	0.00461734745372886	0.0127281280456081	0.00108402240305149	0.00163888823788395	0.0687286642147083	0.00345238475112339	0	0.00618670412370925	0.0030660825720974	0.56064510529689	0.00808106649048305	0.305524708665736	0	0.00100360970126912	0	0	0.00289717522255607	0.0288392205790072	0.00070965916586601	0.00511744692787466	0	0.000409721887518674	0.0482773096822418	0.175217767609271	0.00766526948398766	0.0164305354036246	0.00268672924665796	0.00320003561118486	0	0.00108402240305149	0.00262350308466851	0.00147727377011466	0.150327728833942	0.0941951710003685	0.0228400757309652	0	0.101499825565836	0.0454393617737197	0.0121477059695672	0	0.00122916593767958	0.00141931868912814	0	0	0	0	0.00204861081321281	0.601639135396333	0.0312650198308735	0.00122916593767958	0	0.000579434266341814	0.00450695589462906	0.00224414102183276	0	0.00747679228814223	0.00812250903794065	0.00238907082221008	0	0	0.00224414102183276	0.00153303948455888	0	0	0.0790033553947509	0.422731625575307	0.00249224345551385	0.00340341208320419	0.00129565469803875	0.0163434438970728	0.0617237628584035	0.00271779080832569	0	0.000579434266341814	0.0171749857322441	0.0435350092961883	0.00238907082221008	0.00242394968128879	0	0	0	0	0.142842241221119	0.000579434266341814	0.000916166094893742	0	0.00561785287903878	0.000409721887518674	0.0323217504999387	0	0.0317872017185285	0.000409721887518674	0.000409721887518674	0.00220642161789754	0.0976707435032112	0	0	0	0.000409721887518674	0.000916166094893742	0	0.00168932737560971	0.0087301678907511	0.0950358533255082	0.00183233295878207	0.0129633830864291	0	0.00767621227319465	0.000579434266341814	0.000409721887518674
NS51	0.0033537176247166	0	0.0234495078454515	0.0113103233955526	0.00196495439511553	0	0.00354829582934877	0	0	0.0105261187567198	0.0033786527660975	0.174586019478177	0.00153303639631265	0.462988891986191	0.000409721062151052	0.0133776501398032	0	0.000709657736287114	0.0358694023953496	0.0153090397624203	0	0.00609097896925474	0	0	0.0114284551985009	0.23042968780406	0.00168932397252725	0.0512621569427838	0.00445072453025837	0.000409721062151052	0.000409721062151052	0	0.00552746731560376	0	0.0196080248426254	0.129898426150149	0.0256586825814845	0	0.065516386893992	0.0232733910064067	0.00309333103052571	0	0.000819442193082551	0.015374702294845	0.000409721062151052	0.00135889141205935	0	0	0	0.719532282002383	0.0533110425982802	0.00178593360437866	0.00135889141205935	0	0	0.00921657761493619	0.000709657736287114	0.00854551403960935	0.00100360767953875	0.00100360767953875	0.00183232926761997	0.000409721062151052	0.00183232926761997	0.0028089096997304	0	0	0.00289716938630164	0.447810717084461	0.00309333103052571	0.00871089918579176	0.000579433099095632	0.0277891895115987	0.213026793726552	0.0453337121189592	0	0	0.0189725944402094	0.0201194536520158	0.00437463767292158	0.00411765723463841	0	0.000709657736287114	0.000916164249315013	0	0.0172042544974425	0	0.000819442193082551	0	0.00401444082684912	0	0.0028089096997304	0	0.117098289180436	0	0.00135889141205935	0.000409721062151052	0.0416284685262889	0	0	0	0.00371019042528553	0.000709657736287114	0.000409721062151052	0.0021289746384388	0.00942372364662136	0.0198886155360648	0.00231773434179162	0.0209774957104554	0	0.00392991637706118	0	0
NS55	0.00979925502846176	0	0.00443182341834318	0.0098419921294155	0.00147727017422775	0	0.0202732582271692	0	0	0.00461733621440037	0.00450694492401415	0.349287375905533	0.00122916294572182	0.186629901483856	0.000409720890200092	0	0	0	0	0.0059374545003679	0.000579432855920231	0.00481314910248853	0	0	0.018383764406674	0.107231977769944	0.00196495357046617	0.105980085404185	0.00135889084176206	0.00141931523431204	0	0	0.00135889084176206	0	0.0836454084031749	0.0706569060191239	0.0224319945097987	0	0.331792897426138	0.0248067361919825	0.00361856471985991	0	0	0.0016388842486046	0	0.00283863332778187	0	0	0.00196495357046617	0.758665370301597	0.0131306370532288	0.00115886590638077	0	0	0	0	0	0.00295454357235466	0.00421834713903183	0.000409720890200092	0.000409720890200092	0	0.00452553046937559	0	0	0	0.0317712663701034	0.48455783664339	0.002458327748519	0.00306607510881407	0.000579432855920231	0.00717895140608821	0.0717416041259121	0	0.000916163864820849	0	0.00327777289917724	0.00890153349186891	0.00298281744425431	0	0	0.0012956515442381	0	0	0.0286345794051072	0	0.0016388842486046	0.000579432855920231	0	0	0.00204860582660986	0	0.0821193677148528	0	0.00100360725834646	0.000409720890200092	0.0264292793650129	0	0	0	0	0.0016388842486046	0	0	0.00803939076195294	0.0173741988979553	0.00298281744425431	0.00868193883562196	0	0.00224413555928062	0	0
NS58	0.00700137240805838	0	0.0116467218502062	0.021307103233951	0.00405604190711781	0	0.00521492036155557	0	0	0.00613218058585634	0.0100946188653553	0.0459323279204757	0	0.250800332739967	0.000409720993370642	0.00472515045328485	0	0	0.0345573146441075	0.0406789926744094	0.000916164095517289	0.0105897218542182	0	0.000409720993370642	0.0154835186521573	0.0784400197864361	0.00312034709849246	0.131096084128805	0.00724876761181089	0	0	0	0.000409720993370642	0	0.0248979690330358	0.00665722715753629	0.012642071649991	0	0.202762164272617	0.0113251553454696	0.00450694605890164	0	0.000409720993370642	0.00564764401208117	0	0.00158684320548249	0.000409720993370642	0	0.00163888466128732	1.08584341859746	0.00878764917098202	0.000579433001825435	0.00168932368893798	0	0	0.0085455126050279	0.000409720993370642	0.00997752345271908	0.00178593330457135	0.00115886619819133	0.00228123186036194	0	0.0051826292325165	0.00147727054621484	0	0	0.00399347676396047	0.1687747247067	0.0027484953625159	0.0213857684926781	0	0.00609097794674156	0.0937493201092586	0.0113990350871244	0.000819442055521696	0	0.00163888466128732	0.0720544018836591	0.00458083585749955	0.00108402003735697	0	0	0.000409720993370642	0	0.0092438583322147	0	0.00122916325523368	0.000409720993370642	0.00192176293356827	0	0.00661929337486781	0.000409720993370642	0.151170849924268	0	0.00147727054621484	0	0.016759324342357	0	0	0	0	0	0	0.000579433001825435	0.00450694605890164	0.135379999030814	0.00153303613895964	0.015661417494007	0.00192176293356827	0.000916164095517289	0	0
NS6	0.00379960776967764	0	0.0021289757106227	0.00379960776967764	0.00141931654475656	0	0.0072139497069541	0	0.000579433390906516	0.00364169023866931	0.00325206739114356	0.855709049406984	0.00670747634888339	0.0129374352986583	0	0	0	0	0.000819442605765531	0.00857493573651554	0	0.00526298913556503	0	0	0.00985904420758704	0.0513686890115136	0	0.0661951608021117	0.000819442605765531	0.000579433390906516	0.00040972126849249	0	0.0010036081849702	0	0.0522644561030453	0.0249955993891836	0.0162455294748697	0.000579433390906516	0.0984090297712726	0.0216200625434778	0.00135889209641706	0	0.000579433390906516	0.000709658093681028	0	0	0	0	0.000709658093681028	0.471132516443767	0.013785593422175	0.00173830095088354	0.000819442605765531	0	0	0	0	0.0025256941394321	0.0012956527405046	0.00534213701790222	0.0026867251874175	0	0.00147727153818177	0.00309333258837672	0	0	0.0712681721000039	0.348080044963437	0.00108402076526133	0.00870126203856971	0	0.022081170701641	0.0509017042041559	0	0	0	0.0263593097198065	0.0414443873912428	0.00245833001828006	0.0211330237732201	0	0	0.00040972126849249	0	0.172362000992679	0	0.000579433390906516	0	0	0	0.00220641828433168	0.00040972126849249	0.0445972746631205	0	0.000579433390906516	0.00040972126849249	0.209701796494372	0	0	0	0	0	0	0	0.00702531390441072	0.0012956527405046	0.00115886697635388	0.0096438425371447	0	0.00708480210386924	0	0
NS62	0.00666982773063703	0.000409721234102228	0.0372414252067496	0.0137062011486156	0.00183233003661023	0	0.15171292506652	0	0	0.00493371686904857	0.00388696659544719	0.184238611138788	0.00262349890074778	0.257819824201932	0	0	0	0	0.00352456252328196	0.0432113556515158	0	0.00561784391970323	0	0	0.0295184376027059	0.116165129350034	0.000579433342271338	0.00673245753693189	0.0328194202277873	0.00224413744291478	0	0.000709658034115338	0.000819442536984991	0	0.122084016310739	0.0105021720384799	0.0413408481436071	0	0.15146495933725	0.0197700714761608	0.00564764733038973	0	0	0.00147727141418579	0	0.000409721234102228	0.00100360810073157	0	0.00187757961974555	0.972253840116873	0.0158796775236926	0.000819442536984991	0.00615949952035259	0	0.000916164633809662	0	0	0.0056624902143665	0.00526298869380805	0.000916164633809662	0	0	0.00332859709447312	0	0	0	0.0199980793086404	0.313070650610191	0.00235367140419687	0.00361856775714097	0.000579433342271338	0.00730644104033138	0.066586962742891	0	0	0	0.00259130743854479	0.00946815976008845	0.00262349890074778	0.000409721234102228	0	0.00200721721232833	0	0	0.150798394694521	0.000916164633809662	0	0	0	0.000409721234102228	0.00861400194625862	0.00115886687908348	0.0900468152509826	0.000819442536984991	0.00147727141418579	0.000579433342271338	0.0761439054096149	0	0	0.000409721234102228	0.000409721234102228	0	0	0.00129565263175296	0.0121200139353337	0.0137916803492834	0.00388696659544719	0.00807065973448484	0.000819442536984991	0.00534213656950171	0	0
NS67	0.00277887347417325	0	0.00844673613810065	0.0291837146282161	0.00115886911630899	0	0.109503949518224	0.000916166402491281	0.000409722025080429	0.0127807853836178	0.00586636012425807	0.183490428825896	0.00070965940413	0.495373779765316	0	0.00495071015016646	0	0.00187758324446911	0.0253889659510741	0.0167593665476071	0.000579434460883531	0.00966993743871887	0	0	0.024921628673089	0.0797530652127289	0.00168932794279212	0.175250097236445	0.00521493349325479	0.000579434460883531	0	0.000409722025080429	0.00286805802730831	0.00129565513304755	0.0762634730992752	0.117518840126916	0.032482481703895	0	0.0993754495473273	0.0306409343362826	0.00907895807917585	0.000409722025080429	0.000409722025080429	0.00384354264295132	0	0	0	0	0	0.625520827068051	0.13866732112189	0	0.0104460926929602	0	0	0.00477815688480901	0.00070965940413	0.00749921444325783	0.00330329048636298	0.00280891630126711	0.00129565513304755	0.000579434460883531	0.00610475842943125	0.00141931916565648	0.00070965940413	0.000409722025080429	0.00658115752992846	0.533691241972247	0.00397241275258089	0.0146305241230338	0.00173830416081889	0.0216006761219035	0.0614683156686696	0.0141106186559596	0	0	0.00640010614087809	0.142746949217549	0.00431670267656074	0.00173830416081889	0.00108402276700587	0.00108402276700587	0	0	0.00647831916695696	0	0.00277887347417325	0	0.00327778197826795	0.00409723159974045	0.00419841363526533	0	0.0665668599562666	0	0.00592331707556057	0.00342798702160639	0.0593228524178177	0.00070965940413	0.000579434460883531	0.00122916635036512	0.00758823070597925	0	0.00081944411894179	0.00081944411894179	0.00607719696246257	0.0453004335727828	0.00147727426610112	0.0386192416205943	0	0.00178593780169685	0	0
NS7	0.0033786527660975	0	0.0275951045178432	0.0187321151806568	0.00802894635118805	0.00135889141205935	0.00491667241722866	0.000709657736287114	0.000579433099095632	0.0137367847146578	0.00808105021115883	0.201013382775088	0.00495069851490492	0.47897288927248	0.000579433099095632	0	0.000409721062151052	0	0.0021289746384388	0.0549302404140002	0.000409721062151052	0.00668239784383177	0	0	0.00724876882869243	0.0651685692381893	0.00532639884435864	0.212347842804491	0.00342797896511455	0	0.000409721062151052	0.000409721062151052	0.00371019042528553	0	0.0565255632247899	0.0394989629928918	0.0178931498410621	0.000409721062151052	0.0531894416401675	0.0164611304462741	0.00558787921400316	0.00100360767953875	0.00100360767953875	0.00702531036630506	0	0.000409721062151052	0.000579433099095632	0	0	0.44542851730749	0.239584733028168	0.000579433099095632	0.00141931582996819	0	0.00371019042528553	0	0	0.00907893674120856	0.00245832878022779	0.00419840376808927	0.00320002916482519	0	0.00461733815220977	0.00108402021933292	0.000709657736287114	0	0.0335233639040667	0.585255251970862	0.00158684347186819	0.0276528655292529	0.000709657736287114	0.00928011149269668	0.171795714650829	0	0.00183232926761997	0	0.00208917715234412	0.256895253860492	0.0059937381344144	0.00286805128677552	0.000409721062151052	0.00141931582996819	0.000819442193082551	0.00168932397252725	0.0844601439418964	0.000409721062151052	0.0588485580342705	0.000409721062151052	0.0025913063510265	0.000579433099095632	0.00141931582996819	0	0.113725141470951	0	0.0508008174430426	0.000409721062151052	0.0651608189899051	0	0.00100360767953875	0.000709657736287114	0	0	0.000819442193082551	0.000709657736287114	0.00738641845042582	0.0907488387442099	0.00135889141205935	0.0672449197568443	0	0.00479568032766466	0.00108402021933292	0.000409721062151052
NS70	0.00680685044865046	0	0.0287458271350065	0.0159955551476551	0.00163888507397035	0	0.00382163316897297	0	0	0.0120644741818782	0.00467155611505684	0.218607231010489	0.000916164326213904	0.316656163824903	0.000579433147730748	0.0128593316992808	0	0.000579433147730748	0.0409958807036144	0.018574588475462	0.000819442261863004	0.00277886717649048	0.000709657795852729	0	0.0114870665809952	0.0654212474992016	0.00407668461567208	0.194325892588021	0.00224413668946055	0.00200721653841872	0.000709657795852729	0	0.00100360776377727	0	0.0641230543713934	0.00960895904144118	0.0310357759441709	0	0.163349655081292	0.0200818633068687	0.00751038214945821	0	0	0.00259130656853004	0	0	0	0.000579433147730748	0	0.600691815626559	0.0134776785120426	0.00040972109654127	0.00108402031032093	0	0.00040972109654127	0.0097391129726047	0.000916164326213904	0.0115889217091023	0.00224413668946055	0.00359529567587269	0.00122916356474577	0	0.0013588915261189	0.000709657795852729	0	0	0.00590911591222892	0.525871013126382	0.00183232942141794	0.012681852860138	0.00040972109654127	0.00459912398687892	0.0543515075374012	0.0468581403271332	0	0	0.00163888507397035	0.41135249661723	0.00268672405985397	0.0029259979798845	0	0	0	0	0.0322566554021325	0	0.000579433147730748	0	0.00472515164311976	0	0.00563276344459463	0	0.186156635284444	0	0.0112657056155669	0.000819442261863004	0.0540815997805126	0	0	0.00040972109654127	0	0	0	0.000819442261863004	0.00839688224683542	0.0520500109671501	0.00200721653841872	0.0193059768101227	0	0.00163888507397035	0	0
NS71	0.0106056133291231	0	0.0934141482147332	0.0268893061102641	0.000579435725409463	0	0.30444502002284	0	0	0.00572150025159399	0.00624075391343214	0.367326790443704	0.00849629726821662	0.493168679545289	0	0	0	0.000916168401882837	0.00347662116150178	0.0236812200000991	0	0.00985908393037709	0	0	0.0361239484955087	0.114831119166788	0.00208918662167238	0.17996294393993	0.00255872153094651	0.00070966095285178	0	0	0.00115887164536213	0	0.0741109989909437	0.013767368489698	0.0362354051757098	0.00070966095285178	0.163134210616616	0.052159982842318	0.0116179108743604	0.000409722919235215	0	0.00357188909491575	0	0.00115887164536213	0.00108402513271826	0.000409722919235215	0.000819445907251814	0.589062770753921	0.0271874683493098	0.0026867360120996	0.00286806428641704	0	0.000409722919235215	0.00122916903283128	0.00070966095285178	0.00852588471510335	0	0.000579435725409463	0.0026867360120996	0.000916168401882837	0.000409722919235215	0.00100361222844927	0.000819445907251814	0	0.0190741870275085	0.313784852532091	0.00187758734200798	0.00359531167004918	0.00100361222844927	0.0132642782188464	0.167533284751002	0.0013588975713159	0	0	0.0026867360120996	0.0139370540865669	0.00857497028526865	0.00255872153094651	0	0.00309334505126958	0	0.00115887164536213	0.0496781037214983	0	0.0016893316294917	0	0	0.000409722919235215	0.00535784788366107	0.000579435725409463	0.116805486839553	0	0.00158685066433268	0.00204861597180591	0.067522597057801	0	0	0.000579435725409463	0	0.00153304334489291	0.000819445907251814	0.000579435725409463	0.00844675457222987	0.0991892955721246	0.00070966095285178	0.00277887953864898	0	0.0028971825179237	0.0020072254677762	0
