#Classification	SRR20002375_bracken_P.kreport
k__Bacteria	592026
k__Bacteria|p__Proteobacteria	508540
k__Bacteria|p__Actinobacteria	33161
k__Bacteria|p__Firmicutes	47794
k__Bacteria|p__Deinococcus-Thermus	2137
k__Bacteria|p__Cyanobacteria	131
k__Bacteria|p__Bacteroidetes	252
k__Bacteria|p__Chlamydiae	3
k__Bacteria|p__Verrucomicrobia	1
k__Bacteria|p__Candidatus_Saccharibacteria	1
k__Bacteria|p__Fusobacteria	1
k__Eukaryota	3421
k__Eukaryota|k__Fungi	1645
k__Eukaryota|k__Fungi|p__Basidiomycota	1616
k__Eukaryota|k__Fungi|p__Ascomycota	28
k__Eukaryota|k__Metazoa	1583
k__Eukaryota|k__Metazoa|p__Chordata	1583
k__Eukaryota|k__Viridiplantae	189
k__Eukaryota|k__Viridiplantae|p__Streptophyta	189
k__Eukaryota|p__Apicomplexa	3
k__Archaea	27
k__Archaea|p__Euryarchaeota	27
k__Viruses	34
k__Viruses|k__Heunggongvirae	34
k__Viruses|k__Heunggongvirae|p__Uroviricota	34
