#Classification	SRR20002341_bracken_O.kreport
k__Bacteria	422579
k__Bacteria|p__Proteobacteria	361115
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	338886
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	313002
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales	24420
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	606
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	414
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	205
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	79
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	39
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales	98
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales	16
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales	2
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales	1
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	15266
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	15240
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	26
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	6510
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	2171
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	2535
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	1305
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	285
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	202
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomonadales	10
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia	452
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia|o__Hydrogenophilales	452
k__Bacteria|p__Actinobacteria	32094
