feature	Abiotrophia	Acetivibrio	Acetobacterium	Achromobacter	Acidaminococcus	Acidovorax	Acinetobacter	Actinobacillus	Actinomyces	Acutalibacter	Adlercreutzia	Aerococcus	Aeromonas	Aggregatibacter	Agrobacterium	Akkermansia	Alicycliphilus	Alistipes	Alkalihalobacillus	Alkaliphilus	Amedibacterium	Aminipila	Anaerobutyricum	Anaerococcus	Anaerocolumna	Anaerostipes	Anaerotignum	Anoxybacillus	Arabiibacter	Arachnia	Arcanobacterium	Aromatoleum	Arthrobacter	Atopobium	Bacillus	Bacteroides	Barnesiella	Berryella	Bifidobacterium	Blautia	Bordetella	Brachyspira	Bradyrhizobium	Brevibacillus	Brevibacterium	Brucella	Bulleidia	Burkholderia	Butyricicoccus	Butyricimonas	Butyrivibrio	Caldibacillus	Caldicellulosiruptor	Caloramator	Caloranaerobacter	Campylobacter	Capnocytophaga	Caproicibacter	Caproicibacterium	Caproiciproducens	Cardiobacterium	Carnobacterium	Cellulosilyticum	Christensenella	Chryseobacterium	Citrobacter	Cloacibacillus	Cloacibacterium	Clostridioides	Clostridium	Collinsella	Comamonas	Companilactobacillus	Coprobacter	Coprococcus	Coriobacterium	Corynebacterium	Crassaminicella	Cruoricaptor	Cryptobacterium	Cupriavidus	Cutibacterium	Cytobacillus	Dehalobacter	Dehalobacterium	Dehalococcoides	Delftia	Denitrobacterium	Dermabacter	Dermacoccus	Desulfitobacterium	Desulfomicrobium	Desulfosporosinus	Desulfotomaculum	Desulfovibrio	Dialister	Diaphorobacter	Dolosigranulum	Duncaniella	Dysosmobacter	Eggerthella	Eikenella	Enterobacter	Enterocloster	Enterococcus	Epilithonimonas	Erysipelatoclostridium	Erysipelothrix	Escherichia	Ethanoligenens	Eubacterium	Evansella	Exiguobacterium	Ezakiella	Faecalibacillus	Faecalibacterium	Faecalibaculum	Faecalicatena	Faecalitalea	Fannyhessea	Fastidiosipila	Filifactor	Finegoldia	Flavobacterium	Flavonifractor	Flintibacter	Fretibacterium	Fusobacterium	Gardnerella	Gemella	Gemmatimonas	Geobacter	Gordonia	Gordonibacter	Gottschalkia	Granulicatella	Haemophilus	Halopseudomonas	Hathewaya	Helcococcus	Helicobacter	Heliomicrobium	Herbinix	Histophilus	Hungatella	Hydrogenophaga	Intestinibaculum	Intestinimonas	Jeotgalibaca	Jonquetella	Klebsiella	Kocuria	Komagataeibacter	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lacrimispora	Lacticaseibacillus	Lactiplantibacillus	Lactobacillus	Lactococcus	Lancefieldella	Latilactobacillus	Lautropia	Lawsonella	Lawsonia	Lentilactobacillus	Leptospirillum	Leptotrichia	Leuconostoc	Levilactobacillus	Ligilactobacillus	Limnochorda	Limosilactobacillus	Listeria	Loigolactobacillus	Longibaculum	Longicatena	Lysinibacillus	Macrococcus	Mageeibacillus	Mameliella	Mammaliicoccus	Massilistercora	Mediterraneibacter	Megamonas	Megasphaera	Mesorhizobium	Methylibium	Methylobacterium	Methylomusa	Methylorubrum	Microbacterium	Minimicrobia	Mobiluncus	Mogibacterium	Monoglobus	Moorella	Moraxella	Murdochiella	Muribaculum	Mycobacterium	Mycolicibacterium	Mycoplasma	Nanosynbacter	Ndongobacter	Neisseria	Neobacillus	Niallia	Novisyntrophococcus	Novosphingobium	Oceanithermus	Odoribacter	Oleidesulfovibrio	Olsenella	Ornithobacterium	Oscillibacter	Ottowia	Paenibacillus	Paeniclostridium	Pandoraea	Pantoea	Parabacteroides	Paraburkholderia	Paraclostridium	Parafannyhessea	Paraprevotella	Parascardovia	Parolsenella	Parvimonas	Paucilactobacillus	Pauljensenia	Pediococcus	Peptacetobacter	Peptoclostridium	Peptoniphilus	Peribacillus	Petrimonas	Petrocella	Phascolarctobacterium	Phocaeicola	Phoenicibacter	Porphyromonas	Prevotella	Priestia	Propionibacterium	Propionimicrobium	Pseudobutyrivibrio	Pseudoclostridium	Pseudodesulfovibrio	Pseudomonas	Pseudoprevotella	Pusillimonas..ex.Kitahara.et.al..2021.	Ralstonia	Raoultella	Rhizobium	Rhodocaloribacter	Rhodococcus	Romboutsia	Roseburia	Rothia	Ruminiclostridium	Ruminococcus	Ruthenibacterium	Saccharibacillus	Saccharimonas	Saccharothrix	Salmonella	Sarcina	Scardovia	Schaalia	Schleiferilactobacillus	Sedimentibacter	Sedimenticola	Selenomonas	Shigella	Slackia	Sneathia	Sodaliphilus	Solibaculum	Sorangium	Sphingobacterium	Sphingobium	Sphingomonas	Sporomusa	Sporosarcina	Staphylococcus	Stenotrophomonas	Steroidobacter	Streptobacillus	Streptococcus	Succinivibrio	Suicoccus	Sutterella	Syntrophobotulus	Tannerella	Tepidanaerobacter	Terrisporobacter	Thermoactinomyces	Thermoanaerobacter	Thermoanaerobacterium	Thermobacillus	Thermoclostridium	Thermophilibacter	Thermosipho	Tissierella	Treponema	Trueperella	Tumebacillus	Turicibacter	Turicimonas	Vallitalea	Veillonella	Vescimonas	Vibrio	Weissella	Weizmannia	Xanthomonas
NS10	1.67798411016167e-07	0	0	0	0.000445001386014875	1.67798411016167e-06	1.3088276059261e-05	0	1.32560744702772e-05	1.54374538134874e-05	0.000285760693960532	0	5.20175074150118e-06	0	0	0.000125009816207044	0	0.000347510509214482	0	0	0.000110075757626606	1.006790466097e-06	0.0467382338076211	5.03395233048501e-06	2.013580932194e-06	0.0301877731338635	1.34238728812934e-05	2.34917775422634e-06	1.34238728812934e-06	8.72551737284069e-06	6.71193644064668e-07	5.03395233048501e-07	0	0	1.9129018855843e-05	0.00427902727932328	1.67798411016167e-06	9.9504457732587e-05	0.170926005599097	0.128479719548448	0	0	0	0	0	0	0	0	0.000109572362393557	4.53055709743651e-06	2.29883823092149e-05	0	0	0	0	0.000979942720334416	0	2.18137934321017e-06	2.51697616524251e-06	1.006790466097e-06	0	8.38992055080835e-07	2.68477457625867e-06	0.000187095228283026	0	0	0	6.71193644064668e-07	0.00307289230093907	0.0108854185194408	0.181558551913137	0	0	2.34917775422634e-06	0.114197725593218	0	4.36275868642034e-06	0	0	3.35596822032334e-07	0	3.35596822032334e-07	6.71193644064668e-07	0	0	8.38992055080835e-07	0	1.006790466097e-06	0	0	0	0	0	1.67798411016167e-07	1.006790466097e-06	0.000179544299787299	0	1.67798411016167e-06	8.38992055080835e-07	0.00257889377890747	0.000679080169382428	0	0	0.00193135971079608	0.00108783709861781	0	0.000875404310271343	0	0.00224816311079461	1.006790466097e-06	0.000827749561542752	0	0	1.67798411016167e-07	0.00139440479554435	0.121847822949856	6.20854120759818e-06	0.000507757991734921	0.00513580596597182	4.86615391946884e-06	0	2.75189394066514e-05	2.16459950210855e-05	0	0.00111166447298211	0.000774893062072659	3.35596822032334e-07	4.02716186438801e-06	0	1.14102919490994e-05	0	3.35596822032334e-07	0	0.0020301929748846	0	8.22212213979219e-06	1.5101856991455e-06	0	0	0	0	3.52376663133951e-06	1.67798411016167e-07	0	2.50019632414089e-05	0	1.5101856991455e-05	0.000366975124892357	0	0	0	0	2.08070029660047e-05	4.27885948091226e-05	0.00639009908831767	0.00185702501471592	0.000582596083048132	8.38992055080835e-07	3.85936345337184e-05	7.21533167369518e-06	0.000430570722667485	0	5.70514597454968e-06	0	5.03395233048501e-07	0	0	0	0	6.71193644064668e-07	0	1.04035014830024e-05	0	3.35596822032334e-07	1.67798411016167e-07	0	0.00142913906662469	0.0014001099415189	0	0	2.76867378176676e-05	0	0	0.000198841117054158	0.093203291802108	8.38992055080835e-07	0.0112985382073626	0	0	0	0	0	1.84578252117784e-06	6.04074279658201e-06	0	1.32560744702772e-05	2.76867378176676e-05	0	0	6.20854120759818e-06	0	0	0	0	6.87973485166285e-06	8.38992055080835e-07	0	3.18816980930717e-06	0	0.000145649020762033	0	0	2.65121489405544e-05	0	4.51377725633489e-05	1.67798411016167e-07	0.00137443678463342	0	6.04074279658201e-06	1.09068967160509e-05	0	0	0.00161942246471703	0	1.67798411016167e-07	5.53734756353351e-06	0.000331569660167946	0	6.67837675844345e-05	5.03395233048501e-07	0	0	0	5.70514597454968e-06	0	6.71193644064668e-06	0	0	2.013580932194e-06	0.00040405857372693	0.012184513817528	8.38992055080835e-06	1.17458887711317e-06	0.00977090147347141	0	1.67798411016167e-06	1.67798411016167e-06	2.58409552964897e-05	0	0	4.53055709743651e-06	0	0.00115143269639294	0	0	3.35596822032334e-06	0	0	0.000206056448727853	0.0122539823596886	2.18137934321017e-06	1.67798411016167e-07	0.000119975863876559	0.00293898916894817	0	0	0	4.95005312497693e-05	0	0	2.33239791312472e-05	0	0	0	2.013580932194e-06	0	2.51697616524251e-06	0	1.67798411016167e-07	7.0307534215774e-05	0	0	0	0	5.03395233048501e-07	0	9.56450942792152e-06	0	0	0	0.00106753349088485	0	0	2.013580932194e-05	0	3.35596822032334e-07	0	0	0	0	1.67798411016167e-07	0	0	3.02037139829101e-06	0	5.03395233048501e-07	2.83579314617322e-05	0	0	1.4095066525358e-05	0	1.67798411016167e-07	5.36954915251735e-06	0.00208321727276571	0	8.38992055080835e-07	0	3.35596822032334e-07
NS11	1.67798636266923e-07	0	0	0	0.000333415890262377	1.67798636266923e-07	0	0	7.2153413594777e-06	7.71873726827847e-06	5.30243690603478e-05	0	2.51697954400385e-06	6.71194545067693e-07	0	0.00293312016194582	0	0.0129768753343388	0	0	3.33919286171177e-05	0	0.00346722322118344	3.35597272533847e-07	6.71194545067693e-07	0.0036155572156434	0	0	3.35597272533847e-07	1.00679181760154e-06	0	0	0	0	3.85936863413924e-06	0.217475758131019	2.76867749840423e-05	1.25848977200192e-05	0.0296582411615424	0.00414697549670074	0	0	0	0	0	0	0	0	3.90970822501931e-05	0.0013524570083114	2.68477818027077e-06	1.17459045386846e-06	0	0	0	9.06112635841386e-05	1.67798636266923e-07	6.71194545067693e-07	6.71194545067693e-07	5.0339590880077e-07	0	0	0	0.000164107066269051	0	6.71194545067693e-07	0	2.01358363520308e-06	0.00020068716897524	0.0015046503714055	0.00772293223418515	0	0	2.51697954400385e-06	0.0056036354581339	3.35597272533847e-07	5.0339590880077e-07	0	0	0	0	6.71194545067693e-07	0	0	0	3.35597272533847e-07	5.92329186022239e-05	1.67798636266923e-07	0	0	0	0	0	0	3.60767067973885e-05	5.36955636054155e-06	0	0	2.34918090773693e-05	0.00327173780993247	0.000223843380780076	0	1.89612458981623e-05	0.000672201336885295	0.000339288842531719	6.71194545067693e-07	0.000115445461751643	0	0.00449331188195567	2.51697954400385e-06	0.000303715531643131	0	0	0	5.20175772427462e-05	0.0543687717341184	8.38993181334617e-07	9.90011953974848e-05	0.000707606849137616	3.35597272533847e-07	3.35597272533847e-07	1.00679181760154e-06	1.34238909013539e-06	0	0.000602061506925721	0.00103481418985812	0	1.67798636266923e-07	0	1.79544540805608e-05	0	0	0	0.000108062321755899	0	2.8525768165377e-06	5.01717922438101e-05	0	0	0	0	8.38993181334617e-07	0	0	2.24850172597677e-05	0	1.27526963562862e-05	0.000144810223098355	0	0	1.00679181760154e-06	0	9.73232090348155e-06	6.54414681441001e-06	0.000223843380780076	0.000415637222033169	0.00021159408033259	0	9.39672363094771e-06	5.0339590880077e-07	0.00023122652077582	0	0	8.38993181334617e-07	0	0	0	0	0	0	0	0.00160902112316353	1.67798636266923e-07	2.51697954400385e-06	0	0	0.00013524570083114	4.27886522480655e-05	0	0	1.32560922650869e-05	0	0	3.2888532708317e-05	0.00493076292670354	1.34238909013539e-06	0.0480972977036421	0	0	0	0	0	0	1.34238909013539e-06	0	4.69836181547385e-06	1.24170990837523e-05	0	0	2.18138227147e-06	1.17459045386846e-06	0	0	0	1.67798636266923e-07	2.01358363520308e-06	1.67798636266923e-07	5.0339590880077e-07	0	1.04035154485492e-05	0	0	0.00528666383422569	0	2.01358363520308e-06	1.67798636266923e-07	0.000735461422757925	0	3.35597272533847e-07	3.35597272533847e-07	0	0	0.0893375041362364	0	0	3.35597272533847e-07	6.62804613254347e-05	0	9.06112635841386e-06	2.34918090773693e-06	0	0	0	3.02037545280462e-06	0	5.0339590880077e-07	0	0	0	0.00474299625272085	0.197241423979499	3.35597272533847e-07	1.17459045386846e-06	0.276862883679972	0	0	1.51018772640231e-06	5.53735499680847e-06	0	3.35597272533847e-07	0.000904938045387518	0	0.000273008381206284	0	0	3.18817408907154e-06	0	0	4.5976826337137e-05	0.00245791442403789	3.18817408907154e-06	0	0.000140447458555415	0.00388822999957715	0	0	1.67798636266923e-07	0	0	0	5.87295226934232e-06	1.67798636266923e-07	0	0	2.01358363520308e-06	8.38993181334617e-07	3.35597272533847e-07	0	0.00019800239079497	7.97043522267886e-05	0	1.67798636266923e-07	0	0	0	0	1.00679181760154e-06	0	0	0	0.000704250876412277	0	0	0.000515645209248255	0	1.67798636266923e-06	0	0	0	0	0	0	0	1.67798636266923e-07	0	3.35597272533847e-07	1.86256486256285e-05	0	0	9.39672363094771e-06	1.67798636266923e-07	0	6.20854954187616e-06	0.00218272466056014	0	6.71194545067693e-07	0	1.67798636266923e-07
NS13	6.71195558698988e-07	0	0	0	1.67798889674747e-07	2.34918445544646e-06	7.71874892503836e-06	0	2.70156212376343e-05	1.2584916725606e-05	1.00679333804848e-06	0	6.54415669731513e-06	0	0	3.40631746039736e-05	0	0.0206901064935653	3.35597779349494e-07	0	0.000108062484950537	5.03396669024241e-07	0.136020800350364	0.000126855960594109	3.35597779349494e-07	0.153092155989204	8.38994448373735e-07	1.17459222772323e-06	6.71195558698988e-07	4.36277113154342e-06	0	5.03396669024241e-07	0	0	2.21494534370666e-05	0.25317412574681	1.84578778642222e-06	0	0.000252537328960494	0.180532811814384	0	0	0	0	0	0	1.00679333804848e-06	0	3.54055657213716e-05	0.000190955136449862	5.03396669024241e-06	0	0	0	1.67798889674747e-07	5.21854546888463e-05	6.37635780764039e-06	5.03396669024241e-07	8.38994448373735e-07	0	0	3.35597779349494e-07	1.00679333804848e-06	9.614876378363e-05	3.69157557284443e-06	0	1.67798889674747e-07	8.47384392857473e-05	0.0175445485077225	0.00445506052086453	1.67798889674747e-05	0	0	4.36277113154342e-06	0.032292392921236	0	4.86616780056766e-06	0	1.84578778642222e-06	3.35597779349494e-07	0	0	5.03396669024241e-07	8.38994448373735e-07	0	0	0	0	0	0	0	0	0	0	0	4.86616780056766e-06	0	0	0	0.00133618255848001	0.00689418518117666	0	0	0.00120076885451249	0.00040439532411614	0	0.00322459126287961	0	1.51019000707272e-05	0	0.00043761950427174	0	0	8.5577433734121e-06	0.00096182323561565	0.0778875462181067	9.90013449081008e-06	0.000821878961626911	0.00052067995466074	3.52377668316969e-06	5.03396669024241e-07	1.67798889674747e-07	0.000100175937135824	0	0.00269149419038294	4.1110727970313e-05	1.67798889674747e-07	1.10747267185333e-05	0	1.89612745332464e-05	1.67798889674747e-07	0	0	9.8833546018426e-05	3.35597779349494e-07	4.36277113154342e-06	7.88654781471311e-06	0	0	0	0	0	0	0	0.000392481602949233	0	4.22853201980363e-05	5.65482258203897e-05	0	0	0	0	3.20495879278767e-05	4.1110727970313e-05	0.00401022566433678	0.000931451636584521	0.00116116831654925	3.35597779349494e-07	1.76188834158484e-05	1.47663022913777e-05	0.000133567916181099	0	0	0	2.18138556577171e-06	0	0	0	3.85937446251918e-06	0	0	2.11426600990181e-05	0	0	5.03396669024241e-07	0	0.000951084106676466	8.27248526096503e-05	0	0	2.8525811244707e-05	0	0	0.000751571226853192	0.0105023647058527	2.01358667609696e-06	3.35597779349494e-07	0	0	0	0	0	3.35597779349494e-07	0	0	9.39673782178583e-06	0.00146941487688176	0	0	5.53736335926665e-06	0	1.56052967397515e-05	0	0	1.00679333804848e-06	3.52377668316969e-06	1.17459222772323e-06	3.35597779349494e-06	0	7.85298803677816e-05	0	0	0.000118298217220697	0	5.03396669024241e-07	3.18817890382019e-06	0.00101535108142189	0	0	1.67798889674747e-07	0	0	0.0014293109422495	0	1.67798889674747e-07	0	7.19857236704665e-05	1.00679333804848e-06	8.38994448373735e-07	5.03396669024241e-07	0	1.67798889674747e-07	1.67798889674747e-07	1.17459222772323e-06	0	1.04035311598343e-05	0	0	8.2221455940626e-06	1.62764922984505e-05	0.0668148330862495	1.67798889674747e-07	3.85937446251918e-06	0.000178370219724256	0	0	5.03396669024241e-07	1.30883133946303e-05	0	0	6.20855891796564e-06	0	0.000106887892722814	0	0	0	0	3.35597779349494e-07	6.04076002829089e-06	0.00758232842773279	8.38994448373735e-07	0	0.000111921859413056	0.00043761950427174	0	0	3.35597779349494e-07	0	0	0	1.96324700919454e-05	0	0	0	0	0	1.67798889674747e-07	0	5.03396669024241e-07	7.24891203394907e-05	0	0	0	4.86616780056766e-06	0	0	3.02038001414545e-06	1.34239111739798e-06	1.67798889674747e-07	0	0.00424514410988143	5.03396669024241e-07	0	2.18138556577171e-06	1.67798889674747e-07	0	0	0	0	0	0	0	0	1.67798889674747e-07	0	4.69836891089292e-06	5.03396669024241e-05	0	0	0.000338114762694615	0	0	3.10427945898282e-05	0.000887320528600062	0	0	0	0
NS21	2.68477502675966e-06	0	5.03395317517436e-07	0	1.17458907420735e-06	0	4.6647966089949e-05	0	2.53375643150443e-05	9.06111571531384e-06	1.67798439172478e-07	1.67798439172478e-07	0	2.51697658758718e-06	0	4.48021832590518e-05	0	9.98400713076247e-05	0	0	3.1546106564426e-05	1.61086501605579e-05	0.00395349902534277	1.17458907420735e-06	6.71193756689914e-07	0.047272511880549	3.35596878344957e-07	0	0	3.69156566179453e-06	0	0	0	0	5.03395317517436e-06	0.240526981066128	0	0	0.00210805179132385	0.0166310067017019	0	0	0	0	0	0	1.67798439172478e-07	0	6.67837787906464e-05	0.00561017301529265	3.85936410096701e-06	0	0	0	0	0.000274686044925347	0	1.67798439172478e-07	1.67798439172479e-06	1.67798439172478e-07	3.35596878344957e-07	0	2.68477502675966e-06	3.32240909561507e-05	0	6.71193756689914e-07	0	1.67798439172478e-07	0.0010413571135044	0.00348316000034231	1.71154407955928e-05	0	0	1.17458907420735e-06	0.00991571316601927	0	0.000115445326150665	0	0	0	0	3.35596878344957e-07	0	0	0	3.85936410096701e-06	0	0	0	0	0	0	0	0	1.84578283089726e-06	2.93647268551837e-05	5.20175161434683e-06	0	3.35596878344957e-06	0.00228826731499509	0.00122744558254668	3.35596878344957e-07	0	0.0027485384336452	0.000133903154459638	0	0.000557762011809319	0	0.00432970312596746	3.35596878344957e-07	0.000105209621361144	0	1.00679063503487e-06	6.71193756689914e-07	0.000105209621361144	0.203577596961909	1.34238751337983e-06	0.000424026655788853	0.000146823634275919	3.52376722262205e-06	0	3.35596878344957e-07	0	0	0.0265779303774072	3.38952847128407e-05	0	1.00679063503487e-06	8.38992195862393e-07	3.52376722262205e-05	0	0	1.67798439172478e-07	2.68477502675966e-06	1.67798439172478e-07	3.35596878344957e-06	0.000150850796816058	0	0	0	0	8.38992195862393e-07	0	0	2.75189440242865e-05	6.71193756689914e-07	5.20175161434683e-06	9.07789555923109e-05	0	0	1.1913689181246e-05	0	4.19496097931196e-06	1.47662626471781e-05	0.00043124198867327	0.000507925875375092	0.000337610459615027	1.00679063503487e-06	1.67798439172479e-06	5.03395317517436e-07	4.11106175972572e-05	0	1.67798439172478e-07	1.00679063503487e-06	0	0	0	1.67798439172478e-07	0	6.71193756689914e-07	0	1.09068985462111e-05	0	5.03395317517436e-07	0	0	0.000180383322110414	0.00170617452950576	0	0	1.87934251873176e-05	1.34238751337983e-06	0	0.000191290220656626	0.0196755415820473	3.35596878344957e-07	4.36275941848444e-06	0	0	0	3.35596878344957e-07	0	1.67798439172478e-07	8.38992195862393e-06	0	4.36275941848444e-06	1.71154407955928e-05	0	0	3.35596878344957e-07	5.03395317517436e-07	3.17139050035984e-05	0	0	2.18137970924222e-06	0	0	1.00679063503487e-06	0	4.6983562968294e-06	0	1.67798439172478e-07	6.32600115680244e-05	0	2.51697658758718e-06	0	0.00258006880071603	0	5.03395317517436e-07	1.67798439172478e-07	0	0	0.0139494198452865	0	5.03395317517436e-07	1.67798439172478e-07	5.70514693186427e-06	0	0	8.38992195862393e-07	0	1.51018595255231e-06	0	1.51018595255231e-06	1.67798439172478e-07	5.03395317517436e-07	0	0	8.38992195862393e-07	1.66120454780754e-05	0.280639533547187	1.67798439172478e-07	5.03395317517436e-07	9.84976837942449e-05	0	0	6.04074381020923e-06	1.77866345522827e-05	0	0	2.51697658758718e-06	0	7.06431428916135e-05	0	0	0	0	0	3.22173003211159e-05	0.0913382277900727	4.6983562968294e-06	0	0.00134171631962314	0.0029710391639879	0	0	0	0	0	0	8.5577203977964e-06	0	0	0	0	4.02716254013948e-06	0	0	0	2.75189440242865e-05	0	0	0	0	0	0	0	0	0	2.85257346593213e-06	0.00393504119703379	0	0	6.71193756689914e-07	0	0	0	0	0	0	0	0	1.67798439172478e-07	1.67798439172478e-07	0	0	2.91969284160113e-05	0	0	4.6983562968294e-06	0	0	0.00544237457612017	0.000202868312959527	0	0	0	0
NS25	0	0	0	0	0.00230269643520845	0	1.17458828583103e-06	0	1.67798326547289e-06	1.35916644503304e-05	1.67798326547289e-07	0	1.5101849389256e-06	0	0	2.24849757573368e-05	0	0.00104404118777723	0	0	8.03753984161516e-05	0	0.00346923040136521	1.00678995928374e-06	0	0.0117047722683062	8.55771465391176e-05	0	0	1.05712945724792e-05	1.67798326547289e-07	0	0	0	1.17458828583103e-06	0.315845279875024	7.66838352321112e-05	0	0.00432936462324661	0.0103105359730247	0	1.67798326547289e-07	0	0	0	0	3.35596653094579e-07	0	3.28884720032687e-05	0.00038627174771186	5.03394979641868e-06	0	0	0	0	0.0027609536650091	0	1.67798326547289e-07	1.5101849389256e-06	1.00678995928374e-06	0	0	3.35596653094579e-07	5.72192293526257e-05	0	0	0	0	0.00103430888483749	0.00380298127286777	7.8865213477226e-06	0	0	1.67798326547289e-06	0.0107684576061723	0	0	0	2.85257155130392e-06	0	0	1.67798326547289e-07	5.03394979641868e-07	0	0	1.00678995928374e-06	0	0	0	0	0	3.35596653094579e-07	5.03394979641868e-07	1.67798326547289e-07	3.08748920847012e-05	2.01357991856747e-06	0	3.35596653094579e-07	2.34917657166205e-06	0.0047263754638575	0.000538800426543346	0	0	0.00318028168305077	0.00520778886272167	0	0.00092356198931628	0	7.65160369055639e-05	3.35596653094579e-07	0.000890337920659917	0	0	0	0.000850737515594757	0.221717466211709	2.4330757349357e-05	0.00027049090239423	8.91009113966106e-05	1.34238661237831e-05	0	1.67798326547289e-07	2.85257155130392e-06	0	0.0474649448321052	0.000212432681408868	0	3.35596653094579e-06	0	1.34238661237831e-06	0	1.67798326547289e-07	0	3.37274636360052e-05	0	5.03394979641868e-07	1.37594627768777e-05	0	0	0	0	3.35596653094579e-07	1.67798326547289e-07	0	4.86615146987139e-05	0	3.85936151058765e-06	0.000465975952821823	0	0	0	0	3.08748920847012e-05	1.57730426954452e-05	0.00147192692047282	0.000315796450561999	0.000441812993799013	0	1.12424878786684e-05	1.67798326547289e-07	2.0303597512222e-05	0	0	1.67798326547289e-07	0	0	0	1.67798326547289e-07	1.00678995928374e-06	1.84578159202018e-06	0	5.20174812296597e-06	0	0	0	0	0.000747373746441627	9.6819634417786e-05	0	0	1.17458828583103e-06	0	0	7.75228268648477e-05	0.0170221334382632	8.38991632736447e-07	3.1881682043985e-05	0	0	0	0	0	0	1.84578159202018e-06	0	1.67798326547289e-07	0.020023374306888	0	0	1.67798326547289e-06	1.24170761644994e-05	5.70514310260784e-06	0	0	1.67798326547289e-06	0	0	4.02715983713494e-06	0	2.13103874715057e-05	0	0	0.000876914054536134	0	6.71193306189157e-07	0	0.00343701312266813	0	1.67798326547289e-06	3.85936151058765e-06	0	0	0.0167538239141141	0	1.67798326547289e-07	0	0.000109907903888475	0	1.5101849389256e-06	1.52696477158033e-05	0	0	0	2.01357991856747e-06	0	1.00678995928374e-06	0	0	0	0.0173468232001322	0.254570197171424	1.67798326547289e-07	1.34238661237831e-06	6.94685071905778e-05	0	0	8.05431967426989e-06	9.56450461319549e-06	0	1.67798326547289e-07	0.000310594702439033	1.69476309812762e-05	0.00131872704833515	0	0	0	0	0	0.000221661589368969	0.0060229531330884	3.35596653094579e-07	0	3.23850770236268e-05	0.00142058063254935	0	0	3.35596653094579e-07	2.51697489820934e-06	0	0	6.71193306189157e-07	0	0	0	3.35596653094579e-07	0	0	0	1.5101849389256e-06	0.00120344959799716	0	0	3.35596653094579e-06	0	0	0	8.38991632736447e-07	0	0	0	0.00020739873161245	0	0	0.000268477322475663	0	1.00678995928374e-06	0	0	0	0	0	0	0	0	0	1.67798326547289e-07	2.19815807776949e-05	0	5.03394979641868e-07	7.70194318852058e-05	3.35596653094579e-06	0	6.376336408797e-06	0.000314286265623073	0	1.67798326547289e-07	0	0
