#Classification	SRR20002476_bracken_C.kreport
k__Bacteria	334567
k__Bacteria|p__Proteobacteria	271015
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	257641
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	8808
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	4248
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia	287
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	21
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	8
k__Bacteria|p__Actinobacteria	32748
k__Bacteria|p__Actinobacteria|c__Actinomycetia	32427
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	316
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	5
k__Bacteria|p__Firmicutes	21933
k__Bacteria|p__Firmicutes|c__Bacilli	19337
k__Bacteria|p__Firmicutes|c__Clostridia	2329
k__Bacteria|p__Firmicutes|c__Negativicutes	254
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	11
k__Bacteria|p__Firmicutes|c__Tissierellia	1
k__Bacteria|p__Deinococcus-Thermus	2525
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	2525
k__Bacteria|p__Bacteroidetes	6248
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	5888
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	173
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	185
k__Bacteria|p__Bacteroidetes|c__Cytophagia	2
k__Bacteria|p__Verrucomicrobia	64
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	64
k__Bacteria|p__Chlamydiae	24
k__Bacteria|p__Chlamydiae|c__Chlamydiia	24
k__Bacteria|p__Aquificae	4
k__Bacteria|p__Aquificae|c__Aquificae	4
k__Bacteria|p__Fusobacteria	2
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2
k__Bacteria|p__Nitrospirae	1
k__Bacteria|p__Nitrospirae|c__Nitrospira	1
k__Bacteria|p__Synergistetes	1
k__Bacteria|p__Synergistetes|c__Synergistia	1
k__Eukaryota	4980
k__Eukaryota|k__Metazoa	3168
k__Eukaryota|k__Metazoa|p__Chordata	3168
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia	3168
k__Eukaryota|k__Fungi	765
k__Eukaryota|k__Fungi|p__Basidiomycota	693
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Malasseziomycetes	691
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Tremellomycetes	2
k__Eukaryota|k__Fungi|p__Ascomycota	71
k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes	57
k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes	13
k__Eukaryota|k__Viridiplantae	1046
k__Eukaryota|k__Viridiplantae|p__Streptophyta	1046
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	1046
k__Archaea	15
k__Archaea|p__Euryarchaeota	15
k__Archaea|p__Euryarchaeota|c__Halobacteria	15
k__Viruses	56
k__Viruses|k__Heunggongvirae	56
k__Viruses|k__Heunggongvirae|p__Uroviricota	56
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	56
