filepath,count
/home/def-ilafores/analysis/boreal_moss/preproc/S-15-POLJUN-G/S-15-POLJUN-G_paired_1.fastq.gz,8379716
/home/def-ilafores/analysis/boreal_moss/preproc/S-15-POLPIL-B/S-15-POLPIL-B_paired_1.fastq.gz,10889341
/home/def-ilafores/analysis/boreal_moss/preproc/S-15-POLPIL-G/S-15-POLPIL-G_paired_1.fastq.gz,10315654
/home/def-ilafores/analysis/boreal_moss/preproc/S-16-POLJUN-B/S-16-POLJUN-B_paired_1.fastq.gz,7889424
/home/def-ilafores/analysis/boreal_moss/preproc/S-16-POLJUN-G/S-16-POLJUN-G_paired_1.fastq.gz,7287247
/home/def-ilafores/analysis/boreal_moss/preproc/S-16-POLPIL-B/S-16-POLPIL-B_paired_1.fastq.gz,10706088
/home/def-ilafores/analysis/boreal_moss/preproc/S-16-POLPIL-G/S-16-POLPIL-G_paired_1.fastq.gz,10899716
/home/def-ilafores/analysis/boreal_moss/preproc/S-17-POLJUN-B/S-17-POLJUN-B_paired_1.fastq.gz,9656889
/home/def-ilafores/analysis/boreal_moss/preproc/S-17-POLJUN-G/S-17-POLJUN-G_paired_1.fastq.gz,7530280
/home/def-ilafores/analysis/boreal_moss/preproc/S-17-POLPIL-B/S-17-POLPIL-B_paired_1.fastq.gz,12279937
/home/def-ilafores/analysis/boreal_moss/preproc/S-17-POLPIL-G/S-17-POLPIL-G_paired_1.fastq.gz,9666364
/home/def-ilafores/analysis/boreal_moss/preproc/S-18-POLJUN-B/S-18-POLJUN-B_paired_1.fastq.gz,9473570
/home/def-ilafores/analysis/boreal_moss/preproc/S-18-POLJUN-G/S-18-POLJUN-G_paired_1.fastq.gz,7272354
/home/def-ilafores/analysis/boreal_moss/preproc/S-18-POLPIL-B/S-18-POLPIL-B_paired_1.fastq.gz,10973368
/home/def-ilafores/analysis/boreal_moss/preproc/S-18-POLPIL-G/S-18-POLPIL-G_paired_1.fastq.gz,10265040
/home/def-ilafores/analysis/boreal_moss/preproc/S-19-POLJUN-B/S-19-POLJUN-B_paired_1.fastq.gz,11293276
/home/def-ilafores/analysis/boreal_moss/preproc/S-19-POLPIL-B/S-19-POLPIL-B_paired_1.fastq.gz,12128440
/home/def-ilafores/analysis/boreal_moss/preproc/S-19-POLPIL-G/S-19-POLPIL-G_paired_1.fastq.gz,9819977
/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLCOM-B/S-2-POLCOM-B_paired_1.fastq.gz,8402906
/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLCOM-G/S-2-POLCOM-G_paired_1.fastq.gz,8578571
/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLJUN-B/S-2-POLJUN-B_paired_1.fastq.gz,11744213
/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLJUN-G/S-2-POLJUN-G_paired_1.fastq.gz,8017087
/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-B/S-2-POLPIL-B_paired_1.fastq.gz,12145584
/home/def-ilafores/analysis/boreal_moss/preproc/S-2-POLPIL-G/S-2-POLPIL-G_paired_1.fastq.gz,9428179
/home/def-ilafores/analysis/boreal_moss/preproc/S-20-POLJUN-B/S-20-POLJUN-B_paired_1.fastq.gz,9415155
/home/def-ilafores/analysis/boreal_moss/preproc/S-20-POLJUN-G/S-20-POLJUN-G_paired_1.fastq.gz,8456136
/home/def-ilafores/analysis/boreal_moss/preproc/S-20-POLPIL-B/S-20-POLPIL-B_paired_1.fastq.gz,10981696
/home/def-ilafores/analysis/boreal_moss/preproc/S-20-POLPIL-G/S-20-POLPIL-G_paired_1.fastq.gz,7681145
/home/def-ilafores/analysis/boreal_moss/preproc/S-21-POLJUN-B/S-21-POLJUN-B_paired_1.fastq.gz,10283302
/home/def-ilafores/analysis/boreal_moss/preproc/S-21-POLJUN-G/S-21-POLJUN-G_paired_1.fastq.gz,10717852
/home/def-ilafores/analysis/boreal_moss/preproc/S-21-POLPIL-G/S-21-POLPIL-G_paired_1.fastq.gz,8431239
/home/def-ilafores/analysis/boreal_moss/preproc/S-22-POLJUN-B/S-22-POLJUN-B_paired_1.fastq.gz,9109098
/home/def-ilafores/analysis/boreal_moss/preproc/S-22-POLJUN-G/S-22-POLJUN-G_paired_1.fastq.gz,7493964
/home/def-ilafores/analysis/boreal_moss/preproc/S-22-POLPIL-B/S-22-POLPIL-B_paired_1.fastq.gz,11872963
/home/def-ilafores/analysis/boreal_moss/preproc/S-22-POLPIL-G/S-22-POLPIL-G_paired_1.fastq.gz,8110345
/home/def-ilafores/analysis/boreal_moss/preproc/S-23-POLJUN-B/S-23-POLJUN-B_paired_1.fastq.gz,11824048
/home/def-ilafores/analysis/boreal_moss/preproc/S-23-POLJUN-G/S-23-POLJUN-G_paired_1.fastq.gz,8156230
/home/def-ilafores/analysis/boreal_moss/preproc/S-23-POLPIL-B/S-23-POLPIL-B_paired_1.fastq.gz,10879436
/home/def-ilafores/analysis/boreal_moss/preproc/S-23-POLPIL-G/S-23-POLPIL-G_paired_1.fastq.gz,9777498
/home/def-ilafores/analysis/boreal_moss/preproc/S-24-POLJUN-B/S-24-POLJUN-B_paired_1.fastq.gz,9622710
/home/def-ilafores/analysis/boreal_moss/preproc/S-24-POLJUN-G/S-24-POLJUN-G_paired_1.fastq.gz,7092503
/home/def-ilafores/analysis/boreal_moss/preproc/S-24-POLPIL-B/S-24-POLPIL-B_paired_1.fastq.gz,11719740
/home/def-ilafores/analysis/boreal_moss/preproc/S-24-POLPIL-G/S-24-POLPIL-G_paired_1.fastq.gz,9562719
/home/def-ilafores/analysis/boreal_moss/preproc/S-25-POLJUN-B/S-25-POLJUN-B_paired_1.fastq.gz,9215432
/home/def-ilafores/analysis/boreal_moss/preproc/S-25-POLJUN-G/S-25-POLJUN-G_paired_1.fastq.gz,7723755
/home/def-ilafores/analysis/boreal_moss/preproc/S-25-POLPIL-B/S-25-POLPIL-B_paired_1.fastq.gz,11346180
/home/def-ilafores/analysis/boreal_moss/preproc/S-25-POLPIL-G/S-25-POLPIL-G_paired_1.fastq.gz,8584115
/home/def-ilafores/analysis/boreal_moss/preproc/S-26-POLJUN-B/S-26-POLJUN-B_paired_1.fastq.gz,8572276
/home/def-ilafores/analysis/boreal_moss/preproc/S-26-POLJUN-G/S-26-POLJUN-G_paired_1.fastq.gz,8481809
/home/def-ilafores/analysis/boreal_moss/preproc/S-26-POLPIL-B/S-26-POLPIL-B_paired_1.fastq.gz,11403858
/home/def-ilafores/analysis/boreal_moss/preproc/S-26-POLPIL-G/S-26-POLPIL-G_paired_1.fastq.gz,9390856
/home/def-ilafores/analysis/boreal_moss/preproc/S-27-POLJUN-B/S-27-POLJUN-B_paired_1.fastq.gz,9483837
/home/def-ilafores/analysis/boreal_moss/preproc/S-27-POLPIL-B/S-27-POLPIL-B_paired_1.fastq.gz,9310256
/home/def-ilafores/analysis/boreal_moss/preproc/S-27-POLPIL-G/S-27-POLPIL-G_paired_1.fastq.gz,8025204
/home/def-ilafores/analysis/boreal_moss/preproc/S-3-DICUND-B/S-3-DICUND-B_paired_1.fastq.gz,10991945
/home/def-ilafores/analysis/boreal_moss/preproc/S-3-DICUND-G/S-3-DICUND-G_paired_1.fastq.gz,9984044
/home/def-ilafores/analysis/boreal_moss/preproc/S-3-POLCOM-B/S-3-POLCOM-B_paired_1.fastq.gz,9305161
/home/def-ilafores/analysis/boreal_moss/preproc/S-3-POLCOM-G/S-3-POLCOM-G_paired_1.fastq.gz,7438490
/home/def-ilafores/analysis/boreal_moss/preproc/S-3-POLJUN-B/S-3-POLJUN-B_paired_1.fastq.gz,9863242
/home/def-ilafores/analysis/boreal_moss/preproc/S-3-POLJUN-G/S-3-POLJUN-G_paired_1.fastq.gz,8225430
/home/def-ilafores/analysis/boreal_moss/preproc/S-3-POLPIL-B/S-3-POLPIL-B_paired_1.fastq.gz,11505383
/home/def-ilafores/analysis/boreal_moss/preproc/S-3-POLPIL-G/S-3-POLPIL-G_paired_1.fastq.gz,8991854
/home/def-ilafores/analysis/boreal_moss/preproc/S-4-DICUND-B/S-4-DICUND-B_paired_1.fastq.gz,8362165
/home/def-ilafores/analysis/boreal_moss/preproc/S-4-DICUND-G/S-4-DICUND-G_paired_1.fastq.gz,10222207
/home/def-ilafores/analysis/boreal_moss/preproc/S-4-POLCOM-B/S-4-POLCOM-B_paired_1.fastq.gz,12113491
/home/def-ilafores/analysis/boreal_moss/preproc/S-4-POLCOM-G/S-4-POLCOM-G_paired_1.fastq.gz,7857863
/home/def-ilafores/analysis/boreal_moss/preproc/S-4-POLPIL-B/S-4-POLPIL-B_paired_1.fastq.gz,15985358
/home/def-ilafores/analysis/boreal_moss/preproc/S-4-POLPIL-G/S-4-POLPIL-G_paired_1.fastq.gz,9125035
/home/def-ilafores/analysis/boreal_moss/preproc/S-5-DICUND-B/S-5-DICUND-B_paired_1.fastq.gz,11735795
/home/def-ilafores/analysis/boreal_moss/preproc/S-5-DICUND-G/S-5-DICUND-G_paired_1.fastq.gz,10869237
/home/def-ilafores/analysis/boreal_moss/preproc/S-5-POLCOM-B/S-5-POLCOM-B_paired_1.fastq.gz,7768525
/home/def-ilafores/analysis/boreal_moss/preproc/S-5-POLCOM-G/S-5-POLCOM-G_paired_1.fastq.gz,7520967
/home/def-ilafores/analysis/boreal_moss/preproc/S-5-POLPIL-B/S-5-POLPIL-B_paired_1.fastq.gz,11832874
/home/def-ilafores/analysis/boreal_moss/preproc/S-5-POLPIL-G/S-5-POLPIL-G_paired_1.fastq.gz,10712887
/home/def-ilafores/analysis/boreal_moss/preproc/S-6-DICUND-B/S-6-DICUND-B_paired_1.fastq.gz,13374059
/home/def-ilafores/analysis/boreal_moss/preproc/S-6-DICUND-G/S-6-DICUND-G_paired_1.fastq.gz,10837465
/home/def-ilafores/analysis/boreal_moss/preproc/S-6-POLCOM-B/S-6-POLCOM-B_paired_1.fastq.gz,9791929
/home/def-ilafores/analysis/boreal_moss/preproc/S-6-POLCOM-G/S-6-POLCOM-G_paired_1.fastq.gz,8613981
/home/def-ilafores/analysis/boreal_moss/preproc/S-6-POLPIL-B/S-6-POLPIL-B_paired_1.fastq.gz,11228226
/home/def-ilafores/analysis/boreal_moss/preproc/S-6-POLPIL-G/S-6-POLPIL-G_paired_1.fastq.gz,11789877
/home/def-ilafores/analysis/boreal_moss/preproc/S-7-DICUND-B/S-7-DICUND-B_paired_1.fastq.gz,10939859
/home/def-ilafores/analysis/boreal_moss/preproc/S-7-DICUND-G/S-7-DICUND-G_paired_1.fastq.gz,13747141
/home/def-ilafores/analysis/boreal_moss/preproc/S-7-POLCOM-B/S-7-POLCOM-B_paired_1.fastq.gz,10911590
/home/def-ilafores/analysis/boreal_moss/preproc/S-7-POLCOM-G/S-7-POLCOM-G_paired_1.fastq.gz,9700631
/home/def-ilafores/analysis/boreal_moss/preproc/S-7-POLJUN-B/S-7-POLJUN-B_paired_1.fastq.gz,11127213
/home/def-ilafores/analysis/boreal_moss/preproc/S-7-POLJUN-G/S-7-POLJUN-G_paired_1.fastq.gz,8621075
/home/def-ilafores/analysis/boreal_moss/preproc/S-7-POLPIL-B/S-7-POLPIL-B_paired_1.fastq.gz,11541277
/home/def-ilafores/analysis/boreal_moss/preproc/S-7-POLPIL-G/S-7-POLPIL-G_paired_1.fastq.gz,9756395
/home/def-ilafores/analysis/boreal_moss/preproc/S-8-DICUND-B/S-8-DICUND-B_paired_1.fastq.gz,11771564
/home/def-ilafores/analysis/boreal_moss/preproc/S-8-DICUND-G/S-8-DICUND-G_paired_1.fastq.gz,11296913
/home/def-ilafores/analysis/boreal_moss/preproc/S-8-POLCOM-B/S-8-POLCOM-B_paired_1.fastq.gz,11998979
/home/def-ilafores/analysis/boreal_moss/preproc/S-8-POLCOM-G/S-8-POLCOM-G_paired_1.fastq.gz,11223171
/home/def-ilafores/analysis/boreal_moss/preproc/S-8-POLJUN-B/S-8-POLJUN-B_paired_1.fastq.gz,12293902
/home/def-ilafores/analysis/boreal_moss/preproc/S-8-POLJUN-G/S-8-POLJUN-G_paired_1.fastq.gz,7422396
/home/def-ilafores/analysis/boreal_moss/preproc/S-8-POLPIL-B/S-8-POLPIL-B_paired_1.fastq.gz,11979677
/home/def-ilafores/analysis/boreal_moss/preproc/S-8-POLPIL-G/S-8-POLPIL-G_paired_1.fastq.gz,10637427
/home/def-ilafores/analysis/boreal_moss/preproc/S-9-DICUND-B/S-9-DICUND-B_paired_1.fastq.gz,10541783
/home/def-ilafores/analysis/boreal_moss/preproc/S-9-DICUND-G/S-9-DICUND-G_paired_1.fastq.gz,10490142
/home/def-ilafores/analysis/boreal_moss/preproc/S-9-POLCOM-B/S-9-POLCOM-B_paired_1.fastq.gz,10886156
/home/def-ilafores/analysis/boreal_moss/preproc/S-9-POLCOM-G/S-9-POLCOM-G_paired_1.fastq.gz,8373993
/home/def-ilafores/analysis/boreal_moss/preproc/S-9-POLJUN-B/S-9-POLJUN-B_paired_1.fastq.gz,11161688
/home/def-ilafores/analysis/boreal_moss/preproc/S-9-POLJUN-G/S-9-POLJUN-G_paired_1.fastq.gz,9871414
/home/def-ilafores/analysis/boreal_moss/preproc/S-9-POLPIL-B/S-9-POLPIL-B_paired_1.fastq.gz,10964124
/home/def-ilafores/analysis/boreal_moss/preproc/S-9-POLPIL-G/S-9-POLPIL-G_paired_1.fastq.gz,10642822
/home/def-ilafores/analysis/boreal_moss/preproc/W-1-POLJUN-G/W-1-POLJUN-G_paired_1.fastq.gz,8574927
/home/def-ilafores/analysis/boreal_moss/preproc/W-1-TORTOR-G/W-1-TORTOR-G_paired_1.fastq.gz,8486543
/home/def-ilafores/analysis/boreal_moss/preproc/W-2-POLJUN-G/W-2-POLJUN-G_paired_1.fastq.gz,8793982
/home/def-ilafores/analysis/boreal_moss/preproc/W-2-TORTOR-G/W-2-TORTOR-G_paired_1.fastq.gz,6975237
/home/def-ilafores/analysis/boreal_moss/preproc/W-3-POLJUN-G/W-3-POLJUN-G_paired_1.fastq.gz,7742834
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ1/GQ1_paired_1.fastq,4335799
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ10/GQ10_paired_1.fastq,24717488
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ11/GQ11_paired_1.fastq,1839053
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ12/GQ12_paired_1.fastq,1736531
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ13/GQ13_paired_1.fastq,9840526
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ14/GQ14_paired_1.fastq,16228920
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ15/GQ15_paired_1.fastq,7737279
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ16/GQ16_paired_1.fastq,3483139
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ17b/GQ17b_paired_1.fastq,16892924
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ18/GQ18_paired_1.fastq,25698891
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ19/GQ19_paired_1.fastq,3506913
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ2/GQ2_paired_1.fastq,14572865
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ20/GQ20_paired_1.fastq,6451638
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ21/GQ21_paired_1.fastq,14801148
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ22/GQ22_paired_1.fastq,13390452
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ23/GQ23_paired_1.fastq,10383825
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ24/GQ24_paired_1.fastq,4507488
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ25/GQ25_paired_1.fastq,2460747
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ26/GQ26_paired_1.fastq,2694765
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ3/GQ3_paired_1.fastq,9186394
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ4/GQ4_paired_1.fastq,2552267
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ5/GQ5_paired_1.fastq,15795514
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ6/GQ6_paired_1.fastq,13573727
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ7/GQ7_paired_1.fastq,5655927
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ8/GQ8_paired_1.fastq,18137175
/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ9/GQ9_paired_1.fastq,17407596
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ27/GQ27_paired_1.fastq,2744787
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ28/GQ28_paired_1.fastq,1810231
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ29/GQ29_paired_1.fastq,26426680
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ32/GQ32_paired_1.fastq,39778774
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ33/GQ33_paired_1.fastq,32269432
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ34/GQ34_paired_1.fastq,40464395
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ35/GQ35_paired_1.fastq,51262502
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ36/GQ36_paired_1.fastq,40517868
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ37/GQ37_paired_1.fastq,52676976
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ38/GQ38_paired_1.fastq,33418611
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ39/GQ39_paired_1.fastq,36195171
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ40/GQ40_paired_1.fastq,31376911
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_paired_1.fastq,31901906
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ42/GQ42_paired_1.fastq,42388040
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ43/GQ43_paired_1.fastq,43556837
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ44/GQ44_paired_1.fastq,41956851
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ45/GQ45_paired_1.fastq,43283657
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ46/GQ46_paired_1.fastq,33213019
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ47/GQ47_paired_1.fastq,40966891
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ48/GQ48_paired_1.fastq,43229951
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ49/GQ49_paired_1.fastq,34218616
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ50/GQ50_paired_1.fastq,39055292
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ52/GQ52_paired_1.fastq,42896290
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ53/GQ53_paired_1.fastq,38729826
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ54/GQ54_paired_1.fastq,40533414
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ55/GQ55_paired_1.fastq,35316690
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ56/GQ56_paired_1.fastq,43052398
/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/MSA_3001/MSA_3001_paired_1.fastq,41234511
