filepath,count
PD/preproc/SRR19064503/SRR19064503_paired_1.fastq,42918698
PD/preproc/SRR19064504/SRR19064504_paired_1.fastq,24544686
PD/preproc/SRR19064505/SRR19064505_paired_1.fastq,18226286
PD/preproc/SRR19064506/SRR19064506_paired_1.fastq,15075414
PD/preproc/SRR19064507/SRR19064507_paired_1.fastq,16042929
PD/preproc/SRR19064508/SRR19064508_paired_1.fastq,19711814
PD/preproc/SRR19064509/SRR19064509_paired_1.fastq,11220778
PD/preproc/SRR19064510/SRR19064510_paired_1.fastq,24437747
PD/preproc/SRR19064511/SRR19064511_paired_1.fastq,35065771
PD/preproc/SRR19064512/SRR19064512_paired_1.fastq,24733666
PD/preproc/SRR19064513/SRR19064513_paired_1.fastq,15068762
PD/preproc/SRR19064514/SRR19064514_paired_1.fastq,28476578
PD/preproc/SRR19064515/SRR19064515_paired_1.fastq,12775596
PD/preproc/SRR19064516/SRR19064516_paired_1.fastq,13631019
PD/preproc/SRR19064517/SRR19064517_paired_1.fastq,33775317
PD/preproc/SRR19064518/SRR19064518_paired_1.fastq,22833765
PD/preproc/SRR19064519/SRR19064519_paired_1.fastq,14001890
PD/preproc/SRR19064520/SRR19064520_paired_1.fastq,26193525
PD/preproc/SRR19064521/SRR19064521_paired_1.fastq,22681859
PD/preproc/SRR19064522/SRR19064522_paired_1.fastq,29248530
PD/preproc/SRR19064523/SRR19064523_paired_1.fastq,23071741
PD/preproc/SRR19064524/SRR19064524_paired_1.fastq,18293152
PD/preproc/SRR19064525/SRR19064525_paired_1.fastq,33780857
PD/preproc/SRR19064526/SRR19064526_paired_1.fastq,23242227
PD/preproc/SRR19064527/SRR19064527_paired_1.fastq,21949479
PD/preproc/SRR19064528/SRR19064528_paired_1.fastq,21149431
PD/preproc/SRR19064529/SRR19064529_paired_1.fastq,37252266
PD/preproc/SRR19064530/SRR19064530_paired_1.fastq,15161941
PD/preproc/SRR19064531/SRR19064531_paired_1.fastq,22895401
PD/preproc/SRR19064532/SRR19064532_paired_1.fastq,26271621
PD/preproc/SRR19064533/SRR19064533_paired_1.fastq,37050085
PD/preproc/SRR19064534/SRR19064534_paired_1.fastq,28655051
PD/preproc/SRR19064535/SRR19064535_paired_1.fastq,33223961
PD/preproc/SRR19064536/SRR19064536_paired_1.fastq,23263866
PD/preproc/SRR19064537/SRR19064537_paired_1.fastq,23438390
PD/preproc/SRR19064538/SRR19064538_paired_1.fastq,29531085
PD/preproc/SRR19064539/SRR19064539_paired_1.fastq,39725269
PD/preproc/SRR19064540/SRR19064540_paired_1.fastq,41947269
PD/preproc/SRR19064541/SRR19064541_paired_1.fastq,41480534
PD/preproc/SRR19064542/SRR19064542_paired_1.fastq,28372157
PD/preproc/SRR19064543/SRR19064543_paired_1.fastq,29931364
PD/preproc/SRR19064544/SRR19064544_paired_1.fastq,25744832
PD/preproc/SRR19064545/SRR19064545_paired_1.fastq,27139450
PD/preproc/SRR19064546/SRR19064546_paired_1.fastq,14675999
PD/preproc/SRR19064547/SRR19064547_paired_1.fastq,26313933
PD/preproc/SRR19064548/SRR19064548_paired_1.fastq,28978563
PD/preproc/SRR19064549/SRR19064549_paired_1.fastq,42607904
PD/preproc/SRR19064550/SRR19064550_paired_1.fastq,55369835
PD/preproc/SRR19064551/SRR19064551_paired_1.fastq,30049030
PD/preproc/SRR19064552/SRR19064552_paired_1.fastq,28950074
PD/preproc/SRR19064553/SRR19064553_paired_1.fastq,30343165
PD/preproc/SRR19064554/SRR19064554_paired_1.fastq,28473669
PD/preproc/SRR19064555/SRR19064555_paired_1.fastq,23235668
PD/preproc/SRR19064556/SRR19064556_paired_1.fastq,28770481
PD/preproc/SRR19064557/SRR19064557_paired_1.fastq,14799057
PD/preproc/SRR19064558/SRR19064558_paired_1.fastq,40010702
PD/preproc/SRR19064559/SRR19064559_paired_1.fastq,41124783
PD/preproc/SRR19064560/SRR19064560_paired_1.fastq,13699340
PD/preproc/SRR19064561/SRR19064561_paired_1.fastq,11458641
PD/preproc/SRR19064562/SRR19064562_paired_1.fastq,18771343
PD/preproc/SRR19064563/SRR19064563_paired_1.fastq,38330902
PD/preproc/SRR19064564/SRR19064564_paired_1.fastq,12389862
PD/preproc/SRR19064565/SRR19064565_paired_1.fastq,15151763
PD/preproc/SRR19064566/SRR19064566_paired_1.fastq,14800874
PD/preproc/SRR19064567/SRR19064567_paired_1.fastq,18032402
PD/preproc/SRR19064568/SRR19064568_paired_1.fastq,11356352
PD/preproc/SRR19064569/SRR19064569_paired_1.fastq,15364463
PD/preproc/SRR19064570/SRR19064570_paired_1.fastq,14053374
PD/preproc/SRR19064571/SRR19064571_paired_1.fastq,16795055
PD/preproc/SRR19064572/SRR19064572_paired_1.fastq,15055684
PD/preproc/SRR19064573/SRR19064573_paired_1.fastq,16054673
PD/preproc/SRR19064574/SRR19064574_paired_1.fastq,18930868
PD/preproc/SRR19064575/SRR19064575_paired_1.fastq,18448972
PD/preproc/SRR19064576/SRR19064576_paired_1.fastq,16609431
PD/preproc/SRR19064577/SRR19064577_paired_1.fastq,16531014
PD/preproc/SRR19064578/SRR19064578_paired_1.fastq,18145656
PD/preproc/SRR19064579/SRR19064579_paired_1.fastq,20117222
PD/preproc/SRR19064580/SRR19064580_paired_1.fastq,24784900
PD/preproc/SRR19064581/SRR19064581_paired_1.fastq,22559397
PD/preproc/SRR19064582/SRR19064582_paired_1.fastq,14787690
PD/preproc/SRR19064583/SRR19064583_paired_1.fastq,19254540
PD/preproc/SRR19064584/SRR19064584_paired_1.fastq,20233316
PD/preproc/SRR19064585/SRR19064585_paired_1.fastq,23608800
PD/preproc/SRR19064586/SRR19064586_paired_1.fastq,23209399
PD/preproc/SRR19064587/SRR19064587_paired_1.fastq,17567523
PD/preproc/SRR19064588/SRR19064588_paired_1.fastq,20285650
PD/preproc/SRR19064589/SRR19064589_paired_1.fastq,26049795
PD/preproc/SRR19064590/SRR19064590_paired_1.fastq,21360466
PD/preproc/SRR19064591/SRR19064591_paired_1.fastq,26210370
PD/preproc/SRR19064592/SRR19064592_paired_1.fastq,19720685
PD/preproc/SRR19064593/SRR19064593_paired_1.fastq,19218427
PD/preproc/SRR19064594/SRR19064594_paired_1.fastq,16687751
PD/preproc/SRR19064595/SRR19064595_paired_1.fastq,17128525
PD/preproc/SRR19064596/SRR19064596_paired_1.fastq,17896673
PD/preproc/SRR19064597/SRR19064597_paired_1.fastq,16635160
PD/preproc/SRR19064598/SRR19064598_paired_1.fastq,18938616
PD/preproc/SRR19064599/SRR19064599_paired_1.fastq,17040281
PD/preproc/SRR19064600/SRR19064600_paired_1.fastq,19778423
PD/preproc/SRR19064601/SRR19064601_paired_1.fastq,17856224
PD/preproc/SRR19064602/SRR19064602_paired_1.fastq,18847599
PD/preproc/SRR19064603/SRR19064603_paired_1.fastq,15592328
PD/preproc/SRR19064604/SRR19064604_paired_1.fastq,17774756
PD/preproc/SRR19064605/SRR19064605_paired_1.fastq,19738123
PD/preproc/SRR19064606/SRR19064606_paired_1.fastq,18135042
PD/preproc/SRR19064607/SRR19064607_paired_1.fastq,24743925
PD/preproc/SRR19064608/SRR19064608_paired_1.fastq,20044862
PD/preproc/SRR19064609/SRR19064609_paired_1.fastq,16723977
PD/preproc/SRR19064610/SRR19064610_paired_1.fastq,15017123
PD/preproc/SRR19064611/SRR19064611_paired_1.fastq,15673836
PD/preproc/SRR19064612/SRR19064612_paired_1.fastq,17731016
PD/preproc/SRR19064613/SRR19064613_paired_1.fastq,18465137
PD/preproc/SRR19064614/SRR19064614_paired_1.fastq,17325601
PD/preproc/SRR19064615/SRR19064615_paired_1.fastq,17167543
PD/preproc/SRR19064616/SRR19064616_paired_1.fastq,20975260
PD/preproc/SRR19064617/SRR19064617_paired_1.fastq,22077575
PD/preproc/SRR19064618/SRR19064618_paired_1.fastq,16787189
PD/preproc/SRR19064619/SRR19064619_paired_1.fastq,16070739
PD/preproc/SRR19064620/SRR19064620_paired_1.fastq,20818760
PD/preproc/SRR19064621/SRR19064621_paired_1.fastq,15508724
PD/preproc/SRR19064622/SRR19064622_paired_1.fastq,17116648
PD/preproc/SRR19064623/SRR19064623_paired_1.fastq,19581022
PD/preproc/SRR19064624/SRR19064624_paired_1.fastq,17245463
PD/preproc/SRR19064625/SRR19064625_paired_1.fastq,15588163
PD/preproc/SRR19064626/SRR19064626_paired_1.fastq,14398225
PD/preproc/SRR19064627/SRR19064627_paired_1.fastq,15831883
PD/preproc/SRR19064628/SRR19064628_paired_1.fastq,16190180
PD/preproc/SRR19064629/SRR19064629_paired_1.fastq,16011345
PD/preproc/SRR19064630/SRR19064630_paired_1.fastq,16480959
PD/preproc/SRR19064631/SRR19064631_paired_1.fastq,14783595
PD/preproc/SRR19064632/SRR19064632_paired_1.fastq,15972441
PD/preproc/SRR19064633/SRR19064633_paired_1.fastq,16682703
PD/preproc/SRR19064634/SRR19064634_paired_1.fastq,20067920
PD/preproc/SRR19064635/SRR19064635_paired_1.fastq,17141573
PD/preproc/SRR19064636/SRR19064636_paired_1.fastq,18213364
PD/preproc/SRR19064637/SRR19064637_paired_1.fastq,15937924
PD/preproc/SRR19064638/SRR19064638_paired_1.fastq,15583321
PD/preproc/SRR19064639/SRR19064639_paired_1.fastq,15775617
PD/preproc/SRR19064640/SRR19064640_paired_1.fastq,20663185
PD/preproc/SRR19064641/SRR19064641_paired_1.fastq,16782865
PD/preproc/SRR19064642/SRR19064642_paired_1.fastq,121799901
PD/preproc/SRR19064643/SRR19064643_paired_1.fastq,37520560
PD/preproc/SRR19064644/SRR19064644_paired_1.fastq,19649167
PD/preproc/SRR19064645/SRR19064645_paired_1.fastq,26141205
PD/preproc/SRR19064646/SRR19064646_paired_1.fastq,32032423
PD/preproc/SRR19064647/SRR19064647_paired_1.fastq,41139989
PD/preproc/SRR19064648/SRR19064648_paired_1.fastq,29331567
PD/preproc/SRR19064649/SRR19064649_paired_1.fastq,27822006
PD/preproc/SRR19064650/SRR19064650_paired_1.fastq,30969054
PD/preproc/SRR19064651/SRR19064651_paired_1.fastq,30617524
PD/preproc/SRR19064652/SRR19064652_paired_1.fastq,23567078
PD/preproc/SRR19064653/SRR19064653_paired_1.fastq,15119976
PD/preproc/SRR19064654/SRR19064654_paired_1.fastq,30185015
PD/preproc/SRR19064655/SRR19064655_paired_1.fastq,33794061
PD/preproc/SRR19064656/SRR19064656_paired_1.fastq,29381483
PD/preproc/SRR19064657/SRR19064657_paired_1.fastq,32737636
PD/preproc/SRR19064658/SRR19064658_paired_1.fastq,26860339
PD/preproc/SRR19064659/SRR19064659_paired_1.fastq,27230897
PD/preproc/SRR19064660/SRR19064660_paired_1.fastq,30832842
PD/preproc/SRR19064661/SRR19064661_paired_1.fastq,30723828
PD/preproc/SRR19064662/SRR19064662_paired_1.fastq,32128043
PD/preproc/SRR19064663/SRR19064663_paired_1.fastq,42123496
PD/preproc/SRR19064664/SRR19064664_paired_1.fastq,25810313
PD/preproc/SRR19064665/SRR19064665_paired_1.fastq,29187767
PD/preproc/SRR19064666/SRR19064666_paired_1.fastq,33771296
PD/preproc/SRR19064667/SRR19064667_paired_1.fastq,19127161
PD/preproc/SRR19064668/SRR19064668_paired_1.fastq,36692571
PD/preproc/SRR19064669/SRR19064669_paired_1.fastq,28851527
PD/preproc/SRR19064670/SRR19064670_paired_1.fastq,28348343
PD/preproc/SRR19064671/SRR19064671_paired_1.fastq,27754111
PD/preproc/SRR19064672/SRR19064672_paired_1.fastq,29462188
PD/preproc/SRR19064673/SRR19064673_paired_1.fastq,25329884
PD/preproc/SRR19064674/SRR19064674_paired_1.fastq,29710174
PD/preproc/SRR19064675/SRR19064675_paired_1.fastq,16346952
PD/preproc/SRR19064676/SRR19064676_paired_1.fastq,36490926
PD/preproc/SRR19064677/SRR19064677_paired_1.fastq,36602708
PD/preproc/SRR19064678/SRR19064678_paired_1.fastq,30582846
PD/preproc/SRR19064679/SRR19064679_paired_1.fastq,27495145
PD/preproc/SRR19064680/SRR19064680_paired_1.fastq,18233727
PD/preproc/SRR19064681/SRR19064681_paired_1.fastq,46651416
PD/preproc/SRR19064682/SRR19064682_paired_1.fastq,29551057
PD/preproc/SRR19064683/SRR19064683_paired_1.fastq,21502975
PD/preproc/SRR19064684/SRR19064684_paired_1.fastq,29941805
PD/preproc/SRR19064685/SRR19064685_paired_1.fastq,33363322
PD/preproc/SRR19064686/SRR19064686_paired_1.fastq,37492489
PD/preproc/SRR19064687/SRR19064687_paired_1.fastq,31292954
PD/preproc/SRR19064688/SRR19064688_paired_1.fastq,19810638
PD/preproc/SRR19064689/SRR19064689_paired_1.fastq,21589262
PD/preproc/SRR19064690/SRR19064690_paired_1.fastq,22515504
PD/preproc/SRR19064691/SRR19064691_paired_1.fastq,25260134
PD/preproc/SRR19064692/SRR19064692_paired_1.fastq,10800998
PD/preproc/SRR19064693/SRR19064693_paired_1.fastq,31182332
PD/preproc/SRR19064694/SRR19064694_paired_1.fastq,15558831
PD/preproc/SRR19064695/SRR19064695_paired_1.fastq,14260917
PD/preproc/SRR19064696/SRR19064696_paired_1.fastq,15592548
PD/preproc/SRR19064697/SRR19064697_paired_1.fastq,17499185
PD/preproc/SRR19064698/SRR19064698_paired_1.fastq,13752049
PD/preproc/SRR19064699/SRR19064699_paired_1.fastq,12040864
PD/preproc/SRR19064700/SRR19064700_paired_1.fastq,16500350
PD/preproc/SRR19064701/SRR19064701_paired_1.fastq,17499988
PD/preproc/SRR19064702/SRR19064702_paired_1.fastq,13932433
PD/preproc/SRR19064703/SRR19064703_paired_1.fastq,14712365
PD/preproc/SRR19064704/SRR19064704_paired_1.fastq,18552309
PD/preproc/SRR19064705/SRR19064705_paired_1.fastq,12190418
PD/preproc/SRR19064706/SRR19064706_paired_1.fastq,18494947
PD/preproc/SRR19064707/SRR19064707_paired_1.fastq,12863264
PD/preproc/SRR19064708/SRR19064708_paired_1.fastq,13192300
PD/preproc/SRR19064709/SRR19064709_paired_1.fastq,14405731
PD/preproc/SRR19064710/SRR19064710_paired_1.fastq,22296408
PD/preproc/SRR19064711/SRR19064711_paired_1.fastq,28904871
PD/preproc/SRR19064712/SRR19064712_paired_1.fastq,18704813
PD/preproc/SRR19064713/SRR19064713_paired_1.fastq,32289211
PD/preproc/SRR19064714/SRR19064714_paired_1.fastq,27225840
PD/preproc/SRR19064715/SRR19064715_paired_1.fastq,13631345
PD/preproc/SRR19064716/SRR19064716_paired_1.fastq,27219383
PD/preproc/SRR19064717/SRR19064717_paired_1.fastq,24430552
PD/preproc/SRR19064718/SRR19064718_paired_1.fastq,24246121
PD/preproc/SRR19064719/SRR19064719_paired_1.fastq,25955267
PD/preproc/SRR19064720/SRR19064720_paired_1.fastq,26662657
PD/preproc/SRR19064721/SRR19064721_paired_1.fastq,31134061
PD/preproc/SRR19064722/SRR19064722_paired_1.fastq,26841931
PD/preproc/SRR19064723/SRR19064723_paired_1.fastq,24626467
PD/preproc/SRR19064724/SRR19064724_paired_1.fastq,23274065
PD/preproc/SRR19064725/SRR19064725_paired_1.fastq,32045718
PD/preproc/SRR19064726/SRR19064726_paired_1.fastq,26663167
PD/preproc/SRR19064727/SRR19064727_paired_1.fastq,23784708
PD/preproc/SRR19064728/SRR19064728_paired_1.fastq,29195677
PD/preproc/SRR19064729/SRR19064729_paired_1.fastq,31085278
PD/preproc/SRR19064730/SRR19064730_paired_1.fastq,15622171
PD/preproc/SRR19064731/SRR19064731_paired_1.fastq,28670143
PD/preproc/SRR19064732/SRR19064732_paired_1.fastq,27734608
PD/preproc/SRR19064733/SRR19064733_paired_1.fastq,26289908
PD/preproc/SRR19064734/SRR19064734_paired_1.fastq,29418930
PD/preproc/SRR19064735/SRR19064735_paired_1.fastq,28493233
PD/preproc/SRR19064736/SRR19064736_paired_1.fastq,27669209
PD/preproc/SRR19064737/SRR19064737_paired_1.fastq,25832055
PD/preproc/SRR19064738/SRR19064738_paired_1.fastq,26770971
PD/preproc/SRR19064739/SRR19064739_paired_1.fastq,27316388
PD/preproc/SRR19064740/SRR19064740_paired_1.fastq,28012318
PD/preproc/SRR19064741/SRR19064741_paired_1.fastq,12789737
PD/preproc/SRR19064742/SRR19064742_paired_1.fastq,30530993
PD/preproc/SRR19064743/SRR19064743_paired_1.fastq,40305327
PD/preproc/SRR19064744/SRR19064744_paired_1.fastq,35994245
PD/preproc/SRR19064745/SRR19064745_paired_1.fastq,25276200
PD/preproc/SRR19064746/SRR19064746_paired_1.fastq,13285122
PD/preproc/SRR19064747/SRR19064747_paired_1.fastq,15830082
PD/preproc/SRR19064748/SRR19064748_paired_1.fastq,28273190
PD/preproc/SRR19064749/SRR19064749_paired_1.fastq,25372776
PD/preproc/SRR19064750/SRR19064750_paired_1.fastq,35269459
PD/preproc/SRR19064751/SRR19064751_paired_1.fastq,41554337
PD/preproc/SRR19064752/SRR19064752_paired_1.fastq,36710235
PD/preproc/SRR19064753/SRR19064753_paired_1.fastq,30739512
PD/preproc/SRR19064754/SRR19064754_paired_1.fastq,24561836
PD/preproc/SRR19064755/SRR19064755_paired_1.fastq,23868988
PD/preproc/SRR19064756/SRR19064756_paired_1.fastq,17436324
PD/preproc/SRR19064757/SRR19064757_paired_1.fastq,21229145
PD/preproc/SRR19064758/SRR19064758_paired_1.fastq,21706369
PD/preproc/SRR19064759/SRR19064759_paired_1.fastq,19079567
PD/preproc/SRR19064760/SRR19064760_paired_1.fastq,29878351
PD/preproc/SRR19064761/SRR19064761_paired_1.fastq,11318827
PD/preproc/SRR19064762/SRR19064762_paired_1.fastq,19277321
PD/preproc/SRR19064763/SRR19064763_paired_1.fastq,24538035
PD/preproc/SRR19064764/SRR19064764_paired_1.fastq,26930195
PD/preproc/SRR19064765/SRR19064765_paired_1.fastq,2082224
PD/preproc/SRR19064766/SRR19064766_paired_1.fastq,21096522
PD/preproc/SRR19064767/SRR19064767_paired_1.fastq,28877134
PD/preproc/SRR19064768/SRR19064768_paired_1.fastq,23700215
PD/preproc/SRR19064769/SRR19064769_paired_1.fastq,11352179
PD/preproc/SRR19064770/SRR19064770_paired_1.fastq,17453556
PD/preproc/SRR19064771/SRR19064771_paired_1.fastq,11652312
PD/preproc/SRR19064772/SRR19064772_paired_1.fastq,16034092
PD/preproc/SRR19064773/SRR19064773_paired_1.fastq,19880853
PD/preproc/SRR19064774/SRR19064774_paired_1.fastq,17242367
PD/preproc/SRR19064775/SRR19064775_paired_1.fastq,13604930
PD/preproc/SRR19064776/SRR19064776_paired_1.fastq,11267279
PD/preproc/SRR19064777/SRR19064777_paired_1.fastq,12945841
PD/preproc/SRR19064778/SRR19064778_paired_1.fastq,13478784
PD/preproc/SRR19064779/SRR19064779_paired_1.fastq,13059085
PD/preproc/SRR19064780/SRR19064780_paired_1.fastq,16839718
PD/preproc/SRR19064781/SRR19064781_paired_1.fastq,13975383
PD/preproc/SRR19064782/SRR19064782_paired_1.fastq,14547870
PD/preproc/SRR19064783/SRR19064783_paired_1.fastq,13986703
PD/preproc/SRR19064784/SRR19064784_paired_1.fastq,11775317
PD/preproc/SRR19064785/SRR19064785_paired_1.fastq,14080070
PD/preproc/SRR19064786/SRR19064786_paired_1.fastq,12802052
PD/preproc/SRR19064787/SRR19064787_paired_1.fastq,16732348
PD/preproc/SRR19064788/SRR19064788_paired_1.fastq,14288711
PD/preproc/SRR19064789/SRR19064789_paired_1.fastq,14921875
PD/preproc/SRR19064790/SRR19064790_paired_1.fastq,14279880
PD/preproc/SRR19064791/SRR19064791_paired_1.fastq,18449022
PD/preproc/SRR19064792/SRR19064792_paired_1.fastq,15388818
PD/preproc/SRR19064793/SRR19064793_paired_1.fastq,19546183
PD/preproc/SRR19064794/SRR19064794_paired_1.fastq,18103032
PD/preproc/SRR19064795/SRR19064795_paired_1.fastq,17899399
PD/preproc/SRR19064796/SRR19064796_paired_1.fastq,17060669
PD/preproc/SRR19064797/SRR19064797_paired_1.fastq,14463207
PD/preproc/SRR19064798/SRR19064798_paired_1.fastq,19553629
PD/preproc/SRR19064799/SRR19064799_paired_1.fastq,22647339
PD/preproc/SRR19064800/SRR19064800_paired_1.fastq,17264311
PD/preproc/SRR19064801/SRR19064801_paired_1.fastq,19806113
PD/preproc/SRR19064802/SRR19064802_paired_1.fastq,17481113
PD/preproc/SRR19064803/SRR19064803_paired_1.fastq,17634242
PD/preproc/SRR19064804/SRR19064804_paired_1.fastq,16459323
PD/preproc/SRR19064805/SRR19064805_paired_1.fastq,13374304
PD/preproc/SRR19064806/SRR19064806_paired_1.fastq,19189190
PD/preproc/SRR19064807/SRR19064807_paired_1.fastq,16797126
PD/preproc/SRR19064808/SRR19064808_paired_1.fastq,19072846
PD/preproc/SRR19064809/SRR19064809_paired_1.fastq,19483865
PD/preproc/SRR19064810/SRR19064810_paired_1.fastq,18424323
PD/preproc/SRR19064811/SRR19064811_paired_1.fastq,17262594
PD/preproc/SRR19064812/SRR19064812_paired_1.fastq,19543119
PD/preproc/SRR19064813/SRR19064813_paired_1.fastq,15885500
PD/preproc/SRR19064814/SRR19064814_paired_1.fastq,24079419
PD/preproc/SRR19064815/SRR19064815_paired_1.fastq,21893367
PD/preproc/SRR19064816/SRR19064816_paired_1.fastq,18682407
PD/preproc/SRR19064817/SRR19064817_paired_1.fastq,23953566
PD/preproc/SRR19064818/SRR19064818_paired_1.fastq,21081747
PD/preproc/SRR19064819/SRR19064819_paired_1.fastq,17391383
PD/preproc/SRR19064820/SRR19064820_paired_1.fastq,18825344
PD/preproc/SRR19064821/SRR19064821_paired_1.fastq,16013208
PD/preproc/SRR19064822/SRR19064822_paired_1.fastq,18557771
PD/preproc/SRR19064823/SRR19064823_paired_1.fastq,16088020
PD/preproc/SRR19064824/SRR19064824_paired_1.fastq,19784309
PD/preproc/SRR19064825/SRR19064825_paired_1.fastq,18140536
PD/preproc/SRR19064826/SRR19064826_paired_1.fastq,18511703
PD/preproc/SRR19064827/SRR19064827_paired_1.fastq,12741877
PD/preproc/SRR19064828/SRR19064828_paired_1.fastq,13833463
PD/preproc/SRR19064829/SRR19064829_paired_1.fastq,18332699
PD/preproc/SRR19064830/SRR19064830_paired_1.fastq,18069828
PD/preproc/SRR19064831/SRR19064831_paired_1.fastq,21821921
PD/preproc/SRR19064832/SRR19064832_paired_1.fastq,16907645
PD/preproc/SRR19064833/SRR19064833_paired_1.fastq,16491448
PD/preproc/SRR19064834/SRR19064834_paired_1.fastq,17512826
PD/preproc/SRR19064835/SRR19064835_paired_1.fastq,20437945
PD/preproc/SRR19064836/SRR19064836_paired_1.fastq,19167880
PD/preproc/SRR19064837/SRR19064837_paired_1.fastq,19935283
PD/preproc/SRR19064838/SRR19064838_paired_1.fastq,16929471
PD/preproc/SRR19064839/SRR19064839_paired_1.fastq,15806369
PD/preproc/SRR19064840/SRR19064840_paired_1.fastq,16086522
PD/preproc/SRR19064841/SRR19064841_paired_1.fastq,22011008
PD/preproc/SRR19064842/SRR19064842_paired_1.fastq,18476135
PD/preproc/SRR19064843/SRR19064843_paired_1.fastq,22539492
PD/preproc/SRR19064844/SRR19064844_paired_1.fastq,23742334
PD/preproc/SRR19064845/SRR19064845_paired_1.fastq,22221097
PD/preproc/SRR19064846/SRR19064846_paired_1.fastq,20492999
PD/preproc/SRR19064847/SRR19064847_paired_1.fastq,20391869
PD/preproc/SRR19064848/SRR19064848_paired_1.fastq,19957463
PD/preproc/SRR19064849/SRR19064849_paired_1.fastq,18416548
PD/preproc/SRR19064850/SRR19064850_paired_1.fastq,19627671
PD/preproc/SRR19064851/SRR19064851_paired_1.fastq,22325717
PD/preproc/SRR19064852/SRR19064852_paired_1.fastq,23772252
PD/preproc/SRR19064853/SRR19064853_paired_1.fastq,19928728
PD/preproc/SRR19064854/SRR19064854_paired_1.fastq,18895581
PD/preproc/SRR19064855/SRR19064855_paired_1.fastq,21519680
PD/preproc/SRR19064856/SRR19064856_paired_1.fastq,18945561
PD/preproc/SRR19064857/SRR19064857_paired_1.fastq,17501599
PD/preproc/SRR19064858/SRR19064858_paired_1.fastq,17112104
PD/preproc/SRR19064859/SRR19064859_paired_1.fastq,17213728
PD/preproc/SRR19064860/SRR19064860_paired_1.fastq,26909904
PD/preproc/SRR19064861/SRR19064861_paired_1.fastq,17312817
PD/preproc/SRR19064862/SRR19064862_paired_1.fastq,17934834
PD/preproc/SRR19064863/SRR19064863_paired_1.fastq,16266830
PD/preproc/SRR19064864/SRR19064864_paired_1.fastq,17034727
PD/preproc/SRR19064865/SRR19064865_paired_1.fastq,16320361
PD/preproc/SRR19064866/SRR19064866_paired_1.fastq,16744535
PD/preproc/SRR19064867/SRR19064867_paired_1.fastq,18401888
PD/preproc/SRR19064868/SRR19064868_paired_1.fastq,18069100
PD/preproc/SRR19064869/SRR19064869_paired_1.fastq,18619962
PD/preproc/SRR19064870/SRR19064870_paired_1.fastq,22369510
PD/preproc/SRR19064871/SRR19064871_paired_1.fastq,16224081
PD/preproc/SRR19064872/SRR19064872_paired_1.fastq,18756132
PD/preproc/SRR19064873/SRR19064873_paired_1.fastq,17726003
PD/preproc/SRR19064874/SRR19064874_paired_1.fastq,16262745
PD/preproc/SRR19064875/SRR19064875_paired_1.fastq,17892934
PD/preproc/SRR19064876/SRR19064876_paired_1.fastq,18839813
PD/preproc/SRR19064877/SRR19064877_paired_1.fastq,17815271
PD/preproc/SRR19064878/SRR19064878_paired_1.fastq,16298568
PD/preproc/SRR19064879/SRR19064879_paired_1.fastq,16668944
PD/preproc/SRR19064880/SRR19064880_paired_1.fastq,19891082
PD/preproc/SRR19064881/SRR19064881_paired_1.fastq,17056782
PD/preproc/SRR19064882/SRR19064882_paired_1.fastq,17878792
PD/preproc/SRR19064883/SRR19064883_paired_1.fastq,17753628
PD/preproc/SRR19064884/SRR19064884_paired_1.fastq,19684353
PD/preproc/SRR19064885/SRR19064885_paired_1.fastq,19078122
PD/preproc/SRR19064886/SRR19064886_paired_1.fastq,17135368
PD/preproc/SRR19064887/SRR19064887_paired_1.fastq,17636861
PD/preproc/SRR19064888/SRR19064888_paired_1.fastq,16902701
PD/preproc/SRR19064889/SRR19064889_paired_1.fastq,26709511
PD/preproc/SRR19064890/SRR19064890_paired_1.fastq,27343428
PD/preproc/SRR19064891/SRR19064891_paired_1.fastq,36399271
PD/preproc/SRR19064892/SRR19064892_paired_1.fastq,25240092
PD/preproc/SRR19064893/SRR19064893_paired_1.fastq,18380643
PD/preproc/SRR19064894/SRR19064894_paired_1.fastq,30783581
PD/preproc/SRR19064895/SRR19064895_paired_1.fastq,27214514
PD/preproc/SRR19064896/SRR19064896_paired_1.fastq,30339927
PD/preproc/SRR19064897/SRR19064897_paired_1.fastq,34281149
PD/preproc/SRR19064898/SRR19064898_paired_1.fastq,26327460
PD/preproc/SRR19064899/SRR19064899_paired_1.fastq,27488245
PD/preproc/SRR19064901/SRR19064901_paired_1.fastq,23488549
PD/preproc/SRR19064902/SRR19064902_paired_1.fastq,30944806
PD/preproc/SRR19064903/SRR19064903_paired_1.fastq,105534079
PD/preproc/SRR19064904/SRR19064904_paired_1.fastq,23515346
PD/preproc/SRR19064905/SRR19064905_paired_1.fastq,24971359
PD/preproc/SRR19064906/SRR19064906_paired_1.fastq,24763333
PD/preproc/SRR19064907/SRR19064907_paired_1.fastq,31376410
PD/preproc/SRR19064908/SRR19064908_paired_1.fastq,28754072
PD/preproc/SRR19064909/SRR19064909_paired_1.fastq,27272666
PD/preproc/SRR19064910/SRR19064910_paired_1.fastq,25380762
PD/preproc/SRR19064911/SRR19064911_paired_1.fastq,24749459
PD/preproc/SRR19064912/SRR19064912_paired_1.fastq,26714155
PD/preproc/SRR19064913/SRR19064913_paired_1.fastq,29846599
PD/preproc/SRR19064914/SRR19064914_paired_1.fastq,25514938
