name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apis	1970738	S	601	902	1503	0.14606
Gilliamella sp. wkB7	3120264	S	127	749	876	0.08513
Gilliamella apicola	1196095	S	122	638	760	0.07386
Frischella perrara	1267021	S	368	944	1312	0.12750
Enterobacter kobei	208224	S	7	791	798	0.07755
Snodgrassella alvi	1196083	S	409	826	1235	0.12002
Herbaspirillum huttiense	863372	S	2	83	85	0.00826
Commensalibacter melissae	2070537	S	49	41	90	0.00875
Paramuribaculum intestinale	2094151	S	1	0	1	0.00010
Lactobacillus sp. IBH004	2879107	S	361	440	801	0.07784
Lactobacillus sp. wkB8	1545702	S	5	95	100	0.00972
Lactobacillus apis	303541	S	369	230	599	0.05821
Lactobacillus helsingborgensis	1218494	S	157	1466	1623	0.15773
Lactobacillus kullabergensis	1218493	S	113	180	293	0.02847
Lactobacillus kimbladii	1218506	S	2	43	45	0.00437
Apilactobacillus kunkeei	148814	S	36	54	90	0.00875
Bifidobacterium asteroides	1684	S	31	4	35	0.00340
Bifidobacterium coryneforme	1687	S	8	4	12	0.00117
Cutibacterium acnes	1747	S	1	3	4	0.00039
Gordonibacter pamelaeae	471189	S	1	0	1	0.00010
Mesotoga prima	1184387	S	1	0	1	0.00010
Apis mellifera filamentous virus	1100043	S	17	0	17	0.00165
