name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Ruthenibacterium sp. TH_2024_36131	3136601	S	2	77	79	0.00001
Pusillibacter faecalis	2714358	S	805	27137	27942	0.00481
Lawsonibacter asaccharolyticus	2108523	S	543	11568	12111	0.00208
Oscillibacter sp. PEA192	2109687	S	172	14995	15167	0.00261
Oscillibacter hominis	2763056	S	67	1288	1355	0.00023
Ruminococcus sp. SR1/5	657323	S	166	12705	12871	0.00221
Faecalibacterium prausnitzii	853	S	21	1041	1062	0.00018
Faecalibacterium sp. IP-1-18	2929488	S	5	143	148	0.00003
Faecalibacterium duncaniae	411483	S	1	480	481	0.00008
Anaerotruncus colihominis	169435	S	84	2998	3082	0.00053
Dysosmobacter welbionis	2093857	S	59	4737	4796	0.00082
Vescimonas coprocola	2714355	S	30	1084	1114	0.00019
Pseudoflavonifractor gallinarum	2779352	S	4	209	213	0.00004
Eubacterium ramulus	39490	S	424	3497	3921	0.00067
Eubacterium callanderi	53442	S	24	258	282	0.00005
Clostridium sp. C45	3373596	S	381	27050	27431	0.00472
Clostridium sp. M62/1	411486	S	3	455	458	0.00008
Clostridium perfringens	1502	S	7	242	249	0.00004
Lactonifactor longoviformis	341220	S	8	162	170	0.00003
Agathobaculum massiliense	3014267	S	28	2350	2378	0.00041
Intestinibacillus sp. NTUH-41-i26	3079303	S	2	189	191	0.00003
Butyricicoccus sp. GAM44	2109686	S	1	0	1	0.00000
Intestinimonas butyriciproducens	1297617	S	18	467	485	0.00008
Flintibacter sp. KGMB00164	2610895	S	13	5	18	0.00000
Emergencia timonensis	1776384	S	90	1502	1592	0.00027
Romboutsia ilealis	1115758	S	3	105	108	0.00002
Clostridioides difficile	1496	S	3	558	561	0.00010
Christensenella massiliensis	1805714	S	43	1355	1398	0.00024
Christensenella sp. MSJ-20	2841518	S	2	71	73	0.00001
Monoglobus pectinilyticus	1981510	S	2	52	54	0.00001
Streptococcus thermophilus	1308	S	15	789	804	0.00014
Streptococcus gordonii	1302	S	2	93	95	0.00002
Streptococcus parapneumoniae	2993430	S	1	269	270	0.00005
Streptococcus vestibularis	1343	S	1	33	34	0.00001
Streptococcus mitis	28037	S	1	70	71	0.00001
Lactococcus lactis	1358	S	5	4427	4432	0.00076
Lactococcus cremoris	1359	S	3	764	767	0.00013
Enterococcus faecium	1352	S	11	9248	9259	0.00159
Limosilactobacillus vaginalis	1633	S	3	79	82	0.00001
Limosilactobacillus fermentum	1613	S	1	74	75	0.00001
Lacticaseibacillus rhamnosus	47715	S	2	74	76	0.00001
Abiotrophia defectiva	46125	S	3	826	829	0.00014
Granulicatella adiacens	46124	S	1	55	56	0.00001
Brochothrix thermosphacta	2756	S	15	259	274	0.00005
Gemella morbillorum	29391	S	2	204	206	0.00004
Thomasclavelia ramosa	1547	S	104	2021	2125	0.00037
Holdemania massiliensis	1468449	S	3	24	27	0.00000
Longicatena caecimuris	1796635	S	1	88	89	0.00002
Amedibacterium intestinale	2583452	S	1	47	48	0.00001
Turicibacter sanguinis	154288	S	2	22	24	0.00000
Phascolarctobacterium faecium	33025	S	82	0	82	0.00001
Veillonella parvula	29466	S	2	75	77	0.00001
Selenobaculum gibii	3054208	S	2	0	2	0.00000
Eggerthella lenta	84112	S	1334	21931	23265	0.00400
Eggerthella sp. YY7918	502558	S	1	21	22	0.00000
Adlercreutzia hattorii	2707299	S	298	5016	5314	0.00091
Adlercreutzia equolifaciens	446660	S	154	195	349	0.00006
Gordonibacter urolithinfaciens	1335613	S	38	975	1013	0.00017
Gordonibacter pamelaeae	471189	S	12	58	70	0.00001
Bifidobacterium longum	216816	S	556	11426	11982	0.00206
Bifidobacterium breve	1685	S	20	221	241	0.00004
Bifidobacterium dentium	1689	S	3	0	3	0.00000
Bifidobacterium adolescentis	1680	S	3	92	95	0.00002
Parascardovia denticolens	78258	S	3	1	4	0.00000
Actinomyces massiliensis	461393	S	1	7	8	0.00000
Schaalia odontolytica	1660	S	2	3	5	0.00000
Arachnia propionica	1750	S	2	1	3	0.00000
Propionibacterium freudenreichii	1744	S	1	37	38	0.00001
Rothia aeria	172042	S	2	22	24	0.00000
Corynebacterium durum	61592	S	2	1	3	0.00000
Fusobacterium mortiferum	850	S	2	867	869	0.00015
