#Classification	SRR5091552_bracken_O.kreport
k__Bacteria	9910449
k__Bacteria|p__Bacteroidetes	7441906
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	7441248
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	7441245
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales	3
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	371
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	371
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	138
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	138
k__Bacteria|p__Bacteroidetes|c__Chitinophagia	76
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales	76
k__Bacteria|p__Bacteroidetes|c__Cytophagia	70
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	70
k__Bacteria|p__Bacteroidetes|c__Saprospiria	1
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales	1
k__Bacteria|p__Chlorobi	2
k__Bacteria|p__Chlorobi|c__Chlorobia	2
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales	2
k__Bacteria|p__Gemmatimonadetes	11
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	11
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales	11
k__Bacteria|p__Fibrobacteres	5
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria	5
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales	5
k__Bacteria|p__Firmicutes	2142256
k__Bacteria|p__Firmicutes|c__Clostridia	1979754
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	1979700
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales	45
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales	8
k__Bacteria|p__Firmicutes|c__Negativicutes	132716
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	118214
