name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stutzerimonas stutzeri_AO	139038	S	47	856	903	0.16250
Stutzerimonas stutzeri	139027	S	8	207	215	0.03869
Stutzerimonas stutzeri_G	139046	S	2	32	34	0.00612
Stutzerimonas frequens	139002	S	2	21	23	0.00414
Stutzerimonas stutzeri_AN	139037	S	1	3	4	0.00072
Pseudomonas aeruginosa	138123	S	39	844	883	0.15890
Pseudomonas paraeruginosa	138137	S	2	29	31	0.00558
Pseudomonas_E extremaustralis	138286	S	2	16	18	0.00324
Pseudomonas_E veronii	138942	S	2	30	32	0.00576
Pseudomonas_E palmensis	138476	S	2	6	8	0.00144
Pseudomonas_E alcaligenes	138170	S	1	14	15	0.00270
Acinetobacter ihumii	137101	S	3	26	29	0.00522
Acinetobacter rongchengensis	137153	S	1	16	17	0.00306
Acinetobacter bereziniae	137066	S	1	21	22	0.00396
Kushneria sp947497025	136790	S	1	5	6	0.00108
Aquabacterium parvum	126468	S	72	452	524	0.09430
Aquabacterium sp003963115	126474	S	2	3	5	0.00090
Paraburkholderia phytofirmans	128028	S	7	24	31	0.00558
Paraburkholderia phenoliruptrix	128024	S	6	44	50	0.00900
Paraburkholderia agricolaris	127963	S	2	6	8	0.00144
Paraburkholderia fungorum	127991	S	2	6	8	0.00144
Paraburkholderia sp005503145	128062	S	2	3	5	0.00090
Cupriavidus basilensis	126906	S	2	45	47	0.00846
Caballeronia udeis	126787	S	4	2	6	0.00108
Acidovorax temperans	126391	S	1	24	25	0.00450
Hylemonella sp019745555	127248	S	1	8	9	0.00162
QFNR01 sp943913135	130419	S	3	0	3	0.00054
Xanthomonas campestris	141272	S	13	25	38	0.00684
CU05-9 sp943913335	140813	S	2	9	11	0.00198
Stenotrophomonas sp030549615	141214	S	1	1	2	0.00036
Leclercia tamurae	133191	S	1	8	9	0.00162
Alishewanella agri	132296	S	1	2	3	0.00054
Sphingomonas paucimobilis	125079	S	3	22	25	0.00450
Sphingomonas_B sp018240865	125325	S	1	9	10	0.00180
Novosphingobium panipatense_A	124442	S	1	2	3	0.00054
Qipengyuania sp002695185	124722	S	1	9	10	0.00180
Agrobacterium tomkonis	119083	S	1	8	9	0.00162
Bradyrhizobium sp017305715	120563	S	1	2	3	0.00054
Brevundimonas vitisensis	114499	S	1	0	1	0.00018
Brevundimonas sp001422455	114377	S	1	2	3	0.00054
Paracoccus salipaludis	121859	S	1	1	2	0.00036
Cutibacterium acnes	48418	S	125	1847	1972	0.35487
Cutibacterium modestum	48421	S	2	4	6	0.00108
Arachnia sp936941515	48389	S	2	8	10	0.00180
Lawsonella clevelandensis_A	46365	S	11	13	24	0.00432
Mycobacterium immunogenum	46484	S	1	7	8	0.00144
Micromonospora sp025460765	45895	S	1	2	3	0.00054
UBA3913 sp002391425	44759	S	4	2	6	0.00108
Arenivirga sp029959365	43719	S	2	1	3	0.00054
Kocuria rhizophila	45134	S	2	3	5	0.00090
Kocuria palustris	45131	S	1	8	9	0.00162
Micrococcus cohnii	45155	S	2	5	7	0.00126
Bifidobacterium pseudocatenulatum	42814	S	1	20	21	0.00378
Bifidobacterium thermacidophilum	42880	S	1	0	1	0.00018
Bifidobacterium vaginale	42885	S	1	2	3	0.00054
Actinomyces oris_A	42445	S	1	1	2	0.00036
Streptococcus sp000187445	56205	S	4	154	158	0.02843
Limosilactobacillus fermentum	55598	S	12	43	55	0.00990
Staphylococcus epidermidis	57090	S	5	108	113	0.02033
Staphylococcus capitis	57076	S	1	4	5	0.00090
Faecousia sp944385545	67180	S	1	0	1	0.00018
Chroococcidiopsis sp014696895	96492	S	1	1	2	0.00036
Nitrospira_D sp900299245	105460	S	1	1	2	0.00036
QWOP01 sp903885855	112824	S	1	0	1	0.00018
Halalkalicoccus sp022561895	33953	S	4	16	20	0.00360
