name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apis	1970738	S	467	606	1073	0.11933
Gilliamella apicola	1196095	S	223	884	1107	0.12311
Gilliamella sp. wkB7	3120264	S	91	466	557	0.06194
Frischella perrara	1267021	S	1009	1175	2184	0.24288
Escherichia coli	562	S	4	788	792	0.08808
Hafnia alvei	569	S	3	61	64	0.00712
Morganella morganii	582	S	3	22	25	0.00278
Snodgrassella alvi	1196083	S	505	373	878	0.09764
Commensalibacter melissae	2070537	S	36	22	58	0.00645
Lactobacillus apis	303541	S	745	399	1144	0.12722
Lactobacillus sp. IBH004	2879107	S	212	310	522	0.05805
Lactobacillus kullabergensis	1218493	S	81	150	231	0.02569
Lactobacillus helsingborgensis	1218494	S	16	184	200	0.02224
Lactobacillus panisapium	2012495	S	3	2	5	0.00056
Apilactobacillus kunkeei	148814	S	3	6	9	0.00100
Bifidobacterium coryneforme	1687	S	38	15	53	0.00589
Bifidobacterium asteroides	1684	S	30	3	33	0.00367
Cutibacterium acnes	1747	S	5	10	15	0.00167
Apis mellifera filamentous virus	1100043	S	31	0	31	0.00345
Wifcevirus WFC	2734156	S	2	2	4	0.00044
