#Classification	SRR5091462_bracken_P.kreport
k__Bacteria	8788754
k__Bacteria|p__Bacteroidetes	6784377
k__Bacteria|p__Chlorobi	6
k__Bacteria|p__Rhodothermaeota	28
k__Bacteria|p__Gemmatimonadetes	13
k__Bacteria|p__Fibrobacteres	1
k__Bacteria|p__Firmicutes	1696030
k__Bacteria|p__Actinobacteria	28508
k__Bacteria|p__Cyanobacteria	28
k__Bacteria|p__Deinococcus-Thermus	16
k__Bacteria|p__Tenericutes	12
k__Bacteria|p__Chloroflexi	7
k__Bacteria|p__Proteobacteria	247138
k__Bacteria|p__Verrucomicrobia	32268
k__Bacteria|p__Planctomycetes	13
k__Bacteria|p__Kiritimatiellaeota	2
k__Bacteria|p__Candidatus_Omnitrophica	1
k__Bacteria|p__Spirochaetes	107
k__Bacteria|p__Fusobacteria	81
k__Bacteria|p__Candidatus_Saccharibacteria	28
k__Bacteria|p__Synergistetes	25
k__Bacteria|p__Acidobacteria	9
k__Bacteria|p__Calditrichaeota	1
k__Bacteria|p__Nitrospirae	50
k__Eukaryota	1809
k__Eukaryota|k__Viridiplantae	1618
k__Eukaryota|k__Viridiplantae|p__Streptophyta	1604
k__Eukaryota|k__Viridiplantae|p__Chlorophyta	14
k__Eukaryota|k__Metazoa	155
k__Eukaryota|k__Metazoa|p__Chordata	155
k__Eukaryota|k__Fungi	27
k__Eukaryota|k__Fungi|p__Ascomycota	24
k__Eukaryota|k__Fungi|p__Basidiomycota	2
k__Eukaryota|p__Euglenozoa	5
k__Eukaryota|p__Apicomplexa	1
k__Archaea	32
k__Archaea|p__Euryarchaeota	31
k__Archaea|p__Candidatus_Thermoplasmatota	1
k__Viruses	63466
k__Viruses|k__Heunggongvirae	63466
k__Viruses|k__Heunggongvirae|p__Uroviricota	63465
k__Viruses|k__Heunggongvirae|p__Peploviricota	1
