#Classification	SRR20002480_bracken_P.kreport
k__Bacteria	23690
k__Bacteria|p__Firmicutes	15147
k__Bacteria|p__Deinococcus-Thermus	1310
k__Bacteria|p__Actinobacteria	967
k__Bacteria|p__Proteobacteria	6246
k__Bacteria|p__Bacteroidetes	14
k__Bacteria|p__Synergistetes	3
k__Bacteria|p__Acidobacteria	1
k__Eukaryota	4192
k__Eukaryota|k__Metazoa	3523
k__Eukaryota|k__Metazoa|p__Chordata	3523
k__Eukaryota|k__Fungi	108
k__Eukaryota|k__Fungi|p__Basidiomycota	104
k__Eukaryota|k__Fungi|p__Ascomycota	4
k__Eukaryota|p__Apicomplexa	533
k__Eukaryota|k__Viridiplantae	27
k__Eukaryota|k__Viridiplantae|p__Streptophyta	27
k__Archaea	4
k__Archaea|p__Euryarchaeota	4
k__Viruses	40
k__Viruses|k__Heunggongvirae	40
k__Viruses|k__Heunggongvirae|p__Uroviricota	40
