name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apis	1970738	S	361	566	927	0.09135
Gilliamella sp. wkB7	3120264	S	65	372	437	0.04306
Gilliamella apicola	1196095	S	90	429	519	0.05114
Frischella perrara	1267021	S	300	515	815	0.08031
Snodgrassella alvi	1196083	S	1878	1885	3763	0.37081
Bartonella apihabitans	2750929	S	244	357	601	0.05922
Bartonella choladocola	2750995	S	8	20	28	0.00276
Commensalibacter melissae	2070537	S	442	172	614	0.06050
Lactobacillus apis	303541	S	542	299	841	0.08287
Lactobacillus sp. IBH004	2879107	S	70	95	165	0.01626
Lactobacillus kullabergensis	1218493	S	63	111	174	0.01715
Lactobacillus helsingborgensis	1218494	S	21	227	248	0.02444
Lactobacillus panisapium	2012495	S	4	2	6	0.00059
Apilactobacillus kunkeei	148814	S	37	42	79	0.00778
Bombilactobacillus mellifer	1218492	S	1	2	3	0.00030
Bifidobacterium asteroides	1684	S	183	36	219	0.02158
Bifidobacterium coryneforme	1687	S	79	63	142	0.01399
Spiroplasma citri	2133	S	19	475	494	0.04868
Spiroplasma melliferum	2134	S	5	3	8	0.00079
Apis mellifera filamentous virus	1100043	S	55	0	55	0.00542
