name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactobacillus apis	55371	S	353	2080	2433	0.09676
Lactobacillus melliventris	55401	S	76	781	857	0.03408
Lactobacillus helsingborgensis	55384	S	50	591	641	0.02549
Lactobacillus apis_A	55372	S	26	644	670	0.02665
Lactobacillus sp016100975	55419	S	24	352	376	0.01495
Lactobacillus sp945290125	55440	S	22	133	155	0.00616
Lactobacillus sp946482465	55445	S	15	364	379	0.01507
Lactobacillus sp946479925	55443	S	14	406	420	0.01670
Lactobacillus kimbladii	55396	S	14	366	380	0.01511
Lactobacillus laiwuensis	55400	S	13	191	204	0.00811
Lactobacillus huangpiensis	55387	S	11	156	167	0.00664
Lactobacillus kullabergensis	55399	S	9	208	217	0.00863
Lactobacillus sp946482425	55444	S	8	421	429	0.01706
Lactobacillus kimbladii_B	55397	S	7	184	191	0.00760
Lactobacillus sp946477855	55442	S	5	128	133	0.00529
Bombilactobacillus mellis	55231	S	166	3122	3288	0.13077
Bombilactobacillus mellifer	55230	S	57	667	724	0.02879
Bombilactobacillus mellis_A	55232	S	14	664	678	0.02696
CALYQJ01 sp945273735	55234	S	31	131	162	0.00644
Gilliamella apicola	133069	S	124	978	1102	0.04383
Gilliamella sp945271295	133099	S	72	64	136	0.00541
Gilliamella sp946481345	133105	S	46	1742	1788	0.07111
Gilliamella sp946480175	133104	S	35	244	279	0.01110
Gilliamella apicola_R	133084	S	31	673	704	0.02800
Gilliamella apicola_N	133081	S	24	256	280	0.01114
Gilliamella sp946482005	133106	S	21	723	744	0.02959
Gilliamella apis	133085	S	17	211	228	0.00907
Gilliamella apis_A	133086	S	15	321	336	0.01336
Gilliamella sp002142215	133091	S	2	26	28	0.00111
Gilliamella apicola_Q	133083	S	2	23	25	0.00099
Gilliamella apicola_M	133080	S	2	69	71	0.00282
Frischella perrara	133059	S	1056	2505	3561	0.14162
Klebsiella planticola	133144	S	2	22	24	0.00095
Klebsiella quasivariicola	133147	S	2	63	65	0.00259
Klebsiella africana	133135	S	1	15	16	0.00064
Klebsiella michiganensis	133140	S	1	25	26	0.00103
Escherichia coli	133040	S	1	74	75	0.00298
Pantoea agglomerans	133241	S	1	6	7	0.00028
Rahnella aceris	133402	S	2	4	6	0.00024
Hafnia paralvei	133110	S	2	8	10	0.00040
Yersinia mollaretii	133588	S	2	7	9	0.00036
Snodgrassella alvi	130431	S	156	699	855	0.03400
Snodgrassella alvi_G	130436	S	8	47	55	0.00219
Snodgrassella sp946481965	130443	S	8	53	61	0.00243
Vogesella mureinivorans	129842	S	30	289	319	0.01269
Limnobacter parvus	127534	S	2	3	5	0.00020
Comamonas tsuruhatensis	126889	S	1	13	14	0.00056
Commensalibacter melissae	113763	S	242	318	560	0.02227
Commensalibacter sp945266285	113767	S	6	29	35	0.00139
Bombella apis	113693	S	2	7	9	0.00036
Bombella favorum	113695	S	1	5	6	0.00024
Bartonella_A sp945285915	119309	S	3	33	36	0.00143
Bartonella_A sp946478665	119311	S	2	11	13	0.00052
Bartonella_A sp946478235	119310	S	1	4	5	0.00020
Bartonella_A sp946481695	119314	S	1	31	32	0.00127
Bifidobacterium indicum	42787	S	203	400	603	0.02398
Bifidobacterium apousia	42747	S	4	126	130	0.00517
Bifidobacterium asteroides_G	42752	S	4	27	31	0.00123
Bifidobacterium asteroides_F	42751	S	2	48	50	0.00199
Bifidobacterium mizhiense	42804	S	1	30	31	0.00123
Bifidobacterium polysaccharolyticum	42812	S	1	16	17	0.00068
Bifidobacterium asteroides	42750	S	1	17	18	0.00072
Cutibacterium acnes	48418	S	1	50	51	0.00203
Cutibacterium namnetense	48422	S	1	3	4	0.00016
Rhodococcus globerulus	47009	S	1	1	2	0.00008
Apibacter sp945280365	89010	S	19	125	144	0.00573
