#Classification	GQ22_bracken_C.kreport
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Bryopsida	73
k__Eukaryota|k__Viridiplantae|p__Chlorophyta	26
k__Eukaryota|k__Viridiplantae|p__Chlorophyta|c__Mamiellophyceae	24
k__Eukaryota|k__Viridiplantae|p__Chlorophyta|c__Chlorophyceae	1
k__Eukaryota|p__Apicomplexa	329
k__Eukaryota|p__Apicomplexa|c__Conoidasida	199
k__Eukaryota|p__Apicomplexa|c__Aconoidasida	130
k__Eukaryota|p__Bacillariophyta	1
k__Eukaryota|p__Bacillariophyta|c__Coscinodiscophyceae	1
k__Eukaryota|p__Euglenozoa	2
k__Eukaryota|p__Euglenozoa|c__Kinetoplastea	2
k__Archaea	39
k__Archaea|p__Euryarchaeota	33
k__Archaea|p__Euryarchaeota|c__Methanococci	6
k__Archaea|p__Euryarchaeota|c__Methanobacteria	5
k__Archaea|p__Euryarchaeota|c__Thermococci	11
k__Archaea|p__Euryarchaeota|c__Methanomicrobia	7
k__Archaea|p__Euryarchaeota|c__Halobacteria	3
k__Archaea|p__Crenarchaeota	5
k__Archaea|p__Crenarchaeota|c__Thermoprotei	5
k__Archaea|p__Candidatus_Thermoplasmatota	1
k__Archaea|p__Candidatus_Thermoplasmatota|c__Thermoplasmata	1
k__Viruses	1990
k__Viruses|k__Heunggongvirae	1986
k__Viruses|k__Heunggongvirae|p__Uroviricota	1979
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	1979
k__Viruses|k__Heunggongvirae|p__Peploviricota	7
k__Viruses|k__Heunggongvirae|p__Peploviricota|c__Herviviricetes	7
k__Viruses|k__Shotokuvirae	4
k__Viruses|k__Shotokuvirae|p__Cressdnaviricota	4
k__Viruses|k__Shotokuvirae|p__Cressdnaviricota|c__Arfiviricetes	4
