feature	Abiotrophia	Acidaminococcus	Acinetobacter	Actinomyces	Acutalibacter	Adlercreutzia	Aggregatibacter	Akkermansia	Alistipes	Alkalihalobacillus	Amedibacterium	Aminipila	Anaerobutyricum	Anaerococcus	Anaerostipes	Anaerotignum	Arachnia	Bacillus	Bacteroides	Barnesiella	Berryella	Bifidobacterium	Blautia	Bradyrhizobium	Butyricicoccus	Butyricimonas	Butyrivibrio	Campylobacter	Carnobacterium	Christensenella	Cloacibacillus	Cloacibacterium	Clostridioides	Clostridium	Collinsella	Coprobacter	Coprococcus	Corynebacterium	Cruoricaptor	Cupriavidus	Cutibacterium	Cytobacillus	Desulfovibrio	Dialister	Dolosigranulum	Duncaniella	Dysosmobacter	Eggerthella	Eikenella	Enterocloster	Enterococcus	Erysipelatoclostridium	Escherichia	Eubacterium	Ezakiella	Faecalibacillus	Faecalibacterium	Faecalibaculum	Faecalicatena	Faecalitalea	Fannyhessea	Fastidiosipila	Filifactor	Finegoldia	Flavonifractor	Flintibacter	Fusobacterium	Gardnerella	Gemella	Gordonibacter	Granulicatella	Haemophilus	Helcococcus	Hungatella	Intestinibaculum	Intestinimonas	Jeotgalibaca	Klebsiella	Komagataeibacter	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lacrimispora	Lacticaseibacillus	Lactiplantibacillus	Lactobacillus	Lactococcus	Lancefieldella	Latilactobacillus	Lautropia	Lawsonella	Leptotrichia	Leuconostoc	Ligilactobacillus	Limosilactobacillus	Longibaculum	Longicatena	Mageeibacillus	Massilistercora	Mediterraneibacter	Megamonas	Megasphaera	Mesorhizobium	Methylobacterium	Methylorubrum	Minimicrobia	Mobiluncus	Mogibacterium	Monoglobus	Murdochiella	Muribaculum	Nanosynbacter	Ndongobacter	Neisseria	Niallia	Novisyntrophococcus	Odoribacter	Olsenella	Oscillibacter	Paeniclostridium	Pandoraea	Parabacteroides	Paraprevotella	Parolsenella	Parvimonas	Pauljensenia	Peptacetobacter	Peptoniphilus	Phascolarctobacterium	Phocaeicola	Phoenicibacter	Porphyromonas	Prevotella	Propionibacterium	Propionimicrobium	Pseudobutyrivibrio	Pseudomonas	Pusillimonas..ex.Kitahara.et.al..2021.	Ralstonia	Romboutsia	Roseburia	Rothia	Ruminiclostridium	Ruminococcus	Ruthenibacterium	Sarcina	Schaalia	Sodaliphilus	Solibaculum	Sphingobium	Staphylococcus	Streptobacillus	Streptococcus	Sutterella	Treponema	Trueperella	Turicibacter	Turicimonas	Veillonella	Vescimonas	Weissella
NS34	0	0	0	0.0021199983008376	0.00149906461317681	0	0	0.0610333997290844	0.0698946194130722	0	0.00361023215419921	0	0.0161043005303186	0.0202581732983854	0.0316919873534998	0	0	0	1.14685522893053	0	0	0.0823341095814546	0.0346998527272793	0	0	0.00177371743604128	0	0.0146729868401456	0	0.00712652946997162	0	0	0.0325461412139862	0.0381220337298609	0.00424000612985524	0	0.0334121448853822	0.00116117028238604	0.00773152803123005	0	0	0	0	0.00790400324049815	0	0	0.0333515137862982	0.0337136672548746	0	0.0474555490851183	0.0239966951308021	0.0330398864980043	0.183578219825622	0.0205117902119175	0.00536324030731286	0.00921663180575962	0.0685725987096633	0	0.00560901349324356	0.0158510953431919	0	0.00259645801877062	0.00177371743604128	0.0135750192679863	0.0298580248801372	0.00067040187467567	0.024607234897083	0	0.00299813259505694	0.0129999398416949	0.00341839864244425	0.000948091494424866	0.00232234213040073	0.0191281898748997	0.00116117028238604	0.018188548428389	0	0	0	0	0.0237897028911635	0.0141267128547826	0.0104076229284473	0.00067040187467567	0.00067040187467567	0	0	0	0	0	0.010810115148662	0.000948091494424866	0	0	0	0.00855922203369628	0.00670406846300842	0.00341839864244425	0	0.234642319026536	0	0.00116117028238604	0	0	0	0	0.00424000612985524	0.000948091494424866	0.021527721469776	0	0	0	0	0.00149906461317681	0	0.00116117028238604	0.054606242292896	0	0.0246619896241301	0.00067040187467567	0	0.159538517131785	0	0.00067040187467567	0.0040779064001843	0	0	0.0178391785095462	0.055400441347301	0.016666696674857	0	0.0089945055874927	0.0123437201024628	0	0.00149906461317681	0	0.00390909074442136	0.0107475657368293	0	0.00488061832841595	0.0363521947910293	0	0.00222347314257718	0.0278716889734887	0.0402405551526306	0	0.0200910471761148	0	0.00962222481099742	0	0	0.000948091494424866	0.0297675190340326	0	0.00402242179378909	0.00134080405065611	0.0399544280715881	0	0.00379237449993519	0.0636145257575024	0
NS36	0	0	0.0201679560784926	0.00299794598642137	0.00222333475018898	0.0209549786083175	0	0.545914451655331	0.239172781707639	0	0.00847956066193158	0	0.0804685519453551	0.00656820795981285	0.166494948544036	0.000670360147894386	0.00134072059703728	0	0.359577764453711	0.0035472196536466	0.00241702005859868	0.118224303268663	0.0687914920315024	0	0.00164204092115911	0.0467358686967992	0.0009480324838316	0.039333489981109	0	0.0174431338524725	0	0.00454661905443749	0.0496315501292091	0.22129742448924	0.0918336977220394	0	0.0355365642480666	0.00523570365636476	0.00718887308484288	0	0	0	0.0186390189305691	0	0	0	0.0819718027284482	0.0342278928760256	0	0.0525352279846379	0.053578970436059	0.0210512888463569	0.020011331840308	0.0213059891053684	0.00646476369659243	0.0400306829073763	0.221023409448519	0	0.0120667745907955	0.052273201411904	0.00189606581972352	0.00232219758423301	0	0.00632420666990178	0.136206333835561	0.0253259980823713	0.00211986634890247	0	0.00268144360406994	0.00752484444728607	0.00501653666331276	0	0	0.0426744066317268	0	0.13858453335274	0.000670360147894386	0	0.00268144360406994	0.00116109800944834	0.060017334983321	0.00673708656718533	0.0372181063531953	0	0	0.011137088597937	0.0163250602543762	0	0	0	0.000670360147894386	0	0	0.00469253790533072	0	0.040892370627271	0.0243854694556839	0	0.0163525691438556	0.0760816895415894	0	0.00164204092115911	0.000670360147894386	0	0	0	0.00134072059703728	0.00241702005859868	0.369285875038173	0.00211986634890247	0	0.00232219758423301	0	0.0009480324838316	0	0	0.0514835216519665	0.00116109800944834	0.0885804724329756	0	0	0.20955265575238	0.00348330028970934	0.000670360147894386	0	0.000670360147894386	0	0.00982956681727769	0.0892207566318642	0.28535380684412	0	0.00459577346560259	0.00916716485985295	0.00149897130917351	0	0	0.0296748898334299	0.0919664714605876	0	0.0239295382358023	0.0581727768390887	0.000670360147894386	0	0.0431358230519513	0.110424624915317	0	0.00523570365636476	0	0.0175074352609057	0	0.0330174050456206	0	0.0677582062570206	0.0602271257282651	0.00385093509492756	0.000670360147894386	0.0390177149633177	0	0.0009480324838316	0.0313547765537428	0
NS38	0	0	0.0354662725716257	0.00853224698421296	0.00268139721288364	0.0303633863740401	0	0.378002854837772	0.122957721735524	0	0.00812763310741669	0	0.10360811386153	0	0.420904989323059	0	0	0	0.467925169351506	0.00222329628469256	0	0.366904734786258	0.0942536524584175	0	0	0.0248144981553227	0.00149894537577608	0.00572749140828639	0	0.0233491193221887	0.00116107792153409	0.0108920892831606	0.032014170470564	0.0864238620719166	0.12186947558601	0.0006703485501369	0.209179844903562	0.00201104685534341	0	0	0	0	0.0289068535123641	0.0511624836567669	0	0.00232215740832327	0.0580050723516173	0.0238632817388356	0	0.066352209210824	0.0421859039836311	0.0163660230804667	0.18554756775381	0.0192438096759505	0	0.0254141610234923	0.284924220586695	0	0.0159487727177782	0.0218986611331001	0	0	0	0	0.0316255470857773	0.00149894537577608	0.0017735763523827	0	0.00276392119024268	0.0208901637806653	0.00250821704640998	0.0167996754737329	0	0.00116107792153409	0	0.0292239732472619	0	0	0.00328402945230176	0	0.0181252126246465	0.0598960887335322	0.0304447256170228	0	0.00268139721288364	0	0.00804426875668372	0	0	0.00222329628469256	0	0	0.000948016082121984	0.0410618322758505	0.00164201251253919	0.0270840630569628	0.0211361640206247	0.00919148497561835	0.0276264276252894	0.0468600726706195	0	0.00232215740832327	0	0	0	0.00134069740150667	0	0.00241697824217663	0.0617659514760463	0.00292198552613866	0.00548706648599999	0.0017735763523827	0	0	0	0.00116107792153409	0.0495217423252633	0.00385086847040408	0.0607955779670853	0	0	0.157069104529852	0.00335174877536755	0.00189603301626006	0.00621659628848344	0	0	0	0.00134069740150667	0.247304173266412	0	0	0.00232215740832327	0	0	0	0.0253787576323555	0.0153455808120133	0	0.0175199640895469	0.0821656387746318	0.00439578323469909	0	0.0675771807312528	0.0565743783216936	0	0.00164201251253919	0	0.0157930200660987	0	0	0	0.0517573346454226	0.0486136327530859	0.00299789411945169	0	0.010033025988504	0	0.00564848689680829	0.0495262866126318	0
NS39	0	0	0.0228824015513897	0.0107257840609833	0	0.00373235199274319	0.00116107818240941	0.0495035721496468	0.108243505329925	0	0.00940893049651307	0	0.0676038706115258	0	0.0888742516850411	0	0.00164201288147285	0	0.278859676618548	0.00189603344226815	0.00116107818240941	0.197713783447283	0.096326994801082	0	0.00134069770273961	0.0141732367401165	0	0.0226751917745854	0	0.012469528827915	0.0017735767508767	0	0.0401029780636905	0.0674202703937518	0.0664302907589201	0.0397197607943293	0.252844093553836	0	0	0	0	0	0	0.00284405229345079	0	0.00116107818240941	0.0649831019994423	0.00815523370510098	0	0.0267247952065304	0.0141732367401165	0.010578120559258	0.0844471378891413	0.0129642890709166	0.00222329678423166	0.0224960654104734	0.922074198101032	0.000670348700753269	0.00572749269517403	0.0161169723428857	0.000948016295125744	0	0.00390878068753865	0	0.0237594520545683	0.00149894571256482	0.00379207370071099	0.00321488472780258	0.00673697152225594	0.00402210274774552	0.00407758295322507	0.0385414708209656	0	0.0017735767508767	0	0.015807246344904	0	0	0.00149894571256482	0.00116107818240941	0.00924024997166264	0.060840033621287	0.0190678320300549	0	0	0.00164201288147285	0.00758420193214267	0	0	0	0	0	0	0.00189603344226815	0	0.0180257526519066	0.00815523370510098	0.00232215793007496	0.0068362949489426	0.0843481670819054	0.109580551911053	0	0	0	0	0.00268139781535115	0	0.00259625207640685	0.00321488472780258	0.000670348700753269	0	0.00189603344226815	0	0.00709436279393943	0	0	0.0600125560570887	0	0.0365467488124146	0	0	0.0876665581685421	0	0.000670348700753269	0.0337909381286545	0.000670348700753269	0.00276392181125211	0	0.0391264199339391	0.241863691147736	0	0.00116107818240941	0.111516946511705	0	0	0	0.0050164509996939	0.00924024997166264	0	0.0107676017548402	0.0663692029101898	0.00250821760996648	0	0.0332340498658283	0.0250758181386616	0.00328403019017208	0	0.00354715908070189	0.00540454991229565	0	0	0	0.0402038078038343	0.0493442008529062	0.00506104293123884	0.00284405229345079	0.011317029289651	0	0.0202454683058351	0.0532577784761367	0
NS4	0	0	0	0	0.000670393137015146	0	0.00164212172776282	0.00250838387571965	0.0252917149862928	0	0.00709483307486159	0	0.0507062808460503	0	0.451941133709452	0	0	0	0.289034252000908	0.00149904507515635	0	0.159605176557701	0.0652676866491106	0	0.00268157556099775	0.00189615912719426	0	0.0113771933890801	0	0	0	0	0.0152584795264283	0.0437182072093044	0.0379144622305538	0.000670393137015146	0.0473029299975516	0	0	0	0	0	0	0	0	0	0.0225773492424227	0.0134584535798972	0.00164212172776282	0.0299027853440498	0.0117656223748258	0.017288685934765	0.188868026741942	0.00842681016727051	0	0.0105362493280417	0.617816741197228	0	0.00464463624901747	0.00373259940504629	0	0	0.00523596131310827	0.00116115514830727	0.0234179642023858	0	0.0020111806162186	0.000670393137015146	0.00250838387571965	0.00250838387571965	0.00149904507515635	0.0417868486045086	0	0	0.000948079137504073	0.00663660168581954	0	0	0.000670393137015146	0	0.0171712847125265	0.158338614255627	0.0227854756643842	0	0	0.00635995012123444	0.00354739421672467	0	0	0	0	0	0	0.00276410502731213	0	0.00853281450305545	0.0128432370567852	0	0	0.0721133709784461	0	0.000948079137504073	0	0	0	0	0	0	0.00292217987662121	0	0	0	0	0	0	0	0.0201243210450696	0	0.0321774365452306	0	0	0.0430962017736285	0.00276410502731213	0	0.00284424082126357	0	0	0.00434465742986828	0.000670393137015146	0.530000968288805	0	0	0.00284424082126357	0	0	0	0	0.00423995086755357	0	0.00164212172776282	0.142824866792527	0.00149904507515635	0	0.038944621246399	0.00292217987662121	0	0.000670393137015146	0	0.00284424082126357	0	0	0	0.0371170653677575	0.00241713900288583	0.00276410502731213	0	0.00933763090413662	0	0.0111779192781115	0.0196953182533133	0
NS40	0.00222332875543483	0	0	0.00164203649374473	0.00379212823123564	0.00706272155295658	0	0.00379212823123564	0.0586890784496736	0	0.00969140908656745	0	0.156446320643416	0.00222332875543483	0.148992233655295	0	0.00164203649374473	0.0013407169820702	0.147974058212686	0.00390883689634214	0	0.254113973121531	0.133812064501322	0	0.00449691527480613	0.00670363311068751	0	0.0211045478229843	0	0.0073434731443537	0	0	0.0266578032631525	0.0799535019939052	0.126284278093268	0	0.231375342216484	0.00116109487879571	0	0	0	0	0.000670358340412065	0.00149896726751654	0	0	0.133304716441909	0.00767267660562094	0	0.0288137994052372	0.0311388266171086	0.036430172551317	0.0777531488073059	0.0244038322889059	0.00149896726751654	0.0203564686061341	0.762377043921793	0.000948029927665014	0.0112973190200791	0.0293625448367976	0.00348329089770083	0.00149896726751654	0.00348329089770083	0.0040776415894547	0.0470189531120416	0.00241701354161092	0.00478733403742711	0.00299793790308018	0.00510531881554624	0.0222249905356961	0	0.00483404120344923	0	0.00418639840894776	0.00527843096657203	0.0166790935862273	0	0.00834599029815012	0.0020110762262217	0.0013407169820702	0.052457902720236	0.0326819166238773	0.0360079557101556	0	0.00667003022852635	0.00222332875543483	0.0156646634053353	0	0.000670358340412065	0.00211986063312994	0	0	0.00514914248409803	0.0962837804205767	0.00149896726751654	0.0230783476937266	0.0121964025074798	0.00863706977896312	0.0144715517437349	0.145276833194746	0.0714531568983691	0.0207934147777417	0	0	0	0.00373240566445368	0.000670358340412065	0.00396590352431685	0.309829866250548	0.00439584743443247	0	0.00211986063312994	0	0	0	0.00116109487879571	0.0209870745042397	0.04033286006425	0.0811914456816983	0	0	0.136569598022756	0.0188547578309362	0.00250825367837237	0.00483404120344923	0	0.0020110762262217	0.00402216058615314	0.017825416695563	0.160317007657794	0.00116109487879571	0.00510531881554624	0.108282718573714	0.00116109487879571	0.000670358340412065	0	0.00826482615336097	0.0258094829069606	0.00149896726751654	0.00625272661741921	0.126147534920548	0	0	0.0145952512159911	0.0791336979087273	0.00177360225505098	0.00328407741490681	0	0.0848058377016415	0	0.00292202820113133	0	0.0302822713117547	0.00821027101932722	0.00740441698432938	0	0.00413237779225586	0	0.00299793790308018	0.175614189152836	0
NS41	0.00164201361934093	0	0	0	0	0.00177357754786549	0	0.03613214482376	0.102072398314645	0	0.00639476502077721	0	0.0226652876106101	0	0.043756477954028	0	0	0	0.33624694744477	0.00444660655659569	0	0.0439309396962232	0.0362440005323128	0	0.00314422046870246	0.0195910472176986	0	0.0724673039389283	0	0.00677024426920403	0	0	0.0146104364855053	0.0420524125946691	0.0228234008454233	0	0.330419526728881	0	0	0	0	0	0	0	0	0.000670349001986311	0.048886022807888	0.00379207540475428	0	0.022625586775621	0.0353328965161386	0.00784631382506006	0.0207173254245764	0.012559313760438	0	0.00211983110237508	0.533681212677619	0	0.00532075495957848	0.0197851044164254	0	0	0	0	0.0217854857329536	0	0	0	0	0.00307192964507365	0	0.00523561660286623	0	0.0018960342942852	0.00259625324308108	0.0177620188571551	0	0	0	0.000670349001986311	0.00801629340976838	0.023882128468106	0.0160190797321303	0	0.00201104821089408	0	0.00341812904205498	0	0	0	0	0	0	0.0372114441325728	0.000948016721133694	0.0094565766216832	0.00540455234094901	0.0076137740747027	0.0041323202258548	0.0456685559414477	0.055392003186316	0.00621660047884253	0	0	0	0.00116107870416058	0	0	0.0378109842501018	0	0	0.00164201361934093	0	0	0	0.00201104821089408	0.0496579241406118	0.0065680987503317	0.0428105382999103	0	0	0.240722157210604	0.0244954261681785	0.000948016721133694	0.000948016721133694	0.000670349001986311	0.000670349001986311	0.00134069830520611	0.0141732431095366	0.239591095980693	0	0.00284405357147923	0.618664298869065	0.000670349001986311	0	0.000670349001986311	0.0298631985568062	0.0333353950070159	0	0.00506104520552706	0.118231919713655	0.000670349001986311	0	0.0254141781576309	0.0227148161431319	0	0	0	0.0144713501337634	0	0	0	0.0208470990389157	0.0304890216850043	0.00134069830520611	0	0.00276392305327223	0	0.000948016721133694	0.114145897175299	0
NS46	0	0.000670494695744571	0.0340304551662998	0.0155670828730784	0.00250876387480005	0.086750583527464	0	0.0517164046202155	0.09781362094809	0.000670494695744571	0.00715898494841635	0.0048350244870053	0.128964635106695	0.00632547601688567	0.18257812094488	0	0	0	0.343785469771673	0.00361073201409845	0	0.229929634554558	0.150923153118827	0.000670494695744571	0.00116133105326565	0.0349951437747493	0	0.0736868554114284	0	0.0466198810423758	0	0.00715898494841635	0.0632217761205552	0.252805705595966	0.0153635667239643	0.00268198179728496	0.547567847786679	0	0.0104090639766688	0	0.000948222763268883	0	0	0	0.00164237049510838	0	0.0948624855315216	0.0846311957006325	0	0.0235555395786231	0.0349822844800583	0.0510149951672402	0.170503802444547	0.0350722006920794	0.00715898494841635	0.033951037752122	0.360452861684579	0	0.0664278129569617	0.0378964675304914	0	0.000948222763268883	0.00773259852777623	0.00773259852777623	0.0391981405541113	0.0074362138768796	0.000948222763268883	0	0.0056497183609599	0.0293838315600463	0.00779052259110956	0.00385170801904046	0.00116133105326565	0.00874229196972731	0.00764488964120257	0.0233638370908727	0	0	0.00284467170010743	0.00149927216758321	0.0289985970097919	0.0514194705753761	0.0413329554816917	0.000948222763268883	0.00189644637911124	0.0347111406378388	0.0126866943667521	0.00177396301783719	0.00134098969291908	0.00390963198362321	0.000670494695744571	0	0	0.00439674158458269	0.00201148529295468	0.0313108259817211	0.0531890016035049	0.00454753161158483	0.0201385379896144	0.201972696375502	0	0.00241750517907982	0.00149927216758321	0	0	0	0.00149927216758321	0.00737550796934587	0.0802684689647045	0	0	0.000948222763268883	0.00212029182742392	0.000948222763268883	0	0.000948222763268883	0.0413383996354909	0.00222378099592727	0.0574989757066811	0	0	0.0750910800638663	0.0127749861917861	0	0.00439674158458269	0.00134098969291908	0	0.00725257205336531	0.00250876387480005	0.272065122630613	0	0.00740592311916048	0.0233445803229047	0	0	0.000670494695744571	0	0.0260316077017575	0.00177396301783719	0.0224008105499974	0.125958883953118	0.00715898494841635	0	0.111685518397454	0.120726655451467	0	0.00259681751435581	0	0.0105591564522109	0.00725257205336531	0.0416421388990948	0	0.0476892533802566	0	0.00706415818104248	0.00292262256265049	0.115799859579778	0	0.00667138697683614	0.0781626882436941	0
NS51	0.00164199627970409	0	0	0.00464428142497682	0.000670341923117165	0.00373231425620806	0	0.00134068414745827	0.00966795858856503	0	0.00955104673896825	0	0.199353653271034	0.0092158075732758	0.475188691611999	0	0.00134068414745827	0.000948006710098692	0.0567962584920299	0	0.00834578589740426	0.32032818253389	0.207783014125234	0.00618028604246781	0.00560851189474129	0.00134068414745827	0	0.00804418922989172	0	0.0049714088616944	0	0	0.0162002519486342	0.260150685938113	0.0247144123855569	0	0.110224505745978	0.00418629588209859	0.00527830169489094	0.00149893055729615	0	0	0.00268137070471537	0	0	0	0.032390877852002	0.0145640681027011	0.00116106644319405	0.0184079975882382	0.0285150730366752	0.0551306773928642	0.159723141481176	0.0139493631702237	0.0149898613138466	0.00839945835758322	0.523553632367453	0	0.0202563614373616	0.0159767703464496	0.00241695434805275	0	0	0.010077618627271	0.0256340719341904	0.00614382339954614	0.0092158075732758	0.000670341923117165	0.00576653078982174	0.00232213445159676	0.00449680514315514	0.00556830657299712	0	0.0268168890086269	0.000948006710098692	0.00621653483085693	0.00116106644319405	0	0.00177355881891291	0.00116106644319405	0.0234257714700327	0.0246688969140765	0.0294000830480458	0.00328399698650026	0.00639469749130385	0.0330028842800495	0.0115137541531785	0.000670341923117165	0	0	0	0	0	0.00211980871698006	0.00459564852153342	0.00373231425620806	0.00580536352054243	0.00149893055729615	0.00628840561511408	0.388785833281512	0.000670341923117165	0	0.0293541680521544	0	0.00390874116717554	0	0.00149893055729615	0.00211980871698006	0.0486686689734411	0.00189601427218821	0	0	0.000670341923117165	0	0.00164199627970409	0.00201102697424847	0	0.00116106644319405	0.0195908403102765	0.00116106644319405	0.000948006710098692	0.0243571380291797	0.00459564852153342	0.0074646805054546	0.000670341923117165	0	0.140073906276196	0.0142047673150825	0.0123608081625235	0.0856909785531122	0	0.00653373086300192	0.00904352955610101	0.00164199627970409	0.000948006710098692	0.000670341923117165	0.0043957397780145	0.00592033370515782	0.021847067730807	0.0364847947626445	0.19927724695465	0.00670346893408656	0.00653373086300192	0.0425465420597128	0.0148543299325699	0.118985975682736	0.00519246915308229	0	0.00804418922989172	0	0.00116106644319405	0	0.0736516679061398	0	0.00423962695958414	0	0.0227935973560697	0	0.0109125916729575	0.0325570445715518	0
NS55	0	0	0	0.018359045947211	0.00134068023156465	0.0209543476185831	0	0.013606834088644	0.0175837572331249	0	0.0137546588109291	0	0.186779163860575	0	0.309981222977866	0	0.000670339965171674	0.00201102110040144	0.175570137919028	0	0	0.127348140757062	0.211047397963464	0	0.00540447948277251	0.00390872975040492	0.00116106305193145	0.00390872975040492	0	0.01275443251184	0	0	0.0502205718820374	0.178506879960308	0.0775301966871992	0	0.248837704654445	0.000948003941145002	0	0	0.000948003941145002	0	0	0	0	0	0.0329618858069494	0.0584952955523031	0	0.0318729920503555	0.0256164536923434	0.0225656003931539	0.114412094718139	0.0212525381438479	0	0.179626018886632	0.566465579597259	0	0.0130504958489413	0.0444698682868699	0	0	0.00341808296290198	0.00413226451872501	0.0277964251325836	0.00189600873427336	0	0	0.00360989875921948	0.021336970482336	0.00501638562777926	0.0016419914837313	0	0.00232212766905786	0.00116106305193145	0.00761367143326665	0	0	0.00474003674553688	0.006252555221275	0.0312676670519562	0.0954937058764076	0.0275364218899478	0.0016419914837313	0	0.00683620586107887	0.0216194968227501	0	0	0	0	0	0	0.00250818492431761	0.00241694728856086	0.171965594781396	0.00474003674553688	0.00497139434100584	0.00881705923684446	0.355589815975578	0	0.00177355363866908	0	0	0	0.00434431283376367	0	0.0016419914837313	0.0409461085658589	0.00259621824353839	0	0.0016419914837313	0	0	0	0	0.0208468179634806	0.00116106305193145	0.0150943894631067	0.00189600873427336	0	0.0168261922941062	0	0.00189600873427336	0	0	0.00116106305193145	0.00177355363866908	0.00177355363866908	0.165618845064152	0	0	0.00536274502426961	0	0.000670339965171674	0.00259621824353839	0	0.0134239495039809	0	0.0387098246177093	0.376576842782766	0.00189600873427336	0	0.0367793535348376	0.033002787849695	0	0.00250818492431761	0	0.00321484283321791	0	0	0	0.0568713661137984	0	0.00497139434100584	0.00259621824353839	0.0194295189492162	0	0.00544589413216135	0.0316322502771686	0
NS58	0.00396580372443551	0	0	0.0147175409688047	0	0	0.00164199517293741	0.00189601299420355	0.00379203280436125	0.00164199517293741	0.00656802496322551	0	0.184489437171308	0	0.460798306696886	0	0.00149892954696125	0.00580535960747064	0.0138685757241328	0	0	0.155970120821444	0.662564083661576	0.00259622407669721	0.00134068324378747	0	0.00483391955702893	0.0261290946092849	0	0.00367161942492845	0	0	0.0262064047605017	0.12559050421247	0.0964854167167525	0	0.216400521506466	0.00564842724837911	0	0	0	0	0	0	0	0	0.0107046985123393	0.0143933376607531	0.00116106566059235	0.0113763165359668	0.00955104030101686	0.0253430371453606	0	0.00728183606455314	0	0.0996785154094176	0.158748587465124	0.000948006071107225	0.00787481006229294	0.0139009432548653	0.00211980728814913	0	0.00164199517293741	0	0.0126305359557108	0.00335171338090253	0.00307189513489634	0	0.0158496670357385	0.00556830281971557	0.00801620335277016	0.0134741035145487	0	0	0.0023221328863902	0.001773557623468	0.000670341471282067	0	0.00292195467000102	0.00149892954696125	0.0258957806309088	0.18399916882938	0.0172222342769136	0.00116106566059235	0.00201102561874074	0.00299786246171533	0.00454649238220901	0.000948006071107225	0	0.00134068324378747	0	0	0.00241695271893375	0.00116106566059235	0.00149892954696125	0.0867567408686943	0.00423962410190303	0.000948006071107225	0.00314418514640193	0.263627462420127	0.000670341471282067	0	0.00909307874651124	0.00307189513489634	0.00222327280673438	0.00321485005630531	0	0.00314418514640193	0.00116106566059235	0	0	0	0	0	0.00201102561874074	0.00164199517293741	0.00149892954696125	0	0.00439573681510566	0.00241695271893375	0.00164199517293741	0.00899369515833065	0.000670341471282067	0.00222327280673438	0.00656802496322551	0	0	0	0.0042922925806882	0.0196938001821601	0	0	0.0348712657344132	0	0.000670341471282067	0.000670341471282067	0	0.00483391955702893	0.0266655634091436	0.048511173050391	0.343860841988605	0.00663609021000852	0	0.00464427829453838	0.0132045783933693	0.00241695271893375	0.00568806624664778	0	0.00413227380309019	0.00149892954696125	0.00568806624664778	0	0.0870737089156933	0.00164199517293741	0.00250819055968315	0	0.138519871885914	0.000948006071107225	0.00775984083598882	0.0177997354418259	0.00164199517293741
NS6	0	0	0	0.00134068143645134	0.00177355523258543	0	0	0.00439573088930597	0.110333142858226	0.000670340567614613	0.0112771119861365	0	0.156529707662181	0.010577992213343	0.420486203700055	0	0	0.00321484572244703	0.455819033830789	0.00222326980960177	0	0.0059581520964693	0.124214352358492	0	0.00134068143645134	0.00718866310435645	0	0.0054044843398926	0.0011610640953937	0.00478720711284023	0	0	0.0450729147074747	0.0679455517346215	0.0371020329527523	0.0011610640953937	0.144069724087167	0.00134068143645134	0.017711114347643	0	0	0	0	0	0.00134068143645134	0	0.019988272896182	0.0421800687042156	0	0.0314040144587085	0.0171960944239878	0.0254492120879165	0.0461677736990534	0.0180255339272278	0.00469240084189409	0.0378936873300738	0.429457977332364	0	0.00610713072219995	0.0329073003665463	0	0.00222326980960177	0.00134068143645134	0.00798811412937508	0.0303778296513154	0.0011610640953937	0	0	0.0011610640953937	0.00341808603478753	0.00321484572244703	0.00924013785932199	0.00292195073098998	0.00628839289912446	0	0.00709427671874368	0	0	0.00164199295941076	0.00321484572244703	0.0236738703373802	0.0567445831363931	0.0119165157179552	0.0100552772061409	0.00354711604391629	0	0.0059581520964693	0	0	0	0.000948004793128169	0	0.000670340567614613	0.00241694946070562	0	0.0310874181504082	0.00978345383733017	0.00899368303387189	0.000670340567614613	0.12711798038432	0	0	0	0	0	0.00189601043824199	0.000948004793128169	0.000670340567614613	0.00292195073098998	0.00469240084189409	0.000948004793128169	0	0.0034831985469968	0.00164199295941076	0	0.00222326980960177	0.0453763792319894	0.000948004793128169	0.0204550524124926	0	0	0.176956356026678	0.0136068463180295	0.000948004793128169	0.00469240084189409	0	0	0.00770170233264438	0.000670340567614613	0.563950101530336	0	0.0108091265444704	0.0207170647206745	0	0	0	0.0408251142713433	0.00921578893740947	0	0.0166381817503418	0.156388114211709	0.00149892752629757	0	0.04388939952318	0.0235501238129916	0	0.00250818717845927	0	0.0063240219462594	0	0.00418628741691559	0	0.0553709792703027	0	0.00354711604391629	0.00241694946070562	0.00134068143645134	0	0.00444655060876263	0.0379114877136174	0.00299785842037436
