#Classification	GQ42_bracken_F.kreport
k__Bacteria	29084474
k__Bacteria|p__Bacteroidetes	24885740
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	24885302
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	24885302
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	19192278
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	3675665
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2016437
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	731
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	104
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	78
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	3
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	2
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	438
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	438
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae	438
k__Bacteria|p__Firmicutes	4026892
k__Bacteria|p__Firmicutes|c__Clostridia	3833117
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	3833117
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	1932722
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	1826438
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	65339
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	4850
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	1472
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	2219
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	74
k__Bacteria|p__Firmicutes|c__Bacilli	109802
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	109695
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	102161
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	3960
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	2535
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	67
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	970
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	106
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	92
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	14
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	80417
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	80417
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	78210
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	2206
k__Bacteria|p__Firmicutes|c__Negativicutes	2860
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2854
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2854
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	3
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	3
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	2
k__Bacteria|p__Firmicutes|c__Tissierellia	695
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	695
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	695
k__Bacteria|p__Actinobacteria	113220
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	109949
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	109842
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	109842
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	106
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	65
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	41
k__Bacteria|p__Actinobacteria|c__Actinomycetia	3271
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	1726
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	1726
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	806
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	806
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	654
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	653
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae	1
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	70
