name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella sp. wkB7	3120264	S	3711	1975	5686	0.17939
Gilliamella sp. ESL0443	2704655	S	14	7	21	0.00066
Gilliamella sp. B3022	2817969	S	4	5	9	0.00028
Gilliamella apicola	1196095	S	2742	1361	4103	0.12945
Gilliamella apis	1970738	S	1842	201	2043	0.06446
Frischella perrara	1267021	S	4093	1717	5810	0.18330
Utexia brackfieldae	3074108	S	2	0	2	0.00006
Escherichia coli	562	S	35	2874	2909	0.09178
Klebsiella grimontii	2058152	S	2	63	65	0.00205
Citrobacter farmeri	67824	S	2	22	24	0.00076
Hafnia alvei	569	S	99	100	199	0.00628
Hafnia paralvei	546367	S	4	4	8	0.00025
Obesumbacterium proteus	82983	S	17	19	36	0.00114
Morganella morganii	582	S	5	9	14	0.00044
Yersinia ruckeri	29486	S	1	0	1	0.00003
Pseudomonas aeruginosa	287	S	2	30	32	0.00101
Ectopseudomonas oleovorans	301	S	1	4	5	0.00016
Pseudoxanthomonas japonensis	69284	S	2	3	5	0.00016
Xanthomonas albilineans	29447	S	1	0	1	0.00003
Stenotrophomonas maltophilia	40324	S	1	0	1	0.00003
Psychrobacter sp. CLB018	3240930	S	2	1	3	0.00009
Snodgrassella alvi	1196083	S	1260	489	1749	0.05518
Acidovorax temperans	80878	S	2	30	32	0.00101
Commensalibacter melissae	2070537	S	108	7	115	0.00363
Bartonella choladocola	2750995	S	2	0	2	0.00006
Bartonella apihabitans	2750929	S	2	0	2	0.00006
Candidatus Liberibacter africanus	34020	S	2	0	2	0.00006
Lactobacillus apis	303541	S	2939	290	3229	0.10187
Lactobacillus sp. IBH004	2879107	S	1696	322	2018	0.06367
Lactobacillus sp. wkB8	1545702	S	16	45	61	0.00192
Lactobacillus sp. ESL0681	2983211	S	1	2	3	0.00009
Lactobacillus kullabergensis	1218493	S	1064	268	1332	0.04202
Lactobacillus helsingborgensis	1218494	S	402	562	964	0.03041
Lactobacillus panisapium	2012495	S	6	0	6	0.00019
Lactobacillus melliventris	1218507	S	2	63	65	0.00205
Lactobacillus kimbladii	1218506	S	1	3	4	0.00013
Bombilactobacillus bombi	1303590	S	13	24	37	0.00117
Bombilactobacillus mellifer	1218492	S	2	2	4	0.00013
Apilactobacillus kunkeei	148814	S	3	2	5	0.00016
Bifidobacterium asteroides	1684	S	623	30	653	0.02060
Bifidobacterium coryneforme	1687	S	166	25	191	0.00603
Cutibacterium acnes	1747	S	11	14	25	0.00079
Streptomyces sp. T12	477697	S	2	0	2	0.00006
Homo sapiens	9606	S	32	53	85	0.00268
Apis mellifera filamentous virus	1100043	S	105	0	105	0.00331
Wifcevirus WFC	2734156	S	6	2	8	0.00025
