feature	Absiella	Acidaminococcus	Actinobacteria.gen...Trueperella.Streptomyces.	Actinobacteria.gen...Xylanimonas.Schaalia.Sanguibacter.	Actinomyces	Adlercreutzia	Akkermansia	Alistipes	Anaerococcus	Anaerofustis	Anaeromassilibacillus	Anaerostipes	Anaerotignum	Anaerotruncus	Atopobiaceae.gen..incertae.sedis	Atopobium	Bacteria.gen..incertae.sedis	Bacteroidales.gen..incertae.sedis	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Bittarella	Blautia	Bradyrhizobium	Butyricicoccus	Campylobacter	Catabacter	Christensenella	Clostridia.gen..incertae.sedis	Clostridiaceae.gen..incertae.sedis	Clostridiales.Family.XIII..Incertae.Sedis.gen..incertae.sedis	Clostridiales.gen...Clostridium.Eubacterium.	Clostridiales.gen...Clostridium.Flavonifractor.	Clostridiales.gen...Ruminococcus.Blautia.	Clostridiales.gen...Ruminococcus.Clostridium.Blautia.	Clostridiales.gen...Ruminococcus.Clostridium.	Clostridiales.gen...Ruminococcus.Eubacterium.	Clostridiales.gen...Sellimonas.Drancourtella.	Clostridiales.gen..incertae.sedis	Clostridium	Collinsella	Coprobacillus	Coprococcus	Coriobacteriia.gen..incertae.sedis	Corynebacterium	Desulfovibrio	Dialister	Dielma	Dorea	Eggerthella	Eggerthellaceae.gen..incertae.sedis	Eisenbergiella	Erysipelatoclostridium	Erysipelotrichaceae.gen..incertae.sedis	Escherichia	Eubacterium	Faecalibacterium	Faecalicatena	Faecalitalea	Fenollaria	Finegoldia	Firmicutes.gen...Carnobacterium.Phascolarctobacterium.	Firmicutes.gen...Catenibacterium.Roseburia.	Firmicutes.gen...Clostridium.Eubacterium.	Firmicutes.gen...Coprobacillus.Clostridium.	Firmicutes.gen...Erysipelatoclostridium.Clostridioides.	Firmicutes.gen...Lactobacillus.Lachnospira.	Firmicutes.gen..incertae.sedis	Flavonifractor	Fusicatenibacter	Gemella	Gemmiger	Haemophilus	Holdemanella	Holdemania	Hungatella	Intestinibacter	Intestinimonas	Lachnoclostridium	Lachnospira	Lachnospiraceae.gen..incertae.sedis	Lactobacillus	Lactococcus	Leuconostoc	Massilimaliae	Massilioclostridium	Massiliomicrobiota	Mediterraneibacter	Megamonas	Megasphaera	Merdibacter	Merdimonas	Mesorhizobium	Mobiluncus	Mogibacterium	Neglecta	Odoribacter	Oscillibacter	Parabacteroides	Paraprevotella	Parasutterella	Parvimonas	Peptoniphilaceae.gen..incertae.sedis	Peptoniphilus	Peptostreptococcaceae.gen..incertae.sedis	Peptostreptococcus	Phascolarctobacterium	Phocea	Porphyromonas	Prevotella	Pseudoflavonifractor	Ralstonia	Romboutsia	Roseburia	Rothia	Ruminococcaceae.gen..incertae.sedis	Ruminococcus	Ruthenibacterium	Saccharibacteria.gen..incertae.sedis	Senegalimassilia	Solobacterium	Staphylococcus	Stoquefichus	Streptococcus	Sutterella	Sutterellaceae.gen..incertae.sedis	Tissierellia.gen..incertae.sedis	Turicibacter	Tyzzerella	Urmitella	Veillonella	Veillonellaceae.gen..incertae.sedis
NS34	0	0	0	0	0	0	0.0077319587628866	0.0231958762886598	0.00292096219931271	0.000343642611683849	0.000343642611683849	0.000343642611683849	0	0.000859106529209622	0	0.000171821305841924	0.000343642611683849	0.000343642611683849	0.406357388316151	0	0.0274914089347079	0	0	0.0634020618556701	0	0.000343642611683849	0.00103092783505155	0	0	0	0	0.0013745704467354	0.000687285223367698	0	0	0.000515463917525773	0.00532646048109966	0.000171821305841924	0	0.103436426116838	0.0180412371134021	0.0056701030927835	0.00601374570446735	0.0013745704467354	0	0	0	0.00395189003436426	0.000171821305841924	0.00257731958762887	0.00223367697594502	0.00240549828178694	0.00481099656357388	0.000515463917525773	0.000171821305841924	0.0175257731958763	0.0164948453608247	0.00807560137457045	0.000343642611683849	0	0.0013745704467354	0.000343642611683849	0.0144329896907217	0	0	0	0.000859106529209622	0	0.00463917525773196	0.00206185567010309	0.000171821305841924	0	0	0	0	0.00103092783505155	0.0548109965635739	0.00481099656357388	0.000343642611683849	0.00979381443298969	0	0.00206185567010309	0	0	0	0	0.000171821305841924	0	0.000171821305841924	0	0	0	0	0	0.000859106529209622	0	0.00292096219931271	0.00670103092783505	0.00274914089347079	0.0321305841924399	0	0	0.000687285223367698	0.00309278350515464	0.0146048109965636	0.000687285223367698	0.000859106529209622	0	0	0.0132302405498282	0.00274914089347079	0	0	0.000515463917525773	0.00171821305841924	0	0.027319587628866	0.00532646048109966	0.00292096219931271	0	0	0	0	0	0.000687285223367698	0	0	0.00240549828178694	0.00274914089347079	0.036254295532646	0.00412371134020619	0	0.000515463917525773
NS36	0	0	0	0	0	0.00113019891500904	0.156645569620253	0.0968580470162749	0	0	0.00192133815551537	0.00689421338155515	0.000791139240506329	0.000565099457504521	0	0	0.00519891500904159	0.00971971066907776	0.108047016274864	0.00994575045207957	0.0235081374321881	0.000565099457504521	0.000113019891500904	0.0122061482820976	0	0.000452079566003617	0	0.000113019891500904	0	0	0	0.00135623869801085	0.0511980108499096	0.000452079566003617	0.00169529837251356	0.00158227848101266	0	0.000113019891500904	0.00135623869801085	0.139127486437613	0.0209086799276673	0.0149186256781193	0.000791139240506329	0	0.00113019891500904	0	0.00497287522603978	0.000226039783001808	0.000226039783001808	0.00327757685352622	0.000678119349005425	0.000904159132007233	0.000339059674502712	0	0.000452079566003617	0.000113019891500904	0.0162748643761302	0.008250452079566	0.000113019891500904	0	0.000113019891500904	0	0.0166139240506329	0	0.000113019891500904	0	0.000113019891500904	0	0.00610307414104882	0.00960669077757685	0.00203435804701627	0	0	0	0	0.00180831826401447	0.00339059674502712	0.000678119349005425	0.00734629294755877	0.00452079566003617	0	0.0237341772151899	0.000226039783001808	0	0	0	0.000226039783001808	0	0.000226039783001808	0	0	0	0.000226039783001808	0	0	0	0.00350361663652803	0.00248643761301989	0.0167269439421338	0.0189873417721519	0	0	0	0.00113019891500904	0.000904159132007233	0.000452079566003617	0	0	0.000226039783001808	0.00124321880650995	0.000226039783001808	0	0	0.00305153707052441	0.000565099457504521	0	0.100135623869801	0.0487115732368897	0.0103978300180832	0	0	0	0.000113019891500904	0.000226039783001808	0.000791139240506329	0.000565099457504521	0	0.000339059674502712	0.000565099457504521	0.00632911392405063	0.000113019891500904	0	0
NS38	0	0	0	0	0	0.00118500962820323	0.0894682269293438	0.0296252407050807	0	0	0.00222189305288105	0.0303658717227077	0	0.000296252407050807	0	0	0.00162938823877944	0.00429565990223671	0.137757369278625	0.00548066953043993	0.200266627166346	0.000148126203525404	0.000148126203525404	0.00977632943267664	0	0.000444378610576211	0	0.000148126203525404	0.000148126203525404	0.000740631017627018	0.000296252407050807	0.00118500962820323	0	0	0	0.00118500962820323	0.00207376684935565	0.000444378610576211	0	0.103688342467783	0.0556954525255518	0.0112575914679307	0.00459191230928751	0.00977632943267664	0	0	0.00118500962820323	0.00651755295511776	0.000148126203525404	0.00325877647755888	0.000444378610576211	0.00474003851281292	0.000148126203525404	0.00133313583172863	0.000148126203525404	0.00162938823877944	0.0601392386313139	0.0516960450303659	0.000148126203525404	0	0	0	0	0	0.000148126203525404	0.00192564064583025	0	0.000592504814101615	0.00192564064583025	0.000296252407050807	0.00148126203525404	0	0	0.000296252407050807	0	0.000296252407050807	0	0.000296252407050807	0	0.00148126203525404	0	0.0119982224855577	0.00222189305288105	0.000148126203525404	0	0	0	0	0	0	0	0	0	0	0	0	0.000592504814101615	0.00251814545993186	0.00696193156569397	0.0111094652644053	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00162938823877944	0.00444378610576211	0.000148126203525404	0.0303658717227077	0.0801362761072434	0.00177751444230484	0	0	0	0.000148126203525404	0	0.000296252407050807	0.000444378610576211	0	0	0.000148126203525404	0	0	0.000296252407050807	0
NS39	0	0	0	0	0.000102438024994878	0	0.00204876049989756	0.0221266133988937	0	0	0.000307314074984634	0.000614628149969269	0	0	0	0	0.039541077648023	0.000614628149969269	0.0593116164720344	0.00286826469985659	0.0562384757221881	0.000409752099979512	0.000102438024994878	0.0232534316738373	0	0.00194632247490268	0	0	0.000307314074984634	0	0	0.00133169432493342	0.0249948780987503	0.000102438024994878	0.000204876049989756	0.00194632247490268	0	0.000409752099979512	0	0.07559926244622	0.0977258758451137	0.00460971112476951	0.000204876049989756	0.0191559106740422	0.00051219012497439	0	0	0.0330874820733456	0.000102438024994878	0.01259987707437	0.000307314074984634	0.00286826469985659	0	0	0.00911698422454415	0.000102438024994878	0.0208973570989551	0.24759270641262	0.000102438024994878	0	0	0	0.00194632247490268	0	0	0	0	0	0.0488629379225569	0.000204876049989756	0.00174144642491293	0	0	0.000819504199959025	0.00143413234992829	0.000204876049989756	0	0.000204876049989756	0.000102438024994878	0.000102438024994878	0.000204876049989756	0.0242778119237861	0	0	0	0.000102438024994878	0.000102438024994878	0	0	0.0051219012497439	0	0.000102438024994878	0	0	0	0	0	0.00266338864986683	0.013419381274329	0.00348289284982586	0	0	0.000307314074984634	0	0	0.000409752099979512	0	0	0	0	0.0187461585740627	0	0	0.000307314074984634	0.00604384347469781	0	0.0828723622208564	0.0173120262241344	0.000307314074984634	0	0.000307314074984634	0.000102438024994878	0	0	0.00184388444990781	0.000409752099979512	0	0	0.000204876049989756	0	0	0.00204876049989756	0.000307314074984634
NS4	0	0	0	0	0	0	0	0.00509741730856366	0	0	0	0.0746488445854101	0	0.000113275940190304	0	0	0.000906207521522429	0	0.169687358405075	0	0.0446307204349796	0.000226551880380607	0	0.0144993203443589	0	0.00271862256456729	0	0	0	0	0	0	0	0	0.000566379700951518	0.000906207521522429	0	0	0.000113275940190304	0.0558450385138197	0.0224286361576801	0.0031717263253285	0	0	0	0	0	0.00475758948799275	0	0.00294517444494789	0.000113275940190304	0	0	0.000226551880380607	0	0.00351155414589941	0.197553239691889	0.167535115541459	0.000113275940190304	0	0	0	0	0	0.000113275940190304	0	0.000113275940190304	0.0031717263253285	0.000566379700951518	0.00271862256456729	0.00135931128228364	0	0.00464431354780245	0.0032850022655188	0	0.000226551880380607	0	0.000113275940190304	0	0.000113275940190304	0.000226551880380607	0.0714771182600816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000679655641141822	0.00362483008608971	0.00192569098323516	0	0	0.000113275940190304	0	0	0	0.000226551880380607	0	0	0	0.000339827820570911	0	0	0	0.0721567739012234	0	0.0122338015405528	0.0172179429089261	0	0	0	0	0	0.000113275940190304	0.00351155414589941	0.0263932940643407	0	0	0	0	0	0.00101948346171273	0
NS40	0	0	0	0	0.00022667170381564	0	0	0.0160181337363052	0	7.55572346052135e-05	0.00151114469210427	0.0142047601057801	0	7.55572346052135e-05	0.00528900642236494	7.55572346052135e-05	0.000982244049867775	0	0.0215338118624858	0.00362674726105025	0.0596146581035134	0	7.55572346052135e-05	0.0272761616924821	0	0.00272006044578768	0	0.000151114469210427	0	0	7.55572346052135e-05	0.000151114469210427	0	0	0.00143558745749906	0.00324896108802418	0	0	0	0.179448432187382	0.0202493388741972	0.0120136003022289	0	0.0114091424253872	0	0	0	7.55572346052135e-05	0.000377786173026067	0.031507366830374	0	0.00256894597657726	7.55572346052135e-05	0.000453343407631281	7.55572346052135e-05	0.00022667170381564	0.0241783150736683	0.0996599924442765	0.000151114469210427	0	0.000302228938420854	0	0	0	0	0	0.000151114469210427	0	0.00173781639591991	0.000680015111446921	0.00136003022289384	7.55572346052135e-05	0	0	0.00460899131091802	0.00022667170381564	7.55572346052135e-05	0.000151114469210427	0	0.00105780128447299	0.000151114469210427	0.0479788439743105	0.0126180581790706	0	0	0	7.55572346052135e-05	0	7.55572346052135e-05	0.00324896108802418	0.00627125047223272	0	0	0	7.55572346052135e-05	7.55572346052135e-05	0	0.000302228938420854	0.020173781639592	0.00604457876841708	0.000604457876841708	0	0	0.000377786173026067	0.000302228938420854	0	7.55572346052135e-05	0.00136003022289384	7.55572346052135e-05	0.000302228938420854	0.0174537211938043	0	0	7.55572346052135e-05	0.028333962976955	0	0.0823573857196827	0.216320362674726	0.00219115980355119	0	0	0.000151114469210427	0	0	0.000680015111446921	0.000831129580657348	0	0.000151114469210427	0	0	0	0	0
NS41	0	0	0	0	0	0	0.00136054421768707	0.0369614512471655	0	0	0	0.00113378684807256	0	0	0.000226757369614512	0	7.55857898715042e-05	0.000302343159486017	0.0710506424792139	0.00861678004535147	0.00604686318972033	7.55857898715042e-05	7.55857898715042e-05	0.00317460317460317	0	0.00136054421768707	0.000226757369614512	7.55857898715042e-05	0	0	0	0.000831443688586546	0	0	0.000831443688586546	0.000302343159486017	0	0	0	0.0960695389266818	0.04572940287226	0.0018140589569161	0	0.036130007558579	0.000151171579743008	0	0	7.55857898715042e-05	0	0.00521541950113379	0	0.000302343159486017	0	0	0.000831443688586546	0	0.00559334845049131	0.137792894935752	0	0	0	0	0	0.000226757369614512	0	0	0	0.00408163265306122	0.0188208616780045	0.000453514739229025	0.000226757369614512	0	7.55857898715042e-05	7.55857898715042e-05	0.00211640211640212	0.000226757369614512	0	7.55857898715042e-05	0.000151171579743008	0.000302343159486017	0	0.0855631141345427	0.00287226001511716	0	7.55857898715042e-05	0	0	0	0	0.00219198790627362	0.00090702947845805	0	0	0	0	0	0	0.00143613000755858	0.0213907785336357	0.0179138321995465	0.00128495842781557	7.55857898715042e-05	0	7.55857898715042e-05	0	0	0	0.00264550264550265	7.55857898715042e-05	0.000151171579743008	0.306122448979592	0.000302343159486017	0	0.000226757369614512	0.0266061980347695	0	0.0133030990173847	0.0215419501133787	0.000755857898715042	0	0.000302343159486017	0	0	0	0.000529100529100529	0.00430839002267574	7.55857898715042e-05	0	0	0	0	0	0
NS46	0	0	9.51474785918173e-05	0	9.51474785918173e-05	0.0049476688867745	0.00133206470028544	0.00780209324452902	0	0	0.00123691722169363	0.0198858230256898	0	0.000190294957183635	0	0	0.00161750713606089	0.000856327307326356	0.061465271170314	0	0.0368220742150333	0.000475737392959087	9.51474785918173e-05	0.0554709800190295	0	0.000475737392959087	0.000190294957183635	0	0.000761179828734539	0.000190294957183635	0.000380589914367269	0.00171265461465271	0.076022835394862	0.000190294957183635	0.00599429115128449	0.00190294957183635	0	0.000666032350142721	0	0.0965746907706946	0.0629876308277831	0	0.00418648905803996	0.0450047573739296	0	0	0	0.00894386298763083	9.51474785918173e-05	0.0180780209324453	0.00171265461465271	0.0104662226450999	9.51474785918173e-05	0.00133206470028544	0.000190294957183635	0.000761179828734539	0.0380589914367269	0.0323501427212179	9.51474785918173e-05	0	9.51474785918173e-05	9.51474785918173e-05	0	0	0.000190294957183635	0	0.000190294957183635	9.51474785918173e-05	0.00485252140818268	0.000570884871550904	0	0	0.00294957183634634	0	0	0.000475737392959087	9.51474785918173e-05	0.000570884871550904	9.51474785918173e-05	0.000380589914367269	0	0.0624167459562322	0.000475737392959087	0	0	0.000190294957183635	0	9.51474785918173e-05	0	0	0	0	0	0	9.51474785918173e-05	0	0	0.000951474785918173	0.00466222645099905	0.00161750713606089	0	9.51474785918173e-05	0	0.000475737392959087	0.000570884871550904	0.000666032350142721	0	0	0	0.00161750713606089	0.00399619410085633	0	0	0.00190294957183635	0.0131303520456708	0	0.138820171265461	0.145956232159848	0.00504281636536632	0	0	0	0.000285442435775452	0	9.51474785918173e-05	0	0.000190294957183635	9.51474785918173e-05	0.00390104662226451	0	9.51474785918173e-05	9.51474785918173e-05	0
NS51	0	0	0	0.000155908949173683	7.79544745868413e-05	0	0	0.000155908949173683	0.000233863423760524	0	0	0.0784222014343623	0	0	0	0	0	0	0.0107577174929841	0.000233863423760524	0.109136264421578	0	7.79544745868413e-05	0.147256002494543	0.000155908949173683	0.00389772372934206	7.79544745868413e-05	0	0	0	0.000389772372934206	0.000233863423760524	0	0	0.00810726535703149	0.00288431555971313	0	0	0.000233863423760524	0.0487995010913626	0.0372622388525101	0.0247895229186155	0	0.00311817898347365	0	0	0.000233863423760524	7.79544745868413e-05	0	0.00701590271281572	0	0.00436545057686311	0	0.00062363579669473	0.00155908949173683	0.00304022450888681	0.0642344870595572	0.0956501403180543	0	0	0.000311817898347365	0	0.000311817898347365	0	0	0	0.000311817898347365	0	0.00218272528843156	0.000311817898347365	0	0	0.0170720299345182	7.79544745868413e-05	0	0.000155908949173683	0.000389772372934206	0.00218272528843156	0	0.00101340816962894	0	0.115762394761459	0.00148113501714998	0	0	0	0	0	0	0	0	0	0	0.000389772372934206	0	0	0	0	0.000233863423760524	0.000311817898347365	7.79544745868413e-05	0	0	0.00124727159338946	0.0045213595260368	0.0272840661053944	0	0	0	0.00420954162768943	0.000467726847521048	0	0.000545681322107889	0.0160586217648893	0.0235422513252261	7.79544745868413e-05	0.0744465232304334	0.0419395073277206	7.79544745868413e-05	0	0	0	0	0	0.00810726535703149	0.000155908949173683	0	0.000545681322107889	0.000233863423760524	0	7.79544745868413e-05	0.000467726847521048	0.000155908949173683
NS55	0.000126119308866187	0	0	0	0.000126119308866187	0.000126119308866187	0.000378357926598562	0.00050447723546475	0	0	0	0.0234581914491109	0	0	0	0	0.0566275696809182	0	0.0229537142136461	0	0.0148820784462101	0	0.000126119308866187	0.0968596292092319	0	0.00340522133938706	0	0	0.000126119308866187	0	0	0	0	0	0.0105940219447597	0.00353134064825325	0	0	0.000126119308866187	0.0716357674359945	0.0157649136082734	0.00844999369403456	0	0.00189178963299281	0	0	0	0.000756715853197125	0.000126119308866187	0.0145037205196116	0.00151343170639425	0.000630596544330937	0	0.00252238617732375	0.000126119308866187	0.000378357926598562	0.0471686215159541	0.0843738176314794	0	0	0	0	0	0	0	0	0.000126119308866187	0	0.00151343170639425	0.000378357926598562	0	0.000126119308866187	0	0	0	0.000630596544330937	0.000126119308866187	0.000252238617732375	0	0.000378357926598562	0.000252238617732375	0.357043763400177	0	0.000126119308866187	0	0	0	0	0	0	0	0	0	0	0	0	0.000126119308866187	0.000252238617732375	0.00189178963299281	0	0	0	0	0	0.000126119308866187	0.000252238617732375	0	0	0	0	0	0	0	0.00580148820784462	0.0398537016017152	0	0.0438895194854332	0.0588977172405095	0.000378357926598562	0	0	0	0	0.000126119308866187	0.00315298272165469	0.000126119308866187	0	0.000126119308866187	0.000126119308866187	0.000126119308866187	0	0	0
NS58	0	0	6.78195998643608e-05	0.000135639199728722	0.00122075279755849	0	0	0	0	0	0	0.093794506612411	0	0	0	6.78195998643608e-05	0.0262461851475076	0	0.000271278399457443	0	0.0346558155306884	0	0	0.252153272295693	0	0.000542556798914886	0	0	0	0	0	6.78195998643608e-05	0	0	0.00752797558494405	0.00963038318073923	0	0.00081383519837233	0	0.132519498134961	0.00569684638860631	0.00990166158019668	0	0.00528992878942014	0	6.78195998643608e-05	0	0	0	0.0254323499491353	6.78195998643608e-05	0.00149203119701594	0	0.00162767039674466	0	0	0.00990166158019668	0.0118006103763988	0	0	0	0	0	0	0	0	6.78195998643608e-05	0	0	0.000135639199728722	0	0.000610376398779247	0	0.000339097999321804	0	0.000474737199050526	0	0.000678195998643608	0	0.000678195998643608	0	0.23452017633096	0	0	6.78195998643608e-05	0	0	0	6.78195998643608e-05	0	0	0	0	6.78195998643608e-05	0	0	0	0	6.78195998643608e-05	0.000203458799593082	0	0	6.78195998643608e-05	0	0	0.000271278399457443	0	0.000135639199728722	0	0	0.00318752119362496	0	0.000406917599186165	0.0178365547643269	0.0530349270939301	0.000135639199728722	0.0265852831468294	6.78195998643608e-05	0.000135639199728722	0.000406917599186165	0	6.78195998643608e-05	6.78195998643608e-05	0	0.0169548999660902	0.000135639199728722	0	0	0.0111902339776195	0	0	0.000339097999321804	0
NS6	0	0	0	0	0	0	9.84736582964057e-05	0.0474643032988676	0.000393894633185623	0	0	0.079369768586903	9.84736582964057e-05	0.000295420974889217	0	0	0.00886262924667651	0	0.263613983259478	0	0	0	0.000295420974889217	0.0718857705563762	0	0.00305268340718858	0	0	0	0	0.000393894633185623	0.000196947316592811	0.0234367306745446	0	0.00905957656326933	0.00423436730674545	0.000295420974889217	0	0	0.0821270310192024	0.0285573609059577	0.0052191038897095	0.000196947316592811	0.00590841949778434	0	0	0	0.0016740521910389	0.000295420974889217	0.0266863613983259	0.00147710487444609	0	0.000196947316592811	0.000196947316592811	0.000393894633185623	9.84736582964057e-05	0.0351550960118168	0.0831117676021664	0	0	0.00118168389955687	0	0	0	0	0	0.000393894633185623	0	0.00246184145741014	0.000787789266371246	0	0	0	9.84736582964057e-05	0	0.000196947316592811	0.00758247168882324	0.000492368291482029	0	0.000492368291482029	0	0.116888232397834	9.84736582964057e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00334810438207779	0.00718857705563762	0.0193993106843919	0	0.000196947316592811	0	0.00462826193993107	0.00600689315608075	9.84736582964057e-05	0	0	0	0.00472673559822747	0.00216642048252093	0	0	0.00187099950763171	0.0176267848350566	0	0.00640078778926637	0.00738552437223043	0.000787789266371246	0	0	0	0	0	0.00128015755785327	0	0.000196947316592811	0.00147710487444609	0	9.84736582964057e-05	0	9.84736582964057e-05	0
NS62	0	0	0.000118680275338239	0	0.000237360550676478	0.000830761927367672	0.00747685734630904	0.0094944220270591	0	0.000237360550676478	0.000356040826014716	0.0807025872300024	0	0.000237360550676478	0	0	0.00723949679563257	0.000237360550676478	0.00522193211488251	0	0.0274151436031332	0	0.000118680275338239	0.210420128174697	0	0.000712081652029433	0	0	0.000237360550676478	0	0	0.00094944220270591	0	0	0	0.00403512936150012	0.000118680275338239	0	0	0.0977925468787088	0.0420128174697365	0	0	0.0436743413244719	0	0.000237360550676478	0	0.000118680275338239	0	0.0148350344172798	0.000237360550676478	0.00439117018751484	0.000118680275338239	0.0021362449560883	0	0	0.029314028008545	0.0225492523142654	0.000118680275338239	0	0	0	0.000593401376691194	0	0.00142416330405887	0	0.000237360550676478	0.00178020413007358	0.00415380963683836	0.000118680275338239	0.0119867078091621	0	0	0	0	0.000593401376691194	0.000118680275338239	0.00166152385473534	0	0.00130548302872063	0	0.145027296463328	0	0.000474721101352955	0	0.000118680275338239	0	0	0	0	0	0	0	0	0	0	0.00130548302872063	0	0.000118680275338239	0.000593401376691194	0	0.000118680275338239	0	0.000118680275338239	0	0.000237360550676478	0	0	0.000118680275338239	0	0	0.000118680275338239	0	0.00249228578210301	0.00557797294089722	0	0.0731070496083551	0.128293377640636	0.000474721101352955	0	0	0.000118680275338239	0	0	0.00344172798480892	0	0	0	0.000237360550676478	0	0	0	0
NS67	0	0	0.000248617067561688	0	0.000559388402013798	0.000186462800671266	0.00323202187830195	0	6.2154266890422e-05	0.000124308533780844	0.00553172975324756	0.000186462800671266	0	0.000248617067561688	0	0	0.000124308533780844	0	0.0042264901485487	0	0.0754552800049723	0.000248617067561688	0	0.104978556777923	0	0.0019889365404935	0	0	0	0	0.00124308533780844	0.00982037416868668	0	0	0.0352414693268693	0.00105662253713717	0	0	0.000186462800671266	0.129715955000311	0.0413325874821306	0.011933619242961	0	0.00814220896264529	0	0	0	0.159550003107713	0	0.0269127975635527	0.000186462800671266	0.00341848467897321	0.000808005469575486	0.0011187768040276	0.000497234135123376	0.000994468270246752	0.0134874759152216	0.0229349244825657	0.000559388402013798	0	0.000124308533780844	6.2154266890422e-05	0	0	0.000683696935794642	0	0.000186462800671266	0	0.0125551619118652	0.000372925601342532	0.000372925601342532	0	0.00441295294921996	6.2154266890422e-05	0	0	0.00031077133445211	0.00136739387158928	6.2154266890422e-05	0.0025483249425073	0	0.0108148424389334	0.00950960283423457	6.2154266890422e-05	0	0	0	0.000124308533780844	0	0	0	0	0	6.2154266890422e-05	6.2154266890422e-05	6.2154266890422e-05	0	0	0.000372925601342532	0.000372925601342532	0	0	0	0	0.00149170240537013	0.000186462800671266	0	0	0.000559388402013798	0	0.00385356454720617	0	0.000124308533780844	0.00261047920939773	0.00895021443222077	0	0.0901858412580024	0.168438063273044	0.00739635775996022	0.000248617067561688	0	6.2154266890422e-05	0.000435079868232954	0	0.00149170240537013	0	0	0.000124308533780844	0.000559388402013798	0.0019889365404935	0	0.000186462800671266	0
NS7	0	0	0	0.000242679178126517	0.0014560750687591	0	0	0.0131855686782074	8.08930593755056e-05	0	8.08930593755056e-05	0.0117294936094483	0	0	0	0	0.00129428895000809	0	0.00525804885940786	0	0.13679016340398	0.000404465296877528	0	0.0906811195599418	0	0.0014560750687591	0	0	0	0	0	0.000161786118751011	0	0	0.00169875424688562	0.00250768484064067	0	0.000889823653130561	0	0.0558971040284744	0.014722536806342	0.029606859731435	0	0.00533894191878337	0	0	0	0.00719948228442	0	0.0377770587283611	0.000970716712506067	0.000161786118751011	0	0	0	0.000242679178126517	0.0424688561721404	0.185892250444912	0	0	0	0	0.000323572237502022	0	0	0	0	0	0.00121339589063258	8.08930593755056e-05	0	0.000161786118751011	0	0.000566251415628539	0	8.08930593755056e-05	0	0.0210321954376315	0	0	8.08930593755056e-05	0.0455427924284096	0.0553308526128458	0	0	0	0	0	0	0.00202232648438764	0.00776573370004854	0.000161786118751011	0	0	0	8.08930593755056e-05	0	8.08930593755056e-05	0.00606697945316292	0.000647144475004045	0	8.08930593755056e-05	0	0	8.08930593755056e-05	0.00299304319689371	0	0	0	0	0.0557353179097233	0	0	0.0817019899692606	0.0184436175376153	8.08930593755056e-05	0.0246723831095292	0.00687591004691797	0	0.000485358356253033	0	0.000161786118751011	0	0	0.0101116324219382	0.00113250283125708	0.000161786118751011	0	0.00525804885940786	0	0	0.00258857790001618	0
NS70	8.41750841750842e-05	8.41750841750842e-05	8.41750841750842e-05	8.41750841750842e-05	0.000252525252525253	0.000420875420875421	0	0.000168350168350168	0	0	0	0.0515993265993266	0	0	0	0	0.0155723905723906	0	0.00841750841750842	0	0.0663299663299663	0	0	0.107996632996633	8.41750841750842e-05	0.0053030303030303	0	0	0	0	0	0.000336700336700337	0	0	0	0.00951178451178451	0	0.000673400673400673	0	0.0575757575757576	0.0253367003367003	0.0222222222222222	0	0.0101010101010101	0	0	8.41750841750842e-05	0	0	0.0174242424242424	0.000420875420875421	0.000505050505050505	0	0.000168350168350168	0.000252525252525253	0	0.0942760942760943	0.110521885521886	0	0	0	0	0	0	0	0	8.41750841750842e-05	0	0.0117003367003367	0.000168350168350168	0	0	0	0.000168350168350168	0	0.000168350168350168	0	0.000336700336700337	0	0.000420875420875421	0	0.247895622895623	8.41750841750842e-05	0.000168350168350168	0	8.41750841750842e-05	8.41750841750842e-05	0	8.41750841750842e-05	0	0	0	0	0.000336700336700337	0	8.41750841750842e-05	0	0	0.00109427609427609	0.000589225589225589	0.000841750841750842	0	0	0	0	0	0	0.000673400673400673	0	0	0.0793771043771044	0	0.000589225589225589	0.00505050505050505	0.00151515151515152	8.41750841750842e-05	0.00883838383838384	0.0108585858585859	0.000252525252525253	0	0	0	8.41750841750842e-05	0	0.019949494949495	0.000168350168350168	0	0	0.00151515151515152	0	0	0.000757575757575758	0
