#Classification	SRR20002482_bracken_P.kreport
k__Bacteria	1061217
k__Bacteria|p__Proteobacteria	804485
k__Bacteria|p__Deinococcus-Thermus	91195
k__Bacteria|p__Actinobacteria	75582
k__Bacteria|p__Firmicutes	88827
k__Bacteria|p__Cyanobacteria	171
k__Bacteria|p__Chloroflexi	34
k__Bacteria|p__Bacteroidetes	816
k__Bacteria|p__Gemmatimonadetes	3
k__Bacteria|p__Planctomycetes	18
k__Bacteria|p__Chlamydiae	11
k__Bacteria|p__Verrucomicrobia	10
k__Bacteria|p__Acidobacteria	22
k__Bacteria|p__Aquificae	17
k__Bacteria|p__Spirochaetes	11
k__Bacteria|p__Fusobacteria	6
k__Bacteria|p__Synergistetes	3
k__Eukaryota	12121
k__Eukaryota|k__Metazoa	6104
k__Eukaryota|k__Metazoa|p__Chordata	6104
k__Eukaryota|k__Fungi	4539
k__Eukaryota|k__Fungi|p__Basidiomycota	3928
k__Eukaryota|k__Fungi|p__Ascomycota	610
k__Eukaryota|k__Viridiplantae	1325
k__Eukaryota|k__Viridiplantae|p__Streptophyta	1325
k__Eukaryota|p__Apicomplexa	152
k__Archaea	54
k__Archaea|p__Euryarchaeota	54
k__Viruses	966
k__Viruses|k__Heunggongvirae	966
k__Viruses|k__Heunggongvirae|p__Uroviricota	966
