name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Staphylococcus epidermidis	57090	S	6281	45635	51916	0.86635
Staphylococcus simulans	57125	S	17	47	64	0.00107
Staphylococcus capitis	57076	S	1	1	2	0.00003
Staphylococcus aureus	57070	S	1	11	12	0.00020
Gemella sp900766305	56999	S	5	9	14	0.00023
Streptococcus sp000187445	56205	S	1	7	8	0.00013
Latilactobacillus curvatus	55467	S	1	1	2	0.00003
Planococcus wigleyi	53832	S	1	2	3	0.00005
Stutzerimonas stutzeri_AO	139038	S	86	1511	1597	0.02665
Stutzerimonas stutzeri	139027	S	59	1372	1431	0.02388
Stutzerimonas stutzeri_G	139046	S	2	26	28	0.00047
Stutzerimonas sp002692525	139013	S	1	51	52	0.00087
Stutzerimonas stutzeri_U	139055	S	1	78	79	0.00132
Stutzerimonas stutzeri_AN	139037	S	1	3	4	0.00007
Pseudomonas aeruginosa	138123	S	99	1579	1678	0.02800
Pseudomonas paraeruginosa	138137	S	2	28	30	0.00050
Pseudomonas nitroreducens	138132	S	1	9	10	0.00017
Pseudomonas_E cremoris	138265	S	1	7	8	0.00013
Pseudomonas_E indoloxydans	138391	S	1	120	121	0.00202
Pseudomonas_E alcaligenes	138170	S	1	17	18	0.00030
Pseudomonas_E weihenstephanensis	138952	S	1	2	3	0.00005
Acinetobacter johnsonii	137103	S	2	27	29	0.00048
Acinetobacter bereziniae	137066	S	1	15	16	0.00027
Vreelandella stevensii	136926	S	1	22	23	0.00038
Aquabacterium parvum	126468	S	118	846	964	0.01609
Aquabacterium sp003963115	126474	S	1	1	2	0.00003
Paraburkholderia phenoliruptrix	128024	S	9	82	91	0.00152
Paraburkholderia phytofirmans	128028	S	4	16	20	0.00033
Paraburkholderia fungorum	127991	S	4	18	22	0.00037
Paraburkholderia agricolaris	127963	S	1	4	5	0.00008
Paraburkholderia sp011752995	128063	S	1	2	3	0.00005
Cupriavidus basilensis	126906	S	2	54	56	0.00093
Herbaspirillum huttiense	127116	S	2	17	19	0.00032
Hylemonella sp019745555	127248	S	3	23	26	0.00043
Hylemonella sp019746735	127249	S	1	4	5	0.00008
Acidovorax temperans	126391	S	1	23	24	0.00040
Acidovorax facilis	126353	S	1	9	10	0.00017
Pandoraea cepalis	127932	S	2	23	25	0.00042
Telluria norwichensis	129180	S	1	3	4	0.00007
Duganella sacchari	127009	S	1	0	1	0.00002
Hydrogenophaga pseudoflava	127164	S	1	3	4	0.00007
QFNR01 sp943913135	130419	S	3	0	3	0.00005
Parazoarcus communis	130917	S	1	0	1	0.00002
Pantoea dispersa	133256	S	3	28	31	0.00052
Pantoea sp000175935	133277	S	1	5	6	0.00010
Klebsiella variicola	133156	S	1	18	19	0.00032
CU05-9 sp943913335	140813	S	4	10	14	0.00023
Pseudoxanthomonas_A sp001427585	141053	S	1	17	18	0.00030
Agrobacterium tomkonis	119083	S	1	32	33	0.00055
Bradyrhizobium sp003020115	120536	S	1	5	6	0.00010
Sphingobium yanoikuyae_A	124910	S	1	14	15	0.00025
Sphingobium limneticum	124833	S	1	14	15	0.00025
Novosphingobium silvae	124454	S	1	18	19	0.00032
Azospirillum brasilense	114111	S	2	5	7	0.00012
Cutibacterium acnes	48418	S	117	688	805	0.01343
Cutibacterium modestum	48421	S	17	22	39	0.00065
Cutibacterium namnetense	48422	S	6	7	13	0.00022
Cutibacterium granulosum	48420	S	1	0	1	0.00002
Micropruina sp937863965	48482	S	1	1	2	0.00003
Marmoricola sp943913695	48080	S	4	3	7	0.00012
Lawsonella clevelandensis_A	46365	S	42	41	83	0.00139
Corynebacterium sp027886475	46180	S	18	21	39	0.00065
Corynebacterium sputi	46238	S	1	0	1	0.00002
Mycobacterium sp018326285	46715	S	1	21	22	0.00037
Mycobacterium gordonae_B	46462	S	1	6	7	0.00012
Gordonia bronchialis	46300	S	2	3	5	0.00008
Gordonia sputi	46350	S	1	1	2	0.00003
Microbacterium sp943912325	44444	S	2	1	3	0.00005
Microbacterium sp003248655	44295	S	1	3	4	0.00007
Microbacterium paulum	44225	S	1	4	5	0.00008
UBA3913 sp002391425	44759	S	4	1	5	0.00008
Dermacoccus abyssi	43367	S	2	2	4	0.00007
Janibacter sp024362365	43409	S	1	1	2	0.00003
Janibacter_A massiliensis	43414	S	2	2	4	0.00007
Yimella indica	43553	S	1	0	1	0.00002
Serinicoccus flavus	43516	S	1	0	1	0.00002
Actinomyces massiliensis	42441	S	2	3	5	0.00008
Rothia amarae	45224	S	1	7	8	0.00013
Arthrobacter_D pityocampae	45021	S	1	2	3	0.00005
Brachybacterium sp947500705	43328	S	2	1	3	0.00005
Brachybacterium huguangmaarense	43303	S	1	1	2	0.00003
Streptomyces mutabilis	49283	S	2	7	9	0.00015
Streptomyces papulosus	49326	S	1	2	3	0.00005
Catenulispora pinistramenti	48783	S	1	0	1	0.00002
Eggerthella lenta	51757	S	1	1	2	0.00003
Cuspidothrix issatschenkoi	96758	S	51	80	131	0.00219
Anaerococcus sp943913325	71394	S	7	11	18	0.00030
Vescimonas sp004557655	67961	S	2	4	6	0.00010
Clostridium_A leptum	64444	S	1	3	4	0.00007
Suilimivivens aceti	63292	S	1	2	3	0.00005
Alistipes excrementigallinarum	80984	S	3	5	8	0.00013
Gemmata sp013823135	112170	S	1	0	1	0.00002
Allomeiothermus silvanus	98864	S	1	1	2	0.00003
Parachlamydia acanthamoebae	93395	S	1	0	1	0.00002
