name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactobacillus apis	303541	S	529	253	782	0.07165
Lactobacillus helsingborgensis	1218494	S	218	2217	2435	0.22311
Lactobacillus sp. IBH004	2879107	S	147	195	342	0.03134
Lactobacillus sp. wkB8	1545702	S	2	41	43	0.00394
Lactobacillus kullabergensis	1218493	S	89	139	228	0.02089
Apilactobacillus kunkeei	148814	S	2	2	4	0.00037
Limosilactobacillus fermentum	1613	S	2	19	21	0.00192
Bombilactobacillus mellifer	1218492	S	2	7	9	0.00082
Paenibacillus larvae	1464	S	293	2520	2813	0.25774
Bifidobacterium asteroides	1684	S	63	9	72	0.00660
Bifidobacterium coryneforme	1687	S	51	23	74	0.00678
Flaviflexus salsibiostraticola	1282737	S	1	4	5	0.00046
Cutibacterium acnes	1747	S	1	1	2	0.00018
Streptomyces sp. T12	477697	S	1	1	2	0.00018
Gilliamella apis	1970738	S	522	600	1122	0.10280
Gilliamella sp. wkB7	3120264	S	60	264	324	0.02969
Gilliamella apicola	1196095	S	58	193	251	0.02300
Frischella perrara	1267021	S	554	411	965	0.08842
Serratia symbiotica	138074	S	2	1	3	0.00027
Snodgrassella alvi	1196083	S	667	268	935	0.08567
Commensalibacter melissae	2070537	S	180	162	342	0.03134
Bartonella apihabitans	2750929	S	16	16	32	0.00293
Brassica napus	3708	S	10	0	10	0.00092
Apis mellifera filamentous virus	1100043	S	87	0	87	0.00797
