GCF_000011665.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus pyogenes
GCF_001444445.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella enoeca
GCF_000146365.1,f,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Centipeda,s__Centipeda felix
GCF_022240605.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus xiaochunlingii
GCF_002211625.1,f,d__Bacteria,p__Fusobacteriota,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__Fusobacterium polymorphum
GCF_018127945.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella melaninogenica_B
GCF_003992055.1,t,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__F0422,s__F0422 sp003992055
GCA_015260175.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella vespertina
GCA_902461025.1,t,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus sp902461025
GCF_016648735.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus caecimuris
GCF_019929235.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus parasanguinis_F
GCF_002096285.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus halitosis_A
GCF_000700805.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__Porphyromonas pasteri
GCA_002148845.1,f,d__Bacteria,p__Bacillota_I,c__Bacilli_A,o__Erysipelotrichales,f__Coprobacillaceae,g__Eggerthia,s__Eggerthia catenaformis
GCF_015240415.1,f,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Micrococcaceae,g__Rothia,s__Rothia mucilaginosa
GCA_951230325.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella histicola
GCF_902460905.1,f,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter_A,s__Campylobacter_A concisus_AB
GCF_000145115.1,f,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Propionibacteriaceae,g__Cutibacterium,s__Cutibacterium acnes
GCF_003470855.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus caecimuris
GCF_000223335.1,t,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus infantis_M
GCF_003044385.1,f,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Neisseriaceae,g__Neisseria,s__Neisseria subflava_A
GCF_016648915.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus sp001556435
GCF_015260405.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella melaninogenica
GCF_001078375.1,t,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella tobetsuensis
GCF_000466185.1,f,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__Actinomyces graevenitzii
GCF_007990365.1,f,d__Bacteria,p__Fusobacteriota,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__Leptotrichia trevisanii
GCF_001073155.1,t,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus parasanguinis_D
GCA_018363335.1,t,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Pasteurellaceae,g__Haemophilus_D,s__Haemophilus_D parainfluenzae_Y
GCA_937935155.1,f,d__Bacteria,p__Actinomycetota,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Lancefieldella,s__Lancefieldella sp916048235
GCF_003944215.1,t,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus oralis_BI
GCA_015255615.1,f,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Peptostreptococcales,f__Anaerovoracaceae,g__Eubacterium_B,s__Eubacterium_B sulci
GCF_001906975.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus sp001556435
GCF_009721025.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus pneumoniae
GCF_900538345.1,f,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella tobetsuensis
GCF_000218655.1,f,d__Bacteria,p__Fusobacteriota,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__Fusobacterium animalis
GCA_015255205.1,f,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Pasteurellaceae,g__Haemophilus_D,s__Haemophilus_D sp014931275
GCA_015260225.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella vespertina
GCF_000191085.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus sanguinis_H
GCF_900637305.1,t,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,g__Cardiobacterium,s__Cardiobacterium hominis
GCA_902484855.1,f,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella sp900550455
GCA_030826205.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Alloprevotella,s__Alloprevotella sp905371275
GCA_902485095.1,f,d__Bacteria,p__Actinomycetota,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Lancefieldella,s__Lancefieldella sp000564995
GCF_002763745.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella intermedia
GCF_000257865.1,t,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus mitis_CQ
GCF_001949885.1,f,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Pasteurellaceae,g__Haemophilus_D,s__Haemophilus_D parainfluenzae_M
GCF_026015965.1,t,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__Selenomonas sp905372355
GCF_938029845.1,t,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__Capnocytophaga sp938029845
GCA_938046765.1,f,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Peptostreptococcales,f__Anaerovoracaceae,g__Eubacterium_B,s__Eubacterium_B infirmum
GCA_015264395.1,f,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella rogosae
GCF_946902045.1,t,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Neisseriaceae,g__Neisseria,s__Neisseria sp946902045
GCF_905372825.1,f,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__Corynebacterium,s__Corynebacterium matruchotii
GCF_902484395.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella melaninogenica
GCA_916438445.1,t,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Mobiluncus,s__Mobiluncus sp916438445
GCF_901875535.1,f,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella atypica
GCF_002209445.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__Capnocytophaga periodontitidis
GCA_912564075.1,f,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Pauljensenia,s__Pauljensenia sp905370305
GCF_002914245.1,f,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter_A,s__Campylobacter_A concisus_C
GCF_000377685.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella oris
GCF_000312305.1,t,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella conceptionensis
GCF_901873445.1,t,d__Bacteria,p__Bacillota,c__Bacilli,o__Staphylococcales,f__Gemellaceae,g__Gemella,s__Gemella haemolysans_C
GCF_001809585.1,f,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Neisseriaceae,g__Neisseria,s__Neisseria subflava_A
GCF_000186165.1,f,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Neisseriaceae,g__Neisseria,s__Neisseria sp000186165
GCF_003252915.1,f,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Pasteurellaceae,g__Haemophilus_D,s__Haemophilus_D parainfluenzae
GCF_946190215.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus sp916048145
GCF_019375855.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella jejuni
GCA_938041275.1,t,d__Bacteria,p__Bacillota_I,c__Bacilli_A,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Bulleidia,s__Bulleidia sp938041275
GCF_025190495.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lacticaseibacillus,s__Lacticaseibacillus paracasei
GCF_002096815.1,t,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus mitis_AD
GCF_946190115.1,t,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus mitis_CO
GCA_927910845.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella histicola
GCF_018374835.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus gordonii
GCA_015255785.1,f,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Peptostreptococcales,f__Anaerovoracaceae,g__Eubacterium_B,s__Eubacterium_B sulci
GCF_023109985.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus caecimuris
GCF_000722835.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus sp905221285
GCF_001069475.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus sp002238115
GCA_916438925.1,f,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Butyrivibrio,s__Butyrivibrio sp015258065
GCF_003992185.1,f,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__F0422,s__F0422 sp001553345
GCF_946901985.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus sp013277415
GCA_916438845.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Alloprevotella,s__Alloprevotella tannerae
GCF_001588955.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus gordonii
GCA_938038965.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Alloprevotella,s__Alloprevotella sp905371275
GCF_001811085.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus gordonii
GCF_001807465.1,f,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__Actinomyces oris
GCA_938030135.1,f,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__Corynebacterium,s__Corynebacterium durum
GCA_905373565.1,t,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema,s__Treponema sp905373565
GCF_905372665.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella oris
GCF_023109925.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus hominis
GCF_027945475.1,f,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__Actinomyces oris
GCA_030644345.1,f,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Pauljensenia,s__Pauljensenia hongkongensis
GCF_003943575.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus mitis_CM
GCA_937984605.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus mitis_CA
GCA_905371475.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella salivae
GCF_002913565.1,f,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter_A,s__Campylobacter_A concisus_AH
GCA_927911805.1,f,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__Corynebacterium,s__Corynebacterium matruchotii
GCF_905372995.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Abiotrophia,s__Abiotrophia sp001815865
GCF_937930255.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Abiotrophia,s__Abiotrophia defectiva
GCA_015258135.1,f,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Catonella,s__Catonella massiliensis
GCA_946221625.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__Porphyromonas sp003640335
GCF_027685385.1,f,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Veillonellales,f__Megasphaeraceae,g__Anaeroglobus,s__Anaeroglobus micronuciformis
GCF_000235445.1,t,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Johnsonella,s__Johnsonella ignava
GCF_003048985.1,f,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter_A,s__Campylobacter_A concisus_T
GCF_002912615.1,f,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter_A,s__Campylobacter_A concisus_C
GCA_018377375.1,t,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus parasanguinis_N
GCF_938029425.1,f,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Neisseriaceae,g__Neisseria,s__Neisseria oralis
GCF_005403265.1,f,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella tobetsuensis
GCF_946190375.1,t,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus mitis_CJ
GCF_015256855.1,f,d__Bacteria,p__Bacillota_I,c__Bacilli_A,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Bulleidia,s__Bulleidia sp015256775
GCF_937930665.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Staphylococcales,f__Gemellaceae,g__Gemella,s__Gemella haemolysans_B
GCF_018195655.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus oralis_S
GCF_018367315.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Staphylococcales,f__Gemellaceae,g__Gemella,s__Gemella haemolysans_B
GCF_000524235.1,f,d__Bacteria,p__Fusobacteriota,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__Fusobacterium polymorphum
GCA_916720475.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Alloprevotella,s__Alloprevotella sp900095835
GCA_937893255.1,f,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Catonella,s__Catonella sp916438995
GCF_015680025.1,f,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter_A,s__Campylobacter_A concisus_AB
GCF_000174015.1,t,d__Bacteria,p__Actinomycetota,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Lancefieldella,s__Lancefieldella rimae
GCF_000260675.1,f,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Pasteurellaceae,g__Haemophilus_A,s__Haemophilus_A paraphrohaemolyticus
GCF_946190085.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus humanilactis
GCF_022014095.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Alloprevotella,s__Alloprevotella tannerae
GCA_916438575.1,f,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__Actinomyces sp915063485
GCF_000173895.1,f,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Neisseriaceae,g__Neisseria,s__Neisseria cinerea
GCA_015260885.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella salivae
GCA_018364335.1,f,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Pauljensenia,s__Pauljensenia odontolytica_C
GCF_003044425.1,t,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Neisseriaceae,g__Neisseria,s__Neisseria sicca_C
GCF_021460765.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus sinensis
GCF_938030725.1,t,d__Bacteria,p__Synergistota,c__Synergistia,o__Synergistales,f__Aminobacteriaceae,g__Fretibacterium,s__Fretibacterium sp938030725
GCF_000448705.1,f,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella parvula_A
GCF_015553015.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus oralis_W
GCF_002999235.1,t,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__Actinomyces sp002999235
GCA_947098845.1,f,d__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__Saccharimonadaceae,g__Saccharimonas,s__Saccharimonas sp013333675
GCA_905372385.1,f,d__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__Saccharimonadaceae,g__Saccharimonas,s__Saccharimonas sp937975975
GCF_003943715.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus sanguinis_H
GCA_016808395.1,f,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Neisseriaceae,g__Neisseria,s__Neisseria cerebrosa
GCF_938002905.1,f,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Ottowia,s__Ottowia massiliensis
GCF_902387105.1,f,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter_A,s__Campylobacter_A concisus_AM
GCF_002913805.1,f,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter_A,s__Campylobacter_A concisus_AB
GCA_938049055.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Tannerella,s__Tannerella serpentiformis
GCF_902482785.1,f,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Pasteurellaceae,g__Haemophilus_D,s__Haemophilus_D parainfluenzae_P
GCA_003260325.1,t,d__Bacteria,p__Patescibacteria,c__JAEDAM01,o__BD1-5,f__UBA6164,g__GN02-872,s__GN02-872 sp003260325
GCA_938044035.1,f,d__Bacteria,p__Actinomycetota,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Lancefieldella,s__Lancefieldella sp916048235
GCF_001072465.1,t,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Pauljensenia,s__Pauljensenia sp001072465
GCF_009717805.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus parasanguinis_C
GCA_015260645.1,f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella melaninogenica
GCF_009717815.1,t,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus parasanguinis_F
GCF_946190235.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus mitis_CF
GCA_915068235.1,f,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Micrococcaceae,g__Rothia,s__Rothia aeria
GCA_938028585.1,t,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Pauljensenia,s__Pauljensenia sp938028585
GCF_019929485.1,f,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus sp916048145
