#Classification	SRR20002395_bracken_P.kreport
k__Bacteria	348538
k__Bacteria|p__Actinobacteria	32466
k__Bacteria|p__Firmicutes	116677
k__Bacteria|p__Deinococcus-Thermus	56
k__Bacteria|p__Cyanobacteria	13
k__Bacteria|p__Proteobacteria	198703
k__Bacteria|p__Bacteroidetes	584
k__Bacteria|p__Verrucomicrobia	32
k__Bacteria|p__Planctomycetes	1
k__Bacteria|p__Candidatus_Saccharibacteria	2
k__Bacteria|p__Fusobacteria	1
k__Eukaryota	2590
k__Eukaryota|k__Metazoa	1693
k__Eukaryota|k__Metazoa|p__Chordata	1693
k__Eukaryota|k__Fungi	576
k__Eukaryota|k__Fungi|p__Basidiomycota	556
k__Eukaryota|k__Fungi|p__Ascomycota	19
k__Eukaryota|k__Viridiplantae	320
k__Eukaryota|k__Viridiplantae|p__Streptophyta	320
k__Archaea	5
k__Archaea|p__Euryarchaeota	5
k__Viruses	16
k__Viruses|k__Heunggongvirae	16
k__Viruses|k__Heunggongvirae|p__Uroviricota	16
