#Classification	NS36_bracken_P.kreport
k__Bacteria	3455392
k__Bacteria|p__Verrucomicrobia	1378416
k__Bacteria|p__Firmicutes	1112679
k__Bacteria|p__Actinobacteria	58088
k__Bacteria|p__Bacteroidetes	898265
k__Bacteria|p__Proteobacteria	7924
k__Bacteria|p__Spirochaetes	18
k__Eukaryota	7
k__Eukaryota|k__Fungi	7
k__Eukaryota|k__Fungi|p__Ascomycota	7
k__Archaea	4
k__Archaea|p__Euryarchaeota	4
k__Viruses	12067
k__Viruses|k__Heunggongvirae	12067
k__Viruses|k__Heunggongvirae|p__Uroviricota	12067
