#Classification	SRR5091588_bracken_F.kreport
k__Bacteria	6263686
k__Bacteria|p__Bacteroidetes	5495232
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	5495232
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	5495232
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	4807124
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	575507
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	100059
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	9641
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2181
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	670
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	45
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae	3
k__Bacteria|p__Firmicutes	723983
k__Bacteria|p__Firmicutes|c__Clostridia	705969
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	705969
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	547460
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	143287
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	11508
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	2727
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	923
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	62
k__Bacteria|p__Firmicutes|c__Negativicutes	13731
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	12821
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	12821
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	541
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	541
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	369
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	369
k__Bacteria|p__Firmicutes|c__Bacilli	3524
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2749
