#Classification	SRR5091588_bracken_P.kreport
k__Bacteria	6263690
k__Bacteria|p__Bacteroidetes	5495232
k__Bacteria|p__Firmicutes	723984
k__Bacteria|p__Actinobacteria	14678
k__Bacteria|p__Tenericutes	1562
k__Bacteria|p__Proteobacteria	26762
k__Bacteria|p__Synergistetes	1358
k__Bacteria|p__Verrucomicrobia	68
k__Bacteria|p__Fusobacteria	26
k__Bacteria|p__Spirochaetes	14
k__Bacteria|p__Candidatus_Saccharibacteria	2
k__Eukaryota	150
k__Eukaryota|k__Viridiplantae	150
k__Eukaryota|k__Viridiplantae|p__Streptophyta	150
k__Viruses	428
k__Viruses|k__Heunggongvirae	428
k__Viruses|k__Heunggongvirae|p__Uroviricota	273
k__Viruses|k__Heunggongvirae|p__Peploviricota	155
