name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Roseburia_B sp947652855	63129	S	2	0	2	0.00003
Roseburia_B sp003612565	63109	S	1	1	2	0.00003
CAG-632 sp910587045	61168	S	3	0	3	0.00005
Butyribacter sp910580005	60948	S	2	0	2	0.00003
Brotaphodocola sp022799175	60896	S	1	0	1	0.00002
Brotaphodocola sp910577655	60905	S	1	0	1	0.00002
Otoolea muris	62713	S	2	1	3	0.00005
UBA7050 sp003979345	63790	S	2	0	2	0.00003
UBA7109 sp910575605	63798	S	2	3	5	0.00008
MGBC164599 sp910575625	62345	S	1	4	5	0.00008
Kineothrix sp910579935	62119	S	1	0	1	0.00002
SZUA-378 sp023398375	63219	S	1	0	1	0.00002
CAMLLW01 sp946481295	63976	S	31	11	42	0.00069
Pelethomonas sp910578505	67697	S	5	2	7	0.00012
Pelethomonas sp910587785	67705	S	2	3	5	0.00008
Vermiculatibacterium sp910587345	67937	S	4	1	5	0.00008
Vermiculatibacterium agrestimuris	67926	S	1	0	1	0.00002
Dysosmobacter sp910586735	66763	S	2	0	2	0.00003
Dysosmobacter sp910577405	66751	S	2	0	2	0.00003
JAMPGF01 sp949744165	67379	S	2	0	2	0.00003
Sporobacter termitidis_A	67870	S	1	0	1	0.00002
Lawsonibacter sp022801435	67416	S	1	0	1	0.00002
RGIG9287 sp947165155	64805	S	5	0	5	0.00008
Angelakisella sp910585525	68150	S	2	0	2	0.00003
RGIG8773 sp910586535	68817	S	2	0	2	0.00003
QXXE01 sp910586575	65689	S	2	0	2	0.00003
JAEWCC01 sp023459495	58946	S	4	3	7	0.00012
Gallimonas sp910585595	58014	S	2	0	2	0.00003
Gallimonas sp910578065	58012	S	1	0	1	0.00002
UMGS1994 sp948465565	71280	S	2	2	4	0.00007
CAKPSH01 sp948739805	70997	S	1	0	1	0.00002
Miniphocaeibacter sp012841535	71494	S	2	14	16	0.00026
Dubosiella muris	74015	S	2	0	2	0.00003
RGIG9670 sp024399115	76328	S	2	376	378	0.00623
Noda2021 sp020886235	99100	S	3	1	4	0.00007
Paludibaculum fermentans	40040	S	1	1	2	0.00003
Sulfurospirillum sp021206415	92981	S	1	0	1	0.00002
T78 sp002305635	93868	S	2	0	2	0.00003
Akkermansia muciniphila_A	145646	S	2	0	2	0.00003
Syntrophosphaera thermopropionivorans	96338	S	1	45	46	0.00076
Methanocrinis sp001602645	34961	S	2	718	720	0.01187
