#Classification	SRR20002368_bracken_P.kreport
k__Bacteria	9846224
k__Bacteria|p__Firmicutes	8866262
k__Bacteria|p__Actinobacteria	96477
k__Bacteria|p__Deinococcus-Thermus	364
k__Bacteria|p__Cyanobacteria	7
k__Bacteria|p__Proteobacteria	881436
k__Bacteria|p__Bacteroidetes	1533
k__Bacteria|p__Chlamydiae	72
k__Bacteria|p__Verrucomicrobia	12
k__Bacteria|p__Planctomycetes	9
k__Bacteria|p__Spirochaetes	26
k__Bacteria|p__Fusobacteria	23
k__Bacteria|p__Nitrospirae	1
k__Eukaryota	8974
k__Eukaryota|k__Fungi	6413
k__Eukaryota|k__Fungi|p__Basidiomycota	4793
k__Eukaryota|k__Fungi|p__Ascomycota	1620
k__Eukaryota|k__Metazoa	1142
k__Eukaryota|k__Metazoa|p__Chordata	1142
k__Eukaryota|k__Viridiplantae	1345
k__Eukaryota|k__Viridiplantae|p__Streptophyta	1345
k__Eukaryota|p__Apicomplexa	72
k__Archaea	4
k__Archaea|p__Euryarchaeota	4
k__Viruses	76
k__Viruses|k__Heunggongvirae	76
k__Viruses|k__Heunggongvirae|p__Uroviricota	76
