name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp022829385	118327	S	106	1340	1446	0.22107
Methylobacterium sp022829365	118326	S	10	159	169	0.02584
Methylobacterium sp008039875	118308	S	1	17	18	0.00275
Lichenihabitans flavocetrariae	118233	S	15	29	44	0.00673
Rhizobium rhododendri	119997	S	8	160	168	0.02568
Bradyrhizobium sp023073315	120592	S	1	11	12	0.00183
Acidisoma sp009765865	113615	S	49	155	204	0.03119
Lichenicoccus roseus	113922	S	30	169	199	0.03042
Sphingomonas_N sp937859915	125357	S	3	18	21	0.00321
CAIYRG01 sp903928515	115820	S	1	6	7	0.00107
Caballeronia sp001557535	126764	S	104	2226	2330	0.35621
Caballeronia sordidicola_C	126762	S	3	24	27	0.00413
Mycoavidus sp020023735	127788	S	1	115	116	0.01773
Pseudomonas_E fluorescens_H	138333	S	1	112	113	0.01728
Erwinia billingiae	133008	S	1	48	49	0.00749
DDPF01 sp003507515	135181	S	1	0	1	0.00015
Acidisarcina polymorpha	40108	S	495	502	997	0.15242
Granulicella sp903873705	40190	S	1	5	6	0.00092
Terriglobus roseus_B	40382	S	2	3	5	0.00076
Occallatibacter gabretensis	40248	S	2	31	33	0.00505
Granulicella_C rosea	40197	S	1	4	5	0.00076
Granulicella_C sibirica	40198	S	1	4	5	0.00076
Edaphobacter sp000688615	40139	S	1	1	2	0.00031
Granulicella_D aggregans_A	40206	S	1	1	2	0.00031
RYN-133 sp025963285	45625	S	4	56	60	0.00917
CAJCJE01 sp903970565	47357	S	1	14	15	0.00229
Leifsonia sp001898805	44019	S	1	70	71	0.01085
Nostoc sp001712795	96857	S	1	77	78	0.01192
Stigonema ocellatum	96939	S	1	164	165	0.02523
Stigonema sp903903925	96940	S	1	2	3	0.00046
NSF051 sp937873135	96830	S	1	5	6	0.00092
Paenibacillus pini	56674	S	16	90	106	0.01621
Pedobacter cryoconitis_C	90024	S	1	8	9	0.00138
Mucilaginibacter aquaedulcis	89838	S	1	4	5	0.00076
Mucilaginibacter sp005938025	89896	S	1	3	4	0.00061
CAHJWO01 sp937859745	144379	S	1	3	4	0.00061
CAHJWO01 sp937873255	144380	S	1	1	2	0.00031
BOG-944 sp003134215	52989	S	1	13	14	0.00214
