feature	Acidaminococcaceae	Actinomycetaceae	Acutalibacteraceae	Akkermansiaceae	Anaerofustaceae	Anaerotignaceae	Anaerovoracaceae	Atopobiaceae	Bacteroidaceae	Barnesiellaceae	Bianqueaceae	Bifidobacteriaceae	Borkfalkiaceae	Burkholderiaceae	Butyricicoccaceae	CAG.138	CAG.272	CAG.274	CAG.382	CAG.508	CAG.74	Campylobacteraceae	Christensenellaceae	Clostridiaceae	Coprobacillaceae	Coriobacteriaceae	Desulfovibrionaceae	Dialisteraceae	Eggerthellaceae	Enterobacteriaceae	Erysipelotrichaceae	Eubacteriaceae	GCA.900066905	Gemellaceae	Lachnospiraceae	Lactobacillaceae	Marinifilaceae	Megasphaeraceae	Micrococcaceae	Monoglobaceae	Mycobacteriaceae	Nanosynbacteraceae	Oscillospiraceae	Pasteurellaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Porphyromonadaceae	Pseudomonadaceae	QALW01	QAND01	Rhizobiaceae	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Staphylococcaceae	Streptococcaceae	Tannerellaceae	Turicibacteraceae	UBA1255	UBA1381	UBA644	UBA660	UMGS124	UMGS1783	Veillonellaceae	Xanthobacteraceae
NS34	0.00800305444952968	0.00266024703356424	0.023857928428694	0.00774025278544971	4.62795383285484e-05	0.000381806191210524	0.00399987438411025	0	0.489522643090548	0	0.000497505037031895	0.0156069478809756	0	0.000307428361753928	0.000116525266148666	0.00105781801893825	0	0	0	0	0.000282635751935063	0.000300816999135564	0.000148755658913191	0.00882121057355223	0.00615187291638775	0.00298916232382785	0	0.00130987621876338	0.0027222285581114	0.0243909695397996	0.00326766597412643	0.000596675476307356	0	0	0.249161596577959	0	0.00699068954859269	0	0	0.000540478894051261	0.000397508177429139	0	0.0222596315157045	0	8.84269750206192e-05	0.00728406876478259	0.00795346922989195	0.00337510061667485	0	0	0.000197514458223626	0	0.0171622709369458	0.0303618564045096	0	0	0.000295858477171791	0.0475067725145822	0.00164457645131806	0	0	0	0	0	0	0	0
NS36	0.0122115200101607	0	0.0994709790890403	0.152079706553536	0	0.00525776654329288	0.0014184994415737	0	0.185553532305203	0.0103774796129533	0.000671630149222	0.015264572579543	0	0.000555665231370719	0.000754462233401486	0.00132462307950361	0	0	0	0	0	0	0.00134947270475746	3.79647052489311e-05	0.00629799946711359	0.0108171799264727	0.00431624185311939	5.24603199803412e-05	0.00170772146883374	0	0.00234828958648843	0	0.00040242587563867	0	0.124072798357716	5.0389517875854e-05	0.00979282315211974	0	0	0.0275568538717787	0	0	0.0857677912962807	0	0	0.000586727262938026	0.00365151437757901	0.0004459127198329	0	0	0.00144887120577284	0	0.0929058461504479	0.109633785550495	0	6.55753999754265e-05	0.00029819550304615	0.0289408399449443	0.00071235592394358	0	0.0014937385847034	0	0	0.000126318928373716	0	0.00017946951572222	0
NS38	0	0	0.0884090490713607	0.105684277561905	0	0.000506485300483101	0.0033125531734936	0	0.246547889727503	0.00685695521734588	0.000592060420014627	0.130530914011931	0	0.000541312384013374	0.000566188872249282	0.00871473135880354	0.00417825496410323	0	0.00143089560332947	0.0153239167533198	0.0210604349405203	0	0.00030249809694865	0	0.00851273427432796	0.010692909703323	0.00232843929888106	0.00502704074271243	0.00358917972267691	0.00249063400217918	0.00162990750921674	0	0	0	0.128921902752832	0.00187270203439921	0.00472354758623435	0	0	0.00141895488897623	0	0	0.0449687302542875	7.66195837665988e-05	0	0	0.0017930972720443	0	0.00206474852358042	0.000264685834830069	0.000284587025418796	0	0.0350469916862776	0.0801858771200987	0	0	0.000347275775773286	0.0198862646957854	0	0.000605991253426736	0.00109655560143886	0.000456732324011284	0.00664799271616424	0	0.000507480360012538	0	0
NS39	0.00220974992539023	0	0.0362672135400295	0.00320334251774195	0	0.00106440864620661	0.00140186882120897	0	0.147197671452531	0.00387248196539118	0.000174149683459465	0.0465752850526821	0	0.00034251846456343	0.00257250154819791	0.00461605053086749	9.61075016602029e-05	0	8.38230841547634e-05	0.0231676888024644	0.00694575418013436	0	0.000445852094168009	0	0.0015463913800965	0.00538129748017692	0.000637344484693977	0.0220873826747802	0.00332546408000191	0.000120676336671082	0.00731500931809198	0	0	0	0.19830590656472	0	0.00507274181695206	0	0	0.00211942332608553	0	0	0.0368431359371963	0.000507996794489644	0	0.000135128592559834	0.00121471210744963	0	0.000901098154663707	0	0.00012428940064327	0	0.027139891333488	0.347055027686909	0.00471504848370544	0	0.00123277742731057	0.00789960306879202	6.72029898826983e-05	0	0.000974082046901906	0.000228345643042287	0.043802619760425	0	0	0.00101093529941822	0
NS4	0	0	0.00791058946158922	0	0	0.0005242232276607	0	0	0.29829901753862	0	0	0.0384778325198222	0	0.0178609254063873	0.00243367585632017	0.000742141604275467	0	0.000151628520791394	0	0	0	0	0	4.72410466787258e-05	0.00100806297993475	0.00307219193884875	0.000129531902183603	0.00248929837902254	0.00018210661542283	0.00834795011955033	0.000500602704321337	0	0	0	0.422675550015315	0	0.00157724139717681	0	0	0	0	0	0.00763095294334579	0.00195974148480134	0	0	0.00046098118130047	0	0	0	0	0	0.00511955794571547	0.16775752847035	0	0	0.00219747062292654	0.00489402004544284	8.4576712602235e-05	0	0.00293732637010465	0	0	0	0	0.000528032989489629	0
NS40	0.00101578907475022	0	0.216757529085341	0	0	0	0.00364394994480192	0.00401984346535669	0.063582724160672	0.00492425668216475	0	0.0490517841020244	0	0.000472316138310253	0.00316750877471603	0.00369551284199736	0.000370221601863277	0	0	0	0.00122255629250394	0	0.000284627192518842	0.00264208285229447	0.00108282084110429	0.0106260818540368	0	3.97034308404907e-05	0.00183099847941016	0.000497066328964065	0.00548216722981944	0	0	0	0.27818647103016	0.00855737841855563	0.00056048869251446	0.00636801780363714	0	0.0183605164333532	0	0	0.0489563927422128	0	0.00332683812704995	0.000231517408407537	0.000564613724290095	0.00010261016541893	0	0	0.000472316138310253	0	0.029857495621021	0.205178564891133	0.00274314613079754	0	0.000401674969152497	0.0108679118418834	0	0	0.01079314564095	0	0	6.13598476625765e-05	0	0	0
NS41	0.00138687240549747	0	0.0450235978984445	0.0019135611826337	0	0.00160696107747525	0.000872286264091166	0.000176608832503556	0.454835877053358	0.00905859872097553	0.00045541770005993	0.00408441543597056	2.59982545309803e-05	0.00279481236208038	0.00146038471141265	0.0019355252252547	0.000815359051583675	0	0.00068267830432212	0	0.00115512934355752	3.54114156542662e-05	0.000289566765982987	0.000911283645887636	0.0113728916200005	0.00113630302131095	4.88587886875319e-05	4.79622971519809e-05	0.00029629045249962	0	0.00264196055526893	0	0	0	0.200039535276718	0.0015876865094609	0.00257068947819262	0.00100272578251384	0	0.000805049398924838	0	0	0.0553296645911393	0	0.000196779892053454	3.22736952798376e-05	0.000277912376020824	0	0	0	0.000241156223063231	0	0.0332916614184558	0.130558303551137	0.00205699982832187	0	0.000262672019916456	0.025246098132653	0	0	0.00143617943995277	0	0	0	0	0	0
NS46	0	3.56778865766327e-05	0.167679335233461	0.00172734824444603	0	0.000516992771525546	0.00296328408887429	0	0.108985845976544	0	0.00301781067024612	0.0295224413906567	0	0.00033187166192981	0.000784240337014663	0.00440318973769349	0.00117669708935762	0.000110399498086184	3.56778865766327e-05	0.0257264488924372	0.00742234674328212	4.24095632892049e-05	0.00141769111566771	0.000265901230146602	0.00881984282881211	0	0.000722308911258999	0.00520695193717461	0.0119069897691977	0.00155299781759041	0.00139749608552999	0.000640182455365618	0.000463139357824968	0	0.342066786311001	0.00019858446302088	0.00244965715570503	0	0	0.00139076440881742	0	0	0.0473654236850006	0	0	0.000313696134805865	0.00466976413551135	0.000402554267411818	0	0.000108379995072413	0.000644221461393161	0	0.00776296958493828	0.196900870675066	0	0.000751255121123059	0	0.00351595474697647	0.00299021079572458	0.00148770055347846	0.000105687324387384	0	0	0	0	0	0
NS51	0.000260512752896742	0.000102610125120554	0.0473463320336051	0	8.66603647391204e-05	0.000178637316272052	0.000480087787481139	0	0.021233915995802	0.000228613232133876	0	0.0882170613523483	0	0.00138975578790221	0.00399541497554902	0.00168323137892058	0	0	0	0	0.00166090171438658	0	0	0.0196070404368958	0.00175394198327827	0.0179945196623329	3.72161075566775e-05	0.000160029262493713	0.00273963717485084	0.00570097601900361	0.00164229366060824	0	0	0	0.542580543631633	0.00133765323732286	0	0	0	0.000678396474890292	0	0	0.00470092604308775	0	0.00283480407846006	0.00224200465095013	0.037714803397937	0.00161624238531856	0.000823007635681953	0	0	0.00115210435821886	0.000131851352486514	0.170267945341234	0	0	0.00562707546256963	0.000853843839086057	0.000159497603814332	0	0.0105050438458913	0	0	0	0	0.000136104621921563	0.000138762915318469
NS55	0	0	0.0404780426791135	0.000171601153159749	0	0.000128891532817767	0.000274561845055599	0	0.0427973275980415	0	0	0.0113584709955918	0	0	0.00273036501471957	0.00107231653930048	0	0	0	0	0.000533870254274775	0	0.00323677908448878	0.000896139355389802	0.0549428758827926	0.00445018990527616	0	0.000437773608505316	0.0022727619396269	0.000870971186259705	0.00126069647188029	0	0	0	0.6979857837978	0	0.00109062066230418	0	0	0.000414130782958862	0	0	0.00303772174682347	0	0	0	0.00646898213822664	0	0	0	0	0	0.000417181470126146	0.113277353223814	0	0	0.00159093335773883	9.07579432267118e-05	9.2283286810354e-05	0	0.00762061654387651	0	0	0	0	0	0
NS58	5.43881559077692e-05	0.000875154872334105	0.011386902095963	0	0	0	0	0	0.00444870393436503	0	0	0.0233811385995627	0	0.000999588380547334	0.000632468328169892	0.000804697488544495	0	0	0	0	0.00165142218847227	0	0	0.00173176832788147	0.0257391947833518	0.00818500543263512	0	0	0.00100370869538883	0	0.000679851948847115	0	0	0.00015945618436596	0.847004881336993	0	0	0	0	0	0	2.92542353746334e-05	0.00045982713631114	0.000100947713616693	0	0	0.0140820000337866	0	0	0	0	6.13926911383153e-05	0.00144664254084983	0.0351149712051797	0	0	0.00886650550741883	8.07581708933543e-05	0.00833539692434978	0	0.00260033069646918	0	0	0	0	8.36423912824027e-05	0
NS6	0	0	0.0269221887217814	3.17599251111732e-05	0	5.54452929906922e-05	0.000278303072584348	0	0.3569611027046	0	0.000294452187047657	0	0	0.000213706614731115	0.0024783507663024	0.00214460240072736	0	0	0	0	0	0	0	0	0.00849927894203921	0.00336386054270714	5.27537739134741e-05	0.000879050130619421	0.0017871686672728	0.000168489094233851	0.00177532598333304	0	0	0	0.411314177253757	5.75985082524666e-05	0.00678424298603586	0	0	0	0	0	0.0122011942808449	0	0	0.00316414982717756	0.00173279998191299	0.0024277502076507	2.79917984030679e-05	0	0	0	0.050263580463232	0.0767911924882932	0	0	0.000603976880927734	0.0245961779352496	0	0	0.00409972185841856	0	0	0	0	2.96067098493987e-05	0
NS62	0.00055293564855117	9.60919094683919e-05	0.10508953241514	0.0082012001716625	0.000117264703080071	0.000183226098562612	0.00313601646917608	0	0.0122427607368458	0.000315963227743526	0.000388439328952737	0.0215327311030781	6.02610279717034e-05	5.13033075975313e-05	0.00046987315053612	0.0014299779070042	0	0	0	0.00290718743052677	0.00111808637033985	0	0.00061238233830704	0.00404807527090997	0.00867758802792529	0	0	0	0.00589662302085276	0	0.00305865433867186	0	0	0	0.687883705988073	0	0.00014250918777092	0	0	0.00097394850613726	0.000164496319598434	0	0.00774191341793222	0	0	0	0.00561811935103759	0	0	0	0.000201141539310956	0	0.00928182698407399	0.102219804542541	0	0	0.0021376378165638	0.00178258635446025	6.43327190508725e-05	0	0.00160180327054514	0	0	0	0	0	0
NS67	0	0.000340266669613496	0.142524309037649	0.00349383422060515	4.09793418073087e-05	0.00581262034803893	0.00876589561042183	0	0.0559805435610403	0	0.00202962852456873	0.0677669389720908	0	0.000343950205955726	0.00484661294228911	0.00516938281427702	0.00016575913540035	0	0	0	0.00583149847179286	0	0.00384929547763034	0.000453074970094289	0.00159865477252782	0.00877970887170519	0.000462744252992643	0.114079120518863	0.00380785569378026	0.00234134778752994	0.0022989871195943	2.67056384811675e-05	0	0	0.259226107432179	0.008268157762178	0	0	0	7.87355893151661e-05	0	3.1310058908955e-05	0.0841094083964369	0	0	0.000827414350873413	0.0035619796429364	2.67056384811675e-05	0.00670127349060192	0.000606862612382392	0.00109447073568509	5.29508349195562e-05	0	0.190004171604908	0	0	0.00090200596180357	0.00100468453734323	0.000551149125206163	0.00116399748414468	0.00058890537271402	0	0	5.11090667484412e-05	0.000293762023292842	4.51233201923174e-05	0
NS7	0.000314768093132747	0.00067189850203634	0.0176398827797186	0	0	0.000134057961300148	0.000346405771999582	0	0.106161035785432	0	0.000378579682711617	0.105159354698597	0	0.00139634772490234	0.00148643467489604	0.00197172449480257	0	0	0	0	0.00177385494392355	0	0	0.00231491287573095	0.00122904338919975	0.025056505430688	0.000531941990438986	0.00411718810745014	0.00157384046566373	0.000319594179739552	0.000359275336284396	0	0	7.02463717212774e-05	0.337879149429047	0.0440283881138849	0.000600579666624662	0.00800969507176123	2.89565196408319e-05	0	0	4.12898520804455e-05	0.0160038394200116	0.000275623168433104	0	0	0.094529094599341	0	0	0	0	0	0.0128298831282693	0.195679580023219	0.00267579690755095	0	0.00558860829068056	0.0011839999142029	0.00430540548511554	0	0.00188431870403488	0	0	0	0	0.001448898445732	0
NS70	0.000514228409667494	4.89741342540471e-05	0.0408506921013263	0	0	0	0.00104497135297879	0	0.117610813944417	0	0.000124143735667236	0.0385358100578066	0	0.00138152615930603	0.0043063070142919	0.00055010481034197	0	0	0	0	0.000324026539425032	0	0	0.00748393107403124	0.015618193093622	0.0180230508721667	3.24596006102405e-05	0	0.00189347670226403	0	0.000390084674000259	0	0	0	0.600130180082447	5.29604009956555e-05	0	0	4.10016007708301e-05	0	0	0	0.00418501061201153	0	0	0	0.00417248234510934	0	0	0	0	0.00096410708479188	0.000206146937208896	0.121939899625803	0	0	0.0133215339837782	0.00140943002649728	0.00119758842251466	0	0.00331543499566351	0	0	0.000140658269311042	0	7.80169348000517e-05	0.000112754402119783
NS71	0.00467931562112262	0.00023487396036956	0.0958323338141464	0.0381955166005784	0.000568708149374828	0	0.00604847422743691	0	0.0542947173401495	0	0.000881873429867575	0.0827770996009648	0	0.000495427473739525	0.000511712068325148	0.0137830303250468	0.000320054916663587	0	0.000477263887470946	0.000350745114151876	0.0330802749090098	0	0.00117311714072583	0.0232788279601478	0.0215670665369745	0.0156607693468813	5.63697504886944e-05	4.63484615129265e-05	0.0073700317111163	0	0.0128529294419833	0.000541775935252452	0.000125266112197099	0	0.378695115435854	0.000199173118393387	0.000143429698465678	0.000216710374100981	0	0.0019084292193228	0	0	0.0985524874405064	0	0	0	0.0425171974713783	0	0	0	0.000711511517279521	0	0.00295440125616857	0.0476111439238733	0	0	0.00510208874978783	0.00179694237946738	0.00386759121408542	0.000338218502932167	0	7.32806756353027e-05	0	0	0.00010835518705049	0	0
NS72	0	0.00204478052944331	0.078843060221714	0.00136902351743836	0	0	0.0056894910209129	0.00262915987261844	0.0145159172238698	0	0	0.148018144212565	0	6.23775703389181e-05	0.000258265028069907	0.000555379244684227	0	0.0003879447137745	0	0.000598058634916119	0	0	0	0.0464050821304676	0.0190257061250397	0.0290028343492487	0	0.00138598583919719	0.0036282953413804	0	0.0122703246916688	0.000302585933310717	0	0.000137887260749187	0.462552665273203	0.0679696648026352	0	0.00266636754615393	0	3.55661585265761e-05	0	0.000154302410838376	0.000389586228783419	0	2.84529268212609e-05	0	0.00238730999463772	0	0	0	0	4.97926219372066e-05	0.000122019282329638	0.0581254992941485	0.00730528896135874	6.45662570174767e-05	0.0142926711826568	0.00218047910351394	0.000157585440856214	0	0.00759912014795522	0	0.00678875890521892	0	0	0	0
NS77	0.0186792422616855	0	0.0279528094925459	0	0	0.017986009917426	0.00284965865479565	0	0.325350819602129	0.00199295958835743	0.000606494899838268	0.00502343245421597	0	0.00331937527689261	0.00299911394364468	0.00265016253262662	0	0	0	0	0.00215842794386886	0	0.000159463455513032	0	0.00371903473234159	0.00599956230951123	0.000868708866435011	0	0.000433687222106572	0.0319380614581498	0.00234324542159736	0	0	0	0.288969132145164	0	0.0024746860104512	0	3.73638222122585e-05	0	0	0	0.0645967109161075	0	0	0	0.00148521193293728	0	0	0	0	0	0.0161745317512423	0.146435491360951	0	0	0.00206768723278195	0.0206308347611651	0	0	0	0	0	0	0	9.80800333071787e-05	0
NS78	0	0	0.0651502285822856	0	0	0	0.000984204995583234	0.00206926173819787	0.0103427068428811	0	0.000417814380558665	0.0579996596253538	5.40277216239653e-05	0.000543879064347917	0.00327858224054763	0.00126875099613612	0.000332270487987386	0	0	0.0270264672803616	0.00380895437448955	0	0	0.00194049566832742	0.046625923761482	0.0162605432847594	0	0.00756838333749047	0.00257892324551727	0	0.0625046711467654	0	0	0	0.523266588086347	0.000940982818284062	5.67291077051635e-05	0	0	0	0	0	0.0109307085465552	0	0.00199812523805965	0	0.0291434535059939	0	0	0	0.000199902570008671	0.000479045798399159	0.00206205804198134	0.0674067864221132	0	0	0.0222810323977233	0.00057989754543056	0.000794207507872289	0	0.00495164068683642	0.000163884088926028	0.0234606376531798	0.00047184210218263	0	0	5.67291077051635e-05
NS79	0.00340563079440102	0	0.0486090597164152	0	0	0.00170991637884021	0.000534703917469551	0	0.0505348459371023	0	0.000291140247227777	0.0953178967460462	0	0.00233693305762589	0.00248960416287948	0.00120503658425741	0	0.00786646746046173	0	0	0.00189383180330849	0	0	0.000965733502999455	0.0143901392928558	0.0123251738320305	0.000165452872205054	0	0.00159417037811307	0	0.000411146836938738	0	0	0	0.526606668105799	0	0.000313153290310853	0	0	0	0	0	0.00574469414651882	0	0	0	0.00106159675513543	0	0	0	0	0.000920997318669333	0.032655994364661	0.181609025631703	0	0	0.000726430421741502	0.000775427195055444	0	0	0.00341841256135248	0	0	0	0	0	0.000120716687874932
NS81	0	9.42063118228921e-05	0.0539331135186057	0.000234020441274327	0	0	0.00120972867086857	0	0.0226536273168398	0	0.00010766435636902	0.0278476848425035	0	0.00236786817097698	0.00172935872417738	0.000879258910346993	0	0.000503929001338328	0	0	0	0	0	0.0030893688924777	0.0142281437618225	0	0	0.00345722211007185	0.00349983925113459	7.10285684378949e-05	0.00637761777658151	0	0	0	0.615155253497222	0.000229534426425618	0	0.000572714562351868	0	0.00234842877329924	0	0	0.00374582239867214	0	0	0	0.0427300391030961	0	0	0	0	0.00168375090654883	0.000278132920619967	0.181058549970467	0	0	0.00504452369737344	0.000272899236629807	0.00112524205788454	0	0.00297497551383562	0	0	0	0	0.000270656229205452	0.000225796080718361
