name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apis	1970738	S	1836	3057	4893	0.12042
Gilliamella apicola	1196095	S	522	2540	3062	0.07536
Gilliamella sp. wkB7	3120264	S	339	2036	2375	0.05845
Frischella perrara	1267021	S	2269	3896	6165	0.15172
Klebsiella oxytoca	571	S	7	191	198	0.00487
Klebsiella michiganensis	1134687	S	1	83	84	0.00207
Escherichia albertii	208962	S	1	31	32	0.00079
Lonsdalea britannica	1082704	S	47	157	204	0.00502
Gibbsiella quercinecans	929813	S	53	108	161	0.00396
Serratia fonticola	47917	S	1	2	3	0.00007
Pantoea agglomerans	549	S	2	17	19	0.00047
Pseudomonas lundensis	86185	S	1	0	1	0.00002
Snodgrassella alvi	1196083	S	3236	3071	6307	0.15521
Commensalibacter melissae	2070537	S	433	406	839	0.02065
Bartonella apihabitans	2750929	S	67	123	190	0.00468
Bartonella choladocola	2750995	S	1	3	4	0.00010
Lactobacillus apis	303541	S	4118	3037	7155	0.17608
Lactobacillus sp. IBH004	2879107	S	1281	1667	2948	0.07255
Lactobacillus sp. wkB8	1545702	S	6	124	130	0.00320
Lactobacillus kullabergensis	1218493	S	463	831	1294	0.03185
Lactobacillus helsingborgensis	1218494	S	228	2331	2559	0.06298
Lactobacillus panisapium	2012495	S	202	160	362	0.00891
Lactobacillus kimbladii	1218506	S	7	165	172	0.00423
Apilactobacillus kunkeei	148814	S	75	120	195	0.00480
Apilactobacillus apinorum	1218495	S	3	4	7	0.00017
Bombilactobacillus mellifer	1218492	S	5	13	18	0.00044
Planococcus sp. 107-1	2908840	S	1	3	4	0.00010
Bifidobacterium coryneforme	1687	S	482	264	746	0.01836
Bifidobacterium asteroides	1684	S	390	68	458	0.01127
Bifidobacterium actinocoloniiforme	638619	S	2	0	2	0.00005
Cutibacterium acnes	1747	S	1	3	4	0.00010
Apis mellifera filamentous virus	1100043	S	27	0	27	0.00066
