name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas aeruginosa	138123	S	311	1400	1711	0.31406
Pseudomonas paraeruginosa	138137	S	7	19	26	0.00477
Stutzerimonas stutzeri	139027	S	107	575	682	0.12518
Stutzerimonas stutzeri_AO	139038	S	34	138	172	0.03157
Stutzerimonas stutzeri_U	139055	S	8	191	199	0.03653
Stutzerimonas stutzeri_G	139046	S	6	26	32	0.00587
Stutzerimonas stutzeri_AC	139030	S	4	16	20	0.00367
Stutzerimonas balearica	138998	S	4	18	22	0.00404
Stutzerimonas stutzeri_C	139043	S	3	11	14	0.00257
Stutzerimonas stutzeri_AE	139032	S	2	6	8	0.00147
Stutzerimonas stutzeri_AN	139037	S	2	2	4	0.00073
Stutzerimonas zhaodongensis	139059	S	1	0	1	0.00018
Stutzerimonas stutzeri_B	139042	S	1	4	5	0.00092
Stutzerimonas songnenensis	139012	S	1	1	2	0.00037
Pseudomonas_E coleopterorum	138256	S	10	11	21	0.00385
Pseudomonas_E sp000935045	138597	S	6	12	18	0.00330
Pseudomonas_E putida_P	138528	S	5	9	14	0.00257
Pseudomonas_E cremoris	138265	S	5	8	13	0.00239
Pseudomonas_E extremaustralis	138286	S	4	10	14	0.00257
Pseudomonas_E alcaligenes	138170	S	4	16	20	0.00367
Pseudomonas_E versuta	138943	S	3	3	6	0.00110
Pseudomonas_E putida_H	138523	S	2	19	21	0.00385
Pseudomonas_E sp900187455	138862	S	2	5	7	0.00128
Pseudomonas_E alcaligenes_C	138173	S	1	1	2	0.00037
Pseudomonas_E benzenivorans	138212	S	1	2	3	0.00055
Pseudomonas_E veronii	138942	S	1	4	5	0.00092
Pseudomonas_E indoloxydans	138391	S	1	27	28	0.00514
Acinetobacter johnsonii	137103	S	2	33	35	0.00642
Isoalcanivorax sp009846755	136026	S	1	0	1	0.00018
Paraburkholderia agricolaris	127963	S	12	86	98	0.01799
Paraburkholderia phytofirmans	128028	S	6	32	38	0.00698
Paraburkholderia phenoliruptrix	128024	S	5	27	32	0.00587
Paraburkholderia sp000745015	128047	S	2	18	20	0.00367
Paraburkholderia tropica	128099	S	2	7	9	0.00165
Paraburkholderia sp005503145	128062	S	1	2	3	0.00055
Paraburkholderia fungorum	127991	S	1	8	9	0.00165
Paraburkholderia bryophila	127973	S	1	5	6	0.00110
Aquabacterium parvum	126468	S	94	470	564	0.10352
Aquabacterium sp021768455	126487	S	1	0	1	0.00018
Burkholderia contaminans	126608	S	5	57	62	0.01138
Alcaligenes faecalis_D	126416	S	2	23	25	0.00459
Alcaligenes faecalis	126415	S	1	11	12	0.00220
Alcaligenes nematophilus	126417	S	1	8	9	0.00165
Cupriavidus basilensis	126906	S	3	31	34	0.00624
Cupriavidus pauculus	126932	S	1	4	5	0.00092
Herbaspirillum huttiense	127116	S	2	17	19	0.00349
Hylemonella sp019745555	127248	S	6	18	24	0.00441
Acidovorax temperans	126391	S	2	17	19	0.00349
Diaphorobacter nitroreducens	126983	S	6	20	26	0.00477
Melaminivora alkalimesophila	127755	S	6	27	33	0.00606
Tepidimonas sp020723845	129261	S	1	3	4	0.00073
Comamonas denitrificans_A	126838	S	1	6	7	0.00128
Caldimonas aquatica	126790	S	3	3	6	0.00110
Polynucleobacter sp023253245	128426	S	2	0	2	0.00037
Bordetella_B sp002119665	126569	S	1	3	4	0.00073
Alicycliphilus denitrificans	126433	S	1	7	8	0.00147
Caballeronia sp011493005	126766	S	1	0	1	0.00018
Ottowia sp018060485	127837	S	1	2	3	0.00055
Tepidiphilus sp028684345	131058	S	2	3	5	0.00092
