#Classification	SRR20002375_bracken_P.kreport
k__Bacteria	731280
k__Bacteria|p__Proteobacteria	633404
k__Bacteria|p__Actinobacteria	65322
k__Bacteria|p__Firmicutes	27543
k__Bacteria|p__Deinococcus-Thermus	3897
k__Bacteria|p__Cyanobacteria	481
k__Bacteria|p__Bacteroidetes	609
k__Bacteria|p__Chlamydiae	9
k__Bacteria|p__Verrucomicrobia	1
k__Bacteria|p__Fusobacteria	6
k__Bacteria|p__Candidatus_Saccharibacteria	3
k__Bacteria|p__Spirochaetes	1
k__Eukaryota	6845
k__Eukaryota|k__Metazoa	3272
k__Eukaryota|k__Metazoa|p__Chordata	3272
k__Eukaryota|k__Fungi	3055
k__Eukaryota|k__Fungi|p__Basidiomycota	2993
k__Eukaryota|k__Fungi|p__Ascomycota	62
k__Eukaryota|k__Viridiplantae	508
k__Eukaryota|k__Viridiplantae|p__Streptophyta	508
k__Eukaryota|p__Apicomplexa	8
k__Archaea	77
k__Archaea|p__Euryarchaeota	77
k__Viruses	111
k__Viruses|k__Heunggongvirae	110
k__Viruses|k__Heunggongvirae|p__Uroviricota	110
k__Viruses|k__Bamfordvirae	1
k__Viruses|k__Bamfordvirae|p__Nucleocytoviricota	1
