name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stutzerimonas stutzeri_AO	139038	S	9	187	196	0.11814
Stutzerimonas stutzeri	139027	S	5	144	149	0.08981
Pseudomonas aeruginosa	138123	S	10	249	259	0.15612
Pseudomonas_E alcaligenes	138170	S	1	27	28	0.01688
Aquabacterium parvum	126468	S	12	137	149	0.08981
Paraburkholderia fungorum	127991	S	4	9	13	0.00784
Paraburkholderia phenoliruptrix	128024	S	2	17	19	0.01145
Herbaspirillum huttiense	127116	S	1	7	8	0.00482
CU05-9 sp943913335	140813	S	5	11	16	0.00964
Methylobacterium aminovorans	118242	S	3	3	6	0.00362
Bradyrhizobium sp003020115	120536	S	2	0	2	0.00121
Novosphingobium panipatense	124441	S	1	5	6	0.00362
Rhodovarius crocodyli	114050	S	1	0	1	0.00060
Cutibacterium acnes	48418	S	35	704	739	0.44545
Cutibacterium modestum	48421	S	2	6	8	0.00482
Corynebacterium singulare	46140	S	2	8	10	0.00603
Corynebacterium kroppenstedtii_B	46077	S	1	1	2	0.00121
Corynebacterium sp027886475	46180	S	1	1	2	0.00121
Lawsonella clevelandensis_A	46365	S	5	6	11	0.00663
Lawsonella sp018376445	46367	S	1	2	3	0.00181
UBA3913 sp002391425	44759	S	5	2	7	0.00422
Kocuria coralli	45125	S	1	1	2	0.00121
Rothia kristinae	45231	S	1	2	3	0.00181
UBA7748 sp003862175	50672	S	1	0	1	0.00060
Prevotella sp023425865	77689	S	1	1	2	0.00121
Nitrospira_D sp900299245	105460	S	2	3	5	0.00301
