#Classification	S-19-POLPIL-B_bracken_P.kreport
k__Bacteria	2763
k__Bacteria|p__Proteobacteria	1849
k__Bacteria|p__Cyanobacteria	585
k__Bacteria|p__Actinobacteria	11
k__Bacteria|p__Acidobacteria	317
k__Bacteria|p__Bacteroidetes	1
k__Eukaryota	15
k__Eukaryota|k__Metazoa	15
k__Eukaryota|k__Metazoa|p__Chordata	15
