name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apicola	1196095	S	386	1691	2077	0.12757
Gilliamella apis	1970738	S	372	542	914	0.05614
Gilliamella sp. wkB7	3120264	S	101	577	678	0.04164
Frischella perrara	1267021	S	1267	1704	2971	0.18248
Klebsiella quasivariicola	2026240	S	3	108	111	0.00682
Raoultella planticola	575	S	1	30	31	0.00190
Escherichia coli	562	S	1	304	305	0.01873
Lelliottia amnigena	61646	S	1	20	21	0.00129
Rahnella aceris	2703885	S	3	11	14	0.00086
Yersinia mollaretii	33060	S	2	6	8	0.00049
Pantoea agglomerans	549	S	5	16	21	0.00129
Hafnia alvei	569	S	1	8	9	0.00055
Snodgrassella alvi	1196083	S	837	696	1533	0.09416
Commensalibacter melissae	2070537	S	392	185	577	0.03544
Bartonella apihabitans	2750929	S	2	2	4	0.00025
Paracoccus aminophilus	34003	S	1	0	1	0.00006
Lactobacillus apis	303541	S	2234	1133	3367	0.20681
Lactobacillus sp. IBH004	2879107	S	396	504	900	0.05528
Lactobacillus sp. wkB8	1545702	S	1	20	21	0.00129
Lactobacillus kullabergensis	1218493	S	274	448	722	0.04435
Lactobacillus helsingborgensis	1218494	S	45	449	494	0.03034
Apilactobacillus kunkeei	148814	S	4	8	12	0.00074
Levilactobacillus brevis	1580	S	1	6	7	0.00043
Bacillus mycoides	1405	S	1	11	12	0.00074
Bifidobacterium coryneforme	1687	S	414	129	543	0.03335
Bifidobacterium asteroides	1684	S	52	5	57	0.00350
Rhodococcus globerulus	33008	S	1	0	1	0.00006
Rhodococcoides fascians	1828	S	1	1	2	0.00012
Varibaculum prostatecancerukia	2811781	S	2	5	7	0.00043
Cutibacterium acnes	1747	S	2	2	4	0.00025
Apis mellifera filamentous virus	1100043	S	838	3	841	0.05166
